Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Xu J., Guo S., Xiao B., He J.","57190793092;7403650425;35200159800;56454561500;","Energy-efficient big data storage and retrieval for wireless sensor networks with nonuniform node distribution",2015,"Concurrency and Computation: Practice and Experience","27","18",,"5765","5779",,16,"10.1002/cpe.3645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983154282&doi=10.1002%2fcpe.3645&partnerID=40&md5=5a582b5287df62daeae84e5d06a63e1c","College of Electronic and Information Engineering, Southwest University, Chongqing, 400715, China; Department of Computing, Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong","Xu, J., College of Electronic and Information Engineering, Southwest University, Chongqing, 400715, China; Guo, S., College of Electronic and Information Engineering, Southwest University, Chongqing, 400715, China; Xiao, B., Department of Computing, Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong; He, J., College of Electronic and Information Engineering, Southwest University, Chongqing, 400715, China","Summary Distributed data-centric storage in wireless sensor networks (WSNs) is considered as a promising big data storage approach, because it contributes to reducing the communication overhead inside the networks. However, most of the existing distributed methods rely on locating systems, which consume more energy, and assume that sensors are uniformly distributed, which is clearly not applicable for the scenarios with nonuniform sensor distribution. To address these issues, in this paper, we propose a big data storage and retrieval algorithm for WSNs with nonuniform node distribution, which aims at estimating the real distribution and the addresses of sensor nodes. In particular, we consider the data redundancy among neighbor nodes in the proposed algorithm and exploit a simple routing based on the algorithm. Experimental results show that our approach outperforms other approaches in terms of data querying efficiency and data loss rate. © 2015 John Wiley & Sons, Ltd.","big data; data storage and retrieval; nonuniform distribution; wireless sensor networks","Big data; Digital storage; Energy efficiency; Wireless sensor networks; Communication overheads; Data storage; Distributed methods; Non-uniform distribution; Non-uniform node distributions; Real distribution; Sensor distributions; Wireless sensor network (WSNs); Sensor nodes",Conference Paper,"Final","",Scopus,2-s2.0-84983154282
"Zebrev G.I., Zemtsov K.S., Useinov R.G., Gorbunov M.S., Emeliyanov V.V., Ozerov A.I.","8706168700;56287884700;6507927194;14041530500;55195726900;55195972000;","Multiple cell upset cross-section uncertainty in nanoscale memories: Microdosimetric approach",2015,"Proceedings of the European Conference on Radiation and its Effects on Components and Systems, RADECS","2015-December",,"7365637","","",,9,"10.1109/RADECS.2015.7365637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973348804&doi=10.1109%2fRADECS.2015.7365637&partnerID=40&md5=6cf7bc7f275af35a8ac466e8eb0a744d","Department of Micro-and Nanoelectronics of National Research Nuclear University MEPHI, Moscow, Russian Federation; Scientific Research Institute of System Analysis, Russian Academy of Sciences (SRISA), Moscow, Russian Federation; RISI, Lytkarino Moscow, Russian Federation","Zebrev, G.I., Department of Micro-and Nanoelectronics of National Research Nuclear University MEPHI, Moscow, Russian Federation; Zemtsov, K.S., Department of Micro-and Nanoelectronics of National Research Nuclear University MEPHI, Moscow, Russian Federation; Useinov, R.G., Department of Micro-and Nanoelectronics of National Research Nuclear University MEPHI, Moscow, Russian Federation; Gorbunov, M.S., Scientific Research Institute of System Analysis, Russian Academy of Sciences (SRISA), Moscow, Russian Federation; Emeliyanov, V.V., RISI, Lytkarino Moscow, Russian Federation; Ozerov, A.I., RISI, Lytkarino Moscow, Russian Federation","We found that the energy deposition fluctuations in the sensitive volumes may cause multiplicity scatters in the multiple cell upsets (MCU) in the nanoscale (with feature sizes less than 100 nm) memories. Microdosimetric model of the MCU cross-section dependence on LET is proposed. It was shown that ideally a staircase-shaped cross-section vs LET curve spreads due to energy-loss straggling into a quasi-linear dependence with a slope depending on the memory cell area, the cell critical energy and the efficiency of charge collection. © 2015 IEEE.","Cross-section; Heavy ions; Linear energy transfer; Memory cell; Modeling; Multiple cell upsets; Multiplicity; Radiation effects; Single-event effects","Cells; Cytology; Energy dissipation; Energy transfer; Heavy ions; Memory architecture; Microcontrollers; Models; Nanotechnology; Semiconductor storage; Cross-section; Linear energy transfer; Memory cell; Multiple cell upset; Multiplicity; Single event effects; Radiation effects",Conference Paper,"Final","",Scopus,2-s2.0-84973348804
"Abdalla S., Al-Marzouki F., Al-Ghamdi A.A., Abdel-Daiem A.","56203743200;6506850485;7007086768;6507694625;","Different Technical Applications of Carbon Nanotubes",2015,"Nanoscale Research Letters","10","1","358","","",10,77,"10.1186/s11671-015-1056-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942120777&doi=10.1186%2fs11671-015-1056-3&partnerID=40&md5=0bba07c068ffe1c76a9411483ea80509","Department of Physics, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589, Saudi Arabia","Abdalla, S., Department of Physics, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589, Saudi Arabia; Al-Marzouki, F., Department of Physics, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589, Saudi Arabia; Al-Ghamdi, A.A., Department of Physics, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589, Saudi Arabia; Abdel-Daiem, A., Department of Physics, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589, Saudi Arabia","Carbon nanotubes have been of great interest because of their simplicity and ease of synthesis. The novel properties of nanostructured carbon nanotubes such as high surface area, good stiffness, and resilience have been explored in many engineering applications. Research on carbon nanotubes have shown the application in the field of energy storage, hydrogen storage, electrochemical supercapacitor, field-emitting devices, transistors, nanoprobes and sensors, composite material, templates, etc. For commercial applications, large quantities and high purity of carbon nanotubes are needed. Different types of carbon nanotubes can be synthesized in various ways. The most common techniques currently practiced are arc discharge, laser ablation, and chemical vapor deposition and flame synthesis. The purification of CNTs is carried out using various techniques mainly oxidation, acid treatment, annealing, sonication, filtering chemical functionalization, etc. However, high-purity purification techniques still have to be developed. Real applications are still under development. This paper addresses the current research on the challenges that are associated with synthesis methods, purification methods, and dispersion and toxicity of CNTs within the scope of different engineering applications, energy, and environmental impact. © 2015, Abdalla et al.","Applications; Carbon nanotubes; CVD; Microelectronics","Applications; Chemical vapor deposition; Environmental impact; Flame synthesis; Hydrogen storage; Laser ablation; Microelectronics; Purification; Yarn; Chemical functionalization; Commercial applications; Electrochemical supercapacitor; Engineering applications; Nanostructured carbons; Purification method; Purification techniques; Technical applications; Carbon nanotubes",Review,"Final","",Scopus,2-s2.0-84942120777
"Glushkov D.O., Strizhak P.A., Vershinina K.Yu.","54946236300;24605528800;56377760400;","Fire danger of interaction processes of local sources with a limited energy capacity and condensed substances",2015,"MATEC Web of Conferences","37",,"01065","","",,,"10.1051/matecconf/20153701065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976490450&doi=10.1051%2fmatecconf%2f20153701065&partnerID=40&md5=8bf2e1b5f4770dbc7f8485be96ac767c","Institute of Power Engineering, National Research Tomsk Polytechnic University, Lenina Avenue, 30, Tomsk, 634050, Russian Federation","Glushkov, D.O., Institute of Power Engineering, National Research Tomsk Polytechnic University, Lenina Avenue, 30, Tomsk, 634050, Russian Federation; Strizhak, P.A., Institute of Power Engineering, National Research Tomsk Polytechnic University, Lenina Avenue, 30, Tomsk, 634050, Russian Federation; Vershinina, K.Yu., Institute of Power Engineering, National Research Tomsk Polytechnic University, Lenina Avenue, 30, Tomsk, 634050, Russian Federation","Numerical investigation of flammable interaction processes of local energy sources with liquid condensed substances has been carried out. Basic integrated characteristic values of process have been defined - ignition delay time at different energy sources parameters. Recommendations have been formulated to ensure fire safety of technological processes, characterized by possible local heat sources formation (cutting, welding, friction, metal grinding etc.) in the vicinity of storage areas, transportation, transfer and processing of flammable liquids (gasoline, kerosene, diesel fuel). © Owned by the authors, published by EDP Sciences, 2015.",,"Cutting; Diesel fuels; Electric power transmission networks; Fuel storage; Ignition; Metal cutting; Condensed substances; Different energy sources; Flammable liquids; Ignition delay time; Integrated characteristics; Interaction process; Numerical investigations; Technological process; Smart power grids",Conference Paper,"Final","",Scopus,2-s2.0-84976490450
"Tesfay A.H., Hagos F.Y., Yohannes K.G., Nydal O.J., Kahsay M.B.","56505472600;51461141100;57159890300;6603397997;55595889800;","Preparing side charging of PCM storage: Theoretical and experimental investigation",2015,"IOP Conference Series: Materials Science and Engineering","100","1","012021","","",,4,"10.1088/1757-899X/100/1/012021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960194544&doi=10.1088%2f1757-899X%2f100%2f1%2f012021&partnerID=40&md5=9e531f0d1bb33cca6a8865fc996ef35e","Department of Energy and Process Engineering, Norwegian University of Science and Technology, Trondheim, 7491, Norway; Faculty of Mechanical Engineering, Universiti Malaysia Pahang, Pekan, Pahang, 26600, Malaysia; Department of Mechanical Engineering, Ethiopian Institute of Technology-Mekelle, Mekelle University, P. O. Box 231, Mekelle, Ethiopia","Tesfay, A.H., Department of Energy and Process Engineering, Norwegian University of Science and Technology, Trondheim, 7491, Norway; Hagos, F.Y., Faculty of Mechanical Engineering, Universiti Malaysia Pahang, Pekan, Pahang, 26600, Malaysia; Yohannes, K.G., Department of Mechanical Engineering, Ethiopian Institute of Technology-Mekelle, Mekelle University, P. O. Box 231, Mekelle, Ethiopia; Nydal, O.J., Department of Energy and Process Engineering, Norwegian University of Science and Technology, Trondheim, 7491, Norway; Kahsay, M.B., Department of Mechanical Engineering, Ethiopian Institute of Technology-Mekelle, Mekelle University, P. O. Box 231, Mekelle, Ethiopia","In Ethiopia, there is an abundant source of solar energy that is estimated to 5.3 kWh/m2/day. However, more than 90% of the society uses biomass as a main source of energy for cooking due to lack of technologies to convert this energy. Replacing these cooking activities by using renewable energy resources decreases pollution and reduces deforestation significantly. Using the solar energy in day time has no problem. For night time however, the system needs some kind of back-up system to make the daytime solar energy available. This back-up should have high-density energy storage and constant working temperature to perform a specific application. Latent heat storage using phase change materials (PCM) is one way of storing thermal energy. In the current study, a latent heat storage that uses a PCM material is used to store the solar energy aimed at utilizing solar energy for cooking Injera, main staple bread in Ethiopia. The PCM is a mixture of 60% NaNO3 and 40% KNO3 that are known as solar salts. The storage has a welded parallel aluminum fins with a gap of 40 mm in between to enhance the thermal conductivity during the charging-discharging process of the storage. The fins are extruded outside of the storage container to enable a side charging technique for the PCM. A prototype was developed with a solar salt of 17.5 kg and is tested for charging-discharging. The numerical simulation done on ANSYS and experimental results show an agreement and the system registered a 41.6% efficiency.",,"Deforestation; Energy resources; Engineering research; Fins (heat exchange); Heat storage; Latent heat; Phase change materials; Renewable energy resources; Solar energy; Thermal conductivity; Thermal processing (foods); Back-up systems; Charging techniques; Discharging process; Experimental investigations; High density energy; Source of energy; Storage container; Working temperatures; Storage (materials)",Conference Paper,"Final","",Scopus,2-s2.0-84960194544
"Haezah M.N., Norbakyah J.S., Atiq W.H., Salisa A.R.","57160375500;56891570500;56891782300;56721327100;","A conceptual design of main components sizing for UMT PHEV powertrain",2015,"IOP Conference Series: Materials Science and Engineering","100","1","012036","","",,3,"10.1088/1757-899X/100/1/012036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960194209&doi=10.1088%2f1757-899X%2f100%2f1%2f012036&partnerID=40&md5=7c4d9e1f59fd171d31bda543fdce1086","School of Ocean Engineering, Universiti Malaysia Terengganu, Kuala Terengganu, Terengganu, 21300, Malaysia","Haezah, M.N., School of Ocean Engineering, Universiti Malaysia Terengganu, Kuala Terengganu, Terengganu, 21300, Malaysia; Norbakyah, J.S., School of Ocean Engineering, Universiti Malaysia Terengganu, Kuala Terengganu, Terengganu, 21300, Malaysia; Atiq, W.H., School of Ocean Engineering, Universiti Malaysia Terengganu, Kuala Terengganu, Terengganu, 21300, Malaysia; Salisa, A.R., School of Ocean Engineering, Universiti Malaysia Terengganu, Kuala Terengganu, Terengganu, 21300, Malaysia","This paper presents a conceptual design of main components sizing for Universiti Malaysia Terengganu plug-in hybrid electric vehicle (UMT PHEV) powertrain. In the design of hybrid vehicles, it is important to identify a proper component sizes. Component sizing significantly affects vehicle performance, fuel economy and emissions. The proposed UMT PHEV has only one electric machine (EM) which functions as either a motor or generator at a time and using batteries and ultracapacitors as an energy storage system (ESS). In this work, firstly, energy and power requirements based on parameters, specifications and performance requirements of vehicle are calculated. Then, the parameters for internal combustion engine, EM and ESS are selected based on the developed Kuala Terengganu drive cycle. The results obtained from this analysis are within reasonable range and satisfactory.",,"Conceptual design; Engineering research; Fuel economy; Hybrid vehicles; Internal combustion engines; Plug-in electric vehicles; Powertrains; Vehicle performance; Vehicles; Component size; Component sizing; Components sizing; Energy storage systems; Performance requirements; Plug in hybrid electric vehicles; Power requirement; Ultracapacitors; Plug-in hybrid vehicles",Conference Paper,"Final","",Scopus,2-s2.0-84960194209
"Huang Y., Zhong M., Huang Y., Zhu M., Pei Z., Wang Z., Xue Q., Xie X., Zhi C.","57061277900;56623890200;57201430414;56237612300;56599872500;56428006700;57204765801;7402761776;8723016900;","A self-healable and highly stretchable supercapacitor based on a dual crosslinked polyelectrolyte",2015,"Nature Communications","6",,"10310","","",,455,"10.1038/ncomms10310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951310497&doi=10.1038%2fncomms10310&partnerID=40&md5=ccb59e2d35266da573554c2a167ab110","Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Laboratory of Advanced Materials (MOE), Department of Chemical Engineering, Tsinghua University, Beijing, 100084, China; Shenzhen Research Institute, City University of Hong Kong, Shenzhen, 518000, Hong Kong","Huang, Y., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Zhong, M., Laboratory of Advanced Materials (MOE), Department of Chemical Engineering, Tsinghua University, Beijing, 100084, China; Huang, Y., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Zhu, M., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Pei, Z., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Wang, Z., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Xue, Q., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong; Xie, X., Laboratory of Advanced Materials (MOE), Department of Chemical Engineering, Tsinghua University, Beijing, 100084, China; Zhi, C., Department of Physics and Materials Science, City University of Hong Kong, Hong Kong, 999077, Hong Kong, Shenzhen Research Institute, City University of Hong Kong, Shenzhen, 518000, Hong Kong","Superior self-healability and stretchability are critical elements for the practical wide-scale adoption of personalized electronics such as portable and wearable energy storage devices. However, the low healing efficiency of self-healable supercapacitors and the small strain of stretchable supercapacitors are fundamentally limited by conventional polyvinyl alcohol-based acidic electrolytes, which are intrinsically neither self-healable nor highly stretchable. Here we report an electrolyte comprising polyacrylic acid dual crosslinked by hydrogen bonding and vinyl hybrid silica nanoparticles, which displays all superior functions and provides a solution to the intrinsic self-healability and high stretchability problems of a supercapacitor. Supercapacitors with this electrolyte are non-autonomic self-healable, retaining the capacitance completely even after 20 cycles of breaking/healing. These supercapacitors are stretched up to 600% strain with enhanced performance using a designed facile electrode fabrication procedure.",,"polyacrylic acid; polyelectrolyte; silica nanoparticle; vinyl derivative; alcohol; chemical bonding; electrode; electrolyte; electronic equipment; hydrogen; nanoparticle; polymer; silica; Article; cross linking; cyclic potentiometry; electrochemistry; hydrogen bond; physical chemistry; scanning electron microscopy; synthesis; water content",Article,"Final","",Scopus,2-s2.0-84951310497
"Al-Nabhan N., Al-Wakeel S.","55347507600;6507299052;","An intelligent routing approach for wireless sensor networks",2015,"IntelliSys 2015 - Proceedings of 2015 SAI Intelligent Systems Conference",,,"7361207","640","645",,,"10.1109/IntelliSys.2015.7361207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962635517&doi=10.1109%2fIntelliSys.2015.7361207&partnerID=40&md5=8d37566d597ea458cbeeca4b215c9a05","Computer Science, Department King Saud University, Riyadh, Saudi Arabia","Al-Nabhan, N., Computer Science, Department King Saud University, Riyadh, Saudi Arabia; Al-Wakeel, S., Computer Science, Department King Saud University, Riyadh, Saudi Arabia","Wireless sensing technology becomes a new scientific instrument for physical and environmental monitoring. The technology involves deploying a large number of tiny sensor nodes that cooperatively sense and report a specific condition at various locations to the base station. This class of applications faces many challenges, mainly caused by communication failures, storage and computational constraints and limited power supply. Therefore, sensing applications require intelligent, energy-efficient and self-organizing approaches. This paper proposes a novel intelligent routing approach for wireless sensor networks (WSNs) that achieves between 25%-50% energy saving compared to the existing WSNs' routing algorithms. It also improves the overall performance of WSNs for real world applications. © 2015 IEEE.","Energy-Efficiency; Intelligent Routing Approaches; Simulation and Performance Analysis; Wireless Sensor Networks","Energy conservation; Energy efficiency; Environmental technology; Intelligent systems; Network routing; Sensor nodes; Communication failure; Computational constraints; Environmental Monitoring; Intelligent routing; Performance analysis; Scientific instrument; Self-organizing approaches; Wireless sensor network (WSNs); Wireless sensor networks",Conference Paper,"Final","",Scopus,2-s2.0-84962635517
"Biçer A., Sari A., Lafçi O.","36068853300;7006342950;41261868200;","Thermal energy storage properties of Xylitol Penta Myristate and Xylitol Penta Laurate as novel solid-liquid phase change materials",2015,"Energy Sources, Part A: Recovery, Utilization and Environmental Effects","37","24",,"2702","2709",,6,"10.1080/15567036.2011.623292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949639152&doi=10.1080%2f15567036.2011.623292&partnerID=40&md5=95ec251997d4944b50a2f05fb707c747","Department of Chemistry, Gaziosmanpaşa University, Tokat, 60150, Turkey; Center of Research Excellence for Renewable Energy, King Fahd University of Petroleum and Minerals (KFUPM), Dhahran, Saudi Arabia","Biçer, A., Department of Chemistry, Gaziosmanpaşa University, Tokat, 60150, Turkey; Sari, A., Department of Chemistry, Gaziosmanpaşa University, Tokat, 60150, Turkey, Center of Research Excellence for Renewable Energy, King Fahd University of Petroleum and Minerals (KFUPM), Dhahran, Saudi Arabia; Lafçi, O., Department of Chemistry, Gaziosmanpaşa University, Tokat, 60150, Turkey","In this study, xylitol penta myristate and xylitol penta laurate were prepared as novel solid-liquid phase change material by means of esterification reaction. These esters were characterized chemically using a Fourier transform infrared spectroscopy method. By using a differential scanning calorimetry method, the melting temperatures of xylitol penta myristate and xylitol penta laurate were measured as 50.28 and 43.53°C, respectively, while their latent heat values were determined as 199.50 and 184.71 J/g, respectively. These results indicated that the synthesized esters had high latent heat of melting and suitable phase change temperatures for thermal energy storage applications. A thermal cycling test showed that the synthesized phase change materials had good thermal reliability after thermal 100 melting-freezing cycles. Thermogravimetric analysis results also revealed that the phase change materials have good thermal stability over their working temperatures. © 2015 Taylor & Francis Group, LLC.","energy storage; lauric acid; myristic acid; phase change material; thermal properties; xylitol","Differential scanning calorimetry; Energy storage; Esterification; Esters; Fourier transform infrared spectroscopy; Heat storage; Latent heat; Melting; Phase transitions; Saturated fatty acids; Spectroscopic analysis; Storage (materials); Sugar substitutes; Thermal energy; Thermodynamic properties; Thermogravimetric analysis; Differential scanning calorimetry methods; Esterification reactions; Latent heat of melting; Lauric acid; Myristic acid; Phase change temperature; Solid-liquid phase change materials; xylitol; Phase change materials",Article,"Final","",Scopus,2-s2.0-84949639152
"Moreira da Silva M., Pastor R., Shi T., Zhao L., Ye J.","55452289400;57197547736;36926421300;57214293985;55541358200;","Siting and sizing dispersed energy storage in power transmission networks",2015,"2015 IEEE Green Energy and Systems Conference, IGESC 2015",,,"7359388","35","40",,3,"10.1109/IGESC.2015.7359388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962407425&doi=10.1109%2fIGESC.2015.7359388&partnerID=40&md5=d02954b2c0918cf5247a85e1c67cc6ce","RandD Nester (Centro de Investigação em Energia REN - State Grid, S.A.), Rua Cidade de Goa, no 4-B, Sacavém, Lisbon, 2685-039, Portugal; China Electrical Power Research Institute, No.15, Xiaoying Rd(E), Qinghe, Beijing, 100192, China","Moreira da Silva, M., RandD Nester (Centro de Investigação em Energia REN - State Grid, S.A.), Rua Cidade de Goa, no 4-B, Sacavém, Lisbon, 2685-039, Portugal; Pastor, R., RandD Nester (Centro de Investigação em Energia REN - State Grid, S.A.), Rua Cidade de Goa, no 4-B, Sacavém, Lisbon, 2685-039, Portugal; Shi, T., China Electrical Power Research Institute, No.15, Xiaoying Rd(E), Qinghe, Beijing, 100192, China; Zhao, L., RandD Nester (Centro de Investigação em Energia REN - State Grid, S.A.), Rua Cidade de Goa, no 4-B, Sacavém, Lisbon, 2685-039, Portugal, China Electrical Power Research Institute, No.15, Xiaoying Rd(E), Qinghe, Beijing, 100192, China; Ye, J., China Electrical Power Research Institute, No.15, Xiaoying Rd(E), Qinghe, Beijing, 100192, China","This paper provides an algorithm for selecting the site and size of dispersed energy storage (DES), in power transmission networks. Firstly, flexibility requirements for each branch are identified through an assessment of the transmission network. From the previous analysis, an evolutionary particle swarm optimization algorithm is applied to find the preferred solution, in terms of DES site and size. The optimization model includes a multi-interval simulation of the network, for a given period of time, in order to include both power and energy requirements. IEEE 14-bus Reliability Test System, with energy storage, is simulated as case study. © 2015 IEEE.","Energy Storage; Evolutionary Algorithm; Flexibility; Transmission Planning","Algorithms; Electric power transmission; Energy storage; Evolutionary algorithms; Optimization; Particle size analysis; Particle swarm optimization (PSO); Power transmission; Dispersed energy storages; Energy requirements; Evolutionary particle swarm optimizations; Flexibility; Optimization modeling; Preferred solutions; Reliability test system; Transmission Planning; Electric power transmission networks",Conference Paper,"Final","",Scopus,2-s2.0-84962407425
