Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ozcan L.","14322295800;","Targeting NASH with OxPL neutralization",2019,"Science Translational Medicine","11","523","aaz9770","","",,,"10.1126/scitranslmed.aaz9770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079538109&doi=10.1126%2fscitranslmed.aaz9770&partnerID=40&md5=d1b045d0f7ad2b60bb8f93e382226271",,"Ozcan, L.",[No abstract available],,"manganese superoxide dismutase; monoclonal antibody; phospholipid; reactive oxygen metabolite; Article; atherosclerosis; carbon tetrachloride-induced liver injury; chronic liver disease; diet-induced obesity; disorders of mitochondrial functions; drug targeting; energy expenditure; Food and Drug Administration; food intake; human; lipid oxidation; lipid storage; liver cell carcinoma; liver cirrhosis; liver fibrosis; nonalcoholic steatohepatitis; nonhuman; pathophysiology; prevalence; priority journal; transgenic mouse",Article,"Final","",Scopus,2-s2.0-85079538109
"Jaros A., Bonab E.F., Straka M., Foroutan-Nejad C.","57211512451;57200919059;7004567214;14063191200;","Fullerene-based switching molecular diodes controlled by oriented external electric fields",2019,"Journal of the American Chemical Society","141","50",,"19644","19654",,28,"10.1021/jacs.9b07215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076278663&doi=10.1021%2fjacs.9b07215&partnerID=40&md5=729ca2b35b5ffe330fd14789914c0222","Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences, Flemingovo nam. 2, Prague, CZ–16610, Czech Republic; Faculty of Science, Charles University, Albertov 2038/6, Prague 2, CZ–12843, Czech Republic; CEITEC – Central European Institute of Technology, Masaryk University, Kamenice 5/A4, Brno, CZ–62500, Czech Republic; Department of Chemistry, Faculty of Science, Masaryk University, Kamenice 5, Brno, CZ–62500, Czech Republic; National Centre for Biomolecular Research, Faculty of Science, Masaryk University, Kamenice 5, Brno, CZ–62500, Czech Republic","Jaros, A., Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences, Flemingovo nam. 2, Prague, CZ–16610, Czech Republic, Faculty of Science, Charles University, Albertov 2038/6, Prague 2, CZ–12843, Czech Republic; Bonab, E.F., CEITEC – Central European Institute of Technology, Masaryk University, Kamenice 5/A4, Brno, CZ–62500, Czech Republic, Department of Chemistry, Faculty of Science, Masaryk University, Kamenice 5, Brno, CZ–62500, Czech Republic; Straka, M., Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences, Flemingovo nam. 2, Prague, CZ–16610, Czech Republic; Foroutan-Nejad, C., CEITEC – Central European Institute of Technology, Masaryk University, Kamenice 5/A4, Brno, CZ–62500, Czech Republic, Department of Chemistry, Faculty of Science, Masaryk University, Kamenice 5, Brno, CZ–62500, Czech Republic, National Centre for Biomolecular Research, Faculty of Science, Masaryk University, Kamenice 5, Brno, CZ–62500, Czech Republic","Employing multiscale in silico modeling, we propose switching molecular diodes on the basis of endohedral fullerenes (fullerene switching diode, FSD), encapsulated with polar molecules of general type MX (M: metal, X: nonmetal) to be used for data storage and processing. Here, we demonstrate for MX@C70 systems that the relative orientation of enclosed MX with respect to a set of electrodes connected to the system can be controlled by application of oriented external electric field(s). We suggest systems with two- and four-terminal electrodes, in which the source and drain electrodes help the current to pass through the device and help the switching between the conductive states of FSD via applied voltage. The gate electrodes then assist the switching by effectively lowering the energy barrier between local minima via stabilizing the transition state of switching process if the applied voltage between the source and drain is insufficient to switch the MX inside the fullerene. Using nonequilibrium Green’s function combined with density functional theory (DFT-NEGF) computations, we further show that conductivity of the studied MX@C70 systems depends on the relative orientation of MX inside the cage with respect to the electrodes. Therefore, the orientation of the MX inside C70 can be both enforced (“written”) and retrieved (“read”) by applied voltage. The studied systems thus behave like voltage-sensitive switching molecular diodes, which is reminiscent of a molecular memristor. © 2019 American Chemical Society.",,"Data handling; Density functional theory; Digital storage; Diodes; Drain current; Electric fields; Electrodes; Fullerenes; Refractory metal compounds; Endohedral fullerene; External electric field; Relative orientation; Source and drain electrodes; Source and drains; Switching diodes; Switching process; Terminal electrodes; Switching; fullerene; metal; nonmetal; Article; chemical analysis; chemical procedures; conductance; data analysis; density functional theory; electric field; electric potential; encapsulation; energy; molecular stability; molecule; phase transition",Article,"Final","",Scopus,2-s2.0-85076278663
"Sångeland C., Mindemark J., Younesi R., Brandell D.","57202030125;16402922500;57195590113;6507737645;","Probing the interfacial chemistry of solid-state lithium batteries",2019,"Solid State Ionics","343",,"115068","","",,18,"10.1016/j.ssi.2019.115068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074777741&doi=10.1016%2fj.ssi.2019.115068&partnerID=40&md5=242bcf8954857bd642a0410991dec17b","Department of Chemistry - Ångström Laboratory, Uppsala University, Box 538, Uppsala, 751 21, Sweden","Sångeland, C., Department of Chemistry - Ångström Laboratory, Uppsala University, Box 538, Uppsala, 751 21, Sweden; Mindemark, J., Department of Chemistry - Ångström Laboratory, Uppsala University, Box 538, Uppsala, 751 21, Sweden; Younesi, R., Department of Chemistry - Ångström Laboratory, Uppsala University, Box 538, Uppsala, 751 21, Sweden; Brandell, D., Department of Chemistry - Ångström Laboratory, Uppsala University, Box 538, Uppsala, 751 21, Sweden","This review aims to give a brief overview of the current state-of-the-art in the analysis of the interfacial chemistry in solid-state batteries. Despite generally regarded as being decisive for the ultimate success of these energy storage devices, this surface chemistry has so far only been explored to a rather limited extent in the scientific literature, but constitutes a research area which is currently undergoing rapid progress due to the growing interest in solid-state electrolyte materials and their corresponding battery applications. The review discusses the technical difficulties in performing these interfacial analyses for both ceramic and solid polymer electrolyte systems, and describes ways to overcome them using different methodologies: electrochemical techniques (primarily impedance spectroscopy), photoelectron spectroscopy, microscopy, and other less familiar experimental techniques. Modelling studies of the solid electrolyte–electrode interface are also included. It is concluded that especially the interfacial chemistry of polymer electrolytes has indeed been an understudied area. Furthermore, the review shows that analytical techniques employed so far have been largely complimentary to each other, but that joint studies and the development of novel analytical tools exploiting large-scale facilities will boost this research over the coming years. © 2019 Elsevier B.V.","Interface; Li-battery; Modelling; Photoelectron spectroscopy; Solid electrolyte; Solid electrolyte interphase; Solid state battery","Chemical analysis; Electrochemical impedance spectroscopy; Interface states; Interfaces (materials); Lithium batteries; Models; Photoelectron spectroscopy; Photoelectrons; Photons; Polyelectrolytes; Solid state devices; Solid-State Batteries; Surface chemistry; Electrochemical techniques; Experimental techniques; Li batteries; Solid electrolyte interphase; Solid polymer electrolytes; Solid-state electrolyte; Solid-state lithium batteries; Technical difficulties; Solid electrolytes",Review,"Final","",Scopus,2-s2.0-85074777741
"Abu El-Maaty A.E., Awad M.M., Sultan G.I., Hamed A.M.","57211242185;8391517000;6603066504;55558467800;","Solar powered fog desalination system",2019,"Desalination","472",,"114130","","",,3,"10.1016/j.desal.2019.114130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073117513&doi=10.1016%2fj.desal.2019.114130&partnerID=40&md5=2b54e2388af3cad94a068b6baa618abb","Mechanical Power Engineering Department, Faculty of Engineering, Mansoura University, Mansoura, 35516, Egypt","Abu El-Maaty, A.E., Mechanical Power Engineering Department, Faculty of Engineering, Mansoura University, Mansoura, 35516, Egypt; Awad, M.M., Mechanical Power Engineering Department, Faculty of Engineering, Mansoura University, Mansoura, 35516, Egypt; Sultan, G.I., Mechanical Power Engineering Department, Faculty of Engineering, Mansoura University, Mansoura, 35516, Egypt; Hamed, A.M., Mechanical Power Engineering Department, Faculty of Engineering, Mansoura University, Mansoura, 35516, Egypt","In this study, fogging saline potable water in a vertical duct for desalination purposes is studied experimentally. The experimental setup is designed, manufactured, and tested at the Faculty of Engineering, Mansoura University, Egypt. The hot saline water coming from water-in-glass evacuated tube solar collector (ETSWH) is supplied at high pressure (40 bar) through two fog nozzles of 0.1 mm orifice diameter directed vertically upwards. The fogged droplets pass through a solar powered heater to enable fogged droplets to evaporate and air is heated and humidified. The hot-humidified air rises and passes through a condenser and then the condensate is collected. Temperatures at different locations are measured and recorded. The operating parameters effect on the system performance is experimentally investigated during the daytime. Total dissolved solids of distilled water reach 620 ppm from 35,000 ppm salt water at an inlet water temperature of 60 °C. The maximum daily productivity reaches 5.83 l/m2 at an average temperature difference between the condenser and the solar collector of 45 °C. Daily efficiency of solar powered fog desalination system ranges from 33.74% to 38.95% at the maximum water temperature in the storage tank of solar collector of 42.5 °C and 61 °C, respectively. The cost per water liter is 0.035$/l. © 2019 Elsevier B.V.","Desalination; Fog; Humidification; Solar; Water-in-glass evacuated tube solar collector","Collector efficiency; Condenser tubes; Desalination; Drops; Fog; Glass; Potable water; Solar energy; Temperature; Desalination systems; Evacuated tube solar collector; Humidification; Inlet water temperatures; Operating parameters; Solar; Temperature differences; Total dissolved solids; Saline water; desalination; drinking water; fog; humification; solar power; Egypt",Article,"Final","",Scopus,2-s2.0-85073117513
"Portillo J.G., Hernández-Paz J.F., Gomez-Mares M., Olivas-Armendariz I., Rodriguez González C.A.","57211156533;55236849900;23667044900;35177997600;54943919600;","Synthesis of nanostructured Nickel compounds on conductive metallic substrates",2019,"Materials Letters","257",,"126676","","",,,"10.1016/j.matlet.2019.126676","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072836827&doi=10.1016%2fj.matlet.2019.126676&partnerID=40&md5=5d45b13677ea830b137f7f6b262bb3e9","Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico","Portillo, J.G., Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico; Hernández-Paz, J.F., Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico; Gomez-Mares, M., Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico; Olivas-Armendariz, I., Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico; Rodriguez González, C.A., Instituto de Ingeniería y Tecnología, Universidad Autónoma de Ciudad Juarez, Avenida del Charro No. 450 Norte, Ciudad Juarez, Chihuahua  32310, Mexico","Nickel hydroxide, oxide, and sulfide films were synthesized on conductive Ni metallic substrates by solid-vapor reactions, calcination and hydrothermal methods. The synthesized films were characterized by XRD, XPS, FE-SEM, UV–Vis Spectroscopy and Cyclic Voltammetry (CV). The morphological analyses of Ni(OH)2 and NiO films showed flower-like nanostructures with thicknesses from 20 to 40 nm; meanwhile the NiS films exhibits nano-granular morphology. All films showed high optical reflectance in the visible region and a sharp absorption edge below 400 nm. The specific capacitance of the Nickel compound ranges from 134 to 311 mF cm−2 (at 20 mV s−1) suggesting potential as conductive electrodes for energy storage and electrochemical conversion cells. © 2019 Elsevier B.V.","Metallic substrate; Nickel hydroxide; Nickel oxide; Nickel sulfide; Solid-vapor","Conductive films; Cyclic voltammetry; Morphology; Nickel sulfates; Oxide films; Substrates; Sulfur compounds; Conductive electrodes; Electrochemical conversion; Metallic substrate; Morphological analysis; Nickel hydroxides; Nickel sulfide; Solid-vapor; Solid-vapor reactions; Nickel oxide",Article,"Final","",Scopus,2-s2.0-85072836827
"Khalid A., Abbas S.K., Mustafa G.M., Atiq S., Hussain S.S., Anwar M.S., Naseem S.","57214987901;26664381100;57215006054;24340566900;57197298974;13805887300;7005088156;","Analysis of dielectric dispersion and magnetoelectric coupling in BiFeO3 and NiFe2O4 nanocomposites",2019,"Ceramics International","45","18",,"24453","24460",,9,"10.1016/j.ceramint.2019.08.170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071614309&doi=10.1016%2fj.ceramint.2019.08.170&partnerID=40&md5=a62a0c0bff3c5300edf386c36c4050cf","Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Department of Physics, Syed Babar Ali School of Science and Engineering (SSE), Lahore University of Management Sciences (LUMS), Opposite Sector U, D.H.A, Lahore, 54792, Pakistan","Khalid, A., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Abbas, S.K., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Mustafa, G.M., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Atiq, S., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Hussain, S.S., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan; Anwar, M.S., Department of Physics, Syed Babar Ali School of Science and Engineering (SSE), Lahore University of Management Sciences (LUMS), Opposite Sector U, D.H.A, Lahore, 54792, Pakistan; Naseem, S., Centre of Excellence in Solid State Physics, University of the Punjab, Lahore, Pakistan","Increasing demand of multifunctional devices has attracted researchers and scientists toward materials having magnetoelectric coupling as they can provide an extra degree of freedom to device fabrication. In this regard, composites of antiferromagnetic perovskites and ferromagnetic spinels comprise a prospective recipe. Here, we report (1-x)BiFe0.9Mn0.1O3-xNiFe2O4 (x = 0.00, 0.10, 0.20, 0.30, 0.40, and 0.50) nanocomposites prepared by a two-step route. Analysis of the data obtained from diffractometer confirmed the corresponding crystalline phases of Mn-doped BiFeO3 and NiFe2O4. Formation of nanoparticles was confirmed by field emission scanning electron microscope. Presence of stoichiometric amounts of all elements in composites was confirmed by energy dispersive X-ray spectroscopy. To understand the dielectric relaxation phenomenon, we examined dielectric spectra in a wide frequency range, something that helped us probe the nature of charge transition inside the samples. Increasing NiFe2O4 contents in composites improved the ferroelectric and magnetic response of the material with noticeable magneto-electric coupling, showing the potential of these composites for multifunctional device fabrication. © 2019 Elsevier Ltd and Techna Group S.r.l.","Composites; Energy storage efficiency; Magnetoelectric coupling; Multifunctional devices","Bismuth compounds; Composite materials; Degrees of freedom (mechanics); Dielectric relaxation; Digital storage; Energy dispersive spectroscopy; Manganese compounds; Nanocomposites; Nickel compounds; Perovskite; Scanning electron microscopy; Crystalline phasis; Device fabrications; Energy dispersive X ray spectroscopy; Energy storage efficiencies; Field emission scanning electron microscopes; Magnetoelectric couplings; Multifunctional devices; Wide frequency range; Iron compounds",Article,"Final","",Scopus,2-s2.0-85071614309
"Djelailia O., Kelaiaia M.S., Labar H., Necaibia S., Merad F.","57204038431;8634262700;14015923900;57195963723;57204036537;","Hybrid Energy System with an Energy Management Control Strategy Based on the Online Fuel Consumption",2019,"Electric Power Components and Systems","47","19-20",,"1717","1730",,,"10.1080/15325008.2020.1731865","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081745303&doi=10.1080%2f15325008.2020.1731865&partnerID=40&md5=797bb8d77cea6c4e6193c9ad03214191","Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria","Djelailia, O., Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria; Kelaiaia, M.S., Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria; Labar, H., Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria; Necaibia, S., Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria; Merad, F., Department of Electrical Engineering, Laboratory electrotrotechnique d’annaba (LEA), Badji Mokhtar University, Annaba, Algeria","Many agriculture investments are oriented to the Sahara. Noticeably, they need electricity which is often provided by diesel generators. The refueling process is a real economic challenge due to the very remote area distance which makes it very expensive. To overcome this issue, the hybridization is initiated with the renewable solar photovoltaic energy. That marks an excess or a shortage of power; to cope this uncontrolled power a storage system is compulsory. This work is specific to the pumped hydroelectric storage system which is favorable due to its ecological aspects and the subject matter. The proposed management takes into account the solar temporal variation combined to the pumping scheduling time and real-time fuel consumption optimization. This last proves the PSH’s performance dual function in both the irrigation and power restitution; it also reduces the gas emission and saves fuel. As far as this study is concerned, the suggested control is successfully examined through the management strategy in comparison to that of the literature. Consequently, this study could be helpful for similar future studies. Because, it links the diesel efficiency, solar variation, and dynamic load under the constraints of diesel rated power optimal sizing, PV panels surface, and water tank dimension. © 2020, © 2020 Taylor & Francis Group, LLC.","CO2 emission; diesel generator; electrical power restitution; energy management control strategy; fuel consumption; hybrid micro-grid energy system; pump hydroelectric storage; pumping system; remote area; solar photovoltaic energy","Diesel engines; Dynamic loads; Energy management; Energy management systems; Fuel consumption; Fuel storage; Fuels; Hydroelectric generators; Investments; Photovoltaic cells; Pumps; Scheduling; Solar concentrators; Solar power generation; Water tanks; CO2 emissions; Diesel generators; Electrical power; Energy management control strategies; Energy systems; Pumping systems; Remote areas; Solar photovoltaic energies; Electric power system control",Article,"Final","",Scopus,2-s2.0-85081745303
"Wong K.L.C., Alfaro A.C.","57212312526;7005033533;","Nutrient storage and utilization in relation to reproductive condition of the New Zealand scallop Pecten novaezelandiae",2019,"Marine Ecology Progress Series","632",,,"101","122",,,"10.3354/meps13156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076425176&doi=10.3354%2fmeps13156&partnerID=40&md5=a66ebe1f8976178f6c2b892e924910d6","Aquaculture Biotechnology Research Group, School of Science, Auckland University of Technology, Auckland, 1010, New Zealand","Wong, K.L.C., Aquaculture Biotechnology Research Group, School of Science, Auckland University of Technology, Auckland, 1010, New Zealand; Alfaro, A.C., Aquaculture Biotechnology Research Group, School of Science, Auckland University of Technology, Auckland, 1010, New Zealand","The New Zealand native scallop Pecten novaezelandiae has high economic value from wild catch and has aquaculture potential. We investigated scallop nutrient (carbohydrates, proteins, lipids) storage and utilization in relation to a reproductive cycle at 2 sites (Hauraki Gulf, Auckland, New Zealand) over 1 yr. Water samples were collected for seston and chlorophyll a analyses, and sediment samples were taken to evaluate the potential for re-suspended nutrients as food sources for scallops. Isotope (carbon and nitrogen) and proximate analyses were conducted for gonad, adductor muscle and digestive gland, seston (1.2.5 and >5 μm) and sediment samples. Isotope analyses revealed different signatures in suspended sediment and scallop tissues, indicating that re-suspended nutrients are unlikely to contribute to their diet. However, seston (particularly small fractions) signatures were closely related to scallop tissues, suggesting a main food source. Scallops from both sites exhibited similar reproductive cycles and utilization of nutrients. Gametogenesis started in winter (increased gonad index and energy content) and used carbohydrates stored in adductor muscles. Spawning events in spring (October.November) and summer (January.March) were associated with a sharp drop in visual gonad index (VGI), gonad index, lipid and energy contents. The energy demand required during spawning was supported by digestive gland protein. Gonad re-maturation was indicated by increases in VGI, gonad index, lipid and energy contents post spring spawning, and gonad recovery was supported by lipids from digestive glands. Results show that P. novaezelandiae utilizes energy reserves from both adductor muscle and digestive gland to cover the full costs of gametogenesis. © Inter-Research 2019.","Biochemical composition; Nutrient utilization; Pectinidae; Proximate analysis; Reproduction","aquaculture; biochemical composition; bivalve; catch statistics; economic activity; native species; nutrient dynamics; nutrient use; protein; reproduction; reproductive biology; reproductive cycle; spawning; wild population; Auckland [North Island]; Hauraki Gulf; New Zealand; North Island; Pecten novaezelandiae; Pectinidae",Article,"Final","",Scopus,2-s2.0-85076425176
"Lopez-Garcia T.B., Sanchez E.N., Ruiz-Cruz R.","57196027631;7403362669;55786349700;","Real-time implementation of battery bank charge–discharge based on neural inverse optimal control",2019,"IET Renewable Power Generation","13","16",,"3124","3132",,1,"10.1049/iet-rpg.2019.0581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076783611&doi=10.1049%2fiet-rpg.2019.0581&partnerID=40&md5=4a62ec17b878f230c0c5e957da1cff99","Automatic Control, Centro de Investigación y Estudios Avanzados del IPN, Zapopan, Jalisco, 45019, Mexico; Research Laboratory on Optimal Design, Devices and Advanced Materials – OPTIMA, Department of Mathematics and Physics, ITESO, Tlaquepaque, Jalisco, 45604, Mexico","Lopez-Garcia, T.B., Automatic Control, Centro de Investigación y Estudios Avanzados del IPN, Zapopan, Jalisco, 45019, Mexico; Sanchez, E.N., Automatic Control, Centro de Investigación y Estudios Avanzados del IPN, Zapopan, Jalisco, 45019, Mexico; Ruiz-Cruz, R., Research Laboratory on Optimal Design, Devices and Advanced Materials – OPTIMA, Department of Mathematics and Physics, ITESO, Tlaquepaque, Jalisco, 45604, Mexico","In a renewable energy generation system, the batteries are one of the main components for energy storage. To maximise the useful life of batteries, it is important to ensure a safe and effective rate in the process of battery charging and discharging. To control these processes, different electronic circuits can be used, of which, the most commonly implemented is the DC–DC buck–boost converter. Two different topologies with their corresponding controllers are needed because the energy transfer is bidirectional. This work develops a unique neural inverse optimal controller with online identification for both charge and discharge processes of the battery bank. The main feature of the proposed controller is that it does not present dependence on the converter parameter variations; for this reason, it can be applied for systems with different power requirements without considerable changes in its application. This study discusses the development and real-time operation of a neural controller based on the inverse optimal control algorithm for charge–discharge of a battery bank. © The Institution of Engineering and Technology 2019.",,"Controllers; DC-DC converters; Energy transfer; Real time control; Renewable energy resources; Secondary batteries; Battery charging and discharging; Charge and discharge; Inverse-optimal control; On-line identification; Optimal controller; Real-time implementations; Real-time operation; Renewable energy generation; Process control",Article,"Final","",Scopus,2-s2.0-85076783611
"Szima S., Cormos C.-C.","56958636800;15071572300;","Techno – Economic assessment of flexible decarbonized hydrogen and power co-production based on natural gas dry reforming",2019,"International Journal of Hydrogen Energy","44","60",,"31712","31723",,7,"10.1016/j.ijhydene.2019.10.115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075438147&doi=10.1016%2fj.ijhydene.2019.10.115&partnerID=40&md5=e78936c69a267f39499f96b1a0d79176","Babes - Bolyai University, Faculty of Chemistry and Chemical Engineering, 11 Arany Janos Street, Cluj-Napoca, RO-400028, Romania","Szima, S., Babes - Bolyai University, Faculty of Chemistry and Chemical Engineering, 11 Arany Janos Street, Cluj-Napoca, RO-400028, Romania; Cormos, C.-C., Babes - Bolyai University, Faculty of Chemistry and Chemical Engineering, 11 Arany Janos Street, Cluj-Napoca, RO-400028, Romania","The need for flexible power plants could increase in the future as variable renewable energy (VRE) share will increase in the power grid. These power plants could balance the increasing strain on electricity grids by renewables. The proposed plant in this paper can adapt to these ramps in electricity demand of the power grid by maintaining a constant feed and producing also high purity hydrogen. Dry methane reforming (DMR) is incorporated into a flexible power plant model and the key performance indicators are calculated from a techno-economic perspective. The net output of the plant is 450 MW with the possibility to lower power production and produce hydrogen, maintaining a high CO2 capture rate (72%). Two cases are compared to the base case to quantify: (i) energy and cost penalties for CO2 capture and (ii) advantages of flexible power plant operation. The levelized cost of electricity (LCOE) for the base case is 67 Euro/MWh, the addition of a carbon capture unit increases it to 82 Euro/MWh. In the case of flexible operation, both the LCOE and levelized cost of hydrogen (LCOH) are calculated and the two depend on the cost allocation factor. The LCOE ranges from 65 to 85 Euro/MWh while the LCOH from 0.15 to 0.073 Euro/Nm3. The DMR power plant presented in Cases 1 and 2 present little advantages in today's market conditions however, the flexible plant (Case 3) can be viable option in balancing VRE. © 2019 Hydrogen Energy Publications LLC","Carbon capture and storage; Flexible power plant; Hydrogen and power co-production; Natural gas dry reforming; Techno-economic analysis","Benchmarking; Carbon capture; Carbon dioxide; Economic analysis; Electric power generation; Hydrogen storage; Natural gas; Natural gasoline plants; Power plants; Co-production; Dry reforming; Dry-methane reforming; Key performance indicators; Levelized cost of electricities; Power plant operations; Techno-Economic analysis; Variable renewable energies; Electric power transmission networks",Article,"Final","",Scopus,2-s2.0-85075438147
