Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Robertson J.","55763673600;","Diamond-like amorphous carbon",2002,"Materials Science and Engineering: R: Reports","37","4-6",,"129","281",,5114,"10.1016/s0927-796x(02)00005-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037165927&doi=10.1016%2fs0927-796x%2802%2900005-0&partnerID=40&md5=6e633e0ab94b4236e726588012a2f6fa","Engineering Department, Cambridge University, Cambridge CB2 1PZ, United Kingdom","Robertson, J., Engineering Department, Cambridge University, Cambridge CB2 1PZ, United Kingdom","Diamond-like carbon (DLC) is a metastable form of amorphous carbon with significant sp3 bonding. DLC is a semiconductor with a high mechanical hardness, chemical inertness, and optical transparency. This review will describe the deposition methods, deposition mechanisms, characterisation methods, electronic structure, gap states, defects, doping, luminescence, field emission, mechanical properties and some applications of DLCs. The films have widespread applications as protective coatings in areas, such as magnetic storage disks, optical windows and micro-electromechanical devices (MEMs). © 2002 Elsevier Science B.V. All rights reserved.","Applications; Diamond-like carbon; Properties","Amorphous materials; Chemical bonds; Deposition; Electronic structure; Energy gap; Hardness; Luminescence; Microelectromechanical devices; Semiconductor doping; Semiconductor materials; Transparency; Amorphous carbon; Diamond like carbon films",Article,"Final","",Scopus,2-s2.0-0037165927
"Chen P., Xiong Z., Luo J., Lin J., Lee Tan K.","7005327898;35212730900;7404175992;26643584100;35594698500;","Interaction of hydrogen with metal nitrides and imides",2002,"Nature","420","6913",,"302","304",,1440,"10.1038/nature01210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037153131&doi=10.1038%2fnature01210&partnerID=40&md5=902043cf518da8dd316c30298c95ea10","Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore","Chen, P., Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore; Xiong, Z., Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore; Luo, J., Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore; Lin, J., Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore; Lee Tan, K., Physics Department, National University of Singapore, 10 Kent Ridge Crescent, 119260 Singapore, Singapore","The pursuit of a clean and healthy environment has stimulated much effort in the development of technologies for the utilization of hydrogen-based energy. A critical issue is the need for practical systems for hydrogen storage, a problem that remains unresolved after several decades of exploration. In this context, the possibility of storing hydrogen in advanced carbon materials has generated considerable interest. But confirmation and a mechanistic understanding of the hydrogen-storage capabilities of these materials still require much work1-5. Our previously published work on hydrogen uptake by alkali-doped carbon nanotubes cannot be reproduced by others6-8. It was realized by us and also demonstrated by Pinkerton et al.8 that most of the weight gain was due to moisture, which the alkali oxide picked up from the atmosphere. Here we describe a different material system, lithium nitride, which shows potential as a hydrogen storage medium. Lithium nitride is usually employed as an electrode, or as a starting material for the synthesis of binary or ternary nitrides9, 10. Using a variety of techniques, we demonstrate that this compound can also reversibly take up large amounts of hydrogen. Although the temperature required to release the hydrogen at usable pressures is too high for practical application of the present material, we suggest that more investigations are needed, as the metal-N-H system could prove to be a promising route to reversible hydrogen storage.",,"Carbon nanotubes; Electrodes; Environmental engineering; Hydrogen; Storage systems; Nitrides; alkali; carbon; hydrogen; imide; lithium; metal; nanoparticle; nitrogen derivative; energy; hydrogen; lithium; nitride; storage; article; electrode; energy resource; materials; mechanics; moisture; molecular interaction; priority journal; proton transport; storage; temperature; thermogravimetry; weight gain",Article,"Final","",Scopus,2-s2.0-0037153131
"Lewis G.F., Carpentier A., Adeli K., Giacca A.","7402637026;7202274015;7006103707;7006264439;","Disordered fat storage and mobilization in the pathogenesis of insulin resistance and type 2 diabetes",2002,"Endocrine Reviews","23","2",,"201","229",,987,"10.1210/edrv.23.2.0461","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036217052&doi=10.1210%2fedrv.23.2.0461&partnerID=40&md5=9343753e5d0efe48eee64cceefc9fa69","Department of Medicine, Division of Endocrinology, University of Toronto, Toronto, Ont. M5G 2C4, Canada; Department of Physiology, University of Toronto, Toronto, Ont. M5G 2C4, Canada; Department of Laboratory Medicine and Pathobiology, University of Toronto, Toronto, Ont. M5G 2C4, Canada","Lewis, G.F., Department of Medicine, Division of Endocrinology, University of Toronto, Toronto, Ont. M5G 2C4, Canada; Carpentier, A., Department of Medicine, Division of Endocrinology, University of Toronto, Toronto, Ont. M5G 2C4, Canada; Adeli, K., Department of Laboratory Medicine and Pathobiology, University of Toronto, Toronto, Ont. M5G 2C4, Canada; Giacca, A., Department of Medicine, Division of Endocrinology, University of Toronto, Toronto, Ont. M5G 2C4, Canada, Department of Physiology, University of Toronto, Toronto, Ont. M5G 2C4, Canada","The primary genetic, environmental, and metabolic factors responsible for causing insulin resistance and pancreatic β-cell failure and the precise sequence of events leading to the development of type 2 diabetes are not yet fully understood. Abnormalities of triglyceride storage and lipolysis in insulin-sensitive tissues are an early manifestation of conditions characterized by insulin resistance and are detectable before the development of postprandial or fasting hyperglycemia. Increased free fatty acid (FFA) flux from adipose tissue to nonadipose tissue, resulting from abnormalities of fat metabolism, participates in and amplifies many of the fundamental metabolic derangements that are characteristic of the insulin resistance syndrome and type 2 diabetes. It is also likely to play an important role in the progression from normal glucose tolerance to fasting hyperglycemia and conversion to frank type 2 diabetes in insulin resistant individuals. Adverse metabolic consequences of increased FFA flux, to be discussed in this review, are extremely wide ranging and include, but are not limited to: 1) dyslipidemia and hepatic steatosis, 2) impaired glucose metabolism and insulin sensitivity in muscle and liver, 3) diminished insulin clearance, aggravating peripheral tissue hyperinsulinemia, and 4) impaired pancreatic β-cell function. The precise biochemical mechanisms whereby fatty acids and cytosolic triglycerides exert their effects remain poorly understood. Recent studies, however, suggest that the sequence of events may be the following: in states of positive net energy balance, triglyceride accumulation in ""fat-buffering"" adipose tissue is limited by the development of adipose tissue insulin resistance. This results in diversion of energy substrates to nonadipose tissue, which in turn leads to a complex array of metabolic abnormalities characteristic of insulin-resistant states and type 2 diabetes. Recent evidence suggests that some of the biochemical mechanisms whereby glucose and fat exert adverse effects in insulin-sensitive and insulin-producing tissues are shared, thus implicating a diabetogenic role for energy excess as a whole. Although there is now evidence that weight loss through reduction of caloric intake and increase in physical activity can prevent the development of diabetes, it remains an open question as to whether specific modulation of fat metabolism will result in improvement in some or all of the above metabolic derangements or will prevent progression from insulin resistance syndrome to type 2 diabetes.",,"fatty acid; glucose; insulin; adipose tissue; caloric intake; cell function; controlled study; diabetogenesis; disease course; dyslipidemia; energy balance; environmental factor; fatty acid transport; fatty liver; glucose metabolism; glucose tolerance test; heredity; human; human tissue; hyperinsulinemia; hypertriglyceridemia; insulin clearance; insulin resistance; insulin sensitivity; lipid metabolism; lipidosis; non insulin dependent diabetes mellitus; pancreas islet beta cell; pathogenesis; physical activity; postprandial state; priority journal; review; sequence analysis; tissue distribution",Review,"Final","",Scopus,2-s2.0-0036217052
"Frackowiak E., Béguin F.","7004542065;7103413255;","Electrochemical storage of energy in carbon nanotubes and nanostructured carbons",2002,"Carbon","40","10",,"1775","1787",,905,"10.1016/S0008-6223(02)00045-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036680190&doi=10.1016%2fS0008-6223%2802%2900045-3&partnerID=40&md5=a602a6108f742095c416eca1c0d72b1e","Institute of Chemistry and Technical Electrochemistry, Poznan University of Technology, ul. Piotrowo 3, 60-965 Poznan, Poland; Centre De Recherche Sur La Matière Divisée, CNRS-Université, 1B Rue de la Férollerie, 45071 Orléans Cedex 02, France","Frackowiak, E., Institute of Chemistry and Technical Electrochemistry, Poznan University of Technology, ul. Piotrowo 3, 60-965 Poznan, Poland; Béguin, F., Centre De Recherche Sur La Matière Divisée, CNRS-Université, 1B Rue de la Férollerie, 45071 Orléans Cedex 02, France","Possibilities of electrochemical energy conversion using carbon nanotubes and related materials in various systems, such as lithium batteries, supercapacitors, hydrogen storage, are considered. It is shown that for these applications the electrochemical properties of multiwalled (MWNTs) and single walled (SWNTs) nanotubes are essentially dominated by their mesoporous character. During lithium insertion into nanotubular materials a high irreversible capacity Cirr (from 460 to 1080 mAh/g) has been observed after the first cycle with a tendency to further decomposition of electrolyte with cycling. Penetration of solvated lithium ions in the accessible mesopores is at the origin of this phenomenon; an almost linear dependence has been found between the mesopore volume and Cirr. Reversible capacity for lithium insertion Crev ranged between 220 and 780 mAh/g; however, a great divergence (hysteresis) between insertion and extraction characteristics was observed independently on the kind of nanotubes and oxygen content. Amount of lithium stored by electrostatic attraction is negligible in comparison to real redox reactions which for thermodynamic reasons present linear variation of potential, especially during deinsertion (pseudocapacitive effects). During positive polarization, i.e., removal of lithium, resistivity of the electrode also gradually increases. Due to the open network of mesopores formed by the nanotubes entanglement, and consequently an easily accessible electrode-electrolyte interface, nanotubular materials are quite adapted for supercapacitor electrodes in various electrolytic solutions. High values of capacitance (80 F/g) have been obtained in 6 M KOH for materials with a surface area of only ca. 430 m2/g. Capacitance values have been enhanced either by additional oxygenated functionalisation of nanotubes (130 F/g) or by conducting polypyrrole (PPy) electrodeposition where the maximum values reached 170 F/g. The next domain of energy storage in the carbon nanostructures is the accumulation of hydrogen by the electrochemical decomposition of aqueous alkaline medium on a negatively polarized carbon electrode in ambient conditions. For SWNTs only moderate values (below 0.5 wt.% of H2) have been found, while for activated carbons with highly developed surface area of 1500 m2/g, the amount of reversibly sorbed hydrogen was ca. 2 wt.%, noticeably larger than under dihydrogen pressure (only 0.4 wt.% for the same material at 70 bar and 273 K). The enhancement observed for the activated carbon is interpreted by the formation of nascent hydrogen during water reduction which penetrates easily in the available carbon nanopores. The values obtained by this method are comparable to those of metallic alloys, such as LaNi5 for example. © 2002 Elsevier Science Ltd. All rights reserved.","A. Activated carbon; Carbon nanotubes; D. Electrochemical properties; Gas storage","Activated carbon; Capacitors; Electrochemical electrodes; Electrochemistry; Electrodeposition; Energy conversion; Lithium batteries; Redox reactions; Multiwalled nanotubes (MWNT); Single walled nanotubes (SWNT); Supercapacitors; Carbon nanotubes",Article,"Final","",Scopus,2-s2.0-0036680190
"Chan C.C.","56418785700;","The state of the art of electric and hybrid vehicles",2002,"Proceedings of the IEEE","90","2",,"247","275",,838,"10.1109/5.989873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646875511&doi=10.1109%2f5.989873&partnerID=40&md5=c22e4364d5ea07480d0000e245cb1691","IEEE; Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong, Hong Kong; Department of Engineering; University of Hong Kong, Hong Kong; International Academy for Advanced Study, Shanghai, China; University of Science and Technology, Tianjin, China; Royal Academy of Engineering, United Kingdom; Chinese Academy of Engineering, Ukraine Academy of Engineering Sciences, Hong Kong Academy of Engineering Sciences, China; Chinese Academy of Engineering, China","Chan, C.C., IEEE, Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong, Hong Kong, Department of Engineering, University of Hong Kong, Hong Kong, International Academy for Advanced Study, Shanghai, China, University of Science and Technology, Tianjin, China, Royal Academy of Engineering, United Kingdom, Chinese Academy of Engineering, Ukraine Academy of Engineering Sciences, Hong Kong Academy of Engineering Sciences, China, Chinese Academy of Engineering, China","In a world where environment protection and energy conservation are growing concerns, the development of electric vehicles (EV) and hybrid electric vehicles (HEV) has taken on an accelerated pace. The dream of having commercially viable EVs and HEVs is becoming a reality. EVs and HEVs are gradually available in the market. This paper will provide an overview of the present status of electric and hybrid vehicles worldwide and their state of the art, with emphasis on the engineering philosophy and key technologies. The importance of the integration of technologies of automobile, electric motor drive, electronics, energy storage, and controls and also the importance of the integration of society strength from government, industry, research institutions, electric power utilities, and transportation authorities are addressed. The challenge of EV commercialization is discussed. © 2002 IEEE.","Electric and hybrid vehicles; Electric drives; Electric propulsion","Automobiles; Electric drives; Electric power utilization; Electric propulsion; Electronic equipment; Energy conservation; Energy storage; Engineering research; Transportation; Electric motor drive; Hybrid electric vehicles (HEV); Electric vehicles",Article,"Final","",Scopus,2-s2.0-33646875511
"Wachowiak A., Wiebe J., Bode M., Pietzsch O., Morgenstern M., Wiesendanger R.","57217388654;7005437319;57196048479;7003531092;56284517600;55802334500;","Direct observation of internal spin structure of magnetic vortex cores",2002,"Science","298","5593",,"577","580",,715,"10.1126/science.1075302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037131217&doi=10.1126%2fscience.1075302&partnerID=40&md5=a204f1b404f8c3bb90aac2e590f9fd11","Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany","Wachowiak, A., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany; Wiebe, J., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany; Bode, M., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany; Pietzsch, O., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany; Morgenstern, M., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany; Wiesendanger, R., Institute of Applied Physics, Microstructure Research Center, University of Hamburg, Jungiusstr. 11, D-20355 Hamburg, Germany","Thin film nanoscale elements with a curling magnetic structure (vortex) are a promising candidate for future nonvolatile data storage devices. Their properties are strongly influenced by the spin structure in the vortex core. We have used spin-polarized scanning tunneling microscopy on nanoscale iron islands to probe for the first time the internal spin structure of magnetic vortex cores. Using tips coated with a layer of antiferromagnetic chromium, we obtained images of the curling in-plane magnetization around and of the out-of-plane magnetization inside the core region. The experimental data are compared with micromagnetic simulations. The results confirm theoretical predictions that the size and the shape of the vortex core as well as its magnetic field dependence are governed by only two material parameters, the exchange stiffness and the saturation magnetization that determines the stray field energy.",,"Magnetization; Scanning tunneling microscopy; Stiffness; Magnetic vortex cores; Thin films; chromium; nanoparticle; magnetic field; magnetization; anisotropy; article; magnet; magnetic field; magnetism; materials; particle size; polarization; priority journal; scanning tunneling microscopy",Article,"Final","",Scopus,2-s2.0-0037131217
"Miyawaki K., Yamada Y., Ban N., Ihara Y., Tsukiyama K., Zhou H., Fujimoto S., Oku A., Tsuda K., Toyokuni S., Hiai H., Mizunoya W., Fushiki T., Holst J.J., Makino M., Tashita A., Kobara Y., Tsubamoto Y., Jinnouchi T., Jomori T., Seino Y.","7005833733;7407167186;7007142568;57217754100;7005445371;7404743589;7402186783;46361688400;55442179800;7004288600;7007133635;6507928367;7006286235;36078272300;55126596800;15739013900;36752385600;6603273615;6701318453;6701706350;56794914700;","Inhibition of gastric inhibitory polypeptide signaling prevents obesity",2002,"Nature Medicine","8","7",,"738","742",,684,"10.1038/nm727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036068322&doi=10.1038%2fnm727&partnerID=40&md5=89db67ecb4979b3f7b56b6497f5adbf3","Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Pathology and Biology of Diseases, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Division of Food Sciences and Biotechnology, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Department of Medical Physiology, The Panum Institute, University of Copenhagen, Copenhagen, Denmark; Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan","Miyawaki, K., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Yamada, Y., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Ban, N., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Ihara, Y., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Tsukiyama, K., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Zhou, H., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Fujimoto, S., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Oku, A., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Tsuda, K., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Toyokuni, S., Pathology and Biology of Diseases, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Hiai, H., Pathology and Biology of Diseases, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Mizunoya, W., Division of Food Sciences and Biotechnology, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Fushiki, T., Division of Food Sciences and Biotechnology, Graduate School of Agriculture, Kyoto University, Kyoto, Japan; Holst, J.J., Department of Medical Physiology, The Panum Institute, University of Copenhagen, Copenhagen, Denmark; Makino, M., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Tashita, A., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Kobara, Y., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Tsubamoto, Y., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Jinnouchi, T., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Jomori, T., Sanwa Kagaku Kenkyusho Co. Ltd., Inabe, Mie, Japan; Seino, Y., Departments of Diabetes and Clinical Nutrition, Graduate School of Medicine, Graduate School of Agriculture, Kyoto University, Kyoto, Japan","Secretion of gastric inhibitory polypeptide (GIP), a duodenal hormone, is primarily induced by absorption of ingested fat. Here we describe a novel pathway of obesity promotion via GIP. Wild-type mice fed a high-fat diet exhibited both hypersecretion of GIP and extreme visceral and subcutaneous fat deposition with insulin resistance. In contrast, mice lacking the GIP receptor (Gipr−/−) fed a high-fat diet were clearly protected from both the obesity and the insulin resistance. Moreover, double-homozygous mice (Gipr−/−, Lepob/Lepob) generated by crossbreeding Gipr−/− and obese ob/ob (Lepob/Lepob) mice gained less weight and had lower adiposity than Lepob/Lepob mice. The Gipr−/− mice had a lower respiratory quotient and used fat as the preferred energy substrate, and were thus resistant to obesity. Therefore, GIP directly links overnutrition to obesity and it is a potential target for anti-obesity drugs.",,"fat; gastric inhibitory polypeptide; gastric inhibitory polypeptide receptor; hormone receptor; unclassified drug; animal experiment; animal model; animal tissue; article; controlled study; cross breeding; energy consumption; feeding; homozygosity; hormone inhibition; hormone release; insulin resistance; lipid diet; lipid storage; mouse; nonhuman; obesity; overnutrition; priority journal; protection; respiratory quotient; signal transduction; subcutaneous fat; weight gain; wild type; Adipose Tissue; Animals; Body Weight; Crosses, Genetic; Dietary Fats; Gastric Inhibitory Polypeptide; Mice; Mice, Knockout; Obesity; Receptors, Gastrointestinal Hormone; Signal Transduction; Animalia",Article,"Final","",Scopus,2-s2.0-0036068322
"Paish O.","6602842294;","Small hydro power: Technology and current status",2002,"Renewable and Sustainable Energy Reviews","6","6",,"537","556",,601,"10.1016/S1364-0321(02)00006-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036882632&doi=10.1016%2fS1364-0321%2802%2900006-0&partnerID=40&md5=364bceeefc35736bc6b3f33edec65217","IT Power Ltd, Manor House, Chineham Court, Lutyens Close, Chineham, Hampshire RG24 8AG, United Kingdom","Paish, O., IT Power Ltd, Manor House, Chineham Court, Lutyens Close, Chineham, Hampshire RG24 8AG, United Kingdom","Hydropower, large and small, remains by far the most important of the «renewables» for electrical power production worldwide, providing 19% of the planet's electricity. Small-scale hydro is in most cases «run-of-river», with no dam or water storage, and is one of the most cost-effective and environmentally benign energy technologies to be considered both for rural electrification in less developed countries and further hydro developments in Europe. The European Commission have a target to increase small hydro capacity by 4500MW (50%) by the year 2010. The UK has 100MW of existing small hydro capacity (under 5MW) operating from approximately 120 sites, and at least 400MW of unexploited potential. With positive environmental policies now being backed by favourable tariffs for 'green' electricity, the industry believes that small hydro will have a strong resurgence in Europe in the next 10 years, after 20 years of decline. This paper summarises the different small hydro technologies, new innovations being developed, and the barriers to further development. © 2002 Elsevier Science Ltd.","Hydropower; Micro-hydro; Mini-hydro; Small hydro; Water power","Cost effectiveness; Electric power generation; Renewable energy resources; Water power; Rural electrification; Hydroelectric power",Article,"Final","",Scopus,2-s2.0-0036882632
"Jéquier E.","7103383638;","Leptin signaling, adiposity, and energy balance",2002,"Annals of the New York Academy of Sciences","967",,,"379","388",,597,"10.1111/j.1749-6632.2002.tb04293.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036293591&doi=10.1111%2fj.1749-6632.2002.tb04293.x&partnerID=40&md5=ca1e51b30f4f21391565b7747ce0cbf5","Institute of Physiology, University of Lausanne, CH-1005 Lausanne, Switzerland; Institut de Physiologie, 7 rue du Bugnon, 1005 Lausanne, Switzerland","Jéquier, E., Institute of Physiology, University of Lausanne, CH-1005 Lausanne, Switzerland, Institut de Physiologie, 7 rue du Bugnon, 1005 Lausanne, Switzerland","A chronic minor imbalance between energy intake and energy expenditure may lead to obesity. Both lean and obese subjects eventually reach energy balance and their body weight regulation implies that the adipose tissue mass is ""sensed"", leading to appropriate responses of energy intake and energy expenditure. The cloning of the ob gene and the identification of its encoded protein, leptin, have provided a system signaling the amount of adipose energy stores to the brain. Leptin, a hormone secreted by fat cells, acts in rodents via hypothalamic receptors to inhibit feeding and increase thermogenesis. A feedback regulatory loop with three distinct steps has been identified: (1) a sensor (leptin production by adipose cells) monitors the size of the adipose tissue mass; (2) hypothalamic centers receive and integrate the intensity of the leptin signal through leptin receptors (LRb); (3) effector systems, including the sympathetic nervous system, control the two main determinants of energy balance - energy intake and energy expenditure. While this feedback regulatory loop is well established in rodents, there are many unsolved questions about its applicability to body weight regulation in humans. The rate of leptin production is related to adiposity, but a large portion of the interindividual variability in plasma leptin concentration is independent of body fatness. Gender is an important factor determining plasma leptin, with women having markedly higher leptin concentrations than men for any given degree of fat mass. The ob mRNA expression is also upregulated by glucocorticoids, whereas stimulation of the sympathetic nervous system results in its inhibition. Furthermore, leptin is not a satiety factor in humans because changes in food intake do not induce short-term increases in plasma leptin levels. After its binding to LRb in the hypothalamus, leptin stimulates a specific signaling cascade that results in the inhibition of several orexigenic neuropeptides, while stimulating several anorexigenic peptides. The orexigenic neuropeptides that are downregulated by leptin are NPY (neuropeptide Y), MCH (melanin-concentrating hormone), orexins, and AGRP (agouti-related peptide). The anorexigenic neuropeptides that are upregulated by leptin are α-MSH (α-melanocyte-stimulating hormone), which acts on MC4R (melanocortin-4 receptor); CART (cocaine and amphetamine-regulated transcript); and CRH (corticotropin-releasing-hormone). Obese humans have high plasma leptin concentrations related to the size of adipose tissue, but this elevated leptin signal does not induce the expected responses (i.e., a reduction in food intake and an increase in energy expenditure). This suggests that obese humans are resistant to the effects of endogenous leptin. This resistance is also shown by the lack of effect of exogenous leptin administration to induce weight loss in obese patients. The mechanisms that may account for leptin resistance in human obesity include a limitation of the blood-brain-barrier transport system for leptin and an inhibition of the leptin signaling pathways in leptin-responsive hypothalamic neurons. During periods of energy deficit, the fall in leptin plasma levels exceeds the rate at which fat stores are decreased. Reduction of the leptin signal induces several neuroendocrine responses that tend to limit weight loss, such as hunger, food-seeking behavior, and suppression of plasma thyroid hormone levels. Conversely, it is unlikely that leptin has evolved to prevent obesity when plenty of palatable foods are available because the elevated plasma leptin levels resulting from the increased adipose tissue mass do not prevent the development of obesity. In conclusion, in humans, the leptin signaling system appears to be mainly involved in maintenance of adequate energy stores for survival during periods of energy deficit. Its role in the etiology of human obesity is only demonstrated in the very rare situations of absence of the leptin signal (mutations of the leptin gene or of the leptin receptor gene), which produces an internal perception of starvation and results in a chronic stimulation of excessive food intake.","Body weight; Energy expenditure; Food intake; Obesity; Starvation","agouti related protein; alpha intermedin; cocaine and amphetamine regulated transcript peptide; corticotropin releasing factor; glucocorticoid; leptin; leptin receptor; melanin concentrating hormone; messenger RNA; neuropeptide Y; orexin; body weight; conference paper; energy balance; energy expenditure; food intake; gene expression regulation; hormonal regulation; human; lipid storage; neuroendocrinology; obesity; signal transduction; starvation; weight reduction; Agouti; Rodentia",Conference Paper,"Final","",Scopus,2-s2.0-0036293591
"Gosline J., Lillie M., Carrington E., Guerette P., Ortlepp C., Savage K.","7003523758;7004082204;7004703222;6701484226;6506259095;7005143561;","Elastic proteins: Biological roles and mechanical properties",2002,"Philosophical Transactions of the Royal Society B: Biological Sciences","357","1418",,"121","132",,582,"10.1098/rstb.2001.1022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037185940&doi=10.1098%2frstb.2001.1022&partnerID=40&md5=6f09b2ce0234169661376008fc50d2dc","Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada","Gosline, J., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada; Lillie, M., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada; Carrington, E., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada; Guerette, P., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada; Ortlepp, C., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada; Savage, K., Department of Zoology, University of British Columbia, Vancouver, BC V6T 1Z4, Canada","The term 'elastic protein' applies to many structural proteins with diverse functions and mechanical properties so there is room for confusion about its meaning. Elastic implies the property of elasticity, or the ability to deform reversibly without loss of energy; so elastic proteins should have high resilience. Another meaning for elastic is 'stretchy', or the ability to be deformed to large strains with little force. Thus, elastic proteins should have low stiffness. The combination of high resilience, large strains and low stiffness is characteristic of rubber-like proteins (e.g. resilin and elastin) that function in the storage of elastic-strain energy. Other elastic proteins play very different roles and have very different properties. Collagen fibres provide exceptional energy storage capacity but are not very stretchy. Mussel byssus threads and spider dragline silks are also elastic proteins because, in spite of their considerable strength and stiffness, they are remarkably stretchy. The combination of strength and extensibility, together with low resilience, gives these materials an impressive resistance to fracture (i.e. toughness), a property that allows mussels to survive crashing waves and spiders to build exquisite aerial filters. Given this range of properties and functions, it is probable that elastic proteins will provide a wealth of chemical structures and elastic mechanisms that can be exploited in novel structural materials through biotechnology.","Byssal fibres; Collagen; Elastic proteins; Elastin; Mechanical design; Spider silks","protein; Araneae; collagen; elastin; insect protein; scleroprotein; animal; biomechanics; bivalve; chemistry; elasticity; review; silk; spider; tendon; Animals; Biomechanics; Bivalvia; Collagen; Elasticity; Elastin; Extracellular Matrix Proteins; Insect Proteins; Silk; Spiders; Tendons",Article,"Final","",Scopus,2-s2.0-0037185940
