Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Wang Y., Leung D.Y.C.","56563190000;56065668600;","A high-performance aluminum-feed microfluidic fuel cell stack",2016,"Journal of Power Sources","336",,,"427","436",,14,"10.1016/j.jpowsour.2016.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997283869&doi=10.1016%2fj.jpowsour.2016.11.009&partnerID=40&md5=f9f5d395f162f481da1bcb97af9a880c","Department of Mechanical Engineering, The University of Hong Kong, Hong Kong","Wang, Y., Department of Mechanical Engineering, The University of Hong Kong, Hong Kong; Leung, D.Y.C., Department of Mechanical Engineering, The University of Hong Kong, Hong Kong","In this paper, a six-cell microfluidic fuel cell (MFC) stack is demonstrated. Low-cost aluminum is fed directly to the stack, which produces hydrogen fuel on site, through the Al-H2O reaction. This design is not only cost-efficient, but also eliminates the need for hydrogen storage. Unlike the conventional MFC stacks which generally require complex electrolyte distribution and management, the present Al-feed MFC stack requires only a single electrolyte stream, flowing successively through individual cells, which is finally utilized for hydrogen generation. In this manner, the whole system is greatly simplified while the operational robustness is also improved. With 2 M sodium hydroxide solution as electrolyte and kitchen foil Al as fuel, the present six-cell stack (in series) exhibits an open circuit voltage of nearly 6 V and a peak power density of 180.6 mWcm−2 at room temperature. In addition, an energy density of 1 Whg−1(Al) is achieved, which is quite high and comparable with its proton exchange membrane-based counterparts. Finally, pumpless operation of the present stack, together with its practical applications are successfully demonstrated, including lightening LED lights, driving an electric fan, and cell phone charging. © 2016 Elsevier B.V.","Aluminum-water reaction; Microfluidic fuel cell; Simplified fluid management; Stacking","Aluminum; Electrolytes; Fuel cells; Hydrogen production; Hydrogen storage; Light emitting diodes; Microbial fuel cells; Microfluidics; Mobile phones; Open circuit voltage; Proton exchange membrane fuel cells (PEMFC); Aluminum-water reactions; Electrolyte distribution; Fluid management; Microfluidic fuel cell; Peak power densities; Proton exchange membranes; Sodium hydroxide solutions; Stacking; Solid electrolytes",Article,"Final","",Scopus,2-s2.0-84997283869
"Nitze F., Agostini M., Lundin F., Palmqvist A.E.C., Matic A.","35559243800;56263000800;57192653496;55666752800;7003674641;","A binder-free sulfur/reduced graphene oxide aerogel as high performance electrode materials for lithium sulfur batteries",2016,"Scientific Reports","6",,"39615","","",,29,"10.1038/srep39615","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007039838&doi=10.1038%2fsrep39615&partnerID=40&md5=fae6ef0fabfffe5087f019289207d807","Department of Physics, Division of Condensed Matter Physics, Chalmers University of Technology, Göteborg, SE-41296, Sweden; Department of Chemistry and Chemical Engineering, Division of Applied Chemistry, Chalmers University of Technology, Göteborg, SE-41296, Sweden","Nitze, F., Department of Physics, Division of Condensed Matter Physics, Chalmers University of Technology, Göteborg, SE-41296, Sweden, Department of Chemistry and Chemical Engineering, Division of Applied Chemistry, Chalmers University of Technology, Göteborg, SE-41296, Sweden; Agostini, M., Department of Physics, Division of Condensed Matter Physics, Chalmers University of Technology, Göteborg, SE-41296, Sweden; Lundin, F., Department of Physics, Division of Condensed Matter Physics, Chalmers University of Technology, Göteborg, SE-41296, Sweden; Palmqvist, A.E.C., Department of Chemistry and Chemical Engineering, Division of Applied Chemistry, Chalmers University of Technology, Göteborg, SE-41296, Sweden; Matic, A., Department of Physics, Division of Condensed Matter Physics, Chalmers University of Technology, Göteborg, SE-41296, Sweden","Societies' increasing need for energy storage makes it necessary to explore new concepts beyond the traditional lithium ion battery. A promising candidate is the lithium-sulfur technology with the potential to increase the energy density of the battery by a factor of 3-5. However, so far the many problems with the lithium-sulfur system have not been solved satisfactory. Here we report on a new approach utilizing a self-standing reduced graphene oxide based aerogel directly as electrodes, i.e. without further processing and without the addition of binder or conducting agents. We can thereby disrupt the common paradigm of ""no battery without binder"" and can pave the way to a lithium-sulfur battery with a high practical energy density. The aerogels are synthesized via a one-pot method and consist of more than 2/3 sulfur, contained inside a porous few-layered reduced graphene oxide matrix. By combining the graphene-based aerogel cathode with an electrolyte and a lithium metal anode, we demonstrate a lithium-sulfur cell with high areal capacity (more than 3 mAh/cm 2 after 75 cycles), excellent capacity retention over 200 cycles and good sulfur utilization. Based on this performance we estimate that the energy density of this concept-cell can significantly exceed the Department of Energy (DEO) 2020-target set for transport applications. © 2016 The Author(s).",,,Article,"Final","",Scopus,2-s2.0-85007039838
"Al-Turjman F.","20336944100;","Hybrid Approach for Mobile Couriers Election in Smart-Cities",2016,"Proceedings - Conference on Local Computer Networks, LCN",,,"7796827","507","510",,21,"10.1109/LCN.2016.79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010065733&doi=10.1109%2fLCN.2016.79&partnerID=40&md5=3f58ce6e8e195b49e52a4c056a06082a","Dept. of Computer Engineering, Middle East Technical University, Northern Cyprus Campus, Mersin 10, Kalkanli, Güzelyurt, 99738, Turkey","Al-Turjman, F., Dept. of Computer Engineering, Middle East Technical University, Northern Cyprus Campus, Mersin 10, Kalkanli, Güzelyurt, 99738, Turkey","In this paper we propose a hybrid heuristic approach for public data delivery under ultra-large-scale smart-city settings. In this approach, public transportation vehicles are going into election process to be utilized as Mobile Couriers (MCs) that read public Access Points (APs) data loads and relay it back to a central processing base-station. We also introduce a cost-based fitness function for the MCs election in the smart-city project which forms a real implementation for the Internet of Things (IoT) paradigm. Our cost-based function considers mobile resource limitations in terms count, storage and energy. Extensive simulations are performed and the results confirm the effectiveness of the proposed approach in comparison to other heuristic approaches with identical objectives. © 2016 IEEE.","Cost-functions; Internet of Things; Mobile Courier; Path Planning; Smart Cities","Cost functions; Costs; Digital storage; Heuristic methods; Internet of things; Extensive simulations; Fitness functions; Heuristic approach; Hybrid heuristics; Internet of thing (IOT); Mobile Courier; Public transportation; Smart cities; Motion planning",Conference Paper,"Final","",Scopus,2-s2.0-85010065733
"Pham C.-T., Mansson D.","57188988281;9042961600;","On the development of an equivalent electrical circuit model for energy storages for smart grid applications",2016,"IEEE PES Innovative Smart Grid Technologies Conference Europe",,,"7796364","75","80",,1,"10.1109/ISGT-Asia.2016.7796364","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010053556&doi=10.1109%2fISGT-Asia.2016.7796364&partnerID=40&md5=dc97fdcbff2871c3c728c41babb423ad","School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden","Pham, C.-T., School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden; Mansson, D., School of Electrical Engineering, KTH Royal Institute of Technology, Stockholm, Sweden","Energy storages are indispensable in regard to the development of the smart grid with increasing fluctuating power generation. A valid choice of energy storages is important to ensure the efficiency of the system and selected application. This study describes an initial approach to model energy storage systems as an equivalent circuit. This model is capable of analyzing different load scenarios and simulating the storage's behavior in dependence of three circuit components, i.e., resistance, inductance and capacitance. These model parameters define the storage system and can be used to test existing storage devices or find an optimal setting for selected load conditions. The model is tested in a load scenario with a residential building supported by photovoltaic generation. © 2016 IEEE.","Battery; Energy storage; Flywheel; Photovoltaic; Physical system modelling; Simulation; Smart grid","Circuit simulation; Electric power transmission networks; Energy storage; Equivalent circuits; Flywheels; Timing circuits; Virtual storage; Battery; Photovoltaic; Physical systems; Simulation; Smart grid; Smart power grids",Conference Paper,"Final","",Scopus,2-s2.0-85010053556
"Burihabwa D., Pontes R., Felber P., Maia F., Mercier H., Oliveira R., Paulo J., Schiavoni V.","57190033389;57191881961;6701409064;36668924400;57195402683;35561134000;55567449900;15064802800;","On the Cost of Safe Storage for Public Clouds: An Experimental Evaluation",2016,"Proceedings of the IEEE Symposium on Reliable Distributed Systems",,,"7794340","157","166",,5,"10.1109/SRDS.2016.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010207303&doi=10.1109%2fSRDS.2016.028&partnerID=40&md5=6ec2fb69b5ad7cf64a22562abdfd2abc","HASLab, High-Assurance Software Lab, INESC TEC and U., Minho, Portugal; University of Neuchâtel, Switzerland","Burihabwa, D., University of Neuchâtel, Switzerland; Pontes, R., HASLab, High-Assurance Software Lab, INESC TEC and U., Minho, Portugal; Felber, P., University of Neuchâtel, Switzerland; Maia, F., HASLab, High-Assurance Software Lab, INESC TEC and U., Minho, Portugal; Mercier, H., University of Neuchâtel, Switzerland; Oliveira, R., HASLab, High-Assurance Software Lab, INESC TEC and U., Minho, Portugal; Paulo, J., HASLab, High-Assurance Software Lab, INESC TEC and U., Minho, Portugal; Schiavoni, V., University of Neuchâtel, Switzerland","Cloud-based storage services such as Dropbox, Google Drive and OneDrive are increasingly popular for storing enterprise data, and they have already become the de facto choice for cloud-based backup of hundreds of millions of regular users. Drawn by the wide range of services they provide, no upfront costs and 24/7 availability across all personal devices, customers are well-aware of the benefits that these solutions can bring. However, most users tend to forget-or worse ignore-some of the main drawbacks of such cloud-based services, namely in terms of privacy. Data entrusted to these providers can be leaked by hackers, disclosed upon request from a governmental agency's subpoena, or even accessed directly by the storage providers (e.g., for commercial benefits). While there exist solutions to prevent or alleviate these problems, they typically require direct intervention from the clients, like encrypting their data before storing it, and reduce the benefits provided such as easily sharing data between users. This practical experience report studies a wide range of security mechanisms that can be used atop standard cloud-based storage services. We present the details of our evaluation testbed and discuss the design choices that have driven its implementation. We evaluate several state-of-the-art techniques with varying security guarantees responding to user-assigned security and privacy criteria. Our results reveal the various trade-offs of the different techniques by means of representative workloads on top of industry-grade storage services. © 2016 IEEE.","experimental evaluation; public cloud; storage","Economic and social effects; Energy storage; Network security; Personal computing; Experimental evaluation; Governmental agency; Practical experience; Public clouds; Security and privacy; Security mechanism; State-of-the-art techniques; Storage services; Digital storage",Conference Paper,"Final","",Scopus,2-s2.0-85010207303
"Burihabwa D.","57190033389;","PlayCloud: A Platform to Experiment with Coding Techniques for Storage in the Cloud",2016,"Proceedings of the IEEE Symposium on Reliable Distributed Systems",,,"7794349","215","216",,,"10.1109/SRDS.2016.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010188986&doi=10.1109%2fSRDS.2016.037&partnerID=40&md5=324b38fbba489c0a633486c899efc223","Université de Neuchâtel, Switzerland","Burihabwa, D., Université de Neuchâtel, Switzerland","Cloud based storage services are increasingly popular for storing private and enterprise data. Differentiating themselves over a large range of features, storage providers can catter to the needs of any customer. But among the needs they must satisfy, safety from data loss or data corruption is the most important one. While data corruption stemming from faulty hardware or software is usually covered by those services, it is not the case when the erasure is due to malicious activities from the storage provider itself. Therefore the need for anti-tampering countermeasures needs to be addressed for the customer to feel comfortable enough to use the service. In the context of the SafeCloud project, our goal is to provide an extensible platform to implement and evaluate censorship resistant storage systems for long term storage. By combining classical techniques such as erasure coding and data dispersion with more novel ones like data block entanglement, we aim at giving good anti-tampering guarantees for cloud based storage services. In this paper, we will present some of the work that has been done so far to reach this objective, results and future developments. © 2016 IEEE.","data entanglement; erasure coding; storage","Codes (symbols); Crime; Energy storage; Censorship resistants; Classical techniques; Coding techniques; data entanglement; Erasure coding; Long-term storage; Malicious activities; Storage services; Digital storage",Conference Paper,"Final","",Scopus,2-s2.0-85010188986
"Torregrossa D., Karkar S., Rivet E., Lissek H., Paolone M.","35068614900;22034770700;55354267100;36027184600;6602935459;","Acoustic energy harvesting using Electrochemical Double Layer Capacitors: Technical feasibility and performance assessment",2016,"IECON Proceedings (Industrial Electronics Conference)",,,"7793097","5495","5500",,2,"10.1109/IECON.2016.7793097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010075930&doi=10.1109%2fIECON.2016.7793097&partnerID=40&md5=7b6a5869ef8ef011078067b2716ba9fe","Distributed Electrical System Laboratory (DESL), EPFL, Lausanne, Switzerland; Signal Processing Laboratory 2 (LTS2), EPFL, Lausanne, Switzerland","Torregrossa, D., Distributed Electrical System Laboratory (DESL), EPFL, Lausanne, Switzerland; Karkar, S., Signal Processing Laboratory 2 (LTS2), EPFL, Lausanne, Switzerland; Rivet, E., Signal Processing Laboratory 2 (LTS2), EPFL, Lausanne, Switzerland; Lissek, H., Signal Processing Laboratory 2 (LTS2), EPFL, Lausanne, Switzerland; Paolone, M., Distributed Electrical System Laboratory (DESL), EPFL, Lausanne, Switzerland","This paper describes a first prototype harvesting the acoustic energy using electrochemical storage devices. In particular, the harvesting system is composed by an Electrochemical Double Layer Capacitors (EDLC) suitably coupled with an electroacoustic absorber by means of an AC/DC converter. The aims of the proposed work are i) to assess the technical feasibility to compensate the decay voltage via an acoustic harvester; and ii) to evaluate how such compensation can improve the performance of the targeted EDLC. Concerning the first aim, the experimental results show that the required sound pressures to charge the EDLC up to its nominal voltage range from 118 dB up to 122 dB (re. 20 μPa). The EDLC charging times range from couple of hours up to several hours. The charging powers range from few mW up to several tens of mW and the energy efficiency of the whole system ranges from 5% up to 35%. Concerning the second aim of the paper, further experimental results illustrate a non-negligible improvement of the capability of the EDLC to deliver high-pulsed currents. In particular, after compensating the EDLC decay voltage via the proposed acoustic harvester, the rise time required to deliver a high pulse current is even 170% lower than the one obtained without any previous decay voltage compensation. The associated current peak value and root mean square value are 20 % higher. © 2016 IEEE.","Acoustic Energy Harvesting; Dynamic supercapacitors behavior; Redistribution phenomenon; Residual charge; Supercapacitor modeling",,Conference Paper,"Final","",Scopus,2-s2.0-85010075930
"Tran Y.-K., Dujic D.","57189576927;16309394400;","A multiport medium voltage isolated DC-DC converter",2016,"IECON Proceedings (Industrial Electronics Conference)",,,"7793699","6983","6988",,13,"10.1109/IECON.2016.7793699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010073596&doi=10.1109%2fIECON.2016.7793699&partnerID=40&md5=f67d4ab04ee8e15b5602fbe86200cc8d","École Polytechnique Fédérale de Lausanne - EPFL, Power Electronics Laboratory - PEL, Station 11CH-1015, Switzerland","Tran, Y.-K., École Polytechnique Fédérale de Lausanne - EPFL, Power Electronics Laboratory - PEL, Station 11CH-1015, Switzerland; Dujic, D., École Polytechnique Fédérale de Lausanne - EPFL, Power Electronics Laboratory - PEL, Station 11CH-1015, Switzerland","A multiport medium voltage (MV) isolated DC-DC converter with integrated energy storage, suited for connection of low voltage (LV) and medium voltage (MV) DC grids is presented. A multi-stage structure, adapted for MV ratings, is composed of multiple identical submodules connected in an Input-Series-Output-Parallel (ISOP) configuration. Each submodule has three fully bidirectional ports, that are galvanically isolated. This is achieved by means of a three-winding medium frequency transformer, where each leakage inductance combined with a resonant capacitor creates a resonant tank, benefiting from soft switching operation. Each submodule has two additional buck/boost stages, to actively control the power exchange with external DC circuits. The inner resonant stage is operated in open-loop and adapts its mode of operation based on the actual power flow. The remaining ports, dedicated to the storage, can be operated independently from the power flow between the MV and LV side, in order to charge or discharge the storage elements. Switched mode simulations are used to verify and demonstrate various operational modes and performance of the converter. © 2016 IEEE.","DC-DC; Multiport; MVDC; Resonant Converter",,Conference Paper,"Final","",Scopus,2-s2.0-85010073596
"De Carvalho Neto J.T., Salazar A.O., Maitelli A.L.","55569752100;7102422753;6602549353;","One cycle control applied to a stand-alone photovoltaic system for DC microgrid applications",2016,"IECON Proceedings (Industrial Electronics Conference)",,,"7793737","3074","3079",,2,"10.1109/IECON.2016.7793737","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010046615&doi=10.1109%2fIECON.2016.7793737&partnerID=40&md5=859f90ea5eded6ce5f3beaeb474d3acc","Department of Computing Engineering and Automation, Federal University of Rio Grande do Norte, Natal/Rio Grande do Norte, Brazil","De Carvalho Neto, J.T., Department of Computing Engineering and Automation, Federal University of Rio Grande do Norte, Natal/Rio Grande do Norte, Brazil; Salazar, A.O., Department of Computing Engineering and Automation, Federal University of Rio Grande do Norte, Natal/Rio Grande do Norte, Brazil; Maitelli, A.L., Department of Computing Engineering and Automation, Federal University of Rio Grande do Norte, Natal/Rio Grande do Norte, Brazil","Distributed Energy Resources (DER) are the basic units for storage and distribution in Microgrids. A DER unit can be of a hybrid type including a primary energy source (distributed generation - DG) and storage (distributed storage - DS). A hybrid type unit is proposed in this paper. The unit consists of a DC-DC buck-boost converter that tracks the maximum power supplied by a photovoltaic panel, a DC-DC boost converter that regulates the voltage of the microgrid DC bus and a bidirectional DC-DC buck-boost converter that controls the power flow in the unit, charging or discharging a battery bank. The control of these converters must consider the battery protection against voltage surges and transients, so as the protection of the loads connected to the DC bus, when the battery supplies the energy stored. The One-Cycle Control (OCC) technique has been used jointly the switching converters to allow fast response to transients, no overshoots and zero steady state error. The objective of this work is to use OCC technique in the controller of these converters in order to quickly track down the maximum power point, charge the battery bank when they are discharged, and to supply the battery energy to the loads when necessary, ensuring protection to the battery and to the loads connected to the microgrid. © 2016 IEEE.","DC microgrids; DC-DC convertes; MPPT; One-cycle control",,Conference Paper,"Final","",Scopus,2-s2.0-85010046615
"Menke M.F., Tambara R.V., Bisogno F.E., Da Silva M.F., Seidel A.R.","7004046761;54791439700;6601965265;7402847834;7102707905;","Universal input voltage LED driver with dimming capability and reduced DC-link capacitance",2016,"IECON Proceedings (Industrial Electronics Conference)",,,"7794154","3629","3634",,3,"10.1109/IECON.2016.7794154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010042146&doi=10.1109%2fIECON.2016.7794154&partnerID=40&md5=f5bee6ad35afde375a4e63e7f3dc52e6","Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil","Menke, M.F., Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil; Tambara, R.V., Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil; Bisogno, F.E., Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil; Da Silva, M.F., Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil; Seidel, A.R., Federal University of Santa Maria - UFSM, Electrical and Computational Systems Research and Development Group - GSEC, Group of Intelligence in Lighting - GEDRE, Santa Maria, RS, Brazil","This paper presents a digitally controlled Light Emitting Diode (LED) driver with high power factor, universal input voltage, dimming capability and reduced DC-link storage energy capacitance. A two-stage structure composed by the Power Factor Correction and Power Control stages is proposed. The buck-boost DC/DC converter, operating in Discontinuous Conduction Mode is employed for power factor correction, and is responsible for maintain the average bus voltage controlled in 400 V, as function of the input universal voltage (85-265 VRMS). The DC/DC Half-Bridge LLC converter composes the power control stage, which is in charged to keep controlled the averaged LED current as function of the required dimming level. Furthermore, the low frequency bus voltage ripple is compensated in this stage through a properly closed loop design. Simulations results are presented with the topology operating under universal input voltage, output dimming, and reduced DC-link capacitance. © 2016 IEEE.","Digital Control; Dimming; LED driver; LLC converter; Universal Input Voltage",,Conference Paper,"Final","",Scopus,2-s2.0-85010042146
