Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Renbi A.","35488710100;","Data-stream-driven computers are power and energy efficient",2013,"Sustainable Practices: Concepts, Methodologies, Tools, and Applications","1",,,"447","462",,,"10.4018/978-1-4666-4852-4.ch025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944873632&doi=10.4018%2f978-1-4666-4852-4.ch025&partnerID=40&md5=683dcafea41a72fe3d1d3cc74ec59116","Luleå University of Technology, Sweden","Renbi, A., Luleå University of Technology, Sweden","It is believed that data-stream-driven computing is power and energy efficient as compared to its counterpart, instruction-stream-driven computing. This latter requires memory access and memory control overheads while the processor is fetching task instructions from the memory. The programmer describes all the tasks as instructions in the program memory. On the other hand data-stream-driven computer is already configured or hardwired for a specific computing operation, no memory is required apart from data storage. In some contexts we refer to data-stream-driven computers as accelerators or single-purpose processors. This chapter discusses the benefit of data-stream-driven computing for better power and energy efficiency. We took matrix multiplication as an example application to compare the power and energy dissipations between load/store and non-instruction fetch-based architectures. We witnessed that single-purpose processor reduces almost 100% of the dynamic power when replacing the general-purpose processor. With the current mainstream transistor technology, morphware platforms that allow massive parallelism are the potential key for data-stream-driven computer implementations to saving energy in battery-powered embedded systems and to solve the dissipated power dilemma, as the heat becomes the bottleneck of traditional high frequency processors. If the same strategy is applied to mainstream computers and data center servers, we will not only reduce electricity bills but we will also contribute to greener computing by lowering the IT sector's CO2 emissions. © 2014, IGI Global.",,,Book Chapter,"Final","",Scopus,2-s2.0-84944873632
"Hu X., Tseng K.J., Yin S., Tjandra R., Wang T.","55496279300;7102185164;54394801500;55976655300;57203906609;","Elimination of reactive power in dual active bridge by hybrid of phase shift and PWM control",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6647373","4985","4990",,2,"10.1109/ECCE.2013.6647373","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891141870&doi=10.1109%2fECCE.2013.6647373&partnerID=40&md5=11d65cf989d75141d00b1a736eda016b","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","Hu, X., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Tseng, K.J., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Yin, S., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Tjandra, R., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Wang, T., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","In applications of distributed power generation and uninterruptable power supply for green and smart buildings, energy storage systems (ESS) with high voltage DC bus have been widely considered. Advanced energy storage device (ESD) such as lithium-ion batteries and super-capacitors however have low terminal voltages. Connecting many ESD cells in series is an acceptable solution but requires complex cell equalization circuitry to keep the state-of-charge of each cell balanced. The alternative is to develop a bidirectional DC-DC converter to interface the low terminal voltage ESDs to the high voltage DC bus. The dual-active-bridge (DAB) topology is suited for bidirectional DC-DC conversion due to its simple structure and soft switching nature. However reactive power is a major drawback when using traditional phase shift (TPS) control. In this paper, a hybrid of phase shift and PWM (HPSP) control strategy is proposed to eliminate the reactive power. Comparing with the TPS control, smaller rms current is required for the same power rating, which will improve the system efficiency. Mathematical model of transmission power is established for the TPS and the HPSP control. Simulation results verifying the excellent performance of the proposed control method are presented in this paper. © 2013 IEEE.",,"Bidirectional DC-DC converters; Control strategies; Dual active bridges; Energy storage devices (ESD); Energy storage systems; High voltage DC bus; Lithium-ion battery; Transmission power; DC-DC converters; Distributed power generation; Electrostatic devices; Electrostatic discharge; Energy conversion; HVDC power transmission; Mathematical models; Phase shift; Reactive power; Phase shifters",Conference Paper,"Final","",Scopus,2-s2.0-84891141870
"Karanki S.B., Xu D., Venkatesh B., Singh B.N.","36499267700;7404074085;7006518081;55358926200;","Optimal location of battery energy storage systems in power distribution network for integrating renewable energy sources",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6647310","4553","4558",,40,"10.1109/ECCE.2013.6647310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891127217&doi=10.1109%2fECCE.2013.6647310&partnerID=40&md5=b854440291e637a7e126dd289e3b79b4","Department of Electrical and Computer Engineering, Ryerson Univeristy, Toronto, M5B 2K3, Canada; Hydro One Networks, Toronto, Canada","Karanki, S.B., Department of Electrical and Computer Engineering, Ryerson Univeristy, Toronto, M5B 2K3, Canada; Xu, D., Department of Electrical and Computer Engineering, Ryerson Univeristy, Toronto, M5B 2K3, Canada; Venkatesh, B., Department of Electrical and Computer Engineering, Ryerson Univeristy, Toronto, M5B 2K3, Canada; Singh, B.N., Hydro One Networks, Toronto, Canada","The major challenge in integrating the Battery Energy Storage System (BESS) and renewable energy sources with the existing power system network is to determine the capacity and placement of the BESS in the system. The installation of BESS units at non optimal places can result in an increase in cost, including the system losses and larger battery capacity and therefore, having an effect opposite to the desired. For this reason, the use of a methodology capable of analyzing the influence on some system characteristics of BESS allocation and sizing is very useful for system planning. In this paper, a loss sensitivity based algorithm is proposed for optimal placement and size of the BESS in the distribution system to reduce the distribution power loss. IEEE distribution test data has been used to show the performance of the proposed algorithm. © 2013 IEEE.",,"Battery energy storage systems; Distribution power loss; Distribution systems; Optimal placements; Power distribution network; Power system networks; Renewable energy source; System characteristics; Algorithms; Energy conversion; Energy storage; Natural resources; Optimization; Renewable energy resources; Data storage equipment",Conference Paper,"Final","",Scopus,2-s2.0-84891127217
"Andersson O., Mohammadi B., Meinerzhagen P., Burg A., Rodrigues J.N.","53983720000;55515686200;36473778000;7004612848;7202707518;","Dual-VT 4kb sub-VT memories with &lt;1 pW/bit leakage in 65 nm CMOS",2013,"European Solid-State Circuits Conference",,,"6649106","197","200",,13,"10.1109/ESSCIRC.2013.6649106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891114305&doi=10.1109%2fESSCIRC.2013.6649106&partnerID=40&md5=9a80634c77589076984b855723e80778","Department of Electrical and Information Technology, Lund University, Lund, 22100, Sweden; Institute of Electrical Engineering, EPFL, Lausanne, VD, 1015, Switzerland","Andersson, O., Department of Electrical and Information Technology, Lund University, Lund, 22100, Sweden; Mohammadi, B., Department of Electrical and Information Technology, Lund University, Lund, 22100, Sweden; Meinerzhagen, P., Institute of Electrical Engineering, EPFL, Lausanne, VD, 1015, Switzerland; Burg, A., Institute of Electrical Engineering, EPFL, Lausanne, VD, 1015, Switzerland; Rodrigues, J.N., Department of Electrical and Information Technology, Lund University, Lund, 22100, Sweden","Two standard-cell based subthreshold (sub-VT) memories (SCMs) are presented. The SCMs accomplish the task of robust sub-VT storage and fill the gap of missing sub-VT memory compilers. The storage elements (latches) of these SCMs are custom-designed cells using a dual-V T approach to improve reliability and balance timing. Additionally, two read-logic styles are presented: 1) a segmented 3-state implementation that increases performance compared to a pure 3-state implementation; and 2) a purely MUX-based implementation with the first stage (NAND gate) integrated into the storage cell. Silicon measurements of two 4kb SCMs manufactured in a low-power 65nm CMOS technology show that read access speed increases by 4X and 8X compared to a pure 3-state implementation for the segmented 3-state and integrated NAND, respectively, while bit-access energy only increases by 2.7X and 2X to 39 and 29 fJ, respectively. © 2013 IEEE.",,"65nm CMOS technology; Measurements of; Memory compilers; Speed increase; Standard-cell; Storage cells; Storage elements; Subthreshold; CMOS integrated circuits",Conference Paper,"Final","",Scopus,2-s2.0-84891114305
"Xuewei P., Rathore A.K.","55570087100;9744515400;","Novel bidirectional snubberless soft-switching naturally clamped zero current commutated current-fed dual active bridge (CFDAB) converter for fuel cell vehicles",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6646939","1894","1901",,12,"10.1109/ECCE.2013.6646939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891112984&doi=10.1109%2fECCE.2013.6646939&partnerID=40&md5=2a50a71284e23cd9fcd6b0c2c95cd571","Electrical and Computer Engineering, National University of Singapore, Singapore","Xuewei, P., Electrical and Computer Engineering, National University of Singapore, Singapore; Rathore, A.K., Electrical and Computer Engineering, National University of Singapore, Singapore","A novel naturally-clamped zero current commutated soft-switching bidirectional current-fed full-bridge isolated dc/dc converter is proposed. This proposed secondary modulation technique naturally clamps the voltage across the primary side devices with zero current commutation (ZCC) eliminating the necessity for active-clamp circuit or passive snubbers. Switching losses are reduced significantly owing to zero-current switching (ZCS) of primary side devices and zero-voltage switching (ZVS) of secondary side devices. Softswitching and voltage-clamping is inherent and load independent. The voltage across primary side devices is independent of duty cycle with varying input voltage and output power and clamped at rather low reflected output voltage enabling the use of semiconductor devices of low voltage rating. These merits make the converter promising for fuel cell vehicles application, front-end dc/dc power conversion for fuel cell inverters and energy storage. Steady state operation, analysis, design, simulation results using PSIM 9.0.4, and experimental results are presented. © 2013 IEEE.",,"Dc/dc power conversions; Dual active bridges; Fuel-cell inverters; Isolated dc/dc converters; Modulation techniques; Steady-state operation; Zero-current commutation; Zero-current switching; DC-DC converters; Energy conversion; Fuel cells; Soft switching; Zero voltage switching",Conference Paper,"Final","",Scopus,2-s2.0-84891112984
"Mostofi F., Safavi M.","55976315700;55975291300;","Application of ABC algorithm for grid-independent hybrid hydro/photovoltaic/wind/fuel cell power generation system considering cost and reliability",2013,"International Journal of Renewable Energy Research","3","4",,"928","940",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891102157&partnerID=40&md5=f62e909031691416d22e3ea048b7aa56","Young Researchers and Elite Club, Ardabil Branch, Islamic Azad University, Ardabil, Iran; Department of Electrical Engineering, Ardabil Branch, Islamic Azad University, Ardabil, Iran","Mostofi, F., Young Researchers and Elite Club, Ardabil Branch, Islamic Azad University, Ardabil, Iran; Safavi, M., Department of Electrical Engineering, Ardabil Branch, Islamic Azad University, Ardabil, Iran","This paper is purposed to investigate minimization of overall expenditure of combinatorial self-determining power plant. This preferred complex based on hydrogen storage demanded by electrical capacitors posited in SABALAN dam powerhouse due to local agricultural irrigations include small hydropower units, photovoltaic systems and wind turbines. Systems durability in considerate of reliability computation is estimated approximately 20 years. Genuinely, all intact respective data, such as floodgate outlet water Debi, sunlight and puff intensity from the nearest local weather station and SUNA (Iran naval energy organization), because of utilize in the simulation have been perfectly collected. Therefore, comparison of combinatorial (Hydro, PV, Wind, Fuel Cell) plant with mentioned system without considering the hydropower plant has been studied. Costs of plant fabrication, reliability betterment of entire system and also output-energy expenditure that are economic priorities of affix the hydropower plant to the combinatorial system have been perused. Accordingly, it has been used by a trustable proximate pattern to modify the effect-time of referred system. And also to attain an accurate optimized system capacity, Artificial Bee Colony (ABC) has been preferred. In addition to purpose of confide the validation and accuracy, the obtained results by ABC algorithm has been compared with the results in PSO (particle swarm optimization) which obtained by HOMER software. With good judgment, consequences evaluation testified precision and highly efficiency of ABC to determine the optimum capacity of combinatorial system.","Abc algorithm; Hybrid system; Hydrogen storage; Optimal Design; Reliability",,Article,"Final","",Scopus,2-s2.0-84891102157
"Lam J., Jain P.K.","35230018400;7402520621;","A novel pulse current driving; High power factor LED driver without electrolytic capacitors",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6647156","3459","3464",,5,"10.1109/ECCE.2013.6647156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891093346&doi=10.1109%2fECCE.2013.6647156&partnerID=40&md5=a705f5ba61f1aaa6d7d949a197ef4478","Canada Research Department in Power Electronics, Queen's Centre for Energy and Power Electronics Research (EPOWER), Queen's University, Room 108, Walter Light Hall, Kingston, ON, Canada","Lam, J., Canada Research Department in Power Electronics, Queen's Centre for Energy and Power Electronics Research (EPOWER), Queen's University, Room 108, Walter Light Hall, Kingston, ON, Canada; Jain, P.K., Canada Research Department in Power Electronics, Queen's Centre for Energy and Power Electronics Research (EPOWER), Queen's University, Room 108, Walter Light Hall, Kingston, ON, Canada","Light emitting diode (LED) drivers with AC-input (50 or 60Hz) usually require an electrolytic capacitor as the DC link capacitor to: (1) balance the energy between the input and output power, and (2) to minimize the low-frequency output ripple across the LEDs. The lifetime of this capacitor, however, is much shorter than that of a LED. A new pulse current driving LED driver that does not require any electrolytic capacitors or complicated control circuits to minimize the low-frequency output ripple is proposed in this paper for AC-input application. The proposed circuit is simple and a small size film capacitor is used to replace the energy storage electrolytic capacitor. A pulsed high frequency triangular current is used to drive the LEDs in the proposed circuit to improve the stability of the LED luminous intensity. Simulation and experimental results are given on an 8W LED lamp to highlight the merits of the proposed circuit. © 2013 IEEE.",,"Control circuits; Dc link capacitor; Film capacitors; High power factor; Input and outputs; Light-emitting diode (LED) drivers; Luminous intensity; Triangular current; Electric power factor; Electrolytic capacitors; Energy conversion; Light emitting diodes",Conference Paper,"Final","",Scopus,2-s2.0-84891093346
"Cook J.P.D., Yandt M.D., Kelly M., Wheeldon J.F., Hinzer K., Schriemer H.","24832870700;36676106300;57199000379;12645134700;7004135873;6602453906;","Shutter array technique for real-time non-invasive extraction of individual channel responses in multi-channel CPV modules",2013,"Proceedings of SPIE - The International Society for Optical Engineering","8915",,"891509","","",,2,"10.1117/12.2037346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890919198&doi=10.1117%2f12.2037346&partnerID=40&md5=4cb1dc25690d20ee8f0096fca8d80cdc","SUNLAB, University of Ottawa, Ottawa, Canada","Cook, J.P.D., SUNLAB, University of Ottawa, Ottawa, Canada; Yandt, M.D., SUNLAB, University of Ottawa, Ottawa, Canada; Kelly, M., SUNLAB, University of Ottawa, Ottawa, Canada; Wheeldon, J.F., SUNLAB, University of Ottawa, Ottawa, Canada; Hinzer, K., SUNLAB, University of Ottawa, Ottawa, Canada; Schriemer, H., SUNLAB, University of Ottawa, Ottawa, Canada","Concentrator photovoltaic (CPV) solar energy systems use optics to concentrate direct normal incidence (DNI) sunlight onto multi-junction photovoltaic (MJPV) cells fabricated from III-V compound semiconductors on germanium substrates. The MJPV receiver, which integrates cell and bypass diode, is then mated with its concentrating optic to form a channel, and several such channels form a CPV module, in which the receivers are connected electrically in series. The two ends of the module receiver string are brought out to a single pair of electrical connections, at which point the lightcurrent- voltage (L-I-V) response of the entire module can be tested. With commercial CPV modules commonly sealed against outdoor exposure, there are no other accessible test points, and field installation on trackers further complicates access to performance data. There are many physical phenomena influencing module performance, and in early development and commercialization some of these may not yet be completely under control. Unambiguous diagnosis of such phenomena from one full-module L-I-V curve is problematic. Simple, fast test methods are needed to develop more detailed information from full-module on-tracker testing, without opening up modules in the field. We describe a test protocol, using a simple optical shutter array constructed to fit mechanically over the module. When module L-I-V curves are recorded for each of various combinations of open and closed shutters, the information can be used to identify one or more anomalous channels, and to further identify the kind of anomaly present, such as optical misalignment, conductor failure, series or shunt resistance, and so on. Simulated results from anomaly models can be compared with the measured results to identify the anomalous behaviour. Results herein are compared with direct singlechannel measurements to verify the technique. The L-I-V response curves were obtained in continuous real time, an approach found to be more helpful than single-shot capture in understanding field response. A triangular wave function generator is used to drive the DC power supply, and a four-channel digital sampling oscilloscope displays and stores the real time response. Where modules exhibit unstable or intermittent response under certain conditions, this is immediately obvious in real-time display. © 2013 SPIE.","Concentrator photovoltaic; Continuous dynamic display; CPV; L-I-V curve; Shutter array technique; Solar energy; Test method","Concentrator photovoltaics; Continuous dynamics; CPV; L-I-V curve; Shutter arrays; Test method; Cathode ray oscilloscopes; Computer simulation; Concentration (process); Digital storage; Electric connectors; Solar energy; Testing; Photonics",Conference Paper,"Final","",Scopus,2-s2.0-84890919198
"Kalluri S., Seng K.H., Guo Z., Liu H.K., Dou S.X.","55339453900;36683084800;7404657678;7409750697;56132841400;","Electrospun lithium metal oxide cathode materials for lithium-ion batteries",2013,"RSC Advances","3","48",,"25576","25601",,47,"10.1039/c3ra45414b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887932237&doi=10.1039%2fc3ra45414b&partnerID=40&md5=f31fa317b12f4386c31b19123dca40b3","Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia; School of Mechanical, Materials and Mechatronics Engineering, University of Wollongong, NSW 2500, Australia","Kalluri, S., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia; Seng, K.H., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia; Guo, Z., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia, School of Mechanical, Materials and Mechatronics Engineering, University of Wollongong, NSW 2500, Australia; Liu, H.K., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia; Dou, S.X., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2500, Australia","The superior performance of lithium metal oxide cathode materials is a key aspect for the advanced development of lithium-ion battery (LIB) technology in portable electronics and high-end applications such as renewable energy units, electric vehicles (EVs) and hybrid electric vehicles (HEVs) etc. However, this battery technology suffers from some critical problems related to electrochemical performance, storage efficiency, safety and cost. Tremendous research is performed globally to solve these problems associated with battery performance. One of the potential ways to improve battery electrochemical performance and safety is by developing hybrid lithium metal oxide based one-dimensional (1D) nanostructures by simple and advanced electrospinning processes. These electrospun nanostructures of continuous fibrous morphology are attractive as new cathode materials due to their shorter Li ion diffusion pathways, high surface area and porous network. Since lithium-ion battery technology growth is tremendous and grabbing the attention of the world-wide scientific community, an update on recent progress in such fields is required. In this review, we discuss an in-depth summary about the significant role of electrospun lithium metal oxide based cathode materials in improving ionic conductivity, electrochemical stability, rate capability and safety; as well as possible future research challenges and prospects. In addition, we briefly describe the very recent progress of electrospun materials in anode and separator/electrolyte applications of LIBs. © 2013 The Royal Society of Chemistry.",,"Electric Vehicles (EVs); Electrochemical performance; Electrochemical stabilities; Electrospinning process; Electrospun materials; Electrospun nanostructures; Hybrid electric vehicles (HEVs); One dimensional (1D) nanostructures; Cathodes; Hybrid vehicles; Lithium; Metallic compounds; Nanostructures; Lithium batteries",Review,"Final","",Scopus,2-s2.0-84887932237
"Vaya M.G., Andersson G.","55512037100;35552392600;","Integrating renewable energy forecast uncertainty in smart-charging approaches for plug-in electric vehicles",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652150","","",,21,"10.1109/PTC.2013.6652150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890889801&doi=10.1109%2fPTC.2013.6652150&partnerID=40&md5=ac36aad5fe54946656d0397d5569045d","Power Systems Laboratory, ETH Zurich, Zurich, Switzerland","Vaya, M.G., Power Systems Laboratory, ETH Zurich, Zurich, Switzerland; Andersson, G., Power Systems Laboratory, ETH Zurich, Zurich, Switzerland","Both an increasing share of intermittent renewable energies and an introduction of plug-in electric vehicles (PEVs) are challenging for the electric power system. Nevertheless, PEVs could be used as distributed storage resources to help integrate fluctuating energy sources into the power system. In this paper we analyze the case where PEV batteries are used to compensate the forecast error of a wind power plant. We introduce a day-ahead charging scheduling strategy that minimizes system generation costs, enforces network and PEV end-use constraints, and at the same time enables the fleet to compensate deviations of wind power output from its day-ahead forecast. For this purpose, a probabilistic wind power forecast model is integrated into an Optimal Power Flow based smart-charging scheme. The fleet is modeled as a set of virtual storages whose characteristics depend on individual driving patterns. Results show that with the proposed scheme enough charging flexibility is made available to compensate the forecast error of a wind power plant. However, there is a trade-off between charging flexibility and cost-minimization. © 2013 IEEE.",,"Distributed storage resources; Fluctuating energy; Optimal power flows; Plug-in Electric Vehicles; Renewable energies; Scheduling strategies; System generation; Wind power forecast; Electric power systems; Electric vehicles; Reactive power; Virtual storage; Wind power; Weather forecasting",Conference Paper,"Final","",Scopus,2-s2.0-84890889801
