Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Proceedings of the 2001 particle accelerator conference",2001,"Proceedings of the IEEE Particle Accelerator Conference","5",,,"","",883,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572716&partnerID=40&md5=6c994bd931a7de5ada6587c53c835cc3",,"","The proceedings contains 295 papers from the 2001 Particle Accelerator Conference. Topics discussed include: time evolution of fields in strontium ferrite permanent magnets; permanent magnet vs. electromagnet dipoles for synchrotron radiation; design of a magnet system for a muon cooling ring experiment; increase of positrons by a high-intensity two-bunch acceleration scheme; cost and performance of rapid-cycling proton synchrotrons; high energy muon colliders; recycler ring beam lifetime; emittance growth in the recycler ring; characterization of the Tevatron electron lens magnetic system; single-layer high field dipole magnets and a new concept for acceleration of slow, low-charge-state heavy ion beams.",,"Accelerator magnets; Colliding beam accelerators; Eddy currents; Electrons; Ferromagnetic materials; Magnetic circuits; Magnetic field measurement; Magnetic flux; Magnetic permeability; Magnetization; Magnetostatics; Particle beam injection; Permanent magnets; Solenoids; Synchrotron radiation; Synchrotrons; EiRev; Electromagnet dipoles; Magnetic field strengths; Magnetic forces; Muon cooling rings; Permanent magnet multipoles; Pulsed magnets; Rare earth permanent magnets (REPM); Septum magnets; Sextupole magnets; Storage rings",Conference Review,"Final","",Scopus,2-s2.0-0035572716
"Guk I., Gladkikh P., Zelinsky A., Inopin E., Kononenko S., Mitsykov A., Pashenko A., Peresunko Yu., Tarasenko A., Shapoval I., Shcherbakov A.","6603269170;8314480200;7005972240;6504528388;7003499898;6505584623;55280619900;6504761211;55325157600;6602135114;56212834900;","The storage ring for low energy tritons and its possible application",2001,"Proceedings of the IEEE Particle Accelerator Conference","5",,,"3386","3388",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572710&partnerID=40&md5=76afbda8762bb6ad975e40cb1f068c97","NSC, KIPT, Kharkov 61108, Ukraine","Guk, I., NSC, KIPT, Kharkov 61108, Ukraine; Gladkikh, P., NSC, KIPT, Kharkov 61108, Ukraine; Zelinsky, A., NSC, KIPT, Kharkov 61108, Ukraine; Inopin, E., NSC, KIPT, Kharkov 61108, Ukraine; Kononenko, S., NSC, KIPT, Kharkov 61108, Ukraine; Mitsykov, A., NSC, KIPT, Kharkov 61108, Ukraine; Pashenko, A., NSC, KIPT, Kharkov 61108, Ukraine; Peresunko, Yu., NSC, KIPT, Kharkov 61108, Ukraine; Tarasenko, A., NSC, KIPT, Kharkov 61108, Ukraine; Shapoval, I., NSC, KIPT, Kharkov 61108, Ukraine; Shcherbakov, A., NSC, KIPT, Kharkov 61108, Ukraine","It is shown that in the circular magnetic system for nuclei of hydrogen isotopes of energies between 20 and 80 KeV/nucl can provide the damping of both betatron and synchrotron oscillations. A variant of the magnetic lattice of a triton storage ring with a beam energy of 135 KeV is proposed. The main parameters of a stored triton beam (energy spread, amplitude of betatron oscillations, lifetime, etc.) are calculated. It is proposed to use the triton storage ring for generation of neutrons in the reaction D(t, n) 4He close to the maximum of the cross section. The integrated intensity and specific power inputs of this source of neutrons is estimated.",,"Atoms; Betatrons; Energy dissipation; Hydrogen; Isotopes; Neutrons; Nuclear energy; Oscillations; Particle beams; Synchrotrons; Targets; Internal targets; Storage rings",Conference Paper,"Final","",Scopus,2-s2.0-0035572710
"Robin D., Feinberg B.","7005800214;7007089269;","Status and development of the ALS",2001,"Proceedings of the IEEE Particle Accelerator Conference","4",,,"2629","2631",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572699&partnerID=40&md5=a2a969a581ab20a5bf878b139d9b9744","LBNL, Berkeley, CA 94720, United States","Robin, D., LBNL, Berkeley, CA 94720, United States; Feinberg, B., LBNL, Berkeley, CA 94720, United States","The ALS is in a phase of rapid development. This past year the ALS served over 1000 users and that number is expected triple in the next three years. Currently there are seven insertion devices in operation including an Elliptically Polarizing Undulator (EPU) that mechanically shifts between left and right circularly polarized radiation at 0.5 Hz. A third harmonic cavity system has been installed and is providing longer lifetimes. A number of important machine developments are underway such as the inclusion of three superconducting magnets for the generation of high brightness, broadband, high energy photons; a fast orbit feedback system for improved orbit stability; and the inclusion of a second elliptically polarizing undulator. Future development plans include installation of more EPUs, and a narrow gap short period insertion device. In addition, several ""complementary"" sources are being studied such as a storage ring to produce far infrared radiation and sources to generate femtosecond x-ray pulses. In this paper we present an overview of the current operational performance and developmental plan for the ALS users.",,"Infrared radiation; Light polarization; Photons; Superconducting magnets; Synchrotron radiation; Advanced light sources (ALS); Light sources",Conference Paper,"Final","",Scopus,2-s2.0-0035572699
"Litvinenko V.N., Shevchenko O.A., Mikhailov S.F., Wu Y.","55776725800;15027464500;7102363114;8344317900;","Project for generation of femtosecond X-ray beams from the Duke storage ring",2001,"Proceedings of the IEEE Particle Accelerator Conference","4",,,"2614","2616",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572698&partnerID=40&md5=fe7bcaeda3af6ecc869db706a2789a2f","FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States","Litvinenko, V.N., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Shevchenko, O.A., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Mikhailov, S.F., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Wu, Y., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States","We propose to develop a CW X-ray femtosecond (fsec) source at 1.2 GeV Duke storage ring with the X-ray energy tuneable from 1.4 KeV to 75 keV, the average flux from 1012 to 1013 ph/sec, and the average spectral brightness up to 0.51015 ph/sec/mm2/mrad2/0.1%BW. A novel RF system with strong longitudinal focusing will compress and to sustain the electron bunches circulating in the ring to a RMS duration from 15 to 85 fsec. The CW fsec electron bunches will generate the Compton hard-X-ray beams and the photon beams from the existing light sources ranging form IR to VUV. Beams of all colours will be synchronised by the e-beam without jitter, making this configuration perfectly suites for pump-probe experiments. The proposed approach promises to outperform the popular ""slicing technique"" by at least three orders of magnitude. Duke's approach can be implemented at existing light source facilities at modest cost.",,"Computer simulation; Electron beams; Focusing; Jitter; Light sources; Particle beam bunching; Photons; X rays; Femtosecond x-ray beams; Storage rings",Conference Paper,"Final","",Scopus,2-s2.0-0035572698
"Diviacco B., Bracco R., Millo D., Zalateu M., Zangrando D., Walker R.P.","6602166851;55551854700;57055929200;7801562932;6602196267;7404928298;","New insertion devices for ELETTRA",2001,"Proceedings of the IEEE Particle Accelerator Conference","4",,,"2468","2470",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572693&partnerID=40&md5=f9d39209337109c6c24a67d03ea1ea5a","Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy","Diviacco, B., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy; Bracco, R., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy; Millo, D., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy; Zalateu, M., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy; Zangrando, D., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy; Walker, R.P., Sincrotrone Trieste, s.s.14, km 163,5, 34012 Trieste, Italy","Three insertion devices are in the process of development for ELETTRA. The insertion devices developed are short undulator, superconducting multipole wiggler and a low energy linearly polarized photon with reduced heat load on the beamline optical elements. The undulator is segmented in two 16 period units and phasing between the two modules is achieved by allowing a small separation between the end blocks of the central arrays.",,"Error analysis; Light polarization; Magnetic field effects; Magnetic permeability; Photons; Superconducting devices; Insertion devices; Storage rings",Conference Paper,"Final","",Scopus,2-s2.0-0035572693
"Akai K., Ieiri T., Kawamoto T.","7007134701;10039703500;57195541618;","Bunch-by-bunch phase measurement at KEKB",2001,"Proceedings of the IEEE Particle Accelerator Conference","3",,,"2432","2434",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572692&partnerID=40&md5=9b35cd08a3c578e2084084f22a2e8d3b","KEK, 1-1 Oho, Tsukuba-shi, Ibaraki 305-0801, Japan","Akai, K., KEK, 1-1 Oho, Tsukuba-shi, Ibaraki 305-0801, Japan; Ieiri, T., KEK, 1-1 Oho, Tsukuba-shi, Ibaraki 305-0801, Japan; Kawamoto, T., KEK, 1-1 Oho, Tsukuba-shi, Ibaraki 305-0801, Japan","A fast gate module has been developed at KEKB, which can pick up the signal of one bunch from a train of bunches. The gate module is attached to a turn-by-turn beam position monitor, where the beam phase is detected by an orthogonal phase technique. Characteristics of the gate module have been investigated. We have measured the bunch phase along a long train followed by a gap. The phase shift in the train was compared with a calculation based on the transient beam loading. Longitudinal displacement of the collision point was estimated from this phase shift.",,"Computer simulation; Electric currents; Electric potential; Particle beams; Phase measurement; Phase shift; Storage rings; Low energy rings (LER); Colliding beam accelerators",Conference Paper,"Final","",Scopus,2-s2.0-0035572692
"Sun B.G., Wang J.H., Lu P., He D.H., Xu H.L., Li J.Y., Liu J.H.","57206768084;24777549800;56733983100;7403049117;7407450930;55931470200;57196288067;","Several new beam measurement systems for HLS",2001,"Proceedings of the IEEE Particle Accelerator Conference","3",,,"2317","2319",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572690&partnerID=40&md5=7846c94d5215a87281d33df7d232a284","NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China","Sun, B.G., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; Wang, J.H., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; Lu, P., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; He, D.H., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; Xu, H.L., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; Li, J.Y., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China; Liu, J.H., NSRL, Univ. of Sci. and Technol. of China, Hefei, Anhui 230029, China","This paper describes several new beam instruments for Hefei light source (HLS). These new beam instruments include a tune measurement system to measure the beam tune and chromaticity, a DCCT measurement system to measure the beam DC current and beam life, and a closed orbit measuring system to measure the beam position. Some applications of these measurement systems and their measurement results are presented.",,"Data acquisition; High energy physics; Light sources; Spectrum analysis; Beam measurements; Storage rings",Conference Paper,"Final","",Scopus,2-s2.0-0035572690
"Fischer W., Bai M., Blaskiewicz M., Brennan J.M., Cameron P., Connolly R., Lehrach A., Parzen G., Tepikian S., Zeno K., Van Zeijts J.","7402145977;8954023500;7003406467;7201397511;7202869891;7101819396;6603528240;7004272073;7004336627;6603341567;6701888485;","Measurements of intra-beam scattering growth times with gold beam below transition in RHIC",2001,"Proceedings of the IEEE Particle Accelerator Conference","4",,,"2857","2859",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572649&partnerID=40&md5=cb31610a2825fa8866b621d75630e0b7","Brookhaven National Lab, Upton, NY 11973, United States","Fischer, W., Brookhaven National Lab, Upton, NY 11973, United States; Bai, M., Brookhaven National Lab, Upton, NY 11973, United States; Blaskiewicz, M., Brookhaven National Lab, Upton, NY 11973, United States; Brennan, J.M., Brookhaven National Lab, Upton, NY 11973, United States; Cameron, P., Brookhaven National Lab, Upton, NY 11973, United States; Connolly, R., Brookhaven National Lab, Upton, NY 11973, United States; Lehrach, A., Brookhaven National Lab, Upton, NY 11973, United States; Parzen, G., Brookhaven National Lab, Upton, NY 11973, United States; Tepikian, S., Brookhaven National Lab, Upton, NY 11973, United States; Zeno, K., Brookhaven National Lab, Upton, NY 11973, United States; Van Zeijts, J., Brookhaven National Lab, Upton, NY 11973, United States","While RHIC is filled with beam, bunches are stored for up to several minutes at the injection energy before acceleration starts. In gold operation, the RHIC injection energy is below transition. A bunch length increase, and correspondingly an increase in the longitudinal emittance, can lead to particle loss during transition crossing and rebucketing into the storage buckets. The longitudinal growth of gold beams in RHIC at injection is dominated by intra-beam scattering. Measurements of longitudinal growth times are presented and compared with computations.",,"Gold; Ion beams; Particle beam bunching; Particle beam injection; Relativistic heavy ion colliders (RHIC); Colliding beam accelerators",Conference Paper,"Final","",Scopus,2-s2.0-0035572649
"Farias R.H.A., Ferreira M.J., Franco G.S., Lira A.C., Lin L., Neuenschwander R.T., Pardine C., Rosa A.C., Scorzato C., Tavares P.F., Tosin G.","7006365421;7402787509;7102415444;6603757680;36142102000;6602354705;6506022259;7201498676;6507291471;7007056765;6506071769;","Commissioning of the LNLS 500-MeV booster synchrotron",2001,"Proceedings of the IEEE Particle Accelerator Conference","4",,,"2701","2703",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572648&partnerID=40&md5=81eb117430986387c5a7fb653b7b1893","LNLS, Campinas, Brazil","Farias, R.H.A., LNLS, Campinas, Brazil; Ferreira, M.J., LNLS, Campinas, Brazil; Franco, G.S., LNLS, Campinas, Brazil; Lira, A.C., LNLS, Campinas, Brazil; Lin, L., LNLS, Campinas, Brazil; Neuenschwander, R.T., LNLS, Campinas, Brazil; Pardine, C., LNLS, Campinas, Brazil; Rosa, A.C., LNLS, Campinas, Brazil; Scorzato, C., LNLS, Campinas, Brazil; Tavares, P.F., LNLS, Campinas, Brazil; Tosin, G., LNLS, Campinas, Brazil","We present results of the commissioning of a new injector for the Brazilian Synchrotron Light Source. The new injector consists of the existing 125-MeV LINAC and a new 500-MeV booster synchrotron. At present, about 40 mA can be injected into the booster and about 15 mA can be ramped up to 500 MeV at a repetition rate of 0.17 Hz. The new injector has allowed the accumulation of up to 540 mA in the main ring at 500 MeV and up to 305 mA has been ramped up to the storage ring nominal energy of 1.37 GeV. The new beam intensity is more than twice as large as the typical stored beam current before the installation of the booster synchrotron.",,"Light sources; Particle beam dynamics; Particle beam injection; Storage rings; Synchrotron radiation; Booster synchrotrons; Synchrotrons",Conference Paper,"Final","",Scopus,2-s2.0-0035572648
"Li R., Yunn B.C., Lebedev V., Bisognano J.J.","57191897715;6701866335;7402137966;16019097000;","Analysis of beam-beam kink instability in a linac-ring electron-ion collider",2001,"Proceedings of the IEEE Particle Accelerator Conference","3",,,"2014","2016",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035572631&partnerID=40&md5=dcf904e89ec1ab491e116f14079fcedd","Jefferson Lab, Newport News, VA, United States","Li, R., Jefferson Lab, Newport News, VA, United States; Yunn, B.C., Jefferson Lab, Newport News, VA, United States; Lebedev, V., Jefferson Lab, Newport News, VA, United States; Bisognano, J.J., Jefferson Lab, Newport News, VA, United States","A linac-ring collision scheme was considered in recent proposals of electron-gold colliders (eRHIC) and polarized-electron light-ion colliders (EPIC). The advantages of using an energy-recovered linac for the electron beam is that it avoids the limitation of beam-beam tune shift inherent in a storage ring, pertains good beam quality and easy manipulation of polarization. However, the interaction of the ion beam in the storage ring with the electron beam from the linac acts analogously to a transverse impedance, and can induce unstable behavior of the ion beam similar to the strong head-tail instability. In this paper, this beam-beam kink instability with head-tail effect is analysed using the linearized Vlasov equation, and the threshold of transverse mode coupling instability is obtained.",,"Betatrons; Eigenvalues and eigenfunctions; Electron beams; Ion beams; Polarization; Storage rings; Electron-ion colliders; Colliding beam accelerators",Conference Paper,"Final","",Scopus,2-s2.0-0035572631
