Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ivanov P.M., Kurdadze L.M., Lelchuk M.Yu., Sidorov V.A., Skrinsky A.N., Chilingarov A.G., Shatunov Yu.M., Shwartz B.A., Eidelman S.I.","7202776180;6602474967;7801546186;7201652201;56216533400;57221582319;7006690057;7004048116;34970948300;","Measurement of the charged kaon form factor in the energy range 1.0 to 1.4 GeV",1981,"Physics Letters B","107","4",,"297","300",,69,"10.1016/0370-2693(81)90834-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001287806&doi=10.1016%2f0370-2693%2881%2990834-0&partnerID=40&md5=fb759b22cf661d5cdb789706cf7f4fa5","Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation","Ivanov, P.M., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Kurdadze, L.M., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Lelchuk, M.Yu., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Sidorov, V.A., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Skrinsky, A.N., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Chilingarov, A.G., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Shatunov, Yu.M., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Shwartz, B.A., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Eidelman, S.I., Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation","The cross section of the reaction e+e- → K+K- has been measured at the electron-positron storage ring VEPP-2M in the c.m. energy range 1.0-1.4 GeV. At energies above 1.15 GeV the experimental values of the charged kaon form factor considerably exceed the predictions of the simplest vector dominance model with ρ{variant}, ω, ψ mesons. © 1981.",,,Article,"Final","",Scopus,2-s2.0-0001287806
"Bonse U., Fischer K.","57190866428;7403154316;","The new multi-purpose two-axis diffractometer for synchrotron X-rays at Doris",1981,"Nuclear Instruments and Methods","190","3",,"593","603",,15,"10.1016/0029-554X(81)90960-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019740680&doi=10.1016%2f0029-554X%2881%2990960-5&partnerID=40&md5=ee3376138f5bedca818eab84bcdc9d31","Institut für Physik, Universität Dortmund, Postfach 50 05 00, D-4600 Dortmund 50, Germany; Fachrichtung Kristallographie, Universität des Saarlandes, Im Stadtwald, D-6600 Saarbrücken 11, Germany","Bonse, U., Institut für Physik, Universität Dortmund, Postfach 50 05 00, D-4600 Dortmund 50, Germany; Fischer, K., Fachrichtung Kristallographie, Universität des Saarlandes, Im Stadtwald, D-6600 Saarbrücken 11, Germany","The new two-axis diffractometer recently installed at the storage ring DORIS at DESY/HASYLAB, Hamburg, is described. The instrument has been designed especially to make best use of the outstanding properties of synchroton X-rays, i.e. high collimation, polarization, wavelength (energy) tunability, and overall high intensity. Its central feature is a rigid two-crystal diffractometer bench which is mounted on a swing so that it can be rotated about the axis of the incident beam. Thus the diffraction plane of the bench can assume any orientation between horizontal and vertical which permits the polarization of the source to be conveniently exploited. The orientational flexibility of the two-crystal bench is complemented by a preceeing monochromator the diffraction plane of which can independently be chosen between horizontal and vertical. A solid state detector separately mounted on another swing of corresponding design can freely follow the movement of the two-crystal bench without direct mechanical coupling to it. Thus the vibrational noise at the bench is kept low. The double-crystal bench is capable of carrying a pair of medium size temperature stages enclosing the crystals. All essential movements including vertical adjustment of the whole instrument with respect to the synchrotron beam feature fully automated operation through an on-line computer. Due to its versatile and flexible design the diffractometer can be employed for a great variety of different experiments such as high resolution two-crystal topography and diffraction line analysis, high resolution small angle scattering, Compton scattering, energy and momentum resolved X-ray scattering, anomalous dispersion measurements, fluorescence and ordinary X-ray spectroscopy, etc. © 1981.",,"ACCELERATORS, SYNCHROTRON - Instruments; DIFFRACTOMETERS",Article,"Final","",Scopus,2-s2.0-0019740680
"Bisello D., Bizot J.-C., Buon J., Cordier A., Delcourt B., Mane F.","55536726900;7004426008;6602225161;35227041600;7004880357;22967953200;","Study of the reaction e+e- → 3π+3π- in the total energy range 1400-2180 MeV",1981,"Physics Letters B","107","1-2",,"145","147",,30,"10.1016/0370-2693(81)91169-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000828154&doi=10.1016%2f0370-2693%2881%2991169-2&partnerID=40&md5=47743b41111af7c6ef7723f9a8e942f9","Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France","Bisello, D., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France; Bizot, J.-C., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France; Buon, J., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France; Cordier, A., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France; Delcourt, B., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France; Mane, F., Laboratoire de l'Accélerateur Linéaire, Université de Paris-Sud, 91405 Orsay, France","The e+e- → 3π+3π- cross section has been measured between 1400 and 2180 MeV with the magnetic detector DM1 at the Orsay storage rings DCI. The cross section increases continuously above 1600 MeV and reaches 2 nb at the maximum explored energy, much larger than VDM previous estimates. © 1981.",,,Article,"Final","",Scopus,2-s2.0-0000828154
"Darwent J.R., Kalyanasundaram K.","23066390000;6602751450;","Electron-transfer reactions of quinones, hydroquinones and methyl viologen, photosensitized by tris(2,2′-bipyridine)-ruthenium(II)",1981,"Journal of the Chemical Society, Faraday Transactions 2: Molecular and Chemical Physics","77","2",,"373","382",,55,"10.1039/F29817700373","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37049091115&doi=10.1039%2fF29817700373&partnerID=40&md5=5a29211510ec48adfecf96a499f9a1e5","Davy Faraday Research Laboratory, Royal Institution, 21 Albermarle Street, London W1X 4BS, United Kingdom","Darwent, J.R., Davy Faraday Research Laboratory, Royal Institution, 21 Albermarle Street, London W1X 4BS, United Kingdom; Kalyanasundaram, K., Davy Faraday Research Laboratory, Royal Institution, 21 Albermarle Street, London W1X 4BS, United Kingdom","The photosensitized reactions of tris(2,2′-bipyridine)-ruthenium(II) [Ru(bpy)32+] with quinones and hydroquinones have been studied by conventional and nanosecond flash photolysis. Quenching of the excited state [*Ru(bpy)32+] by quinone occurs rapidly (kq &gt; 2 × 109 dm3 mol-1 s-1) but the yield of electron-transfer products observed by nanosecond absorption spectroscopy is small (&lt;8%). Quenching by hydroquinones occurs more slowly (kq &lt; 5 × 107 dm3 mol-1 s-1) but the yield of electron-transfer products is considerably greater. These processes generate the semiquinone radical anion Q.-, Ru(bpy)33+ and Ru(bpy)3+. Semiquinone disproportionates to give Q and QH2 (hydroquinine). Ru(bpy)33+ and Ru(bpy)3+ react rapidly (k &gt; 2 × 109 dm3 mol-1 s-1) with QH2 and Q, respectively. Ru(bpy)33+ is also formed when Ru(bpy)32+ is quenched by methyl viologen (MV2+) and QH2 can act as electron donor for the Ru(bpy)32+/MV2+ photoredox couple. No permanent storage of energy is achieved, however, since MV.- reacts rapidly (k &gt; 2 × 109 dm3 mol-1 s-1) with quinones which are produced by disproportionation of Q.- or are present in the original hydroquinone samples.",,,Article,"Final","",Scopus,2-s2.0-37049091115
"Tanski W.J.","7004722164;","Surface acoustic wave frequency trimming of resonant and traveling-wave devices on quartz",1981,"Applied Physics Letters","39","1",,"40","42",,5,"10.1063/1.92557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749121134&doi=10.1063%2f1.92557&partnerID=40&md5=b6c643230c290c38c166cea29b3fa3ad","Sperry Research Center, Sudbury, MA 01776","Tanski, W.J., Sperry Research Center, Sudbury, MA 01776","A procedure for the postfabrication frequency adjustment (trimming) of narrow-band surface acoustic wave devices on quartz is described. This procedure utilizes selective etching of a quartz substrate by means of a tetrafluoromethane + oxygen (CF4+O2) plasma, to permanently change the physical configuration of the transducers by increasing the step height of metal electrode structures. An increase in energy storage at the step edges and an increase in transducer reflectivity (for resonators) contribute to a reduction in device frequency. This technique is simple, it may be readily implemented using several types of equipment, and the long-term aging rate of a devce is not changed. The technique may be used for resonators, which may be trimmed by etching the transducers only, and with delay-line type filters having any electrode configuration.",,,Article,"Final","",Scopus,2-s2.0-36749121134
"Jacobs Ph.","57208852193;","The use of reverse osmosis water for the production of parenterals in the hospital pharmacy",1981,"Pharmaceutisch Weekblad Scientific Edition","3","1",,"342","354",,3,"10.1007/BF02193179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250241603&doi=10.1007%2fBF02193179&partnerID=40&md5=112c7a470d19c2368d3a297c68bb1a39","Apotheker en Klinisch Chemicus, Ziekenhuis Eudokia, Bergsingel 215, Rotterdam, Netherlands","Jacobs, Ph., Apotheker en Klinisch Chemicus, Ziekenhuis Eudokia, Bergsingel 215, Rotterdam, Netherlands","Only the United States Pharmacopeia has included reverse osmosis as an approved process for producing 'Water for Injection' to date. In the author's hospital pharmacy water for the production of large volume parenterals is being produced by means of an installation containing the Du-Pont Permasep ® hollow fiber permeator. Technical details and chemical background of this system are discussed. The permeator is fed by mixed bed deionised water of very low solids content. The main advantages of such a system, which does produce water conforming to pharmacopoeial specifications, are the small initial investment and running costs as compared with a distillation unit; the fact that no heat energy is required and that the production rate of pyrogen free water is as high as 300 l/h and upwards, thus obviating the need for storage. Disadvantages are the need for a variety of monitoring arrangements to control correct membrane function, especially membrane integrity and the possible leakage past gaskets; the necessity of regular sanitisation with formaldehyde, which is not without its own inherent difficulties; and the fact that an absolutely sterile product water cannot be consistently guaranteed. Some of these aspects are also discussed with respect to the recent CGMP/LVP proposals of FDA. © 1981 Bohn, Scheltema & Holkema.",,,Article,"Final","",Scopus,2-s2.0-34250241603
"Wrighton M.S., Bookbinder D.C., Bruce J.A., Dominey R.N., Lewis N.S.","7006459915;7801375754;57196503044;6506583273;55279232600;","Role of catalysis in photoelectrochemistry",1981,"Preprints","26","2",,"376","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845556815&partnerID=40&md5=4d26605e0e640f5c30046142620c3700","Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States","Wrighton, M.S., Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Bookbinder, D.C., Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Bruce, J.A., Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Dominey, R.N., Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Lewis, N.S., Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA 02139, United States","Illumination of a semiconductor electrode in an electrochemical cell can result in the flow of current and the generation of electrolysis products. The photoelectrolysis of H2O to H2 and 1/2 O2 represents a potentially important solar energy conversion/storage system. The cathode half-reaction (H2 evolution) and the anode half-reaction (O2 evolution) are both processes that are well-known to be kinetically sluggish at the thermodynamic potential in conventional cells. Data will be presented showing that the kinetics for these processes need to be improved for semiconductor photoelectrodes. Improvement in the H2 and O2 evolution kinetics requires the use of electron transfer catalysts. An approach to improved H2 evolution kinetics for illuminated p-type semiconductors employing redox active polymers (based on N,N′-dialkyl-4,4′-bipyridinium monomers) and catalysts dispersed in the polymer will be outlined.",,,Conference Paper,"Final","",Scopus,2-s2.0-33845556815
"Bhardwaj R., Pan R.L., Gross E.L.","57220574884;35311696200;7202116695;","Solar energy conversion by chloroplast photoelectrochemical cells",1981,"Nature","289","5796",,"396","398",,43,"10.1038/289396a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749983862&doi=10.1038%2f289396a0&partnerID=40&md5=5c2a250d8eb45ed03cd90c180c020cce","Department of Biochemistry, Ohio State University, 484 West 12th Avenue, Columbus, OH 43210, United States","Bhardwaj, R., Department of Biochemistry, Ohio State University, 484 West 12th Avenue, Columbus, OH 43210, United States; Pan, R.L., Department of Biochemistry, Ohio State University, 484 West 12th Avenue, Columbus, OH 43210, United States; Gross, E.L., Department of Biochemistry, Ohio State University, 484 West 12th Avenue, Columbus, OH 43210, United States","Solar energy can be captured by photochemical or photoelectric processes in which a gradient of chemical potential can be generated using photochemical redox reactions. Photosynthesis is the most efficient system for quantum conversion and storage of solar energy1. Various biomimetic systems have been constructed as models for the conversion of light to electrical energy2-11. These biological photoelectrochemical cells have utilized macrocrystalline chlorophyll a (Chl a)2, chlorophyll liquid crystals deposited on the electrodes3-5 or incorporated into filters 6, bilayer lipid membranes7, chloroplast membranes 8, chloroplasts9 and bacterial reaction centres 10,11. The power conversion efficiencies are mostly very low (≈0.002%). We describe here a chloroplast photoelectrochemical cell which generates large photovoltage and photocurrent, and has a power conversion efficiency close to 1%. © 1981 Nature Publishing Group.",,,Article,"Final","",Scopus,2-s2.0-33749983862
"Nelson Vaughn","7006056824;","AGRICULTURAL APPLICATION OF SWECS.",1981,,"1",,,"227","235",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17744411014&partnerID=40&md5=c547f227c0d0a73417c98ac5cff7b159",,"Nelson, Vaughn",[No abstract available],,"AGRICULTURAL BUSINESS INDUSTRIES; BUILDING HEATING; FARMSTEAD ELECTRICAL POWER; IRRIGATION PUMPING; PRODUCT STORAGE/PROCESSING; RESIDENCE/DAIRY HOT WATER; WIND POWER; wind energy",Conference Paper,"Final","",Scopus,2-s2.0-17744411014
"Pryor R.W.","56904974600;","A mechanism for endurance failure in metal-nitride-oxide-semiconductor device structures",1981,"Journal of Applied Physics","52","5",,"3702","3704",,3,"10.1063/1.329111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342584513&doi=10.1063%2f1.329111&partnerID=40&md5=c38ebec9ac46665c600cdde7976c4325","Pitney Bowes, 380 Main Avenue, Norwalk, CT 06852, United States","Pryor, R.W., Pitney Bowes, 380 Main Avenue, Norwalk, CT 06852, United States","A new mechanism is postulated for endurance failure in metal-nitride-oxide- semiconductor and similar, amorphous, multilayer, dielectric charge-storage devices. The mechanism is based on the modification of local energy levels on an atomic scale due to structural adjustments occurring during times of applied high-field stress (write/erase cycling). The modified energy levels that are frozen in after removal of the high-field stress, due to structural irreversibilities, allow enhanced communication between what would otherwise be completely localized states. These new communicating states are called delocalized states. The presence of such delocalized states enhances the continuation of the delocalization process, eventually leading to the formation of a network of states throughout the solid. This process results in enhanced decay and, eventually, breakdown of the film. Preliminary calculations and the presently available experimental data substantially agree with the postulated mechanism.",,,Article,"Final","",Scopus,2-s2.0-0342584513
