Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Amos N., Block M.M., Bobbink G.J., Botje M., Favart D., Leroy C., Linde F., Lipnik P., Matheys J.-P., Miller D., Potter K., Shukla S., Vander Velde-Wilquet C., Zucchelli S.","7005944436;56185186500;35227000800;7003683149;35277870000;57196938559;25934666100;6603726613;6507469122;55494881100;22983395800;7202528464;24516557300;35228205300;","Measurement of small-angle antiproton-proton and proton-proton elastic scattering at the CERN intersecting storage rings",1985,"Nuclear Physics, Section B","262","4",,"689","714",,163,"10.1016/0550-3213(85)90511-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26544467692&doi=10.1016%2f0550-3213%2885%2990511-5&partnerID=40&md5=9061930d176706150b82b7ba57d82891","Northwestern University, Evanston, IL, United States; CERN, Geneva, Switzerland; State University, Utrecht, Netherlands; Université Catholique de Louvain-la-Neuve, Belgium","Amos, N., Northwestern University, Evanston, IL, United States; Block, M.M., Northwestern University, Evanston, IL, United States; Bobbink, G.J., CERN, Geneva, Switzerland; Botje, M., State University, Utrecht, Netherlands; Favart, D., Université Catholique de Louvain-la-Neuve, Belgium; Leroy, C., Université Catholique de Louvain-la-Neuve, Belgium; Linde, F., State University, Utrecht, Netherlands; Lipnik, P., Université Catholique de Louvain-la-Neuve, Belgium; Matheys, J.-P., Université Catholique de Louvain-la-Neuve, Belgium; Miller, D., Northwestern University, Evanston, IL, United States; Potter, K., CERN, Geneva, Switzerland; Shukla, S., Northwestern University, Evanston, IL, United States; Vander Velde-Wilquet, C., CERN, Geneva, Switzerland; Zucchelli, S., Northwestern University, Evanston, IL, United States","Antiproton-proton and proton-proton small-angle elastic scattering was measured for centre-of-mass energies s=30.6, 52.8 and 62.3 GeV at the CERN Intersectung Storage Rings. In addition, proton-proton elastic scattering was measured at s=23.5 GeV. Using the optical theorem, total cross sections are obtained with an accuracy of about 0.5% for proton-proton scattering and about 1% for antiproton-proton scattering. The measurement of the interference of the Coulomb scattering and the hadronic scattering permits a determination of the ratio of the real-to-imaginary part of the forward hadronic scattering amplitude. Also presented are measurements of the hadronic slope parameter. © 1985.",,,Article,"Final","",Scopus,2-s2.0-26544467692
"Rice J.E., Amos R.D.","7403235327;7006652055;","On the efficient evaluation of analytic energy gradients",1985,"Chemical Physics Letters","122","6",,"585","590",,130,"10.1016/0009-2614(85)87275-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249738469&doi=10.1016%2f0009-2614%2885%2987275-4&partnerID=40&md5=961a2f0160b2d5d1e62d164c31074bf0","University Chemical Laboratory, Lensfield Road, Cambridge, CB2 1EW, United Kingdom","Rice, J.E., University Chemical Laboratory, Lensfield Road, Cambridge, CB2 1EW, United Kingdom; Amos, R.D., University Chemical Laboratory, Lensfield Road, Cambridge, CB2 1EW, United Kingdom","Methods for the efficient evaluation of analytic energy gradients with correlated wavefunctions are discussed. It is concluded that no gradient, and in particular the CI gradient with MC SCF orbitals, requires the storage or transformation of the atomic orbital derivative integrals. © 1985.",,,Article,"Final","",Scopus,2-s2.0-34249738469
"Kamke W., Kamke B., Kiefl H.U., Hertel I.V.","6603038193;22971512800;22971749500;7004859779;","Intramolecular penning ionization in benzonitrile-rare gas clusters",1985,"Journal of Electroanalytical Chemistry","122","4",,"356","360",,7,"10.1016/0368-1874(85)80043-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46549093727&doi=10.1016%2f0368-1874%2885%2980043-5&partnerID=40&md5=92c3a45e27bc77e97e6f082d9a874570","Institut für Molekulphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany","Kamke, W., Institut für Molekulphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Kamke, B., Institut für Molekulphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Kiefl, H.U., Institut für Molekulphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Hertel, I.V., Institut für Molekulphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany","A supersonic beam of benzonitrile (Bn) seeded into He, Ar, or Kr was ionized by VUV photons from the electron storage ring BESSY at Berlin. Photoionization efficiency curves were measured for Bn, Bn2, BnAr and Bn-Kr. Resonance peaks in the PIE curves show that excitation energy of the rare gas atom is transferred to the Bn molecule within the heterogeneous cluster, leading to ionization of the molecule and fragmentation of the cluster. © 1985.",,,Article,"Final","",Scopus,2-s2.0-46549093727
"Kamke W., Kamke B., Kiefl H.U., Hertel I.V.","6603038193;22971512800;22971749500;7004859779;","Intramolecular penning ionization in benzonitrile-rare gas clusters",1985,"Chemical Physics Letters","122","4",,"356","360",,30,"10.1016/0009-2614(85)80236-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27344442941&doi=10.1016%2f0009-2614%2885%2980236-0&partnerID=40&md5=1a9ee39a8da1ae574148bb50764ba910","Institut für Molekülphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany","Kamke, W., Institut für Molekülphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Kamke, B., Institut für Molekülphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Kiefl, H.U., Institut für Molekülphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany; Hertel, I.V., Institut für Molekülphysik, Freie Universität Berlin, Arnimallee 14, D-1000 Berlin 33, Germany","A supersonic beam of benzonitrile (Bn) seeded into He, Ar or Kr was ionized by VUV photons from the electron storage ring BESSY at Berlin. Photoionization efficiency curves were measured for Bn, Bn2, Bn-Ar and Bn-Kr. Resonance peaks in the PIE curves show that excitation energy of the rare gas atom is transferred to the Bn molecule within the heterogeneous cluster, leading to ionization of the molecule and fragmentation of the cluster. © 1985.",,,Article,"Final","",Scopus,2-s2.0-27344442941
"Higuti I.H., Murata L.Y., Stencel M., Nascimento K.H., Cruz A.O., Nascimento A.J.","6602497471;6603506558;6506736337;24570770600;7202515449;7006046986;","Studies on rat liver mitochondria in vitamin E-deficiency and during storage at 0-4°C",1985,"Research Communications in Chemical Pathology and Pharmacology","49","3",,"451","454",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021947103&partnerID=40&md5=67e8b538ec721ca40c351d85ae9b6e66","Departamento de Bioquimica da Universidade Federal do Parana, 80000 Curitiba PR, Brazil","Higuti, I.H., Departamento de Bioquimica da Universidade Federal do Parana, 80000 Curitiba PR, Brazil; Murata, L.Y., Departamento de Bioquimica da Universidade Federal do Parana, 80000 Curitiba PR, Brazil; Stencel, M., Departamento de Bioquimica da Universidade Federal do Parana, 80000 Curitiba PR, Brazil; Nascimento, K.H.; Cruz, A.O.; Nascimento, A.J.","Isolated rat liver mitochondria, freed from microsomes and lysosomes contaminants, were maintained at 0-4°C for several days using an appropriate medium and energy source. It was observed that the phospholipase A2 activity of mitochondria deficient in vitamin E is higher than in normal mitochondria, and that the presence of vitamin E in the preservation medium diminishes the phospholipase A2 activity in deficient mitochondria. In vitamin E deficient mitochondria up to 45% of phospholipids was digested by the endogenous phospholipase with little loss in the energy linked function or without considerable activation of the latent enzyme monoamine oxidase and ATPase. These results are consistent with the occurrence of phospholipids in the mitochondrial membrane which would render it more accessible to the action of phospholipase A2.",,"liver enzyme; phospholipase a2; alpha tocopherol deficiency; animal cell; liver; mitochondrion; nonhuman; priority journal; rat; Adenosine Triphosphatases; Animals; Cold; Male; Mitochondria, Liver; Organ Preservation; Oxygen Consumption; Phospholipases A; Rats; Rats, Inbred Strains; Vitamin E Deficiency; Animalia",Article,"Final","",Scopus,2-s2.0-0021947103
"Anon","1;","PROCEEDINGS OF THE 20TH INTERSOCIETY ENERGY CONVERSION ENGINEERING CONFERENCE, ENERGY FOR THE TWENTY-FIRST CENTURY.",1985,"Proceedings of the Intersociety Energy Conversion Engineering Conference",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958766950&partnerID=40&md5=61dc8da17c48d374aa793a5a8198b31f",,"Anon","The following topics are dealt with: aerospace power; alternative fuels; biomass energy; biomedical power; coal gasification; electric power cycles; electric propulsion; electrochemical energy; energy conservation; energy storage; energy recovery; geothermal power; heat engine cycles; hydrogen energy; magnetohydrodynamics; nuclear fission; nuclear fusion; ocean energy; Rankine cycle; solar energy conversion; solar heating and cooling; Stirling cycle; terrestrial photovoltaics; and thermionic power. 362 papers were presented, of which 358 are published in full in the present proceedings, and 4 as abstracts only.",,"AEROSPACE POWER; ALTERNATIVE FUELS; EIREV; ELECTROCHEMICAL ENERGY; THERMIONIC POWER; BIOMASS; COAL GASIFICATION; ENERGY CONSERVATION; ENERGY RESOURCES; ENERGY STORAGE; ELECTRIC POWER GENERATION",Conference Review,"Final","",Scopus,2-s2.0-79958766950
"Tsybyshev V.P., Shtemler V.M., Kuznetsov A.N.","6603604588;57199595345;7401696468;","Influence of a u.h.f. electromagnetic field on the reduction of ferricyanide by human erythrocytes in the presence of methylene blue",1985,"Biophysics","30","5",,"994","998",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46549098879&partnerID=40&md5=211be45b116be80dab9413ba1d6f5703","Institute of Chemical Physics, U.S.S.R. Academy of Sciences, Moscow, Russian Federation","Tsybyshev, V.P., Institute of Chemical Physics, U.S.S.R. Academy of Sciences, Moscow, Russian Federation; Shtemler, V.M., Institute of Chemical Physics, U.S.S.R. Academy of Sciences, Moscow, Russian Federation; Kuznetsov, A.N., Institute of Chemical Physics, U.S.S.R. Academy of Sciences, Moscow, Russian Federation","The authors have studied the effect of a u.h.f. e.m.f. with the frequency 1000 ± 10 MHz and specific absorbed power in the range 220-580 mW/g on the reduction of ferricyanide by human erythrocytes in the presence of methylene blue, a carrier of redox equivalents across the membrane, at different temperatures in the region 23-34 °C. In the temperature dependence of the rate of reduction of ferricyanide in Arrhenius coordinates two narrow ""anomalous"" portions are found with zero or negative activation energy in the regions 26-27 and 29-30°C. A significant increase in the rate of reduction of ferricyanide on irradiation with the u.h.f. e.m.f. was observed only in the temperature regions corresponding to the anomalous portions of the temperature dependence. The width of the anomalous portions and the degree of the effect of the u.h.f. e.m.f. increased on storage of the blood. © 1986.",,,Article,"Final","",Scopus,2-s2.0-46549098879
"Zediker M.S., Prelas M.A., Miley G.H.","6603436275;7003714398;34872774500;","Energy storage of the atomic carbon laser in an electrical discharge",1985,"Journal of Applied Physics","57","7",,"2637","2639",,,"10.1063/1.335504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549101708&doi=10.1063%2f1.335504&partnerID=40&md5=72c6e66678bf61a7fbda37316c09265e","University of Illinois, Fusion Studies Laboratory, 103 South Goodwin Avenue, Urbana, IL 61801, United States","Zediker, M.S., University of Illinois, Fusion Studies Laboratory, 103 South Goodwin Avenue, Urbana, IL 61801, United States; Prelas, M.A., University of Illinois, Fusion Studies Laboratory, 103 South Goodwin Avenue, Urbana, IL 61801, United States; Miley, G.H., University of Illinois, Fusion Studies Laboratory, 103 South Goodwin Avenue, Urbana, IL 61801, United States","An experimental investigation of the atomic carbon laser's energy storage was conducted with a rotating back mirror. The high rotational speed of the mirror allowed the laser cavity to be switched to a high Q configuration for various time delays after the discharge. This study, which combines results from experiments and computer simulations, revealed a short upper laser level lifetime of about 2 μsec. Thus, the lifetime of the upper laser state is too short to account for the delay observed (∼5 msec) in previous experiments on the atomic carbon nuclear-pumped laser.",,,Article,"Final","",Scopus,2-s2.0-36549101708
"Hull J.R.","7202421258;","Efficiency of passive magnetic-confinement methods for rapidly rotating rings",1985,"Journal of Applied Physics","58","9",,"3594","3600",,2,"10.1063/1.335736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549099081&doi=10.1063%2f1.335736&partnerID=40&md5=064152f75e56f47dc0ba5e2c50a0fc17","Argonne National Laboratory, Argonne, IL 60439, United States","Hull, J.R., Argonne National Laboratory, Argonne, IL 60439, United States","Rapidly rotating, large-diameter rings have potential for use as low-cost electrical-energy storage devices. The efficiency of passive electromagnetic and electrodynamic methods to confine the rotating rings is investigated. Confinement methods examined include repulsive image force, repulsive null flux, attractive image force, and radially stable attractive. For each method the decay time is given in terms of the ring material properties and design parameters. The repulsive techniques are shown to have decay times of less than a day when optimized within a set of practical design constraints. The two attractive levitation methods result in the largest decay times, but are inherently unstable. When null-flux stabilizers are used with attractive levitation, the decay time is shown to depend on magnetic field inhomogeneity. Finally, an inherently stable and very efficient attractive levitation method is proposed. The new method is based on an analogy with alternating-gradient synchrotrons and should have application in high-speed ground transportation.",,,Article,"Final","",Scopus,2-s2.0-36549099081
"Sasaki K., Kawagishi H., Ishijima Y.","7404486904;7005574895;7003852230;","Phase-matched second harmonic generation by a surface polariton along a silver layer on a slab-type optical waveguide",1985,"Applied Physics Letters","47","8",,"783","785",,2,"10.1063/1.96037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549095854&doi=10.1063%2f1.96037&partnerID=40&md5=177c80182093d4a9491ab90f9bc33815","Faculty of Science and Technology, Keio University, 3-14-1, Hiyoshi, Yokohama 223, Japan","Sasaki, K., Faculty of Science and Technology, Keio University, 3-14-1, Hiyoshi, Yokohama 223, Japan; Kawagishi, H., Faculty of Science and Technology, Keio University, 3-14-1, Hiyoshi, Yokohama 223, Japan; Ishijima, Y., Faculty of Science and Technology, Keio University, 3-14-1, Hiyoshi, Yokohama 223, Japan","Phase-matched second harmonic generation by a surface-plasmon polariton was observed along a silver layer on a slab-type optical waveguide with a Q-switched neodymium:yttrium aluminum garnet laser (1.064 μm). A numerical analysis previous to the experiment was carried out by a perturbation method employing the conception of coupled modes between surface polariton waves and guided waves. In this case the slab-type optical waveguide played the role of an energy storage layer to realize a longer macroscopic propagation length.",,,Article,"Final","",Scopus,2-s2.0-36549095854
