Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Chwieduk D.","6602739930;","Solar thermal energy storage. Building integrated PCM",2012,"World Renewable Energy Forum, WREF 2012, Including World Renewable Energy Congress XII and Colorado Renewable Energy Society (CRES) Annual Conferen","6",,,"4565","4570",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871579432&partnerID=40&md5=122216279ed1fa980d42b59611a2dfa2","Institute of Heat Engineering, Warsaw University of Technology, Ul. Nowowiejska 21/25, 00665 Warszawa, PL, Poland","Chwieduk, D., Institute of Heat Engineering, Warsaw University of Technology, Ul. Nowowiejska 21/25, 00665 Warszawa, PL, Poland","This paper presents trends in the development of modern energy saving technologies integrated with building structure. Some aspects of solar energy storage in active and passive heating and cooling systems are presented. The focus is put on utilization of Phase Change Materials in passive solar heating/cooling systems. Building integrated PCMs are under consideration in a project developed at the Institute of Heat Engineering of Warsaw University of Technology. Apart from experimental studies also the mathematical modelling of the dynamics of buildings and building elements with PCMs incorporated has been developed. On the basis of simulation studies, recommendations for application of PCMs to be incorporated in the building structure have been formulated. It can be concluded that in high latitude countries there is always a need to use thermal insulation of opaque elements in the building envelope and PCM can be integrated with the construction material. Copyright © (2012) by American Solar Energy Society.",,"Building element; Building envelopes; Building structure; Energy-saving technologies; Experimental studies; Heat engineering; High Latitudes; Passive heating and cooling; Passive solar; Simulation studies; Solar thermal energy; Warsaw University of Technology; Heat storage; Phase change materials; Solar energy; Building materials",Conference Paper,"Final","",Scopus,2-s2.0-84871579432
"Sambo A.S., Bala E.J.","6603853071;57212883910;","Penetration of solar photovoltaic into Nigeria's energy supply mix",2012,"World Renewable Energy Forum, WREF 2012, Including World Renewable Energy Congress XII and Colorado Renewable Energy Society (CRES) Annual Conferen","6",,,"4748","4756",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871577432&partnerID=40&md5=6365bb38c3b8cb06ef937586cd316077","Energy Commission of Nigeria, Abuja, Nigeria","Sambo, A.S., Energy Commission of Nigeria, Abuja, Nigeria; Bala, E.J., Energy Commission of Nigeria, Abuja, Nigeria","Nigeria lies within a high sunshine belt and thus has enormous solar energy potentials. The mean annual average of total solar radiation varies from about 3.5 k\Whm-2day-1 in the coastal latitudes to about 7 kWlmr-2day-1 along the semi arid areas in the far North. On the average, the country receives solar radiation at the level of about 19.8 MJm -2 day-1. The daily sunshine hours has an annual average of 4 to 9 hours per day. increasing from south to north. Given an average solar radiation level of about 5.5 kWhm-2day-1, and the prevailing efficiencies of commercial solar-electric generators, then if solar collectors or modules were used to cover 1% of Nigeria's land area (an area of 923,773km2), it is possible to generate 1850x103 GWh of solar electricity per year. This is more than one hundred times the current grid electricity consumption level in the country. Solar energy has always been used in its natural form for drying through the open-to-sun method. Due to technological constraints, electricity generation from the sun using photovoltaic technologies started about two decades ago. The activities of the energy research centres and other tertiary institutions in the country have led to the development of a number of solar-thennal, biomass and biogas devices and improved wood-burning stoves. Pilot and demonstration projects 011 solar pliotovoltaics have been carried out by relevant government agencies like the Energy Commission of Nigeria. Other government and international agencies have established thousands of solar-PV plants, mostly for rural water supply, refrigeration and drug storage in rural clinics and for powering telecommunication repeaters and radio communication equipment. Solar PV is the fast growing renewable energy into the nation's energy supply mix. About 15MW of dispersed isolated stand alone systems have been installed hi the country. However. 110 solar system either Solar PV or Solar thermal system is yet to be connected to the grid despite the huge solar energy resource in the country. There is 110 local commercial manufacture of renewable energy devices, but a number of solar-PV consultants and vendors exist. Copyright © (2012) by American Solar Energy Society.",,"Annual average; Demonstration project; Drug storage; Electricity generation; Energy research centres; Energy supply mix; Far North; Government agencies; Grid electricity; Land areas; Nigeria; Photovoltaic technology; Radio communication equipment; Renewable energies; Renewable energy devices; Rural water supply; Semiarid area; Solar electricity; Solar photovoltaics; Solar PVs; Solar thermal systems; South-to-North; Standalone systems; Sunshine Hour; Technological constraints; Arid regions; Automobile manufacture; Biogas; Electric generators; Energy resources; International cooperation; Solar energy; Solar radiation; Sun; Water supply; Solar power generation",Conference Paper,"Final","",Scopus,2-s2.0-84871577432
[No author name available],[No author id available],"2012 3rd International Conference on Mechanical and Aerospace Engineering, ICMAE 2012",2012,"Applied Mechanics and Materials","232",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871574787&partnerID=40&md5=57a21fe737201ca7bd2ed998a319c792",,"","The proceedings contain 177 papers. The special focus in this conference is on Mechanical and Aerospace Engineering, papers are the end result of a tremendous amount of creative work and a highly selective review process. The topics include: Verification of accelerated methods for determining the S-N curve; effects of atmospheric conditions on the mechanical properties of tires; hypothesis of local zones with dependent fatigue damages accumulation; experimental research on acoustic emission of granite under uniaxial compression and splitting tensile; surface quality and dust analysis in high speed trimming of CFRP; elastic and plastic stress analysis of composite beams under distributed load; research and simulation on strengthening steel structure with carbon fiber sheet; reconfiguration of a milling machine to achieve friction stir welds; quasi static analysis of anti-plane shear crack; analysis on the friction performance of the bionic surface with the convex domes for increasing friction; evaluation of delamination in drilling rice husk reinforced polyester composites; the element free galerkin method for fully developed, open-channel magnetohydrodynamic flow; design of a microstrip antenna based on the magnetoelectric composite material; thermophysical properties of nanoparticles-phase change material compositions for thermal energy storage; architectural application of smart materials for non-flexible structures made by flexible formworks; smart surveillance system detection using PCA- based feature extraction; biomechanical study of lumbar spinal fixation device; investigating the effect of gripping on upper limbs muscles by modeling and electromyography test; studies on post-yield behavior of cortical bone; design and development of an integrated flight planning and rehearsal system based on GIS and navigation database; effect of nose tip on wing rock of slender delta wing; research on airplane BOM management based on single source of product data; a novel design in micro-air-vehicle: flapping rotary wings; nonlinear hierarchy-structured predictive control system design for hypersonic flight vehicle; friction stir spot welding technology and its application in aerospace industry; experimental investigation on supersonic jet screech tones; investigation of transient shock wave in supersonic wind tunnel; estimation of skin friction drag on a model in hypersonic shock tunnel; numerical investigation of hypersonic double-cone flow; studies on aerodynamic characteristics of dump diffusers for modern aircraft engines; numerical wind tunnel simulation of wind loads on a solar photovoltaic power generation station; flow velocity investigation by particle image velocimetry in supersonic air ejector; influence of the curved ground surface on the lift of flat plate Airfoil; dynamic impact behavior of water droplet on a superhydrophobic surface in the presence of stagnation flow; theoretical and experimental study on oil-water two-phase flow in a downhole venturi meter; capillary force in the particle-particle-substrate system; range prediction and trajectory correction of long range rocket with attitude stabilization; research of pipeline fault diagnosis for liquid rocket propulsion system; air breathing rocket engines and sustainable launch systems; advanced space launching mechanism; making an outer space adventure by means of the periodic return of halley comet; studies on gravity influence on solid propellant burn rate; influence of electrode flare angle on the performance of pulsed plasma thruster; a kinematic model for volumetric error estimation of a special purpose CNC machine; performance optimisation of mobile robots for search-and-rescue; modelling aerodynamics unsteady loads on the horizontal tail plane of a civil aircraft; modeling approach of a near-space airship using newton-euler and lagrangian formulation; modeling of planar embedded cracks of arbitrary shape under non uniform mode I loadings; algebraic modeling for dynamic gates in dynamic fault trees; the design of the pre-heater of gas-operated hot-water heater; the interior ballistic research for gas-steam launching system with water injection in block; a numerical study on heat transfer and lubricant depletion on an anisotropic multilayer hard disk; study of hydrogen-air flame stability with different initial pressure; the features of microwave thermal conversion of oil sludge; study on damage of a floating roof-type oil storage tank due to thermal stress.",,,Conference Review,"Final","",Scopus,2-s2.0-84871574787
"Kalogirou S.A., Panayiotou G.","7005998383;36169374400;","Evaluation of a parabolic trough collector performance",2012,"World Renewable Energy Forum, WREF 2012, Including World Renewable Energy Congress XII and Colorado Renewable Energy Society (CRES) Annual Conferen","3",,,"2085","2091",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871564102&partnerID=40&md5=c204001b8651445c37cdfeed65f35254","Archimedes Solar Energy Laboratory, Cyprus University of Technology, P. O. Box 50329, 3603, Limassol, Cyprus","Kalogirou, S.A., Archimedes Solar Energy Laboratory, Cyprus University of Technology, P. O. Box 50329, 3603, Limassol, Cyprus; Panayiotou, G., Archimedes Solar Energy Laboratory, Cyprus University of Technology, P. O. Box 50329, 3603, Limassol, Cyprus","In this paper the collector erected at the Archimedes Solar Energy Laboratory is initially presented followed by the performance evaluation of the collector. The collector is made by Nep Solar from Australia. It has an aperture area of 14.4 m2, a concentration ratio of 13.7 and can be operated up to 200°C. The collector aperture is 1208 mm and the receiver pipe is stainless steel 304 L with a diameter of 28mm, coated with selective coating having an absorptance of 0.93 and an emitance of 0.18. The collector is orientated with its axis in the East-West direction. The advantages of this tracking mode are that very little collector adjustment is required during the day and the full aperture always faces the sun at noon. A dedicated computer-operated tracking system is responsible for keeping the collector focused at all times. The collector is connected to a hot water storage tank which has a capacity of 300 liters. The collector fluid used in the tests is water, which is pressurized to avoid boiling in the receiver. The performance obtained is very satisfactory and agrees with the performance curve given by the manufacturer.",,"Absorptance; Aperture area; Australia; Concentration ratio; Hot water storage tanks; Parabolic trough collectors; Performance curve; Performance evaluation; Selective coatings; Stainless steel-304; Tracking mode; Tracking system; Mathematical models; Renewable energy resources",Conference Paper,"Final","",Scopus,2-s2.0-84871564102
"Sjarifudin F.U.","55536970100;","Adaptive building envelope system using parametric camshaft mechanism for sustainable building",2012,"Applied Mechanics and Materials","232",,,"919","924",,4,"10.4028/www.scientific.net/AMM.232.919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871554288&doi=10.4028%2fwww.scientific.net%2fAMM.232.919&partnerID=40&md5=26b7fbeecb1774f1b2b128431cb1ee8e","Department of Architecture, Faculty of Engineering, Binus University, Jakarta, Indonesia","Sjarifudin, F.U., Department of Architecture, Faculty of Engineering, Binus University, Jakarta, Indonesia","Adaptation is essential to manage the problem of climate change. In order to meet this growing challenge, this paper propose an adaptive building envelope system that can optimize its configuration by responding to environmental changes that could achieve new levels of sustainable performance and energy efficiency. Most of the current adaptive building envelope uses kinetic techniques in order to make its formation transformable. However, with the use of kinetic components such as a large amount of interactive motorized system that require electrical power may also cause further decrease the building energy efficiency. This paper proposes a camshaft mechanism system for adaptive building envelope that uses less motors, controllers, and sensors. This system uses pre-programmed analysis data of daily solar radiation changes to parametrically drive the number of rotation phase and length of nose (Lobe Lift) that generates the shape of camshaft. This camshaft then controls the changing opening and closing values of the building envelope components. The advantages of this system are less energy consumption, less maintenance and lower cost since it uses less motors, controllers and wiring. In conclusion, this paper has developed a prototypical tool that facilitates the new approach to energy efficient kinetic buildings. © (2012) Trans Tech Publications, Switzerland.","Adaptive building envelope; Camshaft mechanism; Energy efficiency; Kinetic building","Building energy efficiency; Building envelopes; Electrical power; Energy efficient; Environmental change; Radiation change; Rotation phase; Sustainable building; Sustainable performance; System use; Aerospace engineering; Camshafts; Climate change; Digital storage; Energy efficiency; Energy utilization; Intelligent buildings; Kinetics; Solar buildings; Sun; Sustainable development; Adaptive control systems",Conference Paper,"Final","",Scopus,2-s2.0-84871554288
"Pardelha F., Albuquerque M.G.E., Reis M.A.M., Dias J.M.L., Oliveira R.","26031683400;35809890400;7102676470;57196880279;7101765936;","Flux balance analysis of mixed microbial cultures: Application to the production of polyhydroxyalkanoates from complex mixtures of volatile fatty acids",2012,"Journal of Biotechnology","162","2-3",,"336","345",,43,"10.1016/j.jbiotec.2012.08.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868464488&doi=10.1016%2fj.jbiotec.2012.08.017&partnerID=40&md5=524e646eb787c1947202b1762e13aa45","REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal","Pardelha, F., REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal; Albuquerque, M.G.E., REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal; Reis, M.A.M., REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal; Dias, J.M.L., REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal; Oliveira, R., REQUIMTE/CQFB, Chemistry Department, FCT/Universidade Nova de Lisboa, Caparica, 2829-516, Portugal","Fermented agro-industrial wastes are potential low cost substrates for polyhydroxyalkanoates (PHA) production by mixed microbial cultures (MMC). The use of complex substrates has however profound implications in the PHA metabolism. In this paper we investigate PHA accumulation using a lumped metabolic model that describes PHA storage from arbitrary mixtures of volatile fatty acids (VFA). Experiments were conducted using synthetic and complex VFA mixtures obtained from the fermentation of sugar cane molasses. Metabolic flux analysis (MFA) and flux balance analysis (FBA) were performed at different stages of culture enrichment in order to investigate the effect of VFA composition and time of enrichment in PHA storage efficiency. Substrate uptake and PHA storage fluxes increased over enrichment time by 70% and 73%, respectively. MFA calculations show that higher PHA storage fluxes are associated to an increase in the uptake of VFA with even number of carbon atoms and a more effective synthesis of hydroxyvalerate (HV) precursors from VFA with odd number of carbons. Furthermore, FBA shows that the key metabolic objective of a MMC subjected to the feast and famine regimen is the minimization of the tricarboxylic acid cycle fluxes. The PHA flux and biopolymer composition (hydroxybutyrate (HB): HV) could be accurately predicted in several independent experiments. © 2012 Elsevier B.V.","Fermented feedstock; Metabolic modelling; Mixed microbial cultures; Polyhydroxyalkanoates; Volatile fatty acids","Food supply; Industrial wastes; Metabolism; Mixtures; Molasses; Substrates; Sugar cane; Agro-industrial wastes; Flux balance analysis; Metabolic flux analysis; Metabolic modelling; Mixed microbial culture; Number of carbon atoms; Polyhydroxyalkanoates; Tricarboxylic acid cycle; Volatile fatty acids; acetic acid; butyric acid; carbon; carbon dioxide; molasses; polyhydroxyalkanoic acid; propionic acid; valeric acid; volatile fatty acid; molasses; Article; Azoarcus; bacterium culture; calculation; carbon source; catabolism; chemical composition; citric acid cycle; energy balance; fermentation; metabolic flux analysis; nonhuman; priority journal; steady state; sugarcane; synthesis; Thauera; article; biological model; bioreactor; biotechnology; kinetics; metabolism; methodology; microbiology; sugarcane; systems biology; Bioreactors; Biotechnology; Fatty Acids, Volatile; Fermentation; Kinetics; Metabolic Networks and Pathways; Models, Biological; Molasses; Polyhydroxyalkanoates; Saccharum; Systems Biology",Article,"Final","",Scopus,2-s2.0-84868464488
"Tanoto Y.","57202082032;","Electricity energy saving assessment for induction motors towards sustainable energy practice in indonesian small and medium industry",2012,"Applied Mechanics and Materials","229-231",,,"1090","1094",,1,"10.4028/www.scientific.net/AMM.229-231.1090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871388416&doi=10.4028%2fwww.scientific.net%2fAMM.229-231.1090&partnerID=40&md5=cf05613d3875b023a37f6bc7b30a958c","Electrical Engineering Department, Petra Christian University, Surabaya 60236, Indonesia","Tanoto, Y., Electrical Engineering Department, Petra Christian University, Surabaya 60236, Indonesia","This paper presents energy saving assessment on induction motors which are particularly being utilized in the small and medium industry. A walk-through motor energy audit is carried out in a typical type of industry in Indonesia to collect some important data. Strategy for annual motor energy saving is assessed involving energy efficient motor, variable speed drive, and capacitor bank. In addition, analysis is carried out to find impact on energy efficiency indicator as well as CO2 emission due to energy saving. It is revealed that the combination on selected motor saving strategy may lead to reduce electricity energy by around 10%, equal to around 38% CO2 emission mitigation. Besides, energy efficiency indicators are found to be improved. Hence environment emission is significantly reduced by applying appropriate motor energy saving for small and medium industry. © (2012) Trans Tech Publications, Switzerland.","Energy efficiency indicators; Environmental emission reduction; Induction motors; Small and medium industry","Capacitor bank; CO2 emissions; Energy audit; Energy efficiency indicator; Energy-efficient motor; Environmental emissions; Indonesia; Sustainable energy; Capacitors; Carbon dioxide; Digital storage; Emission control; Energy efficiency; Induction motors; Variable speed drives; Industry",Conference Paper,"Final","",Scopus,2-s2.0-84871388416
"Glickenstein H.","27667718000;","Expanding railway systems [transportation systems]",2012,"IEEE Vehicular Technology Magazine","7","4","6380654","18","24",,,"10.1109/MVT.2012.2218441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871375383&doi=10.1109%2fMVT.2012.2218441&partnerID=40&md5=932a4e3abe55b02c5c3abdac432cad63",,"Glickenstein, H.","The Port Authority of Allegheny County opened its 1.2-mi North Shore Connector on 25 March 2012. The downtown fare-free zone has been extended from the Gateway Station to the entire North Shore extension. The Dallas Area Rapid Transit (DART) was scheduled to open the 4.5-mi extension of the Northeast Corridor Blue Line light rail extension from Garland to Rowlett on 3 December 2012. In addition to the Northeast Corridor extension, DART is working on a 14-mi, six-station Northwest Corridor extension of the Orange Line. One of Melbourne's busiest tram lines, Route 96, is set for a makeover that will improve accessibility, travel times, service levels, safety, and reliability. The Macau Light Rapid Transit (MLRT) is expected to be the first in the world to employ a regenerative power storage system with storage batteries along the entire line. Siemens has instituted the ENUBA project, which will study how heavy goods vehicle (HGV) traffic can become more energy-efficient and environmentally cleaner.",,"Energy efficient; Heavy goods vehicles; Light rail; Melbourne; Port authorities; Railway system; Regenerative power; Service levels; Siemens; Storage battery; Tram lines; Transportation system; Electric batteries; Electric power supplies to apparatus; Light rail transit; Transportation",Article,"Final","",Scopus,2-s2.0-84871375383
"Lacaze P.C., Favennec","7005667665;57220285605;","Nanotechnologies: Concepts, Processing and Applications",2012,"Nanotechnologies: Concepts, Processing and Applications",,,,"","",275,2,"10.1002/9781118580165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891583486&doi=10.1002%2f9781118580165&partnerID=40&md5=ed98244afe9e60bc38d5dd80781089a9",,"Lacaze, P.C.; Favennec","Nanotechnologies: Concepts, Processing and Applications describes and explains how nanotechnologies have entered our everyday lives through scientific and industrial applications with the emphasis placed on the new perspectives in various fields related to societal problems. This book details how successive discoveries of new nanocarbon structures along with progress in different microscopy techniques have caused nanomaterials to take on an increasingly important role in electronics, electrochemical energy storage - batteries and fuel cells - and the electrical conversion of solar energy. Views once seen as futuristic on nanomachines and nanorobotics, therapeutic hopes and medical advances - such as those resulting from the application of new in-situ drug-delivery nanotechniques - are all presented. The most innovative developments are analyzed in terms of applications and should enable the reader to form his or her own opinion about the reality of the progress that can be expected from nanotechnologies in the near future. The book offers background reading for teachers in colleges who wish to have an overview on this subject. © 2013 by John Wiley & Sons, Inc.",,,Book,"Final","",Scopus,2-s2.0-84891583486
"Zhao X., Xu N., Li X., Gong Y., Huang K.","57193814776;24773987000;57196399454;57205479913;57221005176;","Erratum: Energy storage characteristics of a new rechargeable solid oxide ironair battery (RSC Advances (2012) 2 DOI: 10.1039/c2ra21992a)",2012,"RSC Advances","2","33",,"13040","13041",,,"10.1039/c2ra90095e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870031939&doi=10.1039%2fc2ra90095e&partnerID=40&md5=05d9200425f19074551f5475a93146bf",,"Zhao, X.; Xu, N.; Li, X.; Gong, Y.; Huang, K.",[No abstract available],,,Erratum,"Final","",Scopus,2-s2.0-84870031939
