Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Zhang H., Saudemont C., Robyns B., Petit M.","25652342700;14120299300;6603624933;24766431400;","Comparison of technical features between a more Electric Aircraft and a Hybrid Electric Vehicle",2008,"2008 IEEE Vehicle Power and Propulsion Conference, VPPC 2008",,,"4677663","","",,36,"10.1109/VPPC.2008.4677663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049132353&doi=10.1109%2fVPPC.2008.4677663&partnerID=40&md5=c060c361726fc10b0395ecdc3d6f987c","National Center of Technological Research (CNRT FuturElec), Lille, France; Lille Laboratory of Electrotechnics and Power Electronics of Lille (L2EP), Lille, France; Ecole des Hautes Etudes d'Ingénieur (HEI), Lille, France; Supelec, Plateau de Moulon, rue Joliot-Curie, 91192, Gif-sur-Yvette, France","Zhang, H., National Center of Technological Research (CNRT FuturElec), Lille, France, Lille Laboratory of Electrotechnics and Power Electronics of Lille (L2EP), Lille, France, Ecole des Hautes Etudes d'Ingénieur (HEI), Lille, France; Saudemont, C., National Center of Technological Research (CNRT FuturElec), Lille, France, Lille Laboratory of Electrotechnics and Power Electronics of Lille (L2EP), Lille, France, Ecole des Hautes Etudes d'Ingénieur (HEI), Lille, France; Robyns, B., National Center of Technological Research (CNRT FuturElec), Lille, France, Lille Laboratory of Electrotechnics and Power Electronics of Lille (L2EP), Lille, France, Ecole des Hautes Etudes d'Ingénieur (HEI), Lille, France; Petit, M., National Center of Technological Research (CNRT FuturElec), Lille, France, Supelec, Plateau de Moulon, rue Joliot-Curie, 91192, Gif-sur-Yvette, France","With the more and more stringent energy crises and greenhouse effect, ""more electric"" transports are considered to be one of the solutions. The More Electric Aircraft and Hybrid Electric Vehicle are the representation of ""more electric"" transports. Some aspect of these two means of transport as installed capacity, role of electricity, electric sources, energy storage techniques and main electrical loads are compared in this paper. The future trend of ""electric"" transport is also presented. © 2008 IEEE.","Electric Drives; Hybrid Electric Vehicle; More Electric Aircraft; Power Electronics","Aircraft; Automobile electronic equipment; Automobile parts and equipment; Automobiles; Carbon dioxide; Electric automobiles; Electric vehicles; Energy policy; Global warming; Greenhouse effect; Power electronics; Propulsion; Secondary batteries; Vehicles; Electric sources; Electrical loads; Energy crises; Future trends; Hybrid Electric Vehicle; Installed capacities; More Electric Aircraft; Technical features; Electric drives",Conference Paper,"Final","",Scopus,2-s2.0-58049132353
"Mazid A.Md., Islam M.F.","17435339000;55542963900;","Grasping force estimation recognizing object slippage by tactile data using neural network",2008,"2008 IEEE International Conference on Robotics, Automation and Mechatronics, RAM 2008",,,"4681378","935","940",,6,"10.1109/RAMECH.2008.4681378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049129060&doi=10.1109%2fRAMECH.2008.4681378&partnerID=40&md5=c8fc2e86b2f7b5d2ee4ae805eb01605e","Faculty of Sciences, Engineering and Health, Central Queensland University, Rockhampton, Australia; Gippsland School of Information Technology, Monash University, Churchill, Australia","Mazid, A.Md., Faculty of Sciences, Engineering and Health, Central Queensland University, Rockhampton, Australia; Islam, M.F., Gippsland School of Information Technology, Monash University, Churchill, Australia","Hierarchical and wider applications of robots, manipulators, and pick and place machines are facing challenges in industrial environments due to their insufficient intelligence for appropriately recognizing objects for grasping and handling purposes. Since robots do not posses self-consciousness, estimation of adequate grasping force for individual objects by robots or manipulators is another challenge for wider applications of robots and manipulators. This article suggests a mathematical model, recently developed, for computation of scattered energy of vibrations sensed by the stylus during an object slippage in robot grippers. The model includes in it dynamic parameters like trial grasping force, object falling velocity, and geometry of object surface irregularities. It is envisaged that using the said mathematical model, with the help of robust decision making capabilities of artificial neural network (NN), a robot memory could be able to estimate appropriate/optimal grasping force for an object considering its physiomechanical properties. On the basis of above mentioned mathematical model, this article demonstrates an experimental methodology of estimating adequate grasping forces of an object by robot grippers using Backpropagation (BP) neural networks. Four different algorithms have been explored to experiment the optimal grasping force estimation. © 2008 IEEE.","Backpropagation; Grasping force; Neural networks; Object grasping; Robot; Scattered energy of vibration; Slip detection","Backpropagation; Functions; Grippers; Manipulators; Mathematical models; Mechatronics; Modal analysis; Object recognition; Random access storage; Robotics; Robots; Vegetation; Artificial neural networks; Backpropagation neural networks; Dynamic parameters; Experimental methodologies; Falling velocities; Grasping force; Individual objects; Industrial environments; Object grasping; Object surfaces; Optimal grasping forces; Physiomechanical properties; Pick and places; Robot grippers; Scattered energy of vibration; Slip detection; Neural networks",Conference Paper,"Final","",Scopus,2-s2.0-58049129060
"Singh C.P., Vyas O.P., Tiwari M.K.","25641779900;8876697200;36908034600;","A profound survey of sensor networks & related routing protocols",2008,"2008 International Conference on Wireless Communications, Networking and Mobile Computing, WiCOM 2008",,,"4678790","","",,1,"10.1109/WiCom.2008.882","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049114872&doi=10.1109%2fWiCom.2008.882&partnerID=40&md5=68d270fad08f79fb4728dc0ae1943f43","Comp. Science/IT Department, Dr. C. V. Raman University, Kargi Road - Kota, Bilaspur, India; School of Studies in Comp. Science, Pt. Ravishankar Shukla University, Raipur, India","Singh, C.P., Comp. Science/IT Department, Dr. C. V. Raman University, Kargi Road - Kota, Bilaspur, India; Vyas, O.P., School of Studies in Comp. Science, Pt. Ravishankar Shukla University, Raipur, India; Tiwari, M.K., School of Studies in Comp. Science, Pt. Ravishankar Shukla University, Raipur, India","Recent advances in wireless sensor networks have led to many new protocols specifically designed for sensor networks where energy awareness is an essential consideration. Most of the attention, however, has been given to the routing protocols since they might differ depending on the application and network architecture. Tiny sensor nodes create sensor network. These nodes are severely constrained by energy, storage capacity and computing power. The prominent task of this network is to design proficient routing protocols for to make the node's life last longer. In this paper, we first analyze the requirements of sensor networks and its architecture. Then, we enlighten the existing routing protocols for sensor networks and present a critical analysis of these protocols. The paper concludes with open research issues. At the end of this paper, we compare and contrast these protocols. © 2008 IEEE.","Routing protocols.; Sensor networks","Metropolitan area networks; Mobile computing; Network architecture; Paper; Sensor networks; Sensors; Telecommunication equipment; Wireless sensor networks; Wireless telecommunication systems; Computing powers; Critical analyses; Energy awarenesses; Essential considerations; Its architectures; New protocols; Research issues; Sensor nodes; Storage capacities; To many; Routing protocols",Conference Paper,"Final","",Scopus,2-s2.0-58049114872
"Beigne E., Clermidy F., Miermont S., Valentian A., Vivet P., Barasinski S., Blisson F., Kohli N., Kumar S.","9733168700;17433275900;23134943300;55884653700;23010439700;25928259500;25928334000;57205915703;57209548710;","A fully integrated power supply unit for fine grain power management application to embedded Low Voltage SRAMs",2008,"ESSCIRC 2008 - Proceedings of the 34th European Solid-State Circuits Conference",,,"4681811","138","141",,6,"10.1109/ESSCIRC.2008.4681811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049114047&doi=10.1109%2fESSCIRC.2008.4681811&partnerID=40&md5=31953cba4d2da1f2347988be87a66ed6","CEA-LETI, MINATEC, F-38054, Grenoble, France; STMicroelectronics, F-38926, Crolles, France; STMicroelectronics, Greater Noida 201308 (U.P.), India","Beigne, E., CEA-LETI, MINATEC, F-38054, Grenoble, France; Clermidy, F., CEA-LETI, MINATEC, F-38054, Grenoble, France; Miermont, S., CEA-LETI, MINATEC, F-38054, Grenoble, France; Valentian, A., CEA-LETI, MINATEC, F-38054, Grenoble, France; Vivet, P., CEA-LETI, MINATEC, F-38054, Grenoble, France; Barasinski, S., STMicroelectronics, F-38926, Crolles, France; Blisson, F., STMicroelectronics, F-38926, Crolles, France; Kohli, N., STMicroelectronics, Greater Noida 201308 (U.P.), India; Kumar, S., STMicroelectronics, Greater Noida 201308 (U.P.), India","In complex embedded applications, optimization and adaptation at run time of both dynamic and leakage power have become an issue at SoC coarse grain. We propose in this paper a fully integrated Power Supply Unit for fine grain DVFS and adaptive leakage control. The proposed PSU offers five power modes and can be easily integrated in any IP unit. The PSU has been implemented and validated in a STMicroelectronics 65nm technology. Dedicated Low-Voltage SRAMs have been designed to allow full DVFS. Using a Hopping technique, the dynamic power consumption can be reduced by a factor of 35%. Using an Ultra-Cut-Off technique, the static power consumption is strongly reduced in stand-by mode, 18 times better than classical MTCMOS. © 2008 IEEE.",,"Electric power distribution; Electric power supplies to apparatus; Electric power transmission networks; Electric power utilization; Energy management; Static random access storage; 65nm technologies; Coarse grains; Complex embedded applications; Dynamic power consumptions; Fine grains; Fully integrated; Leakage controls; Leakage powers; Power modes; Run times; Static power consumptions; STMicroelectronics; Microprocessor chips",Conference Paper,"Final","",Scopus,2-s2.0-58049114047
"Cheng H.-H., Huang C.-Y., Wang C.-C., Chiu C.-T., Hung C.-P.","35100079800;57223822305;15078416400;34767813400;7403166359;","Utilizing low loss dielectric material for high performance DRAM window-BGA design",2008,"Electrical Performance of Electronic Packaging, EPEP",,,"4675930","263","266",,,"10.1109/EPEP.2008.4675930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049102890&doi=10.1109%2fEPEP.2008.4675930&partnerID=40&md5=03daa144eeef2a71a26ba6f3e448d3e6","Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan","Cheng, H.-H., Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan; Huang, C.-Y., Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan; Wang, C.-C., Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan; Chiu, C.-T., Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan; Hung, C.-P., Electrical Laboratory, Advanced Semiconductor Engineering, Inc., 26, Chin 3rd Road, 811, Nantze Export Processing Zone, Kaohsiung, Taiwan","The high performance window-BGA for a high speed Dynamic Random Access Memory has been designed. In this paper, low loss material was studied and adopted in order to improve the electrical performance in organic substrates. The specific test patterns were designed to evaluate the dielectric loss of different materials. Furthermore, applied the low loss material on DRAM substrate design, and analyzed the high-frequency response to verify the electrical performance between general and low loss dielectric materials. Lastly, the actually function test was performed to distinguish speed grade and verify the performance improvement. © 2008 IEEE.",,"Chip scale packages; Dielectric losses; Dynamic random access storage; Electronic equipment manufacture; Electronics packaging; Energy absorption; Frequency response; High performance liquid chromatography; Random access storage; Substrates; Windows; Electrical performances; High speeds; Low loss dielectrics; Low losses; Organic substrates; Performance improvements; Speed grades; Substrate designs; Test patterns; Dielectric materials",Conference Paper,"Final","",Scopus,2-s2.0-58049102890
"Dallago E., Miatton D., Vechi G., Bottarel V., Frattini G., Riccoti G., Schopani M.","56253853400;15048247200;25928780700;24802248500;24802041900;25928771400;25928851900;","Electronic interface for piezoelectric energy scavenging system",2008,"ESSCIRC 2008 - Proceedings of the 34th European Solid-State Circuits Conference",,,"4681877","402","405",,31,"10.1109/ESSCIRC.2008.4681877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049101828&doi=10.1109%2fESSCIRC.2008.4681877&partnerID=40&md5=989664d010d1b2343755646260c7581c","Department of Electrical Engineering, University of Pavia, 27100 Pavia, Italy; STMicroelectronics, 20010Cornaredo, Milan, Italy; National Semoconductor s. r. l., Strada 7, Rozzano, (MI) R3,20089, Italy","Dallago, E., Department of Electrical Engineering, University of Pavia, 27100 Pavia, Italy; Miatton, D., Department of Electrical Engineering, University of Pavia, 27100 Pavia, Italy; Vechi, G., Department of Electrical Engineering, University of Pavia, 27100 Pavia, Italy; Bottarel, V., STMicroelectronics, 20010Cornaredo, Milan, Italy; Frattini, G., STMicroelectronics, 20010Cornaredo, Milan, Italy, National Semoconductor s. r. l., Strada 7, Rozzano, (MI) R3,20089, Italy; Riccoti, G., STMicroelectronics, 20010Cornaredo, Milan, Italy; Schopani, M., STMicroelectronics, 20010Cornaredo, Milan, Italy","The paper focuses on an electronic interface for systems, called Piezoelectric Energy Scavenging Systems(PESS), which convert the energy of mechanical vibrations into electrical energy using a piezoelectric transducer. The output of the transducer is a strong and irregular function of | time hence, to obtain a suitable supply source, an AC-DC conversion is needed. Classical rectifiers (half/full bridge or voltage doubler) with an output storage capacitor do not fit very well, since they work as peak detectors, converting only input voltages which are higher than their output voltage. The paper shows an electronic interface which is able to efficiently harvest the energy associated to the randomic voltage waveform delivered by a piezoelectric transducer. Its working principle is based on an inductive step-up converter; an active driving circuit is used to set the phases of the converter. The energy is stored into a capacitor which is also used to supply the active elements of the step-up converter, realizing a completely autonomous energy scavenging system. For this reason the whole circuitry has been designed with a very low-power consumptions, about 700 nA. A prototype was diffused in 5V CMOS STMicroelectronics technology and measurements showed its effectiveness. © IEEE 2008.",,"Acoustooptical effects; Capacitance; Capacitors; Dielectric devices; Electric equipment; Microprocessor chips; Networks (circuits); Optical properties; Phase interfaces; Piezoelectric devices; Piezoelectric transducers; Piezoelectricity; Power converters; Transducers; Vibrations (mechanical); Active elements; Driving circuits; Electrical energies; Electronic interfaces; Energy scavenging; Input voltages; Low powers; Mechanical vibrations; Output voltages; Peak detectors; Piezoelectric energies; STMicroelectronics; Storage capacitors; Supply sources; Up converters; Voltage doublers; Voltage waveforms; Working principles; Electric rectifiers",Conference Paper,"Final","",Scopus,2-s2.0-58049101828
"Guo Q., Macnab C., Pieper J.","55460021600;9235579700;7005147781;","Hopping with nearly-passive flight phases",2008,"2008 IEEE International Conference on Robotics, Automation and Mechatronics, RAM 2008",,,"4681377","743","748",,1,"10.1109/RAMECH.2008.4681377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049090815&doi=10.1109%2fRAMECH.2008.4681377&partnerID=40&md5=72ae9b42d463f15d37294f2e6eb78e21","Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB T2N 1N4, Canada; Department of Mechanical and Manufacturing, University of Calgary, Calgary, AB T2N 1N4, Canada","Guo, Q., Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB T2N 1N4, Canada; Macnab, C., Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB T2N 1N4, Canada; Pieper, J., Department of Mechanical and Manufacturing, University of Calgary, Calgary, AB T2N 1N4, Canada","The paper presents a novel method which generates hopping gaits for an articulated single leg. Inspired by human running, the flight phase is assumed to be nearly-passive. Consequently, the initial joint velocities of the flight phase can be solved by using a static optimization procedure, provided that the boundary joint angles have been picked in advance. The two hopping phases can then be dynamically optimized, with the velocity jumps of the joints predicted by a simple collision model. The direct single shooting method solves the nonlinear constrained optimization problem. Ground reaction forces and the Zero-Moment-Point serve as constraints. Simulation results show that the proposed approach produces energy-efficient hopping gaits. © 2008 IEEE.","Direct single shooting method; Dynamical optimization; Nearly-passive flight phase; One-legged hopping robot","Constraint theory; Energy efficiency; Industrial robots; Mechatronics; Optimization; Random access storage; Robotics; Robots; Collision models; Direct single shooting method; Dynamical optimization; Energy-efficient; Flight phases; Ground reaction forces; Joint angles; Joint velocities; Nearly-passive flight phase; Nonlinear constrained optimization problems; Novel methods; One-legged hopping robot; Simulation results; Static optimizations; Constrained optimization",Conference Paper,"Final","",Scopus,2-s2.0-58049090815
"Liu L., Crowe T.G., Bakambu J.N.","57199084064;56710299400;9745917900;","Efficient exploration algorithms for rough terrain modeling using triangular mesh maps",2008,"2008 IEEE International Conference on Robotics, Automation and Mechatronics, RAM 2008",,,"4681352","1206","1211",,3,"10.1109/RAMECH.2008.4681352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049084352&doi=10.1109%2fRAMECH.2008.4681352&partnerID=40&md5=aa361c6e8379d1c08d5fe43289e2338f","Agricultural and Bioresource Engineering, University of Saskatchewan, Saskatoon, Canada; MacDonald, Dettwiler and Associates Ltd., Brampton, Canada","Liu, L., Agricultural and Bioresource Engineering, University of Saskatchewan, Saskatoon, Canada; Crowe, T.G., Agricultural and Bioresource Engineering, University of Saskatchewan, Saskatoon, Canada; Bakambu, J.N., MacDonald, Dettwiler and Associates Ltd., Brampton, Canada","The objective of this paper is to exploit the potential of considering the information gain in greedy mapping strategies based on a triangular mesh map for automatic modeling of a large rough outdoor environment. An energy cost function is used to represent the travel cost and two methods to estimate possible new terrain in one spot using a 3D image sensor are described. For the first method, assuming a partly known environment, the information gain is estimated by applying the ray tracing algorithm to the known part of the environment. For the second method, the new information gain is calculated using polygon clipping in an unknown environment. Simulation results in a typical rough agricultural field showed that the exploration strategy, which was incorporated with energy consumption and the information gain estimation with a ray tracing algorithm using a coarse map, had an advantage over other polices in terms of energy consumption and the path length. © 2008 IEEE.","Coverage path planning; Dijkstra shortest path; Energy cost; Exploration; Rough environment","Conformal mapping; Costs; Electric load forecasting; Elementary particle sources; Mechatronics; Random access storage; Robotics; Three dimensional; Wireless sensor networks; Coverage path planning; Dijkstra shortest path; Energy cost; Exploration; Rough environment; Cost benefit analysis",Conference Paper,"Final","",Scopus,2-s2.0-58049084352
"Ren S.Q., Park J.S.","14627856900;56942578300;","Density mining based resilient data aggregation for wireless sensor network",2008,"Proceedings - 4th International Conference on Networked Computing and Advanced Information Management, NCM 2008","1",,"4624015","261","266",,4,"10.1109/NCM.2008.92","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57949116440&doi=10.1109%2fNCM.2008.92&partnerID=40&md5=7bd517218d8bd4a49a7199a510187cdb","Korea Aerospace University, Network and Embedded Security Lab., Goyang-city, Geyonggi-do. 412-791, South Korea","Ren, S.Q., Korea Aerospace University, Network and Embedded Security Lab., Goyang-city, Geyonggi-do. 412-791, South Korea; Park, J.S., Korea Aerospace University, Network and Embedded Security Lab., Goyang-city, Geyonggi-do. 412-791, South Korea","Data aggregation is generally used to reduce data streams and save energy consumption in cluster-based wireless sensor networks (CWSNs). However the vulnerable deployment environment of CWSN challenge the data aggregation in terms of data privacy and resiliency. If a node or a group of nodes are compromised or the sensing environment is manipulated by an adversary, the aggregation result will be changed easily. Therefore, it is essential to design a resilient data aggregation scheme with data privacy and security guarantees. This paper proposes a scheme that provides privacy-preserving data fusion, and tolerate data disruption and node compromise as well. We make use of subgroup within each cluster to improve the resiliency against node compromise; and we employ a novel encryption algorithm that support secure comparison between concealed data, which will be further used for density mining against the manipulating data disruption. The simulation results show that this scheme can preserve relatively accurate average aggregation with malicious data filtering. And the mathematical evaluation and comparison show better effectiveness and fitness of our scheme for CWSN in terms of fault tolerance and process efficiency than the previous data aggregation schemes. ©2008 IEEE.",,"Administrative data processing; Cryptography; Data privacy; Fault tolerance; Hybrid sensors; Information management; Management information systems; Quality assurance; Reliability; Routing protocols; Semiconductor storage; Sensor networks; Sensors; Wireless telecommunication systems; Data aggregations; Data filtering; Data streams; Encryption algorithms; Node compromises; Privacy and securities; Process efficiencies; Save energies; Simulation results; Wireless sensor networks",Conference Paper,"Final","",Scopus,2-s2.0-57949116440
"Chen K., Bouscayrol A., Berthon A., Delarue P., Hissel D., Trigui R.","25926936600;6602072546;8397692300;6603758371;6603311339;24781592500;","Global modeling of different vehicles using Energetic Macroscopic Representation",2008,"2008 IEEE Vehicle Power and Propulsion Conference, VPPC 2008",,,"4677728","","",,16,"10.1109/VPPC.2008.4677728","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849148157&doi=10.1109%2fVPPC.2008.4677728&partnerID=40&md5=50c6c6cfce4ced17dbcaa8db36014255","L2EP Lille, USTL, 59 655 Villeneuve d'Ascq, France; FEMTO S.T., University of Franche-Comte, 90010 Belfort, France; LTE, INRETS, 69 675 Bron, France; MEGEVH National Project","Chen, K., L2EP Lille, USTL, 59 655 Villeneuve d'Ascq, France, MEGEVH National Project; Bouscayrol, A., L2EP Lille, USTL, 59 655 Villeneuve d'Ascq, France, MEGEVH National Project; Berthon, A., FEMTO S.T., University of Franche-Comte, 90010 Belfort, France, MEGEVH National Project; Delarue, P., L2EP Lille, USTL, 59 655 Villeneuve d'Ascq, France, MEGEVH National Project; Hissel, D., FEMTO S.T., University of Franche-Comte, 90010 Belfort, France, MEGEVH National Project; Trigui, R., LTE, INRETS, 69 675 Bron, France, MEGEVH National Project","A hybrid electric vehicle is a combination of two power sources: one unidirectional power source based on an Internal Combustion Engine (ICE), and the other bidirectional based on batteries or electric energy storage, plus Electric Machines (EM). Different ways of combination lead to different vehicle architectures. But these hybrid vehicles have the same basically energy flow paths. So from this point of view, one global energetic modeling using Energetic Macroscopic Representation (EMR) which can be applicable to ICE Vehicles, a Battery powered Electric Vehicles, series hybrid Vehicles, parallel hybrid Vehicles and seriesparallel hybrid Vehicles has been established. This causal modeling focuses on the system function not only on the structure of system and presents a global energetic view. © 2008 IEEE.","Energetic Macroscopic Representation (EMR); Hybrid electric vehicles (HEVs); Modeling; Planetary gear unit","Automobiles; Control theory; Electric automobiles; Electric machinery; Electric relays; Fuzzy control; Ground vehicles; Internal combustion engines; Land vehicle propulsion; Propulsion; Secondary batteries; Vehicles; Energetic Macroscopic Representation (EMR); Energy flows; Hybrid electric vehicles (HEVs); Hybrid vehicles; Modeling; Planetary gear unit; Power sources; System functions; Vehicle architectures; Electric vehicles",Conference Paper,"Final","",Scopus,2-s2.0-57849148157
