Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Kaplanis S., Kaplani E.","6603145499;15080671400;","Intelligent energy buildings based on RES and nanotechnology",2015,"AIP Conference Proceedings","1702",,"150005","","",,,"10.1063/1.4938926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984537568&doi=10.1063%2f1.4938926&partnerID=40&md5=604d14a7a7ef10a6ce0c03d6166627c6","R.E.S. Laboratory, Mechanical Engineering Dept., Technological Educational Institute of Western Greece, M. Alexandrou 1, Koukouli, Patra, 26 334, Greece","Kaplanis, S., R.E.S. Laboratory, Mechanical Engineering Dept., Technological Educational Institute of Western Greece, M. Alexandrou 1, Koukouli, Patra, 26 334, Greece; Kaplani, E., R.E.S. Laboratory, Mechanical Engineering Dept., Technological Educational Institute of Western Greece, M. Alexandrou 1, Koukouli, Patra, 26 334, Greece","The paper presents the design features, the energy modelling and optical performance details of two pilot Intelligent Energy Buildings, (IEB). Both are evolution of the Zero Energy Building (ZEB) concept. RES innovations backed up by signal processing, simulation models and ICT tools were embedded into the building structures in order to implement a new predictive energy management concept. In addition, nano-coatings, produced by TiO2 and ITO nano-particles, were deposited on the IEB structural elements and especially on the window panes and the PV glass covers. They exhibited promising SSP values which lowered the cooling loads and increased the PV modules yield. Both pilot IEB units were equipped with an on-line dynamic hourly solar radiation prediction model, implemented by sensors and the related software to manage effectively the energy source, the loads and the storage or the backup system. The IEB energy sources covered the thermal loads via a south façade embedded in the wall and a solar roof which consists of a specially designed solar collector type, while a PV generator is part of the solar roof, like a compact BIPV in hybrid configuration to a small wind turbine. © 2015 AIP Publishing LLC.","Intelligent energy building; Nanocoatings; Solar radiation prediction; SSP; Stochastic sizing",,Conference Paper,"Final","",Scopus,2-s2.0-84984537568
"Slaughter G., Sunday J., Kulkarni T.","7003484300;55598472100;56898787300;","Capacitor charging using aluminum/phosphate-based cell",2015,"2015 IEEE SENSORS - Proceedings",,,"7370625","","",,,"10.1109/ICSENS.2015.7370625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963569089&doi=10.1109%2fICSENS.2015.7370625&partnerID=40&md5=7d50959dacb832e7484cbf4f45408b87","University of Maryland Baltimore County, Bioelectronics Laboratory, Department of Computer Science and Electrical Engineering, 1000 Hilltop Circle, Baltimore, MD  21250, United States","Slaughter, G., University of Maryland Baltimore County, Bioelectronics Laboratory, Department of Computer Science and Electrical Engineering, 1000 Hilltop Circle, Baltimore, MD  21250, United States; Sunday, J., University of Maryland Baltimore County, Bioelectronics Laboratory, Department of Computer Science and Electrical Engineering, 1000 Hilltop Circle, Baltimore, MD  21250, United States; Kulkarni, T., University of Maryland Baltimore County, Bioelectronics Laboratory, Department of Computer Science and Electrical Engineering, 1000 Hilltop Circle, Baltimore, MD  21250, United States","Implantable devices, such as implantable glucose biosensors, require a power source, which may be provided by charging of a battery. The most immediate challenges facing implantable devices include (1) a high desire that implantable devices are self-powered and (2) the power source that can drive implantable devices must not add much weight to the implantable device. Therefore, it is important to explore innovative nanotechnologies that harvest energy from the environment for self-powering these implantable devices. Little or no work has been done on the conversion of the chemical energy stored in aluminum (Al)-phosphate cell based on the activation of Al using ZnO nanociystal modifiers as a potential power source for implantable devices. In this work emphasis has been placed on the development Al-phosphate cell as a 'green' alternative to the traditional enzymatic biofuel cells for the conversion of the chemical energy stored in Al to power a light emitting diode (LED) via a capacitor energy storage circuit. The LED was powered by a capacitor based energy storage circuit using power generated by the Al-phosphate cell. Two Al-phosphate cells were connected in series and were used to charge the capacitors in parallel and then discharged the capacitors in series in order to amplify the voltage generated by the hybrid cells to power the LED. The optimal capacitance was observed to be 1000 μΡ for each hybrid cell. The use of capacitor charging system increase the power output from 210 μW to 4 mW compared to the two Al-phosphate hybrid cells connected in series without capacitors. This novel approach to energy generation has great potential to be utilized in powering implantable devices. © 2015 IEEE.","capacitor; hybrid cells; phosphate; ZnO modifier","Aluminum; Biological fuel cells; Capacitance; Capacitors; Charging (batteries); Electric network analysis; Energy storage; Enzymatic fuel cells; Glucose sensors; Implants (surgical); Phosphates; Reconfigurable hardware; Zinc oxide; Capacitor charging; Capacitor energy; Energy generations; Glucose biosensor; Hybrid cells; Implantable devices; Optimal capacitances; Potential power sources; Light emitting diodes",Conference Paper,"Final","",Scopus,2-s2.0-84963569089
"Chinnasa P., Ponhan W.","57188824658;24484643600;","Fabrication bipolar plate metal aluminum coated carbon for PEMFC",2015,"Proceedings 2015 International Conference on Science and Technology, TICST 2015",,,"7369416","556","560",,2,"10.1109/TICST.2015.7369416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963706161&doi=10.1109%2fTICST.2015.7369416&partnerID=40&md5=283fbedb849e104101b7d2fd3527d86a","Program of physics Faculty of Science and Technology, Rajabhat Maha Sarakham University, Maha Sarakham, Thailand","Chinnasa, P., Program of physics Faculty of Science and Technology, Rajabhat Maha Sarakham University, Maha Sarakham, Thailand; Ponhan, W., Program of physics Faculty of Science and Technology, Rajabhat Maha Sarakham University, Maha Sarakham, Thailand","The performance of Al-alloy bipolar plates for the PEMFC (proton exchange membrane fuel cell) system is investigated in this paper. The metallic bipolar plates are modified with coating carbon by spraying methods. The performance of the Al-alloy bipolar plates is evaluated by the coating structure, Interfacial contact resistance (ICR), corrosion penetration rate (CPR) and single cell performance. By the type graphite rods F, H, B, HB, 2B, 3B, and 4B Select conditions type graphite rods had lower resistance grinding mixed conductive paint. Used is a binder in coating Sprayed on the aluminum plate 6061 by had the condition in the coating substrate be 3, 6, 9 and 12 wt%. Thickness coating onto the sample and temperature using the coating different from studies ICR and CPR of the sample. The results showed factors graphite rods the type 4B had lower resistance. The aluminum plate 6061 through coating Sprayed at factor percent 9 wt% graphite the volume factor Sprayed 50 times have of results CPR 0.34348 mm/yr and results of ICR 87.67mΩcm2 a value is appropriate. The study of factors and of the temperature with substrate plate It was found that temperature to a substrate plate has very little ICR, but the results CPR of substrate can resistance corrosion at high temperatures and the temperature 50 °C have of results CPR 0.2636 mm/yr. Which are the proper conditions to apply for preparation bipolar plate metal aluminum coated carbon. The work studied the application in proton exchange membrane (PEM) fuel cells in order to generate green electric energy, demonstrating theoretical specific electric energy storage.) © 2015 IEEE.","Bipolar plate; Coated carbon; Hydrogen; Metabolic Bipolar plate; PEMFC","Aluminum; Aluminum alloys; Aluminum plating; Coatings; Corrosion; Fuel cells; Fuel storage; Graphite; Hydrogen; Plate metal; Plates (structural components); Proton exchange membrane fuel cells (PEMFC); Bipolar plates; Coating structures; Conductive paints; Corrosion penetrations; Interfacial contact resistance; Metallic bipolar plates; PEMFC (proton exchange membrane fuel cell); Single cell performance; Aluminum coatings",Conference Paper,"Final","",Scopus,2-s2.0-84963706161
"Hoke A., Bennion K., Gevorgian V., Chakraborty S., Muljadi E.","53984186800;24780664000;35611362800;35228850500;35552916400;","Sizing SiC storage inverters for fast grid frequency support",2015,"WiPDA 2015 - 3rd IEEE Workshop on Wide Bandgap Power Devices and Applications",,,"7369262","328","333",,2,"10.1109/WiPDA.2015.7369262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963626724&doi=10.1109%2fWiPDA.2015.7369262&partnerID=40&md5=8320b421d39f3fd386575f79bc4a7a24","National Renewable Energy Laboratory, Golden, CO, United States","Hoke, A., National Renewable Energy Laboratory, Golden, CO, United States; Bennion, K., National Renewable Energy Laboratory, Golden, CO, United States; Gevorgian, V., National Renewable Energy Laboratory, Golden, CO, United States; Chakraborty, S., National Renewable Energy Laboratory, Golden, CO, United States; Muljadi, E., National Renewable Energy Laboratory, Golden, CO, United States","As wind and solar displace synchronous generators whose inertia stabilizes the AC grid frequency on fast time scales, it has been proposed to use energy storage systems (ESSs) to mitigate frequency transient events. Such events require a rapid surge of power from the ESS, but they occur only rarely. The high temperature tolerance of SiC MOSFETs and diodes presents an opportunity for innovative ESS inverter designs. Herein we investigate a SiC ESS inverter design such that the SiC device ratings are obeyed during mild frequency events but are exceeded during rare, major events, for a potentially more economical inverter design. In support of this proposal we present: 1. An analysis of four years of grid frequency events in the U.S. Western Interconnection. 2. A switch-level ESS inverter simulation using SiC devices with detailed loss estimates. 3. Thermal analysis of the SiC power modules during a worst-case frequency event, showing that the modules can likely withstand the brief overcurrent. This analysis supports the conclusion that it may be advantageous for economical designs (acknowledging the increased risks) to undersize the SiC switches when designing inverters to perform active power control for grid frequency support. Such a strategy may result in SiC-based designs being more competitive with less costly silicon IGBT-based designs. © 2015 IEEE.","energy storage; frequency support; inverter; Silicon carbide; thermal modeling","Design; Electric inverters; Electric power system control; Energy gap; Energy storage; MOSFET devices; Power control; Risk assessment; Silicon carbide; Thermoanalysis; Active power control; Economical design; Energy Storage Systems (ESSs); Frequency transients; High temperature; inverter; Thermal model; Western interconnections; Electric power system economics",Conference Paper,"Final","",Scopus,2-s2.0-84963626724
"Xue F., Yu R., Guo S., Yu W., Huang A.Q.","57206736470;54972303700;56157866600;17344760700;56999168900;","Loss analysis of GaN devices in an isolated bidirectional DC-DC converter",2015,"WiPDA 2015 - 3rd IEEE Workshop on Wide Bandgap Power Devices and Applications",,,"7369261","201","205",,15,"10.1109/WiPDA.2015.7369261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963620711&doi=10.1109%2fWiPDA.2015.7369261&partnerID=40&md5=183d4e73b12593ef8e0844b198707809","NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States","Xue, F., NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States; Yu, R., NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States; Guo, S., NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States; Yu, W., NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States; Huang, A.Q., NSF FREEDM Systems Center, North Carolina State University, Raleigh, NC  27606, United States","GaN devices have emerged as a possible replacement for silicon devices in various power conversion applications and as an enabler of new applications not previously possible. This paper presents a 600V Gallium-Nitride (GaN) device based isolated bidirectional DC-DC converter applied in battery energy storage systems. Apart from the features of low turn-off loss, low output capacitance and low drain-source on-state resistance, the most salient one in our bidirectional DC-DC converter application is the ultra-fast freewheeling ""body diode"" that GaN devices have when compared with Si devices. To distinguish the above mentioned performances of GaN from those of the comparable Si devices, a figure of merit for power devices operating in synchronous rectifying mode is proposed. The converter's operating principle is analyzed in steady state. Switching losses of high voltage and low voltage side switches are simulated based on detailed PSpice models. The converter's safe operation area is extended by using GaN device is explained by calculating the loss in hard switching mode. A thermal simulation is conducted to predict its temperature. Experimental results are presented for a 1 kW, 380-to-12 V prototype DC-DC converter, which demonstrate the validity of the analysis and simulation. © 2015 IEEE.","bidirectional converter; FOM; GaN devices; isolated DC-DC; loss analysis; synchronous rectifying mode","Capacitance; Electric inverters; Energy gap; Gallium nitride; HVDC power transmission; Power converters; Power semiconductor devices; Power semiconductor diodes; SPICE; Bidirectional converter (BDC); GaN devices; isolated DC-DC; Loss analysis; synchronous rectifying mode; DC-DC converters",Conference Paper,"Final","",Scopus,2-s2.0-84963620711
"Narayanasamy B., Jalanbo H., Luo F.","57200083217;57188815260;57207053451;","Development of software to design passive filters for EMI suppression in SiC DC fed motor drives",2015,"WiPDA 2015 - 3rd IEEE Workshop on Wide Bandgap Power Devices and Applications",,,"7369320","230","235",,5,"10.1109/WiPDA.2015.7369320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963517176&doi=10.1109%2fWiPDA.2015.7369320&partnerID=40&md5=23ec1d43883f8eb30c788325126b8c1c","Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, United States","Narayanasamy, B., Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, United States; Jalanbo, H., Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, United States; Luo, F., Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, United States","This paper proposes an EMI filter design software which can serve as an aid to the designer to quickly arrive at optimal filter sizes based on off-line measurement data or simulation results. The software covers different operating conditions-such as: different switching devices, different types of switching techniques, different load conditions and layout of the test setup. The proposed software design works for both silicon based and WBG based power converters. © 2015 IEEE.","design tool; EMI filter; motor drives","Bandpass filters; Computer software; DC motors; Digital storage; Electric drives; Electric motors; Energy gap; Silicon carbide; Software design; Software testing; Design tool; Different operating conditions; EMI filter design; EMI filters; Line measurements; Motor drive; Switching devices; Switching techniques; Passive filters",Conference Paper,"Final","",Scopus,2-s2.0-84963517176
"Lemmon A.N., Graves R.","55196026500;56735669800;","Gate drive development and empirical analysis of 10 kV SiC MOSFET modules",2015,"WiPDA 2015 - 3rd IEEE Workshop on Wide Bandgap Power Devices and Applications",,,"7369321","108","112",,5,"10.1109/WiPDA.2015.7369321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963516689&doi=10.1109%2fWiPDA.2015.7369321&partnerID=40&md5=d95c70fcc5906c63211e97afd8c2366f","Department of Electrical and Computer Engineering, University of Alabama, Tuscaloosa, United States","Lemmon, A.N., Department of Electrical and Computer Engineering, University of Alabama, Tuscaloosa, United States; Graves, R., Department of Electrical and Computer Engineering, University of Alabama, Tuscaloosa, United States","This paper presents detailed characterization of a representative 10 kV SiC MOSFET module of the type recently developed for shipboard power applications; these modules have not been exhaustively described in the literature to-date. The characterization data presented includes forward curves, transfer curves, and capacitance-voltage (CV) curves, as well as estimates of packaging parasitic impedances obtained through frequency-domain analysis. In addition, the design of a high-peak-current gate-drive circuit for transient operation of this module is presented, along with preliminary switching waveforms obtained through double-pulse testing. © 2015 IEEE.","10 kV; module; MOSFET; MVDC; Silicon Carbide","Capacitance; Digital storage; Energy gap; Frequency domain analysis; Reconfigurable hardware; Silicon carbide; 10 kV; Capacitance voltage; Gate drive circuits; module; MOS-FET; MVDC; Parasitic impedance; Switching waveforms; MOSFET devices",Conference Paper,"Final","",Scopus,2-s2.0-84963516689
[No author name available],[No author id available],"2015 4th International Conference on Electric Power and Energy Conversion Systems, EPECS 2015",2015,"2015 4th International Conference on Electric Power and Energy Conversion Systems, EPECS 2015",,,,"","",336,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964777751&partnerID=40&md5=5aeab6d40235f2dcd4cd5d7377a6e36b",,"","The proceedings contain 59 papers. The topics discussed include: analysis of the effects of distributed generation sources on power grid reliability; optimum planning of renewable energy resources in conjunction with battery energy storage systems; a home energy management algorithm with smart plug for maximized customer comfort; voltage and frequency control of a stand-alone wind-energy conversion system based on PMSG; an accurate two diode model computation for CIS thin film PV module using the hybrid approach; power characteristics of a new contactless piezoelectric harvester; radiometric monitoring applied in the evaluation performance of power circuit breakers; a directional protection technique for MTDC networks; operation of indirect matrix converters in different SVM switching patterns; evaluation of the reliability of wind power generation in a passive redundant system; and supply quality improvement in electric power systems in Riyadh City, Saudi Arabia.",,,Conference Review,"Final","",Scopus,2-s2.0-84964777751
"Kusakana K.","26423023200;","Optimal operation scheduling of a hydrokinetic-diesel hybrid system with pumped hydro storage",2015,"2015 4th International Conference on Electric Power and Energy Conversion Systems, EPECS 2015",,,"7368539","","",,7,"10.1109/EPECS.2015.7368539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964776813&doi=10.1109%2fEPECS.2015.7368539&partnerID=40&md5=9302eb6c86eacdefec5ccaf26f2706e9","Department of Electrical, Electronic and Computer Engineering, Central University of Technology, Free State, Bloemfontein, South Africa","Kusakana, K., Department of Electrical, Electronic and Computer Engineering, Central University of Technology, Free State, Bloemfontein, South Africa","The present paper develops a model to optimize the daily operation of a hybrid energy system consisting of a hydrokinetic, a pumped hydro storage system and a diesel generator. The optimization approach is aimed at minimizing the cost function subject to the availability of water resource, the variable load requirements, and operational constraints of the hybrid system's components. The main purpose of the developed model is to minimize the daily amount of diesel fuel consumed to supply the load while maximizing the use of the hydrokinetic operating in conjunction with the pumped hydro storage. For simulation purposes, the hourly load demand, resource data for a selected rural area in South Africa have been collected and used as an input to the developed model. The economic analysis has resulted in the calculation of optimized daily operation cost of the proposed hybrid system in summer and winter conditions. The obtained results demonstrate that a substantial reduction in the daily operation cost can be achieved using the hybrid system compare to the case where the diesel generator is used alone. © 2015 IEEE.","Cost minimization; Diesel generator; Hybrid system; Hydrokinetic; Operation control","Cost functions; Costs; Diesel fuels; Digital storage; Economic analysis; Energy conversion; Fuel storage; Hybrid systems; Operating costs; Water resources; Cost minimization; Diesel generators; Hydro storage systems; Hydrokinetic; Operation control; Operational constraints; Optimization approach; Substantial reduction; Cost benefit analysis",Conference Paper,"Final","",Scopus,2-s2.0-84964776813
"Ramadan R., Yehia D.M., Rashad E.M.","57214483253;50761561500;57018144200;","Impact of hybrid energy storage system on solar power generation integrated in microgrids",2015,"2015 4th International Conference on Electric Power and Energy Conversion Systems, EPECS 2015",,,"7368529","","",,1,"10.1109/EPECS.2015.7368529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964766031&doi=10.1109%2fEPECS.2015.7368529&partnerID=40&md5=d8cfbaac6f5a80b5aa5fbb81241f84b7","Electrical Power and Machines Department, Tanta University, Tanta, Gharbia, Egypt","Ramadan, R., Electrical Power and Machines Department, Tanta University, Tanta, Gharbia, Egypt; Yehia, D.M., Electrical Power and Machines Department, Tanta University, Tanta, Gharbia, Egypt; Rashad, E.M., Electrical Power and Machines Department, Tanta University, Tanta, Gharbia, Egypt","Solar power generation is considered one of the most promising distributed generation (DG) technologies that is utilized in microgrids. Power intermittency and voltage swings of solar resource negatively affect the reliability of microgrids. Battery energy storage systems (BESS) are incorporated in such microgrids to mitigate the power intermittency of photo-voltaic (PV) system. However, this power intermittency can adversely affect the battery performance that lead to lifetime reduction. Accordingly, this paper presents an integration of hybrid energy storage system (HESS) in stand-alone PV systems. In HESS, battery and super-capacitor are used. The influence of HESS on battery state of charge (SOC), charge/discharge current and load voltage are investigated. HESS substitutes the PV power intermitted without hard stress on battery. Also, the performance of HESS is tested for both static and dynamic loads. From simulation results, both voltage swings and power intermittency have been enhanced which would increase the reliability of microgrids and the battery lifetime. The time domain simulations are accomplished using PSCAD/EMTDC software package. The obtained results can provide a useful guide for future planning and designing of microgrids. © 2015 IEEE.","Hybrid Energy Storage System; Photo-voltaic; Power Intermittency; State of charge; Super-capacitor","Capacitors; Charging (batteries); Dynamic loads; Electric batteries; Energy conversion; Energy storage; Solar energy; Solar power generation; Time domain analysis; Hybrid energy storage systems; Intermittency; Photovoltaics; State of charge; Super capacitor; Secondary batteries",Conference Paper,"Final","",Scopus,2-s2.0-84964766031
