Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Telesca A., Vande Vyvre P., Divià R., Altini V., Carena F., Carena W., Chapeland S., Chibante Barroso V., Costa F., Frauman M., Makhlyueva I., Rademakers-Di Rosa O., Rodriguez Navarro D., Roukoutakis F., Schossmaier K., Soòs C., Von Haller B.","35293828800;6603455257;8507191300;35291339900;7004814348;8850052200;23491470900;35221174600;23479593800;35291888700;14832988700;35293263000;35293260400;35227890800;6602421334;15835650900;35222650200;","The ALICE DAQ storage system: An analysis of the impact on the performance of the configuration parameters and of the load of concurrent streams",2009,"2009 16th IEEE-NPSS Real Time Conference - Conference Record",,,"5321633","565","570",,2,"10.1109/RTC.2009.5321633","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749114089&doi=10.1109%2fRTC.2009.5321633&partnerID=40&md5=81b23ab80b435aa3701024db11e1f2c1","Dipartimento di Fisica dell'Università, Sezione INFN, Bary, Italy; CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Institut Superieur Industriel, ECAM, Brussels, Belgium; ITEP Institute for Theoretical and Experimental Physics, Moscow, Russian Federation; TERA Foundation for Oncological Hadron Therapy, Novara, Italy; University of Athens, Physics Department, Athens, Greece","Telesca, A., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Vande Vyvre, P., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Divià, R., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Altini, V., Dipartimento di Fisica dell'Università, Sezione INFN, Bary, Italy; Carena, F., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Carena, W., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Chapeland, S., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Chibante Barroso, V., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Costa, F., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Frauman, M., Institut Superieur Industriel, ECAM, Brussels, Belgium; Makhlyueva, I., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland, ITEP Institute for Theoretical and Experimental Physics, Moscow, Russian Federation; Rademakers-Di Rosa, O., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland, TERA Foundation for Oncological Hadron Therapy, Novara, Italy; Rodriguez Navarro, D., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Roukoutakis, F., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland, University of Athens, Physics Department, Athens, Greece; Schossmaier, K., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Soòs, C., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland; Von Haller, B., CERN, European Organization for Nuclear Research CERN, CH-1211, Genève 23, Switzerland","ALICE (A Large Ion Collider Experiment) is one of the four experiments at the CERN LHC (Large Handron Collider) and is dedicated to the study of nucleus-nucleus interactions. Its data acquisition system has to record the steady stream of very large events resulting from central collisions, with an ability to select and record rare cross section processes. These requirements result in an aggregate event building bandwidth of up to 2,5 GBytes/s and a storage capability of up to 1,25 GBytes/s, giving a total of more than 1 PBytes of data every year. This makes the performance of the mass storage devices a dominant factor for the overall system behavior and throughput. In this paper, we present an analysis of the performance of the storage system used in the ALICE experiment by studying the impact of different configuration parameters on the system throughput. The aim of this analysis is to determine the storage configuration which gives the best system performance. In particular, we show the influence of file and block size on the writing and reading rates and we present the relative performance of a clustered file system (StorNext®) and a regular journaled file system (Xfs) based on disk arrays in a Fiber Channel storage area network (SAN). We will also present a comparative analysis between different parametrizations of Redundant Arrays of Inexpensive Disks (RAID) varying the parity level and the numbers of disks in each array. At the end, we will conclude with the aggregate performance when concurrent writing and reading streams are sharing the system. © 2009 IEEE.",,"Aggregate performance; Block sizes; Collider; Comparative analysis; Configuration parameters; Cross section; Disk array; Dominant factor; Event building; Fiber channel; File systems; ITS data; Large ion collider experiments; Mass storage devices; Parametrizations; Reading rate; Redundant arrays of inexpensive disk; Relative performance; Storage capability; Storage systems; System behaviors; System throughput; Aggregates; Data structures; Disks (machine components); Disks (structural components); High energy physics; Experiments",Conference Paper,"Final","",Scopus,2-s2.0-72749114089
"Bencivenni M., Carbone A., Fella A., Galli D., Marconi U., Peco G., Perazzini S., Vagnoni V., Zani S.","24400617500;7203032482;24401013900;7005182649;7006569324;23493363700;35240466800;6603830771;57203921707;","High rate packet transmission on 10 Gbit/s Ethernet LAN using commodity hardware",2009,"2009 16th IEEE-NPSS Real Time Conference - Conference Record",,,"5321915","167","182",,5,"10.1109/RTC.2009.5321915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749085080&doi=10.1109%2fRTC.2009.5321915&partnerID=40&md5=2539cc6350c63b22605cfbc0a6d673da","Alma Mater Studiorum, Università di Bologna, Bologna, Italy; INFN, Sezione di Bologna, Bologna, Italy; INFN-CNAF, Bologna, Italy","Bencivenni, M., INFN-CNAF, Bologna, Italy; Carbone, A., INFN, Sezione di Bologna, Bologna, Italy; Fella, A., INFN-CNAF, Bologna, Italy; Galli, D., Alma Mater Studiorum, Università di Bologna, Bologna, Italy, INFN, Sezione di Bologna, Bologna, Italy; Marconi, U., INFN, Sezione di Bologna, Bologna, Italy; Peco, G., INFN, Sezione di Bologna, Bologna, Italy; Perazzini, S., Alma Mater Studiorum, Università di Bologna, Bologna, Italy; Vagnoni, V., INFN, Sezione di Bologna, Bologna, Italy; Zani, S., INFN-CNAF, Bologna, Italy","In the prospect of employing 10 Gigabit Ethernet as networking technology for online systems and offline data analysis centers of High Energy Physics experiments, we performed a series of measurements with point-to-point data transfers over 10 Gigabit Ethernet links, using the network interface cards mounted on the PCI-Express bus of commodity PCs both as transmitters and receivers. In real operating conditions, the maximum achievable transfer rate through a network link is not only limited by the capacity of the link itself, but also by those of the memory and peripheral buses and by the ability of the CPUs and of the Operating System to handle packet processing and interrupts raised by the network interface cards in due time. Besides the TCP and UDP maximum data transfer throughputs, we also measured the CPU loads of the sender/receiver processes and of the interrupt and soft-interrupt handlers as a function of the packet size, either using standard or ""jumbo"" Ethernet frames. In addition, we also performed the same measurements by simultaneously reading data from Fibre Channel links and forwarding them through a 10 Gigabit Ethernet link, hence emulating the behavior of a disk server in a Storage Area Network exporting data to client machines via 10 Gigabit Ethernet. © 2009 IEEE.",,"10-Gbit/s; 10-Gigabit Ethernet; Client machine; Commodity hardware; Ethernet frames; Fibre channel; High energy physics experiments; High rate; Network interface cards; Network links; Networking technology; Offline data; Operating systems; Packet processing; Packet size; Packet transmissions; PCI Express; Point data; Real operating conditions; Storage area networks; Transfer rates; Computer operating systems; Data transfer; High energy physics; Interfaces (computer); Internet; Online systems; Packet networks; Personal computers; Program processors; Ethernet",Conference Paper,"Final","",Scopus,2-s2.0-72749085080
"Kim J., Jeong I., Nam K.","56812983200;35223383800;7203002217;","Asymmetric duty control of the dual-active-bridge DC/DC converter for single-phase distributed generators",2009,"2009 IEEE Energy Conversion Congress and Exposition, ECCE 2009",,,"5316120","75","82",,17,"10.1109/ECCE.2009.5316120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449209643&doi=10.1109%2fECCE.2009.5316120&partnerID=40&md5=98274cd39cb7b269a680b1f943b089a7","POSTECH, Hyoja San-31, Pohang, 790-784, South Korea","Kim, J., POSTECH, Hyoja San-31, Pohang, 790-784, South Korea; Jeong, I., POSTECH, Hyoja San-31, Pohang, 790-784, South Korea; Nam, K., POSTECH, Hyoja San-31, Pohang, 790-784, South Korea","The dual-active-bridge (DAB) and a half-bridge inverter are integrated back-to-back for a converter/inverter system. The power source is isolated by a high frequency transformer, and a 60Hz inverter is directly connected to the secondary side of the converter via DC link capacitors. Thus, the proposed converter-inverter topology greatly reduces the size and the number of parts count, while providing isolation. But, the inverter causes the DC link voltage unbalance, leading to coupled dynamics between converter and inverter. In this work, a voltage balancing algorithm and a decoupling control algorithm are derived from the average model of the DAB converter. Its usefulness is validated by experimental results. © 2009 IEEE.","Dispersed storage and generation; Dual-active-bridge DC/DC converter; Half-bridge inverter","Average model; Coupled dynamics; Dc link capacitor; DC-link voltages; Decoupling controls; Dispersed storage and generation; Distributed generators; Duty control; Half bridge inverter; Inverter topologies; Power sources; Secondary-side; Voltage balancing; Algorithms; DC transformers; Energy conversion; High frequency transformers; DC-DC converters",Conference Paper,"Final","",Scopus,2-s2.0-72449209643
"Wang F.-J., Yau Y.-H., Liu Z.-R., Zheng Y.-R.","8050440300;16246742500;34868415400;24438531400;","Performance evaluation through CFD simulation and field measurement on a bio-cleanroom for vaccine storage",2009,"Journal of Applied Sciences","9","24",,"4232","4239",,3,"10.3923/jas.2009.4232.4239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449209306&doi=10.3923%2fjas.2009.4232.4239&partnerID=40&md5=4083c14629c67551c423246e29b87d9a","Department of Refrigeration, Air Conditioning and Energy Engineering, National Chin-Yi University of Technology, Taiwan; Department of Mechanical Engineering, Faculty of Engineering, University of Malaysia, Malaysia","Wang, F.-J., Department of Refrigeration, Air Conditioning and Energy Engineering, National Chin-Yi University of Technology, Taiwan; Yau, Y.-H., Department of Mechanical Engineering, Faculty of Engineering, University of Malaysia, Malaysia; Liu, Z.-R., Department of Refrigeration, Air Conditioning and Energy Engineering, National Chin-Yi University of Technology, Taiwan; Zheng, Y.-R., Department of Refrigeration, Air Conditioning and Energy Engineering, National Chin-Yi University of Technology, Taiwan","Modern biomedical industries are increasingly turning to cleanroom technology for the environmental control or the development of new products. It is vital to provide thermo-stabilized environment and cost-effective operation conditions for bio-tech industries as well as for influenza vaccine plants. In this study, field measurement and numerical simulation of a full-scale bio-cleanroom has been carried out at a vaccine plant in Taiwan. Computational Fluid Dynamics (CFD) simulation were also conducted to investigate the temperature and airflow distribution as well as the energy saving potential of the bio-cleanroom. Validation of bio-cleanroom for egg-grown vaccine production was performed to meet the specification set at design stage. The results from computer simulation revealed that the improvement of energy consumption could be achieved satisfactorily by reduction of supply airflow rate and increase of supply air temperature. Different velocity and temperature of supply air could be assessed extensively not only by airflow and temperature distribution but also by transient simulation to achieve the design specification of 4°C for vaccine storage. It was also expected that CFD aided simulation could identify strategies for best practice at design stage as well as reduce running cost at full operation. © 2009 Asian Network for Scientific Information.","Bio-cleanroom; Computational fluid dynamics; Field measurement; Performance analysis","Bio-cleanroom; Computational fluid dynamics simulations; Energy saving potential; Environmental control; Field measurement; Operation conditions; Performance analysis; Supply air temperature; Air; Clean rooms; Computer simulation; Design; Energy utilization; Environmental management; Laboratories; Measurements; Specifications; Vaccines; Computational fluid dynamics",Article,"Final","",Scopus,2-s2.0-72449209306
"Mir L., Etxeberria-Otadui I., De Arenaza I.P., Sarasola I., Nieva T.","35230424800;15022430100;35274584500;16069556900;15821091700;","A supercapacitor based light rail vehicle: System design and operations modes",2009,"2009 IEEE Energy Conversion Congress and Exposition, ECCE 2009",,,"5316073","1632","1639",,40,"10.1109/ECCE.2009.5316073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449201036&doi=10.1109%2fECCE.2009.5316073&partnerID=40&md5=2849e719b21095ab10169bdf8ce21bf1","IKERLAN-IK4 Technological Research Centre, Apdo. 146, 20.500 Mondragón, Spain; TRAINELEC S.L., Polígono Katategi, 20.271 Irura, Spain","Mir, L., IKERLAN-IK4 Technological Research Centre, Apdo. 146, 20.500 Mondragón, Spain; Etxeberria-Otadui, I., IKERLAN-IK4 Technological Research Centre, Apdo. 146, 20.500 Mondragón, Spain; De Arenaza, I.P., IKERLAN-IK4 Technological Research Centre, Apdo. 146, 20.500 Mondragón, Spain; Sarasola, I., TRAINELEC S.L., Polígono Katategi, 20.271 Irura, Spain; Nieva, T., TRAINELEC S.L., Polígono Katategi, 20.271 Irura, Spain","This paper presents the design and validation process of a supercapacitor storage based light rail vehicle (tramway). The main design aspects of the storage system are described: storage system rating, supercapacitor bank modeling, power electronic converter design and system control and management algorithms. Based on this design procedure, two 200kW bidirectional multichannel buck-boost converter modules have been designed and connected to their respective supercapacitor banks. Comparing with a conventional rail light vehicle, the designed system is able to achieve an improved efficiency and circulate in autonomous mode (without catenary). Besides a series of simulations validating different system operation modes, experimental results obtained from a full scale tramway are also presented. © 2009 IEEE.","DC-DC power conversion; Energy storage; Rail transportation; Supercapacitors","Autonomous mode; Buck boost converter; DC-DC power conversion; Design procedure; Full scale; Light rail vehicle; Light vehicles; Multi-channel; Power electronic converters; Rail transportation; Storage systems; Super capacitor; Supercapacitor storage; System control; System design; System operation modes; Validation process; Design; Electric converters; Electric power measurement; Energy conversion; Energy storage; Flywheels; Light rail transit; Rail motor cars; Railroads; Capacitors",Conference Paper,"Final","",Scopus,2-s2.0-72449201036
"Lee W.-J., Sul S.-K.","26642062400;7005539275;","DC-link voltage stabilization for reduced DC-link capacitor inverter",2009,"2009 IEEE Energy Conversion Congress and Exposition, ECCE 2009",,,"5316159","1740","1744",,46,"10.1109/ECCE.2009.5316159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449187004&doi=10.1109%2fECCE.2009.5316159&partnerID=40&md5=a58ee69d99fd928c9556946937c07338","LG Electronics, 327-23, Gasan-Dong, Seoul, South Korea; Seoul National University, San 56-1, Shillim-Dong, Seoul, South Korea","Lee, W.-J., LG Electronics, 327-23, Gasan-Dong, Seoul, South Korea; Sul, S.-K., Seoul National University, San 56-1, Shillim-Dong, Seoul, South Korea","A PMW inverter with reduced dc-link capacitor has a problem that the dc-link voltage is less stable compared to the conventional inverter because of the lack of energy storage capability. The proposed dc-link voltage stabilization algorithm using active damping gives a solution to this problem. To achieve load/source independent stabilization, the source state estimator which estimates both source voltage and current is also proposed. The proposed methods are evaluated by experimental results. While the inverter with a small DC link capacitor tripped due to dc-link overvoltage fault at step load change, the fluctuation of dc-link voltage of the inverter is suppressed under the tolerance range with the proposed method at the same step load change. © 2009 IEEE.","Active damping; Dc-link capacitor; DC-link voltage stabilization; Pulse width modulated inverters","Active damping; Conventional inverters; Dc link capacitor; Dc-link; DC-link voltages; Over-voltages; Pulse-width-modulated inverter; Source voltage; State Estimators; Step load; Tolerance range; Capacitance; Capacitors; Damping; Energy conversion; Fault tolerance; Pulse width modulation; Quality assurance; Voltage stabilizing circuits; Stabilization",Conference Paper,"Final","",Scopus,2-s2.0-72449187004
"Rao J., Hamarneh G., Abugharbieh R.","8689374700;6603568967;23003366500;","Adaptive contextual energy parameterization for automated image segmentation",2009,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","5875 LNCS","PART 1",,"1089","1100",,8,"10.1007/978-3-642-10331-5_101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449158789&doi=10.1007%2f978-3-642-10331-5_101&partnerID=40&md5=a7d225acce21ecf2a4daa5c92c9b33d9","Biomedical Signal and Image Computing Lab., University of British Columbia, Canada; Medical Image Analysis Lab., Simon Fraser University, Canada","Rao, J., Biomedical Signal and Image Computing Lab., University of British Columbia, Canada; Hamarneh, G., Medical Image Analysis Lab., Simon Fraser University, Canada; Abugharbieh, R., Biomedical Signal and Image Computing Lab., University of British Columbia, Canada","Image segmentation techniques are predominately based on parameter-laden optimization processes. The segmentation objective function traditionally involves parameters (i.e. weights) that need to be tuned in order to balance the underlying competing cost terms of image data fidelity and contour regularization. In this paper, we propose a novel approach for automatic adaptive energy parameterization. In particular, our contributions are three-fold; 1) We spatially adapt fidelity and regularization weights to local image content in an autonomous manner. 2) We modulate the weight using a novel contextual measure of image quality based on the concept of spectral flatness. 3) We incorporate our proposed parameterization into a general segmentation framework and demonstrate its superiority to two alternative approaches: the best possible spatially-fixed parameterization and the globally optimal spatially-varying, but non- contextual, parameters. Our segmentation results are evaluated on real and synthetic data and produce a reduction in mean segmentation error when compared to alternative approaches. © 2009 Springer-Verlag.","Adapting energy functional; Adaptive regularization; Contextual weights; Energy minimization; Image segmentation; Noise estimation; Spectral flatness","Adaptive regularization; Contextual weights; Energy functionals; Energy minimization; Noise estimation; Spectral flatness; Computer science; Digital image storage; Image quality; Optimization; Parameterization; Image segmentation",Conference Paper,"Final","",Scopus,2-s2.0-72449158789
"Anglani N., Muliere G., Petrecca G.","6504091676;35230122600;24825208100;","The role of electricity in energy efficiency power conversion: A MarkAl application for energy planning",2009,"2009 IEEE Energy Conversion Congress and Exposition, ECCE 2009",,,"5316435","3225","3232",,7,"10.1109/ECCE.2009.5316435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449150177&doi=10.1109%2fECCE.2009.5316435&partnerID=40&md5=e01ba4ce1b5e01878a9ee2a39d4b571d","Department of Electrical Engineering, University of Pavia, Via Ferrata, 1, 27100-Pavia, Italy","Anglani, N., Department of Electrical Engineering, University of Pavia, Via Ferrata, 1, 27100-Pavia, Italy; Muliere, G., Department of Electrical Engineering, University of Pavia, Via Ferrata, 1, 27100-Pavia, Italy; Petrecca, G., Department of Electrical Engineering, University of Pavia, Via Ferrata, 1, 27100-Pavia, Italy","Energy saving technologies based on the use of electricity are in many cases an alternative to thermal energy from fuels. They are lighting, electrical drives, heat pumps, microwave, induction heating, mechanical recompression of vapor, distributed control system in industry and buildings, energy storage, renewable energy sources, electric and hybrid vehicles, smart grid applications. A wider use of these technologies is supported by the continuous increase of utility plant efficiency up to 60% combined with climate change awareness. The paper reports the results of research in the field of the MarkAl application to the energy planning of an urban and industrial area located in Europe by using optimum techniques in the management of complex systems, such as cogeneration combined with cooling and heating systems and fuel cells in industry and in buildings. Research is going on aiming to extend the MarkAl application to different combinations of electrical technologies. © 2009 IEEE.","Energy conversion; Energy resources; Linear programming","Complex systems; Distributed Control System; Electrical drives; Electrical technology; Energy planning; Energy-saving technologies; Heat pumps; Heating system; Hybrid vehicles; In-buildings; Industrial area; Optimum technique; Plant efficiency; Power conversion; Recompression; Renewable energy source; Smart grid; Climate change; Cooling systems; Distributed parameter control systems; Dynamic programming; Electric drives; Energy conservation; Energy conversion; Energy efficiency; Fuel cells; Heating; Linearization; Mechanical drives; Planning; Renewable energy resources",Conference Paper,"Final","",Scopus,2-s2.0-72449150177
"McIntosh C., Hamarneh G.","7103076854;6603568967;","Optimal weights for convex functionals in medical image segmentation",2009,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","5875 LNCS","PART 1",,"1079","1088",,10,"10.1007/978-3-642-10331-5_100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449136797&doi=10.1007%2f978-3-642-10331-5_100&partnerID=40&md5=1befff661655758d32f064c5c58e9fb5","Medical Image Analysis Lab., School of Computing Science, Simon Fraser University, Canada","McIntosh, C., Medical Image Analysis Lab., School of Computing Science, Simon Fraser University, Canada; Hamarneh, G., Medical Image Analysis Lab., School of Computing Science, Simon Fraser University, Canada","Energy functional minimization is a popular technique for medical image segmentation. The segmentation must be initialized, weights for competing terms of an energy functional must be tuned, and the functional minimized. There is a substantial amount of guesswork involved. We reduce this guesswork by analytically determining the optimal weights and minimizing a convex energy functional independent of the initialization. We demonstrate improved results over state of the art on a set of 470 clinical examples. © 2009 Springer-Verlag.",,"Convex functionals; Energy functionals; Medical image segmentation; Optimal weight; State of the art; Computer science; Digital image storage; Image segmentation; Optimization",Conference Paper,"Final","",Scopus,2-s2.0-72449136797
"Barin A., Canha L., Abaide A., Magnago K., Wottrich B.","24801955400;57212018012;8714344900;14054637200;35231588900;","Renewable hybrid systems using biogas fuzzy multi-sets and fuzzy multi-rules",2009,"2009 IEEE Energy Conversion Congress and Exposition, ECCE 2009",,,"5316563","1180","1184",,2,"10.1109/ECCE.2009.5316563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449132436&doi=10.1109%2fECCE.2009.5316563&partnerID=40&md5=3030ee797e1e9589c2c4869ac5b080d6","Federal University of Santa Maria, Roraima Avenue, 1000, Santa Maria, RS, Brazil; Delft University of Technology, Netherlands, Netherlands","Barin, A., Federal University of Santa Maria, Roraima Avenue, 1000, Santa Maria, RS, Brazil; Canha, L., Federal University of Santa Maria, Roraima Avenue, 1000, Santa Maria, RS, Brazil; Abaide, A., Federal University of Santa Maria, Roraima Avenue, 1000, Santa Maria, RS, Brazil; Magnago, K., Federal University of Santa Maria, Roraima Avenue, 1000, Santa Maria, RS, Brazil; Wottrich, B., Delft University of Technology, Netherlands, Netherlands","In response to the escalating energy crisis and related pollution problems verified worldwide, it is essential to assume new energy technologies that use renewable energy sources in an efficient and environmentally friendly manner. Accordingly, biomass appears as a renewable, clean, and widely available source. This paper focuses in biogas production from livestock manure by using anaerobic digesters to decompose the manure in a controlled way. This paper uses fuzzy multi-rules and fuzzy multi-sets to evaluate the main characteristics of the operation of renewable sources fuelled by biogas. Besides, this methodology will be also applied in storage energy technologies in order to find the most appropriate renewable hybrid system fuelled by biogas. Several parameters will be used for the investigation, namely: environmental impacts, efficiency, costs, lifecycle, technical maturity, power application range, cogeneration and operational temperature. Subsequently, the methodology will consider costs and environment scenarios. © 2009 IEEE.","Biogas; Fuzzy multi-rules and fuzzy multi-sets; Renewable hybrid systems","Anaerobic digester; Biogas production; Energy crisis; Environmentally-friendly; Fuzzy multi-rules and fuzzy multi-sets; Livestock manure; Main characteristics; Multi-sets; New energy technologies; Operational temperature; Pollution problems; Power applications; Renewable energy source; Renewable hybrid systems; Renewable sources; Storage energy; Technical maturity; Agriculture; Biomass; Electric grounding; Energy conversion; Energy policy; Environmental impact; Hybrid computers; Hybrid systems; Manures; Biogas",Conference Paper,"Final","",Scopus,2-s2.0-72449132436
