Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Omer A.M.","8412068000;","Cooling and heating with ground source energy",2013,"Sustainable Practices: Concepts, Methodologies, Tools, and Applications","1",,,"261","278",,4,"10.4018/978-1-4666-4852-4.ch014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944880487&doi=10.4018%2f978-1-4666-4852-4.ch014&partnerID=40&md5=0b895beae0901d09fbf2944f93ec9cc2","Energy Research Institute, Sudan","Omer, A.M., Energy Research Institute, Sudan","In the recent attempts to stimulate alternative energy sources for heating and cooling of buildings, emphasis has been put on utilisation of the ambient energy from ground source and other renewable energy sources. Exploitation of renewable energy sources and particularly ground heat in buildings can significantly contribute towards reducing dependency on fossil fuels. This paper highlights the potential energy saving that could be achieved through use of ground energy source. It also focuses on the optimisation and improvement of the operation conditions of the heat cycles and performances of the DX GSHP. It is concluded that the direct expansion of GSHP are extendable to more comprehensive applications combined with the ground heat exchanger in foundation piles and the seasonal thermal energy storage from solar thermal collectors. This article discusses the principle of the ground source energy, varieties of GSHPs, and various developments. © 2014, IGI Global.",,,Book Chapter,"Final","",Scopus,2-s2.0-84944880487
"Adeyanju A.A.","34978141900;","Economic analaysis of combined packed bed energy storage and solar collector system",2013,"International Journal of Renewable Energy Research","3","4",,"922","927",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891091019&partnerID=40&md5=efdf3b0d308d808a4c8150981ab1c4fd","Mechanical Engineering Department, Ekiti State University, Ado-Ekiti, Nigeria","Adeyanju, A.A., Mechanical Engineering Department, Ekiti State University, Ado-Ekiti, Nigeria","This study carried out the economic analysis of combined packed bed energy storage and solar collector system. Spherical shaped concrete of diameter 0.11m, 0.08m and 0.065m were used in this analysis over an air flow rate of 0.0094, 0.012, 0.014, 0.017, 0.019, 0.021, 0.024, 0.026, 0.028, 0.031, 0.033, 0.035, 0.038, 0.040, 0.042 and 0.045 m3/s. It was discovered that spherical shaped concrete of size 0.065m diameter has the highest blower cost of $TT37.83/day at 0.045 m3/s due to low porosity and high pressure drop while concrete size 0.11m diameter has the lowest blower cost of $TT0.16/day at 0.0094 m3/s. Also, spherical shaped concrete of size 0.065m diameter has the highest storage system daily cost of $TT38.83/day at 0.045 m3/s while concrete size 0.11m diameter has the lowest daily cost of $TT1.16/day at 0.0094 m3/s.","Concrete; Economic analysis; Packed-bed; Solar collector; Storage system",,Article,"Final","",Scopus,2-s2.0-84891091019
"Shakir I., Sarfraz M., Ali Rana U., Nadeem M., Al-Eshaikh M.A.","36145338500;55767284200;36053730700;57278210400;6507641003;","Erratum: Synthesis of hierarchical porous spinel nickel cobaltite nanoflakes for high performance electrochemical energy storage supercapacitors (RSC Advances (2013) DOI:10.1039/C3RA43973A)",2013,"RSC Advances","3","48",,"26478","",,1,"10.1039/c3ra90142d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887970758&doi=10.1039%2fc3ra90142d&partnerID=40&md5=16cb043896060574c99e55212b66b168",,"Shakir, I.; Sarfraz, M.; Ali Rana, U.; Nadeem, M.; Al-Eshaikh, M.A.",[No abstract available],,,Erratum,"Final","",Scopus,2-s2.0-84887970758
"Meng F., Fang Z., Li Z., Xu W., Wang M., Liu Y., Zhang J., Wang W., Zhao D., Guo X.","57197030014;55556535800;16028841400;57221159468;55744387600;55437706200;55870828400;55758732000;7403489871;36140215900;","Erratum: Porous Co3O4 materials prepared by solid-state thermolysis of a novel Co-MOF crystal and their superior energy storage performances for supercapacitors (Journal of Materials Chemistry A (2013) 1 (7235-7241) (DOI:10.1039/C3TA11054K))",2013,"Journal of Materials Chemistry A","1","48",,"15554","",,2,"10.1039/c3ta90280c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887950324&doi=10.1039%2fc3ta90280c&partnerID=40&md5=29461be1b5ff03225e791bc263f44b33",,"Meng, F.; Fang, Z.; Li, Z.; Xu, W.; Wang, M.; Liu, Y.; Zhang, J.; Wang, W.; Zhao, D.; Guo, X.",[No abstract available],,,Erratum,"Final","",Scopus,2-s2.0-84887950324
"Temmer R., Kiefer R., Aabloo A., Tamm T.","55123089900;7101912739;6602826813;7003529607;","Direct chemical synthesis of pristine polypyrrole hydrogels and their derived aerogels for high power density energy storage applications",2013,"Journal of Materials Chemistry A","1","48",,"15216","15219",,20,"10.1039/c3ta13517a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887901932&doi=10.1039%2fc3ta13517a&partnerID=40&md5=ec0620e557e88d1af32b17f977bab4b3","Intelligent Materials and Systems Lab, Institute of Technology, University of Tartu, Nooruse 1, Tartu 50411, Estonia","Temmer, R., Intelligent Materials and Systems Lab, Institute of Technology, University of Tartu, Nooruse 1, Tartu 50411, Estonia; Kiefer, R., Intelligent Materials and Systems Lab, Institute of Technology, University of Tartu, Nooruse 1, Tartu 50411, Estonia; Aabloo, A., Intelligent Materials and Systems Lab, Institute of Technology, University of Tartu, Nooruse 1, Tartu 50411, Estonia; Tamm, T., Intelligent Materials and Systems Lab, Institute of Technology, University of Tartu, Nooruse 1, Tartu 50411, Estonia","A direct chemical route for preparing pristine polypyrrole hydrogels and derived aerogels with specific surface areas of up to 425.8 m2 g -1 is presented. The structure of the thick hydrogel electrodes relieves the diffusion limitations of conventional polypyrrole-modified electrodes. The properties can be tuned by altering the synthesis conditions and exchanging the dopant. © 2013 The Royal Society of Chemistry.",,"Chemical routes; Diffusion limitations; Energy storage applications; High power density; Synthesis conditions; Aerogels; Electrodes; Polypyrroles; Hydrogels",Article,"Final","",Scopus,2-s2.0-84887901932
"Batalović K., Koteski V., Stojić D.","35487079000;55980688100;57197096258;","Hydrogen storage in martensite Ti-Zr-Ni alloy: A density functional theory study",2013,"Journal of Physical Chemistry C","117","51",,"26914","26920",,14,"10.1021/jp4101448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891413361&doi=10.1021%2fjp4101448&partnerID=40&md5=b708d51fffa9c8eddec6bc0ee34582f2","Vinča Institute of Nuclear Sciences, University of Belgrade, P.O. Box 522, 11001 Belgrade, Serbia","Batalović, K., Vinča Institute of Nuclear Sciences, University of Belgrade, P.O. Box 522, 11001 Belgrade, Serbia; Koteski, V., Vinča Institute of Nuclear Sciences, University of Belgrade, P.O. Box 522, 11001 Belgrade, Serbia; Stojić, D., Vinča Institute of Nuclear Sciences, University of Belgrade, P.O. Box 522, 11001 Belgrade, Serbia","The hydrogen storage potential of TiNi-based shape memory alloys is an attractive but experimentally challenging issue. We employ the FP (L)APW+lo method, based on the density functional theory (DFT), in order to address the electronic structure of the low-temperature, martensitic phase of Ti 0.67Zr0.33Ni and its hydrides. Further, the thermodynamics of hydride formation in the martensitic Ti-Zr-Ni alloys is studied, and some unanswered questions regarding the hydriding of martensite TiNi are resolved. The calculated formation energy of the orthorhombic β- and γ-hydrides of martensitic Ti0.67Zr0.33Ni is, respectively, -14.2 kJ/mol(H) and -29.6 kJ/mol(H), showing that isostructural (Ti,Zr)Ni hydrides with a larger amount of titanium have improved potential for hydrogen storage applications. Furthermore, based on the calculation results, it is unlikely that the hydriding of TiNi martensite would lead to the formation of orthorhombic β-hydride in analogy to the pseudobinary compound. The formation of Ti 0.67Zr0.33Ni hydrides leads to significant changes in electronic structure, causing shifting of some metal states to lower energies due to their interaction with hydrogen s states, and the increase of the number of states at Fermi energy. By modeling intermediate structures, the process of hydride formation in martensitic Ti0.67Zr0.33Ni is resolved to reveal the effects of crystal structure change, volume increase, and hydrogen-metal interactions on the band structure, charge transfer, and thermodynamics. A dominant, stabilizing effect in the process of hydride formation was found to come from the chemical interaction of hydrogen and metal atoms. © 2013 American Chemical Society.",,"Calculation results; Chemical interactions; Density functional theory studies; Formation energies; Hydrogen-metal interaction; Intermediate structures; Pseudobinary compounds; Stabilizing effects; Density functional theory; Electronic structure; Hydrides; Hydrogen; Hydrogen storage; Martensite; Nickel; Thermodynamics; Titanium alloys; Zirconium",Article,"Final","",Scopus,2-s2.0-84891413361
[No author name available],[No author id available],"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,,"","",2564,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890889802&partnerID=40&md5=8c97f206e4928d7ac506b9e894bb78f5",,"","The proceedings contain 440 papers. The topics discussed include: integration of large battery storage system into distribution grid with renewable generation; dynamic simulations of combined transmission and distribution systems using decomposition and localization; load shifting of the households in the e-energy project E-DeMa; adequacy of the superposition method for probabilistic assessment of unbalance in distribution networks; reliability analysis of defense plans against slow and fast cascading phenomena; smart storage: embedding local storage in the distribution grid; increasing the short-circuit current in a shore connection system; integrating renewable energy forecast uncertainty in smart-charging approaches for plug-in electric vehicles; intelligent integral advanced metering infrastructure - iAMI; adaptive protection testbed using real time and hardware-in-the-loop simulation; and constrained capacity management and cost minimisation of EV-charging in a parking garage.",,,Conference Review,"Final","",Scopus,2-s2.0-84890889802
"Cespedes R., Parra E.","8698183600;55832648600;","Intelligent integral advanced metering infrastructure - IAMI",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652152","","",,,"10.1109/PTC.2013.6652152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890868071&doi=10.1109%2fPTC.2013.6652152&partnerID=40&md5=b8933e6c33babf78aae289d2df75e96a","RConsulting Group, Bogota, Colombia","Cespedes, R., RConsulting Group, Bogota, Colombia; Parra, E., RConsulting Group, Bogota, Colombia","Advanced Metering Infrastructure, AMI, has been adopted by several countries as an important first step towards the development of Smart Grids. AMI normally has a focal point on the boundary between the utility and the end consumer and thus has as the important function to allow the demand to become active based on the extended information that will be available for both the utility and the end customer. On the other side, the large volumes of energy flows for instance at generation delivery points are being metered with other systems and normally at lower periodicities than those implemented for most of the AMI projects developed now a days. The above is considered contradictory since smaller volumes of data will be measured at higher periodicities while larger ones will be available with fewer granularities and at slower data collection rates. This paper presents the concept of integrating the entire set of electric energy meters in an integral concept allowing the implementation of functions that may use energy data for operation and for other purposes such as energy balances. This integration will also take care of providing the utilities the observability of the energy stored at different voltage levels, storage that will play a fundamental role in the future Smart Grids. © 2013 IEEE.","Advanced Metering Infrastructure; Integral metering; Intelligent metering; losses control; power system balances","Data collection rates; Delivery point; Different voltages; Electric energies; End consumers; Integral metering; Intelligent integral; Intelligent metering; Digital storage; Smart power grids; Advanced metering infrastructures",Conference Paper,"Final","",Scopus,2-s2.0-84890868071
"Suharto Y.","55504165700;","Scenario-based assessment of energy storage technologies for wind power generation using Bayesian causal maps",2013,"2013 Proceedings of PICMET 2013: Technology Management in the IT-Driven Services",,,"6641846","2033","2044",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890849816&partnerID=40&md5=f8f7976b94a8d4e9bc04080b899880b9","School of Business and Management, Institute of Technology, Bandung, Indonesia","Suharto, Y., School of Business and Management, Institute of Technology, Bandung, Indonesia","Wind power shares the major drawbacks of most renewable energy generation alternatives: higher costs and inconsistency of power generation. Power balancing requirements resulting from the intermittency of wind power suggest using energy storage assistance to improve overall generation and load characteristics. The problems in generation imbalance for wind power require multi-criteria analysis for the decision makers. In addition to the required multi-criteria analysis, there is also a problem of uncertainty inherent in future changes as a result of interdependence among these criteria. To counter this two problems, this paper describes a systematic approach of Bayesian causal maps and systematic probability generation method. Bayesian causal maps, which is built from causal maps, is used to develop a proposed framework on scenario-based assessment of energy storage technologies for wind power generation. Causal maps provides a rich representation of ideas, through the modeling of complex structures, representing the chain of arguments, as networks. However, causal maps is not easy to define and the magnitude of the effect is difficult to express in numbers. Hence, Bayesian causal maps can be used to make inferences in causal maps. A systematic probability generation method is used to estimate the conditional probability tables, which can reduce biases and inconsistencies. © 2013 PICMET.",,"Complex structure; Conditional probability tables; Decision makers; Energy storage technologies; Generation method; Load characteristics; Multi Criteria Analysis; Renewable energy generation; Complex networks; Electric power generation; Wind power; Uncertainty analysis",Conference Paper,"Final","",Scopus,2-s2.0-84890849816
"Ratnam E.L., Weller S.R., Kellett C.M.","55967267600;7202503383;6603739953;","An optimization-based approach for assessing the benefits of residential battery storage in conjunction with solar PV",2013,"Proceedings of IREP Symposium: Bulk Power System Dynamics and Control - IX Optimization, Security and Control of the Emerging Power Grid, IREP 2013",,,"6629420","","",,21,"10.1109/IREP.2013.6629420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890511898&doi=10.1109%2fIREP.2013.6629420&partnerID=40&md5=0284339eceaed1250ed8b1f922e281af",,"Ratnam, E.L.; Weller, S.R.; Kellett, C.M.","If residential customers are billed the real-time cost of electricity, battery storage may provide a cost-benefit. Consequently there is an opportunity to reduce the consumer's cost of electricity by maximizing PV energy output and time-shifting load through battery storage. In this paper, we propose a framework based on quadratic programming by which the cost-benefit of energy time-shifting to a given customer may be evaluated. Accordingly, the consumer may justify expenditure on battery storage through either a least cost option of capital investment or choose to utilize existing electric vehicle (EV) battery storage, if available. © 2013 IEEE.",,"Battery storage; Capital investment; Cost of electricity; Least cost; PV energy; Residential customers; Solar PVs; Cost effectiveness; Electric power distribution; Housing; Investments; Optimization; Sales; System theory; Quadratic programming",Conference Paper,"Final","",Scopus,2-s2.0-84890511898
