Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Reilly J.J., Johnson J.R.","7402154136;55494656600;","The kinetics of the absorption of hydrogen by LaNi5Hx-n-undecane suspensions",1984,"Journal of The Less-Common Metals","104","1",,"175","190",,29,"10.1016/0022-5088(84)90453-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021754603&doi=10.1016%2f0022-5088%2884%2990453-3&partnerID=40&md5=cd275d231c8c19af29540d7b63ea45f2","Department of Applied Science, Brookhaven National Laboratory, Upton, NY 11973, United States","Reilly, J.J., Department of Applied Science, Brookhaven National Laboratory, Upton, NY 11973, United States; Johnson, J.R., Department of Applied Science, Brookhaven National Laboratory, Upton, NY 11973, United States","Isothermal kinetics studies of the absorption of hydrogen by LaNi5Hx suspended in n-undecane have been performed. The rate-limiting process is the dissolution of hydrogen in the solvent. The following general rate equation is given: d[H2] dt = 1 2ks(a′'-a′) where ks is the rate constant for the absorption of hydrogen by the solvent and a′'-a′ represents a thermodynamic driving force which is determined by the equilibrium solubility of hydrogen in the solvent and the equilibrium absorption plateau pressure of the solid. The rate constant is defined as ks = As exp(- Es RT) where Es is the activation energy for dissolution of hydrogen in the solvent and is equal to 11.0 ± 1.1 kJ (mol H2)-1. The pre-exponential As is a function of the efficiency of the gas-liquid contact. The rate equation should have general utility and can be used with other hydrides suspended in n-undecane as long as the rate-limiting process is unchanged. A new method for the study of fast reactions involving the dissolution of hydrogen in liquids is discussed. The hydrogen absorption and desorption rates are well within the range required for practical applications. © 1984.",,"HYDROGEN - Absorption; HYDROGEN INORGANIC COMPOUNDS; HYDROGEN STORAGE MATERIALS; LANTHANUM NICKEL HYDRIDE; RECHARGEABLE METAL HYDRIDES; INTERMETALLICS",Article,"Final","",Scopus,2-s2.0-0021754603
"Alexander R.M.","24452042600;","Elastic energy stores in running vertebrates",1984,"Integrative and Comparative Biology","24","1",,"85","94",,202,"10.1093/icb/24.1.85","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957209794&doi=10.1093%2ficb%2f24.1.85&partnerID=40&md5=0e44287c0cf9dd5b5775d68f3c3eb740","Department of Pure and Applied Zoology, University of Leeds, Leeds LS2 9JT, United Kingdom","Alexander, R.M., Department of Pure and Applied Zoology, University of Leeds, Leeds LS2 9JT, United Kingdom","Large mammals save much of the energy they would otherwise need for running by means of elastic structures in their legs. Kinetic and potential energy, lost at one stage of a stride, is stored temporarily as elastic strain energy and returned later in an elastic recoil. At high speeds, men and kangaroos seem to save in this way more than half the metabolic energy they would otherwise need for locomotion.It is shown by means of a generalized model that muscles and tendons could both be important as elastic energy stores. Analysis of films and force records of kangaroos hopping shows that strain energy stored while the feet are on the ground must be stored mainly distal to the knee. The principal muscles there have short fibres, and most of the storage must be in tendons. Investigation of camels shows that tendons in the feet, distal to the ankle and wrist, are especially important. The scope for elastic storage while the feet are off the groundis also considered.Though the evidence presented in this paper comes mainly from a few species, the conclusions presumably apply to large mammals in general. © 1984 by the American Society of Zoologists.",,,Article,"Final","",Scopus,2-s2.0-77957209794
"Warman J.M., De Haas M.P., Grätzel M., Infelta P.P.","7005156904;7005382921;35463345800;6603103516;","Microwave probing of electronic processes in small particle suspensions",1984,"Nature","310","5975",,"306","308",,38,"10.1038/310306a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849165007&doi=10.1038%2f310306a0&partnerID=40&md5=f24f22caa3c311cdb58920fc07b88b82","Interuniversity Reactor Institute, Mekelweg 15, 2629 JB Delft, Netherlands; Institut de Chimie Physique, Ecole Polytechnique Fédérale, CH-1015 Lausanne, Switzerland","Warman, J.M., Interuniversity Reactor Institute, Mekelweg 15, 2629 JB Delft, Netherlands; De Haas, M.P., Interuniversity Reactor Institute, Mekelweg 15, 2629 JB Delft, Netherlands; Grätzel, M., Institut de Chimie Physique, Ecole Polytechnique Fédérale, CH-1015 Lausanne, Switzerland; Infelta, P.P., Institut de Chimie Physique, Ecole Polytechnique Fédérale, CH-1015 Lausanne, Switzerland","The electronic properties of small particles of semiconducting materials have attracted considerable attention because they can mediate the photolytic decomposition of water1-6; a property which may prove useful in solar energy storage devices. Information about the initial electron-hole state formed on photolysis and the subsequent conduction and electron transfer processes occurring at the particle-solvent interface has previously been gained indirectly through steady-state and flash-photolysis studies of colloidal solutions that also contain well known electron donor and/or acceptor molecules. A more direct, 'electrical' method of probing such systems might be expected to lead to a more detailed understanding of the primary photoionization event and the ensuing bulk and surface electronic processes. We demonstrate here the feasibility of such direct probing of microscopic particles of semiconductor materials (TiO2, CdS and Se) suspended in a nonpolar liquid medium. © 1984 Nature Publishing Group.",,,Article,"Final","",Scopus,2-s2.0-36849165007
"Haagsman H.P., Van Golde L.M.G.","7006348311;7005749190;","Regulation of hepatic triacylglycerol synthesis and secretion",1984,"Veterinary Research Communications","8","1",,"157","171",,6,"10.1007/BF02214708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250138526&doi=10.1007%2fBF02214708&partnerID=40&md5=2cc851df1f626269e2850656e588e7c6","Laboratory of Veterinary Biochemistry, State University of Utrecht, Biltstraat 172, Utrecht, 3508 TD, Netherlands","Haagsman, H.P., Laboratory of Veterinary Biochemistry, State University of Utrecht, Biltstraat 172, Utrecht, 3508 TD, Netherlands; Van Golde, L.M.G., Laboratory of Veterinary Biochemistry, State University of Utrecht, Biltstraat 172, Utrecht, 3508 TD, Netherlands","Triacylglycerols are the most concentrated storage form of energy for the mammalian organism. These lipids are synthesized and secreted by the liver and serve as a fuel for other tissues. This paper presents a brief review of the regulation of hepatic triacylglycerol synthesis and secretion. Particular attention will be given to the dissociation of the synthesis of triacylglycerols from that of the metabolically closely related nitrogenous phospholipids. Recent evidence is presented which suggests that triacylglycerol synthesis (and secretion) is regulated, at least partially, at the diacylglycerol branchpoint. © 1984 Elsevier Science Publishers B.V.",,"diacylglycerol; fatty acid; phosphatidic acid; triacylglycerol; very low density lipoprotein; animal; article; biosynthesis; liver; metabolism; rodent; Animal; Diglycerides; Fatty Acids; Lipoproteins, VLDL; Liver; Phosphatidic Acids; Rodentia; Support, Non-U.S. Gov't; Triglycerides",Review,"Final","",Scopus,2-s2.0-34250138526
"Schriesheim A., Asbury J.","16062686600;22974097400;","Energy research and development: Changing federal priorities and national needs",1984,"Preprints Symposia","29","2",,"336","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845470586&partnerID=40&md5=011ef1142386a1c4695d9ac5875e0179","Office of the Director, Argonne National Laboratory, Argonne, IL 60439, United States","Schriesheim, A., Office of the Director, Argonne National Laboratory, Argonne, IL 60439, United States; Asbury, J., Office of the Director, Argonne National Laboratory, Argonne, IL 60439, United States","Since the OPEC Embargo of 1973, the energy R and D priorities of the U. S. government have gone through enormous change. Early policy focused mainly on supply technologies and placed considerable emphasis on moving new technology into the marketplace. Subsequent policy provided much greater support for conservation and renewable technologies while continuing to emphasize fullscale demonstration projects. A host of regulatory and tax measures were enacted to overcome barriers to market entry. In recent years, the federal role has been reformulated. Under present policy, the private sector, with few exceptions, is to be relied upon for all demonstration and commercialization work, while federally-sponsored R and D is limited to: i) basic energy science and base-technology research, ii) energy R and D of a long-term, high-risk character, iii) research on the health, safety, and environmental aspects of energy technologies. In this paper we trace the evolution of federal R and D policy in three technology areas and outline a prescription for federal research support for the future. The three areas are: fossil energy technologies, storage for vehicle applications, and biomass energy technologies.",,,Conference Paper,"Final","",Scopus,2-s2.0-33845470586
"Ullrich J., Cocke C.L., Kelbch S., Mann R., Richard P., Schmidt-Bocking H.","7005470918;7006140813;16472426600;7401908019;7201985484;8052289900;","A parasite ion source for bare-ion production on a high-energy heavy-ion accelerator [4]",1984,"Journal of Physics B: Atomic and Molecular Physics","17","22","004","L785","L790",,32,"10.1088/0022-3700/17/22/004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24444457755&doi=10.1088%2f0022-3700%2f17%2f22%2f004&partnerID=40&md5=7b7885b0a339906d89f39e97964439b5","Inst. fur Kernphys., Frankfurt Univ., Germany","Ullrich, J., Inst. fur Kernphys., Frankfurt Univ., Germany; Cocke, C.L.; Kelbch, S.; Mann, R.; Richard, P.; Schmidt-Bocking, H., Inst. fur Kernphys., Frankfurt Univ., Germany","Cross sections for the production of highly charged recoil ions for 15.5 MeV u-1 U75+ on argon have been measured. Since bare and hydrogen-like argon recoil ions are produced with sigma &gt;10-18 cm2 the feasibility of developing a permanent recoil ion source on a high-energy heavy-ion accelerator or even in a heavy-ion storage ring is discussed.",,,Article,"Final","",Scopus,2-s2.0-24444457755
"Ginley David S., Shelnutt John A.","35449349600;7005388165;","GROWTH AND RESONANCE RAMAN SPECTRA OF ELECTROCHEMICALLY POLYMERIZED METALLO-PROTOPORPHYRINS.",1984,"Electrochemical Society Extended Abstracts","84-2",,,"913","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844481974&partnerID=40&md5=b7717d78a13b9a157a115660ade62a12","Sandia Natl Lab, Albuquerque, NM,, USA, Sandia Natl Lab, Albuquerque, NM, USA","Ginley, David S., Sandia Natl Lab, Albuquerque, NM,, USA, Sandia Natl Lab, Albuquerque, NM, USA; Shelnutt, John A., Sandia Natl Lab, Albuquerque, NM,, USA, Sandia Natl Lab, Albuquerque, NM, USA","Acid free metalloprotoporphyrins (Ni, Cu, Zn) have been oxidatively polymerized onto metallic (Ag, Pt, SnO//2) electrodes from alkaline methanol solution. Polymerization was initiated at the potential for ring oxidation. The authors have not been able to electropolymerize Sn(OH)//2 or FeOH protoporphyrin. Polymerization was done in alkaline methanol solution with tetrabutyl ammonium tetrafluroborate as the electrolyte. The films were strongly bonded to the surface, but as a result of deprotonation of the two propionic acid groups, they could be easily removed in aqueous base to obtain free-standing films. The polymeric films are of interest as immobilized catalysts and sensitizers of photochemical reactions for solar energy conversion and storage.",,"ELECTRODES, ELECTROCHEMICAL; EXTENDED ABSTRACT; IMMOBILIZED CATALYSTS; OPTICAL QUALITY OF FILM; POLYMERIZATION IN ALKALINE METHANOL SOLUTION; SOLAR ENERGY CONVERSION APPLICATION; METALLORGANIC POLYMERS",Conference Paper,"Final","",Scopus,2-s2.0-18844481974
"Poa D.S., Miller J.F., Yao N.P.","6505829437;57210272150;7102796853;","EFFECTS OF TEMPERATURE AND ADDITIVES ON IRON ELECTRODE BEHAVIOR IN KOH ELECTROLYTES.",1984,"Electrochemical Society Extended Abstracts","84-2",,,"144","145",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18544396304&partnerID=40&md5=4e709ab322295d827abebbd42ed6db69","Argonne Natl Lab, Chemical, Technology Div, Argonne, IL, USA, Argonne Natl Lab, Chemical Technology Div, Argonne, IL, USA","Poa, D.S., Argonne Natl Lab, Chemical, Technology Div, Argonne, IL, USA, Argonne Natl Lab, Chemical Technology Div, Argonne, IL, USA; Miller, J.F., Argonne Natl Lab, Chemical, Technology Div, Argonne, IL, USA, Argonne Natl Lab, Chemical Technology Div, Argonne, IL, USA; Yao, N.P., Argonne Natl Lab, Chemical, Technology Div, Argonne, IL, USA, Argonne Natl Lab, Chemical Technology Div, Argonne, IL, USA","The electrochemical behavior of iron in alkaline electrolytes is of considerable interest in a variety of fundamental and applied technology fields, including electrochemical kinetics and energy storage. The additives investigated included potassium hydroxide, lithium hydroxide and iron oxide.",,"ELECTRIC BATTERIES - Research; ELECTROLYTES; ALKALINE NICKEL-IRON BATTERY APPLICATION; EXTENDED ABSTRACT; LITHIUM HYDROXIDE ADDITIVE; POTASSIUM SULFIDE ADDITIVE; TEMPERATURE EFFECT ON CHARGING POTENTIAL; ELECTRODES, ELECTROCHEMICAL",Conference Paper,"Final","",Scopus,2-s2.0-18544396304
"Minck R.W., McClanahan M.L.","7003889780;6601984378;","SODIUM-SULFUR EV BATTERY SYSTEM RELIABILITY.",1984,"Electrochemical Society Extended Abstracts","84-2",,,"833","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044461678&partnerID=40&md5=4ad25996da3fee34fb000cabc8cfd596","Ford Aerospace & Communications, Corp, Newport Beach, CA, USA, Ford Aerospace & Communications Corp, Newport Beach, CA, USA","Minck, R.W., Ford Aerospace & Communications, Corp, Newport Beach, CA, USA, Ford Aerospace & Communications Corp, Newport Beach, CA, USA; McClanahan, M.L., Ford Aerospace & Communications, Corp, Newport Beach, CA, USA, Ford Aerospace & Communications Corp, Newport Beach, CA, USA","During 1984, completion of computer modeling of EV battery reliability is planned under Department of Energy funding. The objective of this work is to analyze the response of a sodium-sulfur EV battery system throughout life as a function of deterioration and failure of cells in order to identify conditions which extend battery life and minimize stress levels on remaining cells.",,"STORAGE BATTERY VEHICLES - Research; CELL FAILURE; CODE SPECIFICATIONS; ELECTRIC STRESS DISTRIBUTIONS; EXCESS VOLTAGE AND CURRENT CALCULATIONS; EXTENDED ABSTRACT; EXTENSION OF BATTERY LIFE; ELECTRIC BATTERIES",Conference Paper,"Final","",Scopus,2-s2.0-17044461678
"Gupta M.S.","34770086900;","Thermodynamic limits to nonlinearity. II. Purely-resistive, dissipative systems",1984,"Journal of Applied Physics","56","11",,"3121","3126",,1,"10.1063/1.333871","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12344311877&doi=10.1063%2f1.333871&partnerID=40&md5=ae3dc94833dcf6588f72cb47f1e1c8e3","Department of Electrical Engineering and Computer Science, University of Illinois at Chicago, Chicago, IL 60680, United States","Gupta, M.S., Department of Electrical Engineering and Computer Science, University of Illinois at Chicago, Chicago, IL 60680, United States","This paper deals with the nonlinearity of a class of idealized thermodynamic systems, such as electrical resistors and semiconductor junction diodes, in which energy is dissipated when the flow of an extensive quantity takes place through them, and the extensive variable is not stored in the system. A thermodynamic model of such a system is constructed by representing it as a weak coupling between two storage systems described by a Master equation. The lowest-order dimensionless measure of nonlinearity, defined as the second derivative of the force variable with respect to the flow, normalized with respect to the flow and the first derivative, is shown to have a lower bound of -2. The proof is based on the assumptions that the force and flow variables are functionally related, and the system is homogeneous, stable, and has a single flow in it.",,,Article,"Final","",Scopus,2-s2.0-12344311877
