Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Liu X., Zheng M.-C., Xie K.","55868105300;52564832700;56381960000;","Mechanism of lithium storage in Si-O-C composite anodes",2011,"Journal of Power Sources","196","24",,"10667","10672",,57,"10.1016/j.jpowsour.2011.08.072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053606332&doi=10.1016%2fj.jpowsour.2011.08.072&partnerID=40&md5=fbaacd01f3647e038c50878e20643a16","Department of Material Science and Applied Chemistry, National University of Defense Technology, Changsha 410073, China","Liu, X., Department of Material Science and Applied Chemistry, National University of Defense Technology, Changsha 410073, China; Zheng, M.-C., Department of Material Science and Applied Chemistry, National University of Defense Technology, Changsha 410073, China; Xie, K., Department of Material Science and Applied Chemistry, National University of Defense Technology, Changsha 410073, China","A Si-O-C composite material is prepared by pyrolyzing a copolymer of phenyl-substituted polysiloxane and divinylbenzene at 800 °C under a hydrogen atmosphere. The material has a high delithiation capacity about 965.3 mA h g-1 in the first cycle and retains 660 mA h g-1 after 40 cycles at 50 mA g-1. The differential capacity curves of the anode show that there are several reduction peaks between 0.2 and 0.6 V existing all the time during repeated cycles. By comparing 29Si nuclear magnetic resonance (29Si MAS NMR), Si (2p) X-ray photoelectron spectroscopy (XPS) of the anode in the original, fully lithiated, and fully delithiated state, the reduction peaks are related to lithium reversible insertion into SiO2C2, SiO3C, and SiO 4 units, respectively. The corresponding 29Si MAS NMR resonances shift to high field and their binding energies of the Si (2p) XPS peak increase in the fully lithiated state, and then both turn to the opposite direction in the fully delithiated state. The SiO4 units decrease during repeated cycles. The remaining ones can reversibly transform to Li-silicate (Li2SiO3) when lithium is inserted, while the lost ones irreversibly transform to Li-silicate (Li4SiO4). However, the SiOC3 units of the material are totally irreversible with lithium because they nearly disappear in the first discharge process, and lead to the formation SiC4 units. © 2011 Elsevier B.V. All rights reserved.","Lithium anodes; Mechanism of lithium storage; Polymer-derived ceramics; Silicon oxycarbide","Composite anodes; De-lithiation; Differential capacity; First cycle; First discharge; High field; Hydrogen atmosphere; Lithium anode; Lithium storages; MAS NMR; Polymer-derived ceramics; Pyrolyzing; Reduction peak; Repeated cycle; Reversible insertion; Silicon oxycarbide; Anodes; Binding energy; Hydrogen; Hydrogen storage; Nuclear magnetic resonance; Nuclear magnetic resonance spectroscopy; Silicates; Silicon; Silicon carbide; Silicon oxides; Silicones; X ray photoelectron spectroscopy; Lithium",Article,"Final","",Scopus,2-s2.0-80053606332
"Varadaraajan V., Satishkumar B.C., Nanda J., Mohanty P.","35424753200;57209055958;7006738137;7101652522;","Direct synthesis of nanostructured V2O5 films using solution plasma spray approach for lithium battery applications",2011,"Journal of Power Sources","196","24",,"10704","10711",,25,"10.1016/j.jpowsour.2011.09.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053589345&doi=10.1016%2fj.jpowsour.2011.09.016&partnerID=40&md5=49d458669fa92fa335a9b0053b79fcba","Department of Mechanical Engineering, University of Michigan-Dearborn, Dearborn, MI 48128, United States; Materials Science and Technology Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831, United States; Advanced Engineering Center, Ford Motor Co., 2400 Village Rd., Dearborn, MI 48121, United States","Varadaraajan, V., Department of Mechanical Engineering, University of Michigan-Dearborn, Dearborn, MI 48128, United States; Satishkumar, B.C., Department of Mechanical Engineering, University of Michigan-Dearborn, Dearborn, MI 48128, United States, Advanced Engineering Center, Ford Motor Co., 2400 Village Rd., Dearborn, MI 48121, United States; Nanda, J., Materials Science and Technology Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831, United States; Mohanty, P., Department of Mechanical Engineering, University of Michigan-Dearborn, Dearborn, MI 48128, United States","We demonstrate for the first time, the synthesis of vanadium pentoxide (V2O5) nanoparticles and nanorods in the films using a high throughput solution plasma spray deposition approach. The scalable plasma spray method enables the direct deposition of large area nanostructured films of V2O5 with controllable particle size and morphology. In this approach, the solution precursors (vanadium oxychloride and ammonium metavanadate) were injected externally into the plasma jet, which atomizes and pyrolyzes the precursors in-flight, resulting in the desired films on the current collectors. The microstructure analysis of the as synthesized films revealed pure nanocrystalline phase for V2O5 with particles in the size range of 20-50 nm. The V2O5 film based electrodes showed stable reversible discharge capacity in the range of 200-250 mAh g-1 when cycled in the voltage window 2-4 V. We further discuss the mechanism for controlling the particle growth and morphology, and also the optimization of reversible lithium storage capacity. The nanorods of V2O5 formed after the anneal treatment also show reversible storage capacity indicative of the potential use of such film based electrodes for energy storage. © 2011 Elsevier B.V. All rights reserved.","Energy storage; Li batteries; Nanoparticles; Nanorods; Plasma spray deposition; V2O5","Ammonium metavanadate; Anneal treatments; Current collector; Direct deposition; Direct synthesis; Discharge capacities; High throughput; Li batteries; Lithium battery applications; Lithium storage capacity; Microstructure analysis; Nano-structured; Nanocrystalline phase; Nanostructured Films; Oxychlorides; Particle growth; Particle size and morphologies; Plasma spray; Plasma spray deposition; Reversible storage; Size ranges; Solution plasma sprays; Solution precursor; Vanadium pentoxide; Voltage window; Ammonium compounds; Deposits; Electric discharges; Electrodes; Energy storage; Film growth; Lithium; Morphology; Nanoparticles; Nanorods; Particle size analysis; Plasma deposition; Plasma jets; Plasma spraying; Plasmas; Vanadium alloys; Vanadium compounds; Vanadium",Article,"Final","",Scopus,2-s2.0-80053589345
"Li J., Xie H., Li Y., Liu J., Li Z.","55920634900;56525781400;15019324100;57089199200;56075277000;","Electrochemical properties of graphene nanosheets/polyaniline nanofibers composites as electrode for supercapacitors",2011,"Journal of Power Sources","196","24",,"10775","10781",,261,"10.1016/j.jpowsour.2011.08.105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053577814&doi=10.1016%2fj.jpowsour.2011.08.105&partnerID=40&md5=b782754beb3d7cc8fe8a17da46c9683c","School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China","Li, J., School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China; Xie, H., School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China; Li, Y., School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China; Liu, J., School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China; Li, Z., School of Urban Development and Environmental Engineering, Shanghai Second Polytechnic University, Shanghai 201209, China","Graphene nanosheets/polyaniline nanofibers (GNS/PANI) composites are synthesized via in situ polymerization of aniline monomer in HClO4 solution. The PANI nanofibers homogeneously coating on the surface of GNS greatly improve the charge transfer reaction. The GNS/PANI composites exhibit better electrochemical performances than the pure individual components. A remarkable specific capacitance of 1130 F g-1 (based on GNS/PANI composites) is obtained at a scan rate of 5 mV s-1 in 1 M H 2SO4 solution compared to 402 F g-1 for pure PANI and 270 F g-1 for GNS. The excellent performance is not only due to the GNS which can provide good electrical conductivity and high specific surface area, but also associate with a good redox activity of ordered PANI nanofibers. Moreover, the GNS/PANI composites present excellent long cycle life with 87% specific capacitance retained after 1000 charge/discharge processes. The resulting composites are promising electrode materials for high-performance electrical energy storage devices. © 2011 Elsevier B.V. All rights reserved.","Composite; Graphene; Polyaniline nanofiber; Supercapacitor","Aniline monomers; Charge-transfer reactions; Charge/discharge; Composite; Electrical conductivity; Electrical energy; Electrochemical performance; Electrode material; Excellent performance; High specific surface area; In-situ polymerization; Individual components; Long cycles; Polyaniline nanofiber; Redox activity; Scan rates; Specific capacitance; Super capacitor; Capacitance; Charge transfer; Electric conductivity; Electrochemical properties; Electrolytic capacitors; Graphene; Nanofibers; Polyaniline; Redox reactions; Virtual storage; Electrochemical electrodes",Article,"Final","",Scopus,2-s2.0-80053577814
"Xu Y., Singh C.","36672157600;35584357000;","Distribution systems reliability and economic improvement with different electric energy storage control strategies",2011,"IEEE Power and Energy Society General Meeting",,,"6039058","","",,13,"10.1109/PES.2011.6039058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855182194&doi=10.1109%2fPES.2011.6039058&partnerID=40&md5=c30fa1acc363dcec693b7c4dbd8101ce","Texas A and M University, College Station, TX 77843, United States","Xu, Y., Texas A and M University, College Station, TX 77843, United States; Singh, C., Texas A and M University, College Station, TX 77843, United States","With the rapid development of electric energy storage (EES) technologies, there is a growing interest in integrating these into distribution systems to improve their reliability and economy. Different control strategies of EES have corresponding reliability and economic impacts on the system. In this paper, the reliability and economy of radial distribution system integrated with EES are assessed. The control strategy of utilizing EES as a standby backup energy resource is analyzed. This standby backup control strategy improves system reliability the most but falls short on economy improvement. A novel MPC-based control strategy is presented, which can maximize distribution system economy but could not improve reliability as much as the standby backup control strategy. A hybrid control strategy of balancing the reliability and economy improvement by combining the standby backup control strategy and MPC-based control strategy is presented. The reliability and economic analysis of distribution system integrated with EES using proposed control strategies illustrates the effectiveness of the proposed method. It also illustrates that even with the same EES integrated into the distribution system, different control strategies have very different reliability and economic impact on the system. In order to accurately assess the impact of the implemented control strategies, sequential Monte Carlo Simulation is used and implemented EES control operations are included in the simulation. © 2011 IEEE.","Distribution system; economy analysis; electric energy storage; Model Predictive Control; reliability analysis","Control operations; Control strategies; Distribution systems; Economic impacts; Economic improvements; Economy analysis; Electric energies; Hybrid control strategies; Radial distribution systems; Rapid development; Sequential Monte Carlo simulation; Storage control; System reliability; Computer simulation; Economic analysis; Economic and social effects; Electric utilities; Energy resources; Energy storage; Integration; Local area networks; Model predictive control; Monte Carlo methods; Predictive control systems; Reliability analysis",Conference Paper,"Final","",Scopus,2-s2.0-82855182194
"Martinez J.A., Martin-Arnedo J.","57214262150;7801482680;","Distribution load flow calculations using time driven and probabilistic approaches",2011,"IEEE Power and Energy Society General Meeting",,,"6039171","","",,7,"10.1109/PES.2011.6039171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855181091&doi=10.1109%2fPES.2011.6039171&partnerID=40&md5=ffbfab6bf9eb6436d6e55d273b45c9e0","Departament d'Enginyeria Elèctrica, Universitat Politècnica de Catalunya, 08028 Barcelona, Spain; EiPE, 08242 Manresa, Spain","Martinez, J.A., Departament d'Enginyeria Elèctrica, Universitat Politècnica de Catalunya, 08028 Barcelona, Spain; Martin-Arnedo, J., EiPE, 08242 Manresa, Spain","Distributed resources (i.e., distributed generation and energy storage) and some special loads (e.g., electrical vehicle) raise new challenges for load flow calculations in distribution systems. Intermittent and non-dispatchable generation units, complex time-dependent or asymmetrical loads require capabilities that until very recently were not available in many distribution software packages; for instance, capabilities for probabilistic and time driven simulations. This paper presents the work made by the authors to adapt OpenDSS, a free available distribution simulator, to perform these types of studies. The paper includes several examples based on a modified IEEE test feeder and a discussion about the potentialities offered by other tools for preparing input data. © 2011 IEEE.","Distributed Generation; Distributed Resource; Distribution System; Load Flow; Storage","Distributed resources; Distribution load flow; Distribution systems; Electrical vehicles; Generation units; Input datas; Load flow; Load flow calculations; Probabilistic approaches; Test feeders; Time-dependent; Distributed power generation; Electric utilities; Electric vehicles; Energy storage; Local area networks; Probability distributions",Conference Paper,"Final","",Scopus,2-s2.0-82855181091
"Coppez G., Chowdhury S., Chowdhury S.P.","36781883200;26431236000;57199901935;","South African renewable energy hybrid power system storage needs, challenges and opportunities",2011,"IEEE Power and Energy Society General Meeting",,,"6039336","","",,11,"10.1109/PES.2011.6039336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855181034&doi=10.1109%2fPES.2011.6039336&partnerID=40&md5=e72ef27fc123dc9e30778f3ebd7d4760","University of Cape Twon, South Africa; Electrical Engineering Department, University of Cape Town, South Africa","Coppez, G., University of Cape Twon, South Africa; Chowdhury, S., Electrical Engineering Department, University of Cape Town, South Africa; Chowdhury, S.P., Electrical Engineering Department, University of Cape Town, South Africa","Renewable Energy Systems (RESs) are becoming an increasingly favoured source of clean power. However due to the intermittent and unpredictable nature of renewable resources, energy storage needs to be used to ensure that the load is met by the supply at all times. There are many possible options for energy storage, of which the most popular and technologically mature option is batteries. Two main technical issues related to integrating batteries with RES are firstly, sizing the batteries optimally so as to minimise operating costs of the overall system and secondly, developing a battery controller to schedule the charging and discharging cycles of the battery in order to ensure uninterrupted supply to the loads within specified voltage and frequency limits. The authors are conducting research on developing a battery management and control system for a RES which would address the above mentioned issues as built-in functionalities. The paper reviews different types of batteries, possible problem areas, modelling and simulation methods needed for battery performance analysis and design of battery controllers. © 2011 IEEE.","battery; energy storage; energy storage control; renewable energy","battery; Battery Management; Battery performance; Clean power; energy storage control; Frequency limits; Hybrid power systems; Modelling and simulations; Problem areas; Renewable energies; Renewable energy systems; Renewable resource; Controllers; Electric utilities; Energy storage; Operating costs; Renewable energy resources; Charging (batteries)",Conference Paper,"Final","",Scopus,2-s2.0-82855181034
"De Freige M., Joos G., Dubois M.","36975096200;35594604000;7201680266;","Energy management & scheduling in a fast charging station for PHEV batteries",2011,"IEEE Power and Energy Society General Meeting",,,"6039406","","",,11,"10.1109/PES.2011.6039406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855181006&doi=10.1109%2fPES.2011.6039406&partnerID=40&md5=1894d07aa5b895174477fc43b0f6e33d","McGill University, Department of Electrical Engineering, Montreal, QC H3A1A5, Canada; Laval University, Department of Electrical Engineering, Sainte-Foy, QC G1V0A6, Canada","De Freige, M., McGill University, Department of Electrical Engineering, Montreal, QC H3A1A5, Canada; Joos, G., McGill University, Department of Electrical Engineering, Montreal, QC H3A1A5, Canada; Dubois, M., Laval University, Department of Electrical Engineering, Sainte-Foy, QC G1V0A6, Canada","The current paper focuses on the energy management in a fast charging station for PHEV batteries; that uses in addition to the grid a flywheel energy storage and a supercapacitor; with main objective to minimize the duration of the battery charging process and the time required to recharge the storage devices afterward. The designed station is capable to recharge PHEV batteries with capacities lower or equal to 15 kWh from a minimum of 20% to a maximum of 95% of the battery state-of-charge in a maximum duration of 15 minutes. After a battery has been charged, a waiting period (during which no cars are allowed at the charging station) of a maximum duration of 7.5 minutes is required. During this period, the storage devices are being recharged to their maximum. A scenario displaying the charging process of two different PHEV batteries is presented with the simulation results. © 2011 IEEE.","Energy management; fast charging; flywheel emulation; PHEV battery","Charging process; Charging station; Fast charging; Flywheel energy storage; PHEV battery; State of charge; Super capacitor; Electric charge; Electric utilities; Energy management; Flywheels; Virtual storage; Wheels; Charging (batteries)",Conference Paper,"Final","",Scopus,2-s2.0-82855181006
"Kondoh J.","7005233220;","Direct load control for wind power integration",2011,"IEEE Power and Energy Society General Meeting",,,"6039480","","",,25,"10.1109/PES.2011.6039480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855178075&doi=10.1109%2fPES.2011.6039480&partnerID=40&md5=961330aa1e15b3a794dd3e4d66ece150","National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, 305-8568, Japan","Kondoh, J., National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, 305-8568, Japan","Output power fluctuation of high penetration of wind power causes demand and supply imbalance in electric power systems and results in frequency deviation if the fluctuation is not fully compensated by other regulable power plants. In Japan, some electric utilities have started to accept only the wind farms which disconnect and give up generating power during light-load periods with less adjustable reserve. Otherwise, wind farms are required to employ battery energy storage systems to charge the generated power during the light-load periods. Instead of these uneconomical solutions, this paper proposes direct control of loads such as electric water heaters (EWHs) for power system balancing. In the paper, the increase of acceptable wind power generation by the proposed load control has been evaluated quantitatively in the power system of the Hokkaido Island in Japan. The result indicates that the acceptable wind power generation increases almost three times higher by implementing the direct control on seven-tenth of EWHs in Hokkaido. However, the control interval of the direct load control is required to be shorter than or almost equal to the inertia constant of the power system. © 2011 IEEE.","Direct load control; electric water heater; frequency regulation; power system balancing; two-way communication; wind power generation","Battery energy storage systems; Demand and supply; Direct control; Direct load control; Electric water heaters; Frequency deviation; Frequency regulations; Hokkaido; Inertia constants; Output power fluctuations; Two way communications; Wind farm; Wind power integrations; Electric load management; Electric power generation; Electric utilities; Power transmission; Standby power systems; Water heaters; Wind power; Electric power plants",Conference Paper,"Final","",Scopus,2-s2.0-82855178075
"Young K., Fierro C., Fetcenko M.A.","25930225000;6603882589;6602238220;","Status of Ni/MH battery research and industry",2011,"IEEE Power and Energy Society General Meeting",,,"6039071","","",,1,"10.1109/PES.2011.6039071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855178070&doi=10.1109%2fPES.2011.6039071&partnerID=40&md5=60adc6a3993cd73d909da17da2ec9c19","Ovonic Battery Company/Energy Conversion Devices, 2983 Waterview Dr., Rochester Hills, MI 48309, United States","Young, K., Ovonic Battery Company/Energy Conversion Devices, 2983 Waterview Dr., Rochester Hills, MI 48309, United States; Fierro, C., Ovonic Battery Company/Energy Conversion Devices, 2983 Waterview Dr., Rochester Hills, MI 48309, United States; Fetcenko, M.A., Ovonic Battery Company/Energy Conversion Devices, 2983 Waterview Dr., Rochester Hills, MI 48309, United States","Nickel/metal hydride (Ni/MH) is a key industrial rechargeable battery chemistry. Besides being commercially important as today's dominant hybrid electrical vehicle power source, Ni/MH batteries also have great potential for future applications such as plug-in hybrid electrical vehicles, stationary uninterrupted power supply, and energy storage for smart grid. A status report of the research highlights in Ni/MH technology in the past year and recent trend of manufacturing industry will be presented. © 2011 IEEE.","consumer battery; hybrid electric vehicle; Ni/MH rechargeable battery; smart grid","Consumer batteries; Future applications; Hybrid electric vehicle; Hybrid electrical vehicle; Manufacturing industries; Ni/MH batteries; Plug-in hybrids; Power sources; Recent trends; Rechargeable battery; Smart grid; Uninterrupted power supply; Electric utilities; Electric vehicles; Industrial research; Industry; Manufacture; Potential energy surfaces; Primary batteries; Secondary batteries; Smart power grids",Conference Paper,"Final","",Scopus,2-s2.0-82855178070
"Zhang K., Duan Y., Wu J., Qiu J., Lu J., Fan S., Huang H., Mao C.","55889144900;35186933800;56093956400;54409163100;8870167900;7402678024;57215153177;7201498051;","Low voltage ride through control strategy of directly driven wind turbine with energy storage system",2011,"IEEE Power and Energy Society General Meeting",,,"6039486","","",,8,"10.1109/PES.2011.6039486","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82855178068&doi=10.1109%2fPES.2011.6039486&partnerID=40&md5=1d633f97dcbac2832e7e5c17c8bf631e","Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China; Business and Economic Forecasting Unit, Monash University, Australia; Wuhan Iron and Steel (Group) Corp., Japan","Zhang, K., Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China; Duan, Y., Wuhan Iron and Steel (Group) Corp., Japan; Wu, J., Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China; Qiu, J., Wuhan Iron and Steel (Group) Corp., Japan; Lu, J., Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China; Fan, S., Business and Economic Forecasting Unit, Monash University, Australia; Huang, H., Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China; Mao, C., Department of Electrical and Electronic Engineering, HuaZhong University of Science and Technology, WuHan, 430074, China","The increasing wind power penetration poses significant technical problems for the electric power systems. The intermittent and fluctuant output power of wind generators has a great impact on the power quality and power system stability. On the other hand, the grid-side faults influence the transient processes of wind generators. In this paper, an integrated control strategy is proposed based on the characteristics of directly driven wind turbine with permanent magnet alternator (D-PMA). The D-PMA is incorporated with energy storage system, which smoothes the output power and enhances the low voltage ride-through (LVRT) capability of the wind generator. The effectiveness of the control strategy has been verified in the numerical simulations. © 2011 IEEE.","Directly driven wind turbine; Energy storage system; Low voltage ride-through; Smoothing of output power","Control strategies; Energy storage system; Energy storage systems; Integrated control strategy; Low-voltage ride-through; Output power; Permanent-magnet alternators; Power system stability; Technical problem; Transient process; Wind generators; Wind power penetration; Electric energy storage; Electric power systems; Power transmission; System stability; Wind power; Wind turbines; Electric utilities",Conference Paper,"Final","",Scopus,2-s2.0-82855178068
