Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Pathirana W.P.M.R., Muhtaroǧlu A.","55648815400;55976466200;","Multifaceted feasibility analysis of pv solar application in northern cyprus",2013,"International Journal of Renewable Energy Research","3","4",,"941","950",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891120141&partnerID=40&md5=8db2fd86f882f328d85bd654a6b0325f","Department of Sustainable Environment and Energy Systems, Middle East Technical University, Northern Cyprus Campus, Kalkanli, Güzelyurt, Turkey; Department of Electrical-Electronics Engineering, Middle East Technical University, Northern Cyprus Campus, Turkey","Pathirana, W.P.M.R., Department of Sustainable Environment and Energy Systems, Middle East Technical University, Northern Cyprus Campus, Kalkanli, Güzelyurt, Turkey; Muhtaroǧlu, A., Department of Electrical-Electronics Engineering, Middle East Technical University, Northern Cyprus Campus, Turkey","This paper first reviews the current state of Photovoltaic (PV) cell technology, and comparatively analyzes the cost of electricity generated from different PV technologies against electricity produced at the main thermal power plant in Northern Cyprus. The comparison has been done with and without externality costs, and thus incorporates sustainability principles. The analysis is extended to investigate suitable solar cell technologies for an on-campus PV farm at Middle East Technical University Northern Cyprus Campus, with and without substantial storage support. The estimated economical break-even points of the PV system with battery storage as opposed to current fossil fuel based energy are approximately 15 and 17 years respectively for mono-crystalline silicon (Si) and multi-crystalline Si technology. Assuming the produced electricity can be stored to the grid through bi-directional power delivery, the economical break-even point can be reduced to 6 to 7 years depending on utilized technology. The electricity generation cost of grid-tied PV system at university with multi-crystalline Si technology has already become competitive against that of the grid electricity in Northern Cyprus. Therefore PV electricity production can be expected to significantly contribute to electricity production in Northern Cyprus in near future based on the analysis in this paper.","Northern Cyprus; Photovoltaic technology; Pv feasibility; Renewable energy",,Article,"Final","",Scopus,2-s2.0-84891120141
"Wang H., Liu W., Chung H., Blaabjerg F.","24922237000;55521127400;7404007467;7004992352;","Stability analysis and dynamic response of a DC-link module with a series voltage compensator",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6647016","2453","2460",,6,"10.1109/ECCE.2013.6647016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891072999&doi=10.1109%2fECCE.2013.6647016&partnerID=40&md5=f0a44242fa6aa36c45e76333c9142c80","Department of Energy Technology, Aalborg University, Aalborg, Denmark; Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong","Wang, H., Department of Energy Technology, Aalborg University, Aalborg, Denmark; Liu, W., Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong; Chung, H., Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong; Blaabjerg, F., Department of Energy Technology, Aalborg University, Aalborg, Denmark","A DC-link module composed of a reduced value of DC-link capacitor and a series voltage compensator has been proposed. The voltage compensator processes the ripple voltage on the DC link and reactive power only, which can be implemented by low-voltage devices. The overall energy storage of the DC-link module is reduced, permitting the replacement of electrolytic capacitors by film capacitors in a cost-effective way. This paper focuses on the stability analysis and dynamic performance evaluation of the proposed DC-link module. Theoretical study and experimental verification are presented and the results are compared with the conventional DC-link design solution. © 2013 IEEE.",,"Dc link capacitor; Design solutions; Dynamic performance evaluations; Experimental verification; Low-voltage devices; Stability analysis; Theoretical study; Voltage compensators; Dynamic response; Electrolytic capacitors; Energy conversion; Voltage regulators",Conference Paper,"Final","",Scopus,2-s2.0-84891072999
"Kulesza D., Zych E.","35218975800;7004478029;","Managing the properties of Lu2O3:Tb,Hf storage phosphor by means of fabrication conditions",2013,"Journal of Physical Chemistry C","117","51",,"26921","26928",,23,"10.1021/jp410313w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891459265&doi=10.1021%2fjp410313w&partnerID=40&md5=d8c4e30b4e95de10497467481291172d","Faculty of Chemistry, University of Wroclaw, 14 F. Joliot-Curie Street, 50-383, Wroclaw, Poland","Kulesza, D., Faculty of Chemistry, University of Wroclaw, 14 F. Joliot-Curie Street, 50-383, Wroclaw, Poland; Zych, E., Faculty of Chemistry, University of Wroclaw, 14 F. Joliot-Curie Street, 50-383, Wroclaw, Poland","Lu2O3:Tb,Hf ceramics prepared at 1700 C were found as an efficient storage phosphor with the main TL band around 250 C composed of three overlapping components. Their respective trap depths are of 1.37, 1.35, and 0.86 eV. The latest, although rather shallow, gave TL at the highest temperature (around 300 C) due to a very low frequency factor of 6 × 106 s-1. The most efficient thermoluminescence was observed from material containing 0.1% of Tb and 0.2% of Hf and prepared in a vacuum. Analogous compositions made in air or forming gas also stored energy, and their glow curves were very similar in shape. The glow band faded at ambient conditions by about 50% within 5 days, much faster than predicted by the Arrhenius-type behavior. Thermoluminescence and optically stimulated luminescence (with 400-440 nm light) produced the green emission of Tb 3+ ion, exclusively. High energy UV- or X-ray photons induced a broad band absorption in the range of 320-500 nm with maximum around 375 nm. This band could be bleached out by continuous irradiation into it or by heating. Isothermal decay traces consisted of three single-exponential components, whose parameters were consistent with the first-order kinetics of thermoluminescence and with the derived trap parameters. © 2013 American Chemical Society.",,"Ambient conditions; Broad band absorptions; First order kinetics; Highest temperature; Optically stimulated luminescence; Overlapping components; Storage phosphors; Very low frequency; Hafnium; Thermoluminescence",Article,"Final","",Scopus,2-s2.0-84891459265
"Grond M.O.W., Morren J., Slootweg J.G.","55232751900;8076325200;6603954365;","Integrating smart grid solutions into distribution network planning",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652346","","",,18,"10.1109/PTC.2013.6652346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890889153&doi=10.1109%2fPTC.2013.6652346&partnerID=40&md5=bc191631d2c15aafc560ad7d79a9d385","Electrical Energy Systems Group Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands; Nexis B.V. (Distribution Network Operator), 5201 AW s-Hertogenbosch, Netherlands","Grond, M.O.W., Electrical Energy Systems Group Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands, Nexis B.V. (Distribution Network Operator), 5201 AW s-Hertogenbosch, Netherlands; Morren, J., Electrical Energy Systems Group Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands, Nexis B.V. (Distribution Network Operator), 5201 AW s-Hertogenbosch, Netherlands; Slootweg, J.G., Electrical Energy Systems Group Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands, Nexis B.V. (Distribution Network Operator), 5201 AW s-Hertogenbosch, Netherlands","The planning of medium voltage (MV) distribution networks is a challenging optimization problem due to its scale, its inherent uncertainty, and non-linear nature. In the international technical literature, there are many different optimization models and methods available to approach this planning problem. However, the models described in literature only take in consideration the classic expansion strategies (i.e. investing in capacity; additional cables and transformers), and hardly any study takes into account 'smart grid' planning solutions. Demand-side management, storage, and active distribution network concepts are not (yet) taken seriously by utilities as viable alternatives in the planning process. Therefore, this paper will focus on smart grid planning solutions. Different approaches for dealing with these planning solutions are discussed. Moreover, requirements will be stated how to integrate smart grid solutions in future distribution network planning (tools). For a complete and comparison view, the classic (expansion) planning strategies are also treated in this paper. © 2013 IEEE.","decision support tools; distribution system; energy storage; medium voltage; optimization; Power system planning; smart grids","Decision support tools; Distribution systems; Medium voltage; Power system planning; Smart grid; Decision support systems; Electric utilities; Energy storage; Optimization; Smart power grids",Conference Paper,"Final","",Scopus,2-s2.0-84890889153
"Gouveia C., Rua D., Ribeiro F., Moreira C.L., Lopes J.A.P.","55332982100;36700472500;35148549600;13402634400;55851941323;","INESC Porto experimental Smart Grid: Enabling the deployment of EV and der",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652399","","",,4,"10.1109/PTC.2013.6652399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890885190&doi=10.1109%2fPTC.2013.6652399&partnerID=40&md5=7081dd4e7b195c099e3543ec9497217a","INESC TEC, INESC Technology and Science, Porto, Portugal","Gouveia, C., INESC TEC, INESC Technology and Science, Porto, Portugal; Rua, D., INESC TEC, INESC Technology and Science, Porto, Portugal; Ribeiro, F., INESC TEC, INESC Technology and Science, Porto, Portugal; Moreira, C.L., INESC TEC, INESC Technology and Science, Porto, Portugal; Lopes, J.A.P., INESC TEC, INESC Technology and Science, Porto, Portugal","The feasibility of the MicroGrid (MG) concept, as the pathway for integrating Electric Vehicles (EV) and other Distributed energy Resources (DER), has been the focus of several research projects around the world. However, developments have been mainly demonstrated through numerical simulation. Regarding effective smart grid deployment, strong effort is required in demonstration activities, addressing the feasibility of innovative control solutions and the need of specific communication requirements. Therefore, the main objective of this paper is to provide an integrated overview of the laboratorial infrastructure under development at INESC Porto, where it will be possible to conceptualize, implement and test the performance of new control and management concepts for Smart Grid cells. The laboratorial infrastructure integrates two experimental MG, including advanced prototypes for power conditioning units to be used in micro generation applications, batteries for energy storage and a fully controlled bidirectional power converter. Preliminary experimental results and organization of the infrastructure are presented. © 2013 IEEE.","Electric Vehicle; islanding operation; Microgeneration; MicroGrids; Smart Metering","Bi-directional power converter; Control and management; Distributed energy resource; Islanding operations; Micro grid; Microgeneration; Power conditioning unit; Smart metering; Electric power distribution; Electric vehicles; Energy resources; Smart power grids",Conference Paper,"Final","",Scopus,2-s2.0-84890885190
"De Groot R.J.W., Karaliolios P., Slootweg J.G., De Jong E.C.W., Van Overbeeke F.","55211164100;33267588500;6603954365;25823640400;6603287647;","Smart storage: Embedding local storage in the distribution grid",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652142","","",,3,"10.1109/PTC.2013.6652142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890879671&doi=10.1109%2fPTC.2013.6652142&partnerID=40&md5=d05503f6e91a67ff4b4172aabcfa41f5","Electrical Energy Systems Group, Eindhoven University of Technology, 5612AZ Eindhoven, Netherlands; Asset Management Department, Enexis B.V., 5201 AW -s- Hertogenbosch, Netherlands; DNV KEMA, 6800 ET Arnhem, Netherlands; EMforce Power Equipment B.V., 2920 AD Krimpen aan den IJssel, Netherlands","De Groot, R.J.W., Electrical Energy Systems Group, Eindhoven University of Technology, 5612AZ Eindhoven, Netherlands, Asset Management Department, Enexis B.V., 5201 AW -s- Hertogenbosch, Netherlands; Karaliolios, P., Electrical Energy Systems Group, Eindhoven University of Technology, 5612AZ Eindhoven, Netherlands; Slootweg, J.G., Electrical Energy Systems Group, Eindhoven University of Technology, 5612AZ Eindhoven, Netherlands, Asset Management Department, Enexis B.V., 5201 AW -s- Hertogenbosch, Netherlands; De Jong, E.C.W., DNV KEMA, 6800 ET Arnhem, Netherlands; Van Overbeeke, F., EMforce Power Equipment B.V., 2920 AD Krimpen aan den IJssel, Netherlands","The Smart Storage Unit (SSU) is a centralized smart battery system, capable of storing approximately 230 kWh of electrical energy. Its objectives are the increase of self-consumption, reliability and flexibility, to reduce losses and to maximize the utilization of local infrastructure. First, a technical description of the SSU is given. Furthermore, this paper focuses on increasing reliability through its island operation capabilities, suitable for sustaining power supply in the LV-grid when the overlaying MV-grid fails. In order to assess the capability of island operation of the system, a set of experimental tests were carried out at DNV KEMA to test the Fault Ride-Through (FRT) and voltage support capabilities of the setup. © 2013 IEEE.","Centralized Storage; Decentralized Generation; Inverter Coupled; Island Operation; Lithium-ion Battery; Microgrid; Smart Grid; Smart Storage","Decentralized generation; Inverter Coupled; Island operation; Lithium-ion battery; Micro grid; Smart grid; Distributed power generation; Electric power systems",Conference Paper,"Final","",Scopus,2-s2.0-84890879671
"Graabak I., Wolgang O., Bakken B.","6505813977;55973031200;6603543707;","Profitable increases in cross border transmission capacities in a European power system with large shares of renewables",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652235","","",,1,"10.1109/PTC.2013.6652235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890872797&doi=10.1109%2fPTC.2013.6652235&partnerID=40&md5=0b32bfe4e48bb4a21324eec780d78952","SINTEF Energy Research, Norway","Graabak, I., SINTEF Energy Research, Norway; Wolgang, O., SINTEF Energy Research, Norway; Bakken, B., SINTEF Energy Research, Norway","The paper describes analyses of profitable increases in cross border capacities in Europe to 2050 in 4 scenarios with different RES-E shares. The analyses use the power market simulation model EMPS and an investment algorithm sequentially for each decade. Considerable increases in transmission capacities will be necessary. Capacities are more than doubled in 2050 compared with 2010 when profitable investments are carried out. The additional capacity varies from 120 GW to 713 GW dependent on the volume and location of the new renewables. The increase is highest in a scenario that is dominated by large scale offshore wind production and import of solar based production from Africa. Another scenario mainly based on local and regional production has the lowest emissions, the lowest power prices and much lower need for new transmission capacity. © 2013 IEEE.","Energy Resources; Energy storage; Power system planning; Power transmission","Cross-border; Cross-border capacities; Offshore winds; Power market simulation; Power price; Power system planning; Renewables; Transmission capacities; Computer simulation; Electric power transmission; Energy resources; Energy storage; Profitability",Conference Paper,"Final","",Scopus,2-s2.0-84890872797
"Ghazvini M.A.F., Faria P., Morais H., Vale Z., Ramos S.","54782572900;34976453800;21834170800;57203219788;57195257135;","Stochastic framework for strategic decision-making of load-serving entities for day-ahead market",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652394","","",,11,"10.1109/PTC.2013.6652394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890872088&doi=10.1109%2fPTC.2013.6652394&partnerID=40&md5=74572ab7165adf321d262fff7edc24f7","GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal","Ghazvini, M.A.F., GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal; Faria, P., GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal; Morais, H., GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal; Vale, Z., GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal; Ramos, S., GECAD - Knowledge Engineering and Decision Support Research Center, IPP, Polytechnic of Porto, Porto, Portugal","The deregulation of electricity markets has diversified the range of financial transaction modes between independent system operator (ISO), generation companies (GENCO) and load-serving entities (LSE) as the main interacting players of a day-ahead market (DAM). LSEs sell electricity to end-users and retail customers. The LSE that owns distributed generation (DG) or energy storage units can supply part of its serving loads when the nodal price of electricity rises. This opportunity stimulates them to have storage or generation facilities at the buses with higher locational marginal prices (LMP). The short-term advantage of this model is reducing the risk of financial losses for LSEs in DAMs and its long-term benefit for the LSEs and the whole system is market power mitigation by virtually increasing the price elasticity of demand. This model also enables the LSEs to manage the financial risks with a stochastic programming framework. © 2013 IEEE.","Demand-side; load-serving entities; locational marginal price; market power; stochastic programming","Demand-side; Independent system operators; Load-serving entities; Locational marginal prices; Market Power; Market power mitigation; Price-elasticity of demand; Strategic decision making; Commerce; Costs; Distributed power generation; Electric utilities; Losses; Stochastic programming; Deregulation",Conference Paper,"Final","",Scopus,2-s2.0-84890872088
"Gouveia C., Moreira C.L., Lopes J.A.P.","55332982100;13402634400;55851941323;","Microgrids emergency management exploiting EV, demand response and energy storage units",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652395","","",,3,"10.1109/PTC.2013.6652395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890868604&doi=10.1109%2fPTC.2013.6652395&partnerID=40&md5=c634ceaa2fc06ff3f728d29a2b9f1db6","INESC TEC, INESC Technology and Science, Porto, Portugal","Gouveia, C., INESC TEC, INESC Technology and Science, Porto, Portugal; Moreira, C.L., INESC TEC, INESC Technology and Science, Porto, Portugal; Lopes, J.A.P., INESC TEC, INESC Technology and Science, Porto, Portugal","Within the Smart Grid paradigm, the MicroGrid concept (MG) presents an adequate framework to monitor and manage the low voltage network and coordinate the resources connected to it, including the smart grid new players, namely the consumers, prosumers and the Electric Vehicles (EV). The coordinated management and control of the MG resources, enables the operation both connected to the main power network or autonomously, due to planned or unplanned outages. In order to operate autonomously, the MG relies in its storage capacity to provide some form of energy buffering capabilities to balance load and generation. This paper presents innovative methodology to coordinate the microgrid storage capacity with EV smart charging strategies and demand response schemes, in order to improve microgrid resilience in the moments subsequent to islanding and reduce the non-served load. The effectiveness of the proposed algorithms are validated though extensive numerical simulations. © 2013 IEEE.","Demand Response; Electrical Vehicles; Energy Storage; Islanding Operation; MicroGrid; Vehicle-to-Grid","Demand response; Electrical vehicles; Islanding operations; Micro grid; Vehicle to grids; Electric power transmission networks; Electric vehicles; Energy storage; Risk management; Smart power grids; Electric power distribution",Conference Paper,"Final","",Scopus,2-s2.0-84890868604
"Ribeiro C., Pinto T., Morais H., Vale Z., Santos G.","55488596500;35219107600;21834170800;57203219788;48761868500;","Intelligent remuneration and tariffs for virtual power players",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652157","","",,8,"10.1109/PTC.2013.6652157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890867584&doi=10.1109%2fPTC.2013.6652157&partnerID=40&md5=306bf3cb58a1962c47a4a3bf402d41fa","GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal","Ribeiro, C., GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal; Pinto, T., GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal; Morais, H., GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal; Vale, Z., GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal; Santos, G., GECAD - Knowledge Engineering and Decision Support Research Center, IPP - Polytechnic Institute of Porto, Porto, Portugal","Power systems have been through deep changes in recent years, namely due to the operation of competitive electricity markets in the scope the increasingly intensive use of renewable energy sources and distributed generation. This requires new business models able to cope with the new opportunities that have emerged. Virtual Power Players (VPPs) are a new type of player that allows aggregating a diversity of players (Distributed Generation (DG), Storage Agents (SA), Electrical Vehicles (V2G) and consumers) to facilitate their participation in the electricity markets and to provide a set of new services promoting generation and consumption efficiency, while improving players' benefits. A major task of VPPs is the remuneration of generation and services (maintenance, market operation costs and energy reserves), as well as charging energy consumption. This paper proposes a model to implement fair and strategic remuneration and tariff methodologies, able to allow efficient VPP operation and VPP goals accomplishment in the scope of electricity markets. © 2013 IEEE.","Electricity Markets; Multi-agent Simulation; Remuneration; Tariff; Virtual Power Players","Electricity market; Multi agent simulation; Remuneration; Tariff; Virtual power players; Energy utilization; Renewable energy resources; Distributed power generation",Conference Paper,"Final","",Scopus,2-s2.0-84890867584
