Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Sekar K., Lahiri K., Dey S.","7006325921;7005637573;7402866427;","Dynamic Platform Management for Configurable Platform-Based System-on-Chips",2003,"IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers",,,,"641","648",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347409177&partnerID=40&md5=ae0833bcfb85797644cea865f05ec411","Dept. of Electrical Engineering, UC San Diego, San Diego, CA, United States","Sekar, K., Dept. of Electrical Engineering, UC San Diego, San Diego, CA, United States; Lahiri, K., Dept. of Electrical Engineering, UC San Diego, San Diego, CA, United States; Dey, S., Dept. of Electrical Engineering, UC San Diego, San Diego, CA, United States","General-purpose System-on-Chip platforms consisting of configurable components are emerging as an attractive alternative to traditional, customized solutions (e.g., ASICs, custom SoCs), owing to their flexibility, time-to-market advantage, and low engineering costs. However, the adoption of such platforms in many high-volume markets (e.g, wireless handhelds) is limited by concerns about their performance and energy-efficiency. This paper addresses the problem of enabling the use of configurable platforms in domains where custom approaches have traditionally been used. We introduce Dynamic Platform Management, a methodology for customizing a configurable general-purpose platform at run-time, to help bridge the performance and energy efficiency gap with custom approaches. The proposed technique uses a software layer that detects time-varying processing requirements imposed by a set of applications, and dynamically optimizes architectural parameters and platform components. Dynamic platform management enables superior application performance, more efficient utilization of platform resources, and improved energy efficiency, as compared to a statically optimized platform, without requiring any modifications to the underlying hardware. We illustrate dynamic platform management by applying it to the design of a dual-access UMTS/WLAN security processing system, implemented on a general-purpose configurable platform. Experiments demonstrate that, compared to a statically optimized design (on the same platform), the proposed techniques enable upto 33% improvements in security processing throughput, while achieving 59% savings in energy consumption (on average).",,"Dynamic voltage scaling (DVC); System on a chip (SOc); Algorithms; Buffer storage; Computer software; Data storage equipment; Energy efficiency; Hand held computers; Marketing; Microprocessor chips; Optimization; Throughput; Application specific integrated circuits",Conference Paper,"Final","",Scopus,2-s2.0-0347409177
"Kim N.S., Blaauw D., Mudge T.","35176068600;7006597968;7005545619;","Leakage Power Optimization Techniques for Ultra Deep Sub-Micron Multi-Level Caches",2003,"IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers",,,,"627","632",,17,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346778725&partnerID=40&md5=dbce3b4d20e5445569b1b137ae855373","Advanced Computer Architecture Lab, Department of Electrical Eng., University of Michigan, Ann Arbor, United States","Kim, N.S., Advanced Computer Architecture Lab, Department of Electrical Eng., University of Michigan, Ann Arbor, United States; Blaauw, D., Advanced Computer Architecture Lab, Department of Electrical Eng., University of Michigan, Ann Arbor, United States; Mudge, T., Advanced Computer Architecture Lab, Department of Electrical Eng., University of Michigan, Ann Arbor, United States","On-chip L1 and L2 caches represent a sizeable fraction of the total power consumption of microprocessors. In deep sub-micron technology, the subthreshold leakage power is becoming the dominant fraction of the total power consumption of those caches. In this paper, we present optimization techniques to reduce the leakage power of on-chip caches assuming that there are multiple threshold voltages, VTH's, available. First, we show a cache leakage optimization technique that examines the trade-off between access time and leakage power by assigning distinct VTH's to each of the four main cache components - address bus drivers, data bus drivers, decoders, and SRAM cell arrays with sense-amps. Second, we show optimization techniques to reduce the leakage power of L1 and L2 on-chip caches without affecting the average memory access time. The key results are: 1) 2 VTH's are enough to minimize leakage in a single cache; 2) if L1 size is fixed, increasing the L2 size can result in much lower leakage without reducing average memory access time; 3) if L2 size is fixed, reducing L1 size can result in lower leakage without loss of the average memory access time; and 4) smaller L1 and larger L2 caches than are typical in today's processors result in significant leakage and dynamic power reduction without affecting the average memory access time.",,"Average memory access time (AMAT); Microarchitectural simulation; Benchmarking; CMOS integrated circuits; Computer simulation; Energy dissipation; Leakage currents; Microprocessor chips; Optimization; Performance; Process control; Static random access storage; Transistors; Cache memory",Conference Paper,"Final","",Scopus,2-s2.0-0346778725
"Pohm A.V.","7006836773;","Nanotechnology and Magnetic Memories",2003,"Advanced Semiconductor and Organic Nano-Techniques",,,,"411","439",,1,"10.1016/B978-012507060-7/50013-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942041687&doi=10.1016%2fB978-012507060-7%2f50013-1&partnerID=40&md5=3b6ed4a0cfc452b4dbdbe42e70b77e29","Iowa State University, Ames, IA, United States","Pohm, A.V., Iowa State University, Ames, IA, United States","As dimensions of magnetic memory cells are reduced in size, fundamental limits come into play which must be considered. The first is that the energy well depth of the storage states needs to be large enough so that thermal agitation will not disturb the stored information in the memory's lifetime. Secondly, the signal level from the memory cell must be large enough so that thermal noise and other disturbances do not corrupt the output signal. This chapter focuses the limits in regard to magnetic memories; they apply to all other memories. Ferromagnetic materials such as iron, cobalt, and nickel are ferromagnetic because the lattice spacing is just right so that a quantum effect termed ''exchange"" makes it favorable for the spins of the outer shell electrons from one atom to align with the outer electrons spins from neighboring atoms giving rise to a region called a domain in which all of the net magnetization points in one direction. In a typical bulk material, there are many random domains and the magnetization in all of the domains only gets aligned when a large field is applied. The magnetic moment per unit volume when all of the domains are aligned is labeled as the saturated magnetic moment per unit volume (Ms). © 2003 Elsevier Inc. All rights reserved.",,"Ferromagnetic materials; Ferromagnetism; Magnetic devices; Magnetic moments; Magnetic storage; Magnetism; Magnetization; Nanomagnetics; Quantum electronics; Quantum theory; Semiconductor storage; Lattice spacing; Magnetic memory; Magnetic memory cells; Outer shell electrons; Per unit volume; Quantum effects; Random domains; Thermal agitation; Magnetic domains",Book Chapter,"Final","",Scopus,2-s2.0-84942041687
"Aya I., Namie S., Yamane K., Kojima R., Nakajima Y., Shirota H., Brewer P.G., Peltzer III E.T., Haugan P.M., Johannessen T., Kvamme B., Bellerby R.G.J.","7004698715;6603836440;7202959087;7005244042;24778439300;7006689930;7102350460;7003357897;7003819789;7004349500;7003710110;6701835697;","Progress of COSMOS (CO2 sending method for ocean storage) and OACE (ocean abyssal carbon experiment)",2003,"Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE","1",,,"735","742",,4,"10.1115/OMAE2003-37211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345170982&doi=10.1115%2fOMAE2003-37211&partnerID=40&md5=c411a5571e11c8cc022d5f447f9e344a","National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Monterey Bay Aquarium Res. Institute, 7700 Sandholdt Road, Moss Landing, CA 9503, United States; University of Bergen, Allegaten 70, N-5007 Bergen, Norway","Aya, I., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Namie, S., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Yamane, K., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Kojima, R., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Nakajima, Y., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Shirota, H., National Maritime Research Institute, 3-5-10 Amanogahara, Katano, Osaka 576-0034, Japan; Brewer, P.G., Monterey Bay Aquarium Res. Institute, 7700 Sandholdt Road, Moss Landing, CA 9503, United States; Peltzer III, E.T., Monterey Bay Aquarium Res. Institute, 7700 Sandholdt Road, Moss Landing, CA 9503, United States; Haugan, P.M., University of Bergen, Allegaten 70, N-5007 Bergen, Norway; Johannessen, T., University of Bergen, Allegaten 70, N-5007 Bergen, Norway; Kvamme, B., University of Bergen, Allegaten 70, N-5007 Bergen, Norway; Bellerby, R.G.J., University of Bergen, Allegaten 70, N-5007 Bergen, Norway","The storage of liquid CO2 at an ocean floor, one of promising measures to mitigate the global warming, requires 3500 m depth for the gravitationally stable storage, a breakthrough technology and a reasonable cost to realize, although it has large advantages such as the sequestration term longer than 2000 years. However CO2 can be sent to the ocean floor by shallow release, if we can use the nature that the cold CO2 to be shipped by a CO2 carrier is much denser than the ambient sea water even at shallow depths. The National Maritime Research Institute (NMRI) conducted several joint field CO2 release experiments with the Monterey Bay Aquarium Research Institute (MBARI. USA) since 1999 under the auspices of the NEDO. and proposed the improved COSMOS. CO2 Sending Method for Ocean Storage, in which CO2 is released into 200 m depth as slurry masses (mixture of dry ice and cold liquid CO2). Since 2002, under the NEDO Grant, the NMRI started a new international joint research. OACE, Ocean Abyssal Carbon Experiment with the MBARI and the University of Bergen (UoB, Norway), in order to accumulate the basic data on the long-term stability of stored CO2 and its environmental effects around storage site.",,"Ocean sequestration; Ocean storage; Carbon dioxide; Computer simulation; Energy utilization; Environmental impact; Global warming; Gravitation; Light absorption; Nozzles; Raman spectroscopy; Seawater; Thermal insulation; Ocean engineering",Conference Paper,"Final","",Scopus,2-s2.0-0345170982
"Tronskar J.P.","6603891088;","Accounting for constraint in probabilistic fracture mechanics analysis of welds in Floating Production, storage and Off-loading (FPSO) vessels",2003,"Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE","3",,,"327","337",,,"10.1115/OMAE2003-37440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345170811&doi=10.1115%2fOMAE2003-37440&partnerID=40&md5=6678ac825edbf621a2dea2c4ed3eba0b","Det Norske Verltas Pte Ltd, Singapore","Tronskar, J.P., Det Norske Verltas Pte Ltd, Singapore","Revision 4 of the British Energy R6 document: ""Assessment of the integrity of structures containing defects"" provides methods to allow for loss of crack tip constraint for shallow weld flaws. The document also provides methods to estimate upper-bound values of the through thickness residual stress distribution for a range of common weld joint configurations. The present paper presents results of analyses where approaches to modify the R6 Option 1 or 2 failure assessment diagrams (FADs) for loss of crack tip constraint pertaining to primary and non-uniform residual stress have been applied. The modified FAD were formulated for probabilistic fracture mechanics analyses of semi-elliptical surface cracks located at transverse deck welds of Floating Production, Storage and Off-loading (FPSO) vessels designed to operate in the North Sea. The objective was to study the influence on the failure probability of modifying the FAD for constraint and allowing for non-uniform residual stress. Another objective was to study the influence of constraint correction on the combined fatigue and fracture failure probability for the vessels subjected to wave loading.Material and weld tensile properties and fracture toughness distributions for input to the probabilistic fracture mechanics analyses were obtained from testing of welded panels prepared using welding procedures for actual FPSO fabrication. The loading conditions were derived based on North Sea wave data pertaining to the offshore field where the FPSO is operating. The stresses were obtained from global FE analysis and fitted Weibull long-term and extreme value distributions.The results of the analyses demonstrate clearly the importance of correcting for crack tip constraint pertaining to both primary and secondary stress and to allow for non-uniform residual stress for shallow surface flaws of known crack heights. However, in combination with fatigue crack growth the effects become less prominent as the failure probability is governed by the uncertainty in the parameters of the crack growth relationship and the long-term stress distribution.","Crack Tip Constraint; Fatigue Crack Growth; Floating Production Off-loading and Storage vessels; Probabilistic Fracture Mechanics; Residual Stress; Unstable Fracture; Welded Joints","Crack tip constraint; Crack propagation; Fatigue of materials; Finite element method; Fracture mechanics; Loading; Metallographic microstructure; Naval vessels; Probability; Residual stresses; Stress concentration; Structural analysis; Tensile testing; Weibull distribution; Welds; Production platforms",Conference Paper,"Final","",Scopus,2-s2.0-0345170811
"Grove M.D.A., Da Conceição C.A.L., Schachter R.D.","55950244200;55950299000;6701600068;","A concept design and hydrodynamic behavior of a Spar platform",2003,"Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE","1",,,"307","315",,7,"10.1115/OMAE2003-37166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344740931&doi=10.1115%2fOMAE2003-37166&partnerID=40&md5=13966adc16651d18f529abe975a54c49","Projemar S.A., Brazil; Prog. de Engenharia Oceânica, COPPE/UFRJ, Brazil; Dept. de Engenharia Naval, EE/UFRJ, Brazil","Grove, M.D.A., Projemar S.A., Brazil; Da Conceição, C.A.L., Prog. de Engenharia Oceânica, COPPE/UFRJ, Brazil; Schachter, R.D., Dept. de Engenharia Naval, EE/UFRJ, Brazil","This paper presents a study of a Production and Storage Spar Platform concept design for operations in deep water, under the environmental conditions of the Campos Basin, Brazil. This study is the result of a research sponsored by Agênda Nacional do Petróleo - ANP. The theme was chosen due the good results obtained by this kind of platform in the North Sea and the Gulf of Mexico. Since the exploration of hydrocarbonets is moving to deeper waters, where the Spar concept seems to be one of the best options for the task, due to its simplicity in construction and operation. Although it looks simple, this work had required perceptive studies, and the best way chosen to carry it out, was dividing it in two directions: one dealing with the design method and naval architecture aspects and other with its hydrodynamic behavior. The first line took into consideration the hull generation, compartmentation, weight distribution and stability. A design methodology is presented and the interaction of these factors are showed, taking into account the hydrodynamic results. The second line has favored the evaluation and the control of the vertical motion, excited by dominant waves from the spectra of energy of the sea, and the horizontal motions due the low frequency excitations, and its interaction with the mooring system.",,"Vortex induced vibrations (VIV); Hulls (ship); Mooring; Naval architecture; Offshore structures; Structural design; Underwater construction; Vortex shedding; Water wave effects; Production platforms",Conference Paper,"Final","",Scopus,2-s2.0-0344740931
"Xuan H., Streif J., Saquet A.A., Bangerth F.","10045089000;6603721124;6506031625;7003782202;","Boron application affects respiration and energy status of 'conference' pears during CA-storage",2003,"Acta Horticulturae","628",,,"167","174",,5,"10.17660/ActaHortic.2003.628.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954818765&doi=10.17660%2fActaHortic.2003.628.20&partnerID=40&md5=4f2935dd19e9643551f948e7b2332092","Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Institut für Obst-, Gemüse- und Weinbau, Universität Hohenheim, D-70593 Stuttgart, Germany","Xuan, H., Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Streif, J., Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Saquet, A.A., Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Bangerth, F., Institut für Obst-, Gemüse- und Weinbau, Universität Hohenheim, D-70593 Stuttgart, Germany","Boron supply of fruit tissue seems to alleviate the incidence of CA-related browning disorders in 'Conference' pears, which occur mainly under high CO2 and/ or low O2 concentrations. In three subsequent years the effect of pre-harvest boron sprays on various physiological parameters of pear fruit stored under high CO2 CAconditions was tested. Up to six times before harvest, trees of 'Conference' pears were sprayed with boron, alone or in combination with calcium. Following harvest, fruit were stored at -0.5 °C, 5% CO2 + 2% O2 CA-conditions for 5 months. During this time, the pears were monitored for physiological disorders, fruit quality, respiration, and energy charge of fruit tissue. Results showed that control fruit were more affected by internal browning than those treated with boron. The lowest incidence of browning disorders, however, was obtained in fruit sprayed with boron in combination with calcium. Moreover, at harvest time, these fruit were greener, firmer and had less titratable acidity than control fruit. Boron-treated fruit respired at lower rates harvest and during the entire storage period. However, the energy status, expressed as ATP:ADP-ratio was higher in boron-treated fruit. This may be caused by a lower energy requirement resulting in a higher net amount of energy being available for maintenance of cell integrity and function.","ADP; ATP; Boron; CA-storage; Ethylene; Pear; Physiological disorder; Quality; Respiration",,Conference Paper,"Final","",Scopus,2-s2.0-77954818765
"Mitra S.K., Kabir J., Dhua R.S., Dutta Ray S.K.","24071777500;55490566500;36738995100;55780132000;","Low cost cool chamber for storage of tropical fruits",2003,"Acta Horticulturae","628",,,"63","68",,2,"10.17660/ActaHortic.2003.628.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949303123&doi=10.17660%2fActaHortic.2003.628.5&partnerID=40&md5=7c6d7ce5a672647a3aeeabc6ca8e02a6","Faculty of Horticulture, Bidhan Chandra Krishi Viswavidyalaya, Mohanpur 741 252, Nadia, West Bengal, India","Mitra, S.K., Faculty of Horticulture, Bidhan Chandra Krishi Viswavidyalaya, Mohanpur 741 252, Nadia, West Bengal, India; Kabir, J., Faculty of Horticulture, Bidhan Chandra Krishi Viswavidyalaya, Mohanpur 741 252, Nadia, West Bengal, India; Dhua, R.S., Faculty of Horticulture, Bidhan Chandra Krishi Viswavidyalaya, Mohanpur 741 252, Nadia, West Bengal, India; Dutta Ray, S.K., Faculty of Horticulture, Bidhan Chandra Krishi Viswavidyalaya, Mohanpur 741 252, Nadia, West Bengal, India","A large quantity of fresh fruits in India is wasted after harvest due to lack of enough storage facilities. The high cost involved in developing cold storage or controlled atmosphere storage is a pressing problem in several developing countries. In view of the current energy crisis, the low cost environment friendly cool chamber, working on the principle of evaporative cooling, developed at the Indian Agricultural Research Institute, was found very effective in extending storage life of tropical fruits like mango, litchi, guava, banana, sapota and mandarin. The storage life of fruits increased by 4-16 days and the fruits stored in the cool chamber were more acceptable as they had better appearance, texture, taste and flavour than those maintained in ambient conditions.","Banana; Evaporative cool chamber; Guava; Litchi; Mandarin; Mango; Physiological loss in weight; Sapota; TSS/acid ratio",,Conference Paper,"Final","",Scopus,2-s2.0-77949303123
"Saquet A.A., Streif J., Bangerth F.","6506031625;6603721124;7003782202;","Reducing internal browning disorders in 'braeburn' apples by delayed controlled atmosphere storage and some related physiological and biochemical changes",2003,"Acta Horticulturae","628",,,"453","458",,25,"10.17660/ActaHortic.2003.628.57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149125951&doi=10.17660%2fActaHortic.2003.628.57&partnerID=40&md5=2f73a689d976d62e294e67ebe0817f87","Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Institut für Obst-, Gemüse- und Weinbau, Universität Hohenheim, D-70593 Stuttgart, Germany","Saquet, A.A., Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Streif, J., Institut für Obstbau Bavendorf, Universität Hohenheim, D-88213 Ravensburg, Germany; Bangerth, F., Institut für Obst-, Gemüse- und Weinbau, Universität Hohenheim, D-70593 Stuttgart, Germany","This work was carried out to test the effectiveness of a delayed controlled atmosphere (CA) storage (21 days at 1 °C in air before CA storage) on the occurrence of browning disorders and related physiological changes like energy status and fatty acid metabolism in 'Braeburn' apples. After delayed CA, fruit were stored for up to 5 months in 4% CO2 + 1% O2 at 1 °C. Fruit subjected to rapid CA showed a high incidence of internal browning and cavities, whereas in delayed CA-fruit a very low incidence of these disorders was found. No significant losses of flesh firmness, acidity, skin colour and soluble solids content between treatments could be observed. Delayed CA-fruit showed clearly higher ethylene production and respiration rate during the first 2 months of storage which was associated with higher ATP concentrations in the fruit tissue. Therefore, significant higher energy charge of delayed CA-fruit was found and remained high until the end of storage period. Delayed CA-fruit showed higher contents of total fatty acids and polar fatty acids esterified with lipids than rapid CA-stored fruit. These results suggest that 'Braeburn' apples can become adapted to CA during the early stages of the storage period by delaying CA storage conditions making them more tolerant against browning disorders.","ADP; ATP; Fatty acids; Malus domestica; Physiological disorders",,Conference Paper,"Final","",Scopus,2-s2.0-58149125951
"Kim K., Lee S., Delfyett Jr. P.J.","8884574200;8884574700;7006055364;","eXtreme chirped pulse amplification (X-CPA) using semiconductor gain media",2003,"Conference Proceedings - Lasers and Electro-Optics Society Annual Meeting-LEOS","2",,,"487","488",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344897705&partnerID=40&md5=1c1045ab36cd3cf8208ef7eacb3959e6","University of Central Florida, School of Optics/CREOL, 4000 Central Florida Blvd, Orlando, FL 32816-2700, United States","Kim, K., University of Central Florida, School of Optics/CREOL, 4000 Central Florida Blvd, Orlando, FL 32816-2700, United States; Lee, S., University of Central Florida, School of Optics/CREOL, 4000 Central Florida Blvd, Orlando, FL 32816-2700, United States; Delfyett Jr., P.J., University of Central Florida, School of Optics/CREOL, 4000 Central Florida Blvd, Orlando, FL 32816-2700, United States","The concept of X-CPA using a semiconductor gain media with <1ns energy storage lifetime and CFBG with large dispersion is introduced. The pulse stretching and recompression is demonstrated with a pair of CFBGs (2000ps/nm). In addition, the gain saturation behavior without and with pulse stretching is demonstrated experimentally and numerically. The results showed that future high pulse energy, ultrafast mode-locked laser systems will be achievable from an all-semiconductor gain media platform.",,"Amplification; Bandpass filters; Fiber Bragg gratings; Gain measurement; Laser mode locking; Numerical analysis; Optical devices; Optimization; Semiconducting indium compounds; Semiconductor lasers; Ultrashort pulses; Wavelet transforms; Extreme chirped pulse amplification; Gain flattened mode-locked semiconductor laser; Gain flattening filter; Gain modulation; Intracavity spectrometer; Semiconductor gain media; Laser pulses",Conference Paper,"Final","",Scopus,2-s2.0-0344897705
