Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Klein N., Leveritt C.S.","7201775901;6507969153;","Combustion of liquid gun propellants in an adiabatic calorimeter",1992,"Thermochimica Acta","212","C",,"97","103",,,"10.1016/0040-6031(92)80224-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44049111865&doi=10.1016%2f0040-6031%2892%2980224-K&partnerID=40&md5=c05bca937b4c78780cd937c14da7a77d","Interior Ballistics Division, US Army Ballistic Research Laboratory, Aberdeen Proving Ground, MD 21005, United States","Klein, N., Interior Ballistics Division, US Army Ballistic Research Laboratory, Aberdeen Proving Ground, MD 21005, United States; Leveritt, C.S., Interior Ballistics Division, US Army Ballistic Research Laboratory, Aberdeen Proving Ground, MD 21005, United States","An accelerating rate calorimeter (ARC) was used to evaluate the effect of chemical composition on the thermal stability and burning rate of the liquid propellants currently being considered for use in medium-to-large caliber guns. The most effective propellants to date have been stoichiometric, aqueous mixtures of hydroxylammonium nitrate (HAN) and the nitrate salt of an organic amine, triethanolammonium nitrate (TEAN). Because these propellants do not burn at atmospheric pressure, but instead react slowly enough to maintain thermal pseudo-equilibrium, such experiments provide information regarding the stability of the mixtures in storage. Thermal stability is directly related to the nitrate ion concentration of the mixtures, and propellant composition can be modified to change energy release rates without affecting thermal stability. Replacement of the TEAN component with N,N-diethylhydroxylammonium nitrate (DEHAN) increases burning rate as much as 17-fold without adversely affecting thermal stability because the total nitrate concentration of the HAN-TEAN and HAN-DEHAN mixtures is the same. © 1992.",,,Article,"Final","",Scopus,2-s2.0-44049111865
"Chieng S.C., Kazacos M., Skyllas-Kazacos M.","6604055836;6701488107;7006378873;","Modification of Daramic, microporous separator, for redox flow battery applications",1992,"Journal of Membrane Science","75","1-2",,"81","91",,59,"10.1016/0376-7388(92)80008-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027010292&doi=10.1016%2f0376-7388%2892%2980008-8&partnerID=40&md5=dd358b1d2719700375cf9ac5756c3c7f","School of Chemical Engineering and Industrial Chemistry, University of New South Wales, Kensington, NSW 2033, Australia","Chieng, S.C., School of Chemical Engineering and Industrial Chemistry, University of New South Wales, Kensington, NSW 2033, Australia; Kazacos, M., School of Chemical Engineering and Industrial Chemistry, University of New South Wales, Kensington, NSW 2033, Australia; Skyllas-Kazacos, M., School of Chemical Engineering and Industrial Chemistry, University of New South Wales, Kensington, NSW 2033, Australia","Methods to incorporate ion-selective properties in a microporous separator (Daramic) to improve its selectivity, were investigated. Adsorption of a polyelectrolyte/ion-exchange resin on the Daramic separator greatly reduced its hydraulic permeability (Kh) and only a slight decrease in the diffusion coefficient of the membrane was observed. The Daramic with the highest selectivity and an area resistance less than 3 Ω-cm2, was obtained by treatment with Amberlite CG400 and further crosslinking using divinyl benzene (DVB). A coulombic efficiency of greater than 90% was achieved during charge/discharge cycling of a vanadium redox test cell using this membrane, compared with about 77% for the original material. This membrane has been tested for over 8000 hours or 1650 cycles in a vanadium redox cell with no sign of deterioration. Long-term exposure to the vanadium (V) solution has also confirmed the excellent stability of the treated membrane for this application. © 1992.","Daramic; microporous separator; redox flow cell and battery","Adsorption; Chemical modification; Crosslinking; Electrochemistry; Energy storage; Ion exchange resins; Ion selective membranes; Polyelectrolytes; Polymeric membranes; Redox reactions; Charge/discharge cycling; Chemically modified membranes; Coulombic efficiency; Daramic microporous separators; Hydraulic permeability; Ion selectivity enhancement; Redox flow batteries; Vanadium redox cells; Electric batteries; polyelectrolyte; resin; adsorption; article; ion exchange; Diffusion; Ion Exchange; Permeability; Porous Media",Article,"Final","",Scopus,2-s2.0-0027010292
"Bolwin K.","6602578350;","Application of regenerative fuel cells for space energy storage: a comparison to battery systems",1992,"Journal of Power Sources","40","3",,"307","321",,18,"10.1016/0378-7753(92)80019-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027002988&doi=10.1016%2f0378-7753%2892%2980019-8&partnerID=40&md5=83293c3b153e9c850e47384661d537f8","German Aerospace Research Establishment (DLR), Institute for Technical Thermodynamics, Pfaffenwaldring 38-40, 7000 Stuttgart 80, Germany","Bolwin, K., German Aerospace Research Establishment (DLR), Institute for Technical Thermodynamics, Pfaffenwaldring 38-40, 7000 Stuttgart 80, Germany","A major advantage of regenerative fuel cells compared with battery systems arises from the decoupling of their rated power and their capacity, which determines the storage system. The mass of battery systems is related to the energy stored, whereas the masses of regenerative fuel cell systems are mainly determined by their rated power. On the other hand, average power and total energy are not independent variables, since they are correlated by the period of discharge of the electrochemical cells. Thus a comparison of the different approaches to storage can be given, by evaluating system masses as a function of power requirement and period of discharge. Since space power applications are considered, the charging and discharging periods can be expressed in terms of orbit altitudes. © 1992.",,"Electrochemical electrodes; Electrochemistry; Geostationary satellites; Space applications; Spacecraft power supplies; Discharge cycles; Electrocatalytic properties; Regenerative fuel cells; Fuel cells",Article,"Final","",Scopus,2-s2.0-0027002988
"Ueno K., Zheng H.W., Back C., Blanis D., Eno S., Haelen T., Ho Y.H., Kim Y.K., Mori T., Olsen S.L., Shaw N.M., Thorndike E.H., Edwards J., Rosenfeld C., Higashi Y., Kobayashi Y.","7403134093;57199905924;57215470356;6506005267;8059064000;6507632631;16197586100;34771030500;36040174800;35227722100;35227959600;35228062000;35580911300;7103362593;14121027400;56603548100;","The design of the AMY central drift chamber and performance in a 3 T magnetic field",1992,"Nuclear Inst. and Methods in Physics Research, A","323","3",,"601","610",,5,"10.1016/0168-9002(92)90005-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026971304&doi=10.1016%2f0168-9002%2892%2990005-O&partnerID=40&md5=1bd80c7a2cd44e0284e94ea49b10e568","University of Rochester, Rochester, NY 14627, United States; University of South Carolina, Columbia, SC 29208, United States; KEK, National Laboratory for High Energy Physics, Ibaraki, 305, Japan","Ueno, K., University of Rochester, Rochester, NY 14627, United States; Zheng, H.W., University of Rochester, Rochester, NY 14627, United States; Back, C., University of Rochester, Rochester, NY 14627, United States; Blanis, D., University of Rochester, Rochester, NY 14627, United States; Eno, S., University of Rochester, Rochester, NY 14627, United States; Haelen, T., University of Rochester, Rochester, NY 14627, United States; Ho, Y.H., University of Rochester, Rochester, NY 14627, United States; Kim, Y.K., University of Rochester, Rochester, NY 14627, United States; Mori, T., University of Rochester, Rochester, NY 14627, United States; Olsen, S.L., University of Rochester, Rochester, NY 14627, United States; Shaw, N.M., University of Rochester, Rochester, NY 14627, United States; Thorndike, E.H., University of Rochester, Rochester, NY 14627, United States; Edwards, J., University of South Carolina, Columbia, SC 29208, United States; Rosenfeld, C., University of South Carolina, Columbia, SC 29208, United States; Higashi, Y., KEK, National Laboratory for High Energy Physics, Ibaraki, 305, Japan; Kobayashi, Y., KEK, National Laboratory for High Energy Physics, Ibaraki, 305, Japan","The AMY detector requires a central tracking device that performs well in a 3 T magnetic field and is transparent to X-rays with energy of order 10 keV. The AMY central drift chamber, which fulfills these objectives, incorporates a high density of cells and low-Z structural materials. The design, construction, calibration, and performance of this chamber are discussed. © 1992.",,"Calibration; Colliding beam accelerators; Magnetic field effects; Performance; Storage rings; AMY detector; Central drift chamber; Particle detectors",Article,"Final","",Scopus,2-s2.0-0026971304
"Kikas J., Leiger K.","6603720840;6507579728;","Effect of geometry on storage density in spectral hole burning memories",1992,"Optics Communications","94","6",,"557","560",,1,"10.1016/0030-4018(92)90605-Q","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026966789&doi=10.1016%2f0030-4018%2892%2990605-Q&partnerID=40&md5=58d4b7957b901bd410a10b860af10269","Institute of Physics, Estonian Acad. Sci., EE-2400 Tartu, Estonia","Kikas, J., Institute of Physics, Estonian Acad. Sci., EE-2400 Tartu, Estonia; Leiger, K., Institute of Physics, Estonian Acad. Sci., EE-2400 Tartu, Estonia","Storage density as a function of a tolerable level of the cross-talking Fm is calculated for different packing geometries in spectral- hole-burning-based frequency-selective 2+1-dimensional (2 spatial+1 frequency dimension) optical memories. Spatial intercalation of adjacent isofrequency layers is demonstrated to increase the storage density, the highest density obtained for the rhombohedric 3D memory lattice. © 1992.",,"Crystal lattices; Density (optical); Electron energy levels; Estimation; Geometry; Mathematical models; Vectors; Cross talking; Impurity absorption band; Optimal storage geometry; Spectral hole burning memories; Storage density; Optical data storage",Article,"Final","",Scopus,2-s2.0-0026966789
"Bossamykin V.S., Gordeev V.S., Pavlovskii A.I.","6602962265;7102289271;7005390810;","New schemes for high-voltage pulsed generators based on stepped transmission lines",1992,"Beams 92 - Proceedings of the 9th International Conference on High-Power Particle Beams","1",,"6306530","511","516",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867977806&partnerID=40&md5=bf13197f11c50688c144db5db9723ad0","Scientific Research Institute of Experimental Physics, Arzamas-16, Nizhni Novgorod region, 607200, Russian Federation","Bossamykin, V.S., Scientific Research Institute of Experimental Physics, Arzamas-16, Nizhni Novgorod region, 607200, Russian Federation; Gordeev, V.S., Scientific Research Institute of Experimental Physics, Arzamas-16, Nizhni Novgorod region, 607200, Russian Federation; Pavlovskii, A.I., Scientific Research Institute of Experimental Physics, Arzamas-16, Nizhni Novgorod region, 607200, Russian Federation","Wave processes were analyzed from the point of effective energy delivery in pulsed power systems based on transmission lines. A series of new schemes for the pulsed generators based on multistage stepped transmission lines both with the capacitive and inductive energy storage was found. These devices can provide voltage or current transformation in up to 5-10 time due to wave processes if stage's characteristic impedances are in a certain correlation. The schemes suggested can be widely applied in the new powerful pulsed power accelerators. The theoretical conclusions are justified experimentally. © 1992 National Technical Information Service.",,"Characteristic impedance; Current transformation; Effective energy; High-voltages; Inductive energy storage; Pulsed power accelerators; Pulsed power systems; Wave process; Electric lines; Particle beams; Transmission line theory",Conference Paper,"Final","",Scopus,2-s2.0-84867977806
"Kim A.A., Getman D.V.","55321374500;57197916895;","The influence op the B θ field on MPOS performance",1992,"Beams 92 - Proceedings of the 9th International Conference on High-Power Particle Beams","1",,"6306542","586","591",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867974851&partnerID=40&md5=91f4ee4acc2625090004111d0391a0cf","High Current Electronics Institute, Tomsk 634055, Russian Federation","Kim, A.A., High Current Electronics Institute, Tomsk 634055, Russian Federation; Getman, D.V., High Current Electronics Institute, Tomsk 634055, Russian Federation","The plasma opening switches (POS) are interesting because of the possibility to create the high power pulse generatore with the inductive energy store [1]. The POS with microsecond conduction time (MPOS) are of particular interest allowing to eliminate the water forming lines in generator design. The GIT-4 [2] experience had shown that the further progress in this field would be determined by solving of two major problems [3J. The first is the increase of the conduction time, t c, At a given output voltage the increase of t c results in an increase of the power delivering to the inductive storage. The second is the problem with the MPOS resistance at opening. Its value determines the output voltage and power of the generator pulse. © 1992 National Technical Information Service.",,"Generator design; High-power pulse; Inductive storage; Output voltages; Plasma opening switch; Particle beams",Conference Paper,"Final","",Scopus,2-s2.0-84867974851
"Bugaev S.P., Volkov A.M., Kim A.A., Kiselev V.N., Koval'Chuk B.M., Kovsharov N.F., Kokshenev Y.A., Mesyats G.A., Huseev A.P.","7005721355;7402103479;55321374500;16175601800;7003931132;6507530077;55437328400;55944683800;55436823600;","High current pulsed power generator GIT-16. state of project experimental results",1992,"Beams 92 - Proceedings of the 9th International Conference on High-Power Particle Beams","1",,"6306512","394","401",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867969161&partnerID=40&md5=30b4f8285f977d29ee3959ec034f9952","High Current Electronics Institute, Tomsk 634055, Russian Federation; High Power Electronics SCB, Tomsk 634055, Russian Federation; Electrophysics Institute, Ekaterinburg 620219, Russian Federation","Bugaev, S.P., High Current Electronics Institute, Tomsk 634055, Russian Federation; Volkov, A.M., High Current Electronics Institute, Tomsk 634055, Russian Federation; Kim, A.A., High Current Electronics Institute, Tomsk 634055, Russian Federation; Kiselev, V.N., High Current Electronics Institute, Tomsk 634055, Russian Federation; Koval'Chuk, B.M., High Current Electronics Institute, Tomsk 634055, Russian Federation; Kovsharov, N.F., High Power Electronics SCB, Tomsk 634055, Russian Federation; Kokshenev, Y.A., High Current Electronics Institute, Tomsk 634055, Russian Federation; Mesyats, G.A., Electrophysics Institute, Ekaterinburg 620219, Russian Federation; Huseev, A.P., High Power Electronics SCB, Tomsk 634055, Russian Federation","The concept of pulsed high power generator based on the direct charging of the inductive storage from Mars capacitance and the application of the microsecond plasma opening switch (HPOS) as a key element delivering the energy to the load is being studied at High Current Electronics Institute in Tomsk since 1984. The research way includes the experiments on GAMMA, MARINA and GIT-4 generatore. Two months ago the next step on this way was made by putting the half of the GIT-16 (called GIT-8) into operation. The whole concept of GIT-16 as well as the last experimental results will be reported in this paper. © 1992 National Technical Information Service.",,"High currents; High-power generators; Inductive storage; Key elements; Plasma opening switch; Pulsed-power generators; Particle beams; Pulse generators",Conference Paper,"Final","",Scopus,2-s2.0-84867969161
"Arzhannikov A.V., Bobylev V.B., Nikolaev V.S., Sinitsky S.L., Yushkov M.V., Zotkin R.P.","7004910972;8865007700;57206385561;6603491134;6602261285;8229436400;","Ribbon REB research on 0.7 MJ generator U-2",1992,"Beams 92 - Proceedings of the 9th International Conference on High-Power Particle Beams","2",,"6306626","1117","1122",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867968921&partnerID=40&md5=6eecd875689eca90de062c902dea1e7f","Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation","Arzhannikov, A.V., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Bobylev, V.B., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Nikolaev, V.S., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Sinitsky, S.L., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Yushkov, M.V., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation; Zotkin, R.P., Budker Institute of Nuclear Physics, 630090 Novosibirsk, Russian Federation","The paper presents the experimental results on generation of a microsecond electron beam with a cross section 4×140 cm in a magnetically insulated diode at 1 MV voltage, its transport in a slit vacuum channel with 0.5T guiding magnetic field and, finally, a transformation of the ribbon beam to a cylindrical one. The first step of the experimental studies has been carried out at the energy content in the capacitor storage of the U-2 generator up to 200 kJ. At the second step of the experiments a new capacitor storage of doubled energy content has been added to the operated one and the investigations have been carried out at the 0.7 MJ pulse generator. © 1992 National Technical Information Service.",,"Cross section; Energy content; Experimental studies; Vacuum channels; Capacitor storage; Electron beams; Pulse generators; Capacitors",Conference Paper,"Final","",Scopus,2-s2.0-84867968921
"Sincerny P.S., Ashby S.R., Childers F.K., Deeney C., Kortbawi D., Goyer J.R., Riordan J.C., Roth I.S., Stallings C., Schlitt L.","6603722037;7006892479;7801412148;35467978700;6602687560;6701374970;7202229724;57196810919;6701749875;6603921470;","Inductive energy store (IES) technology for multi-terra watt generators",1992,"Beams 92 - Proceedings of the 9th International Conference on High-Power Particle Beams","1",,"6306511","385","393",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867964030&partnerID=40&md5=35464e9946dc87d2256e494ebadde20b","Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Leland Schlitt Consulting, 2725 Briarwood Drive, Livermore, CA 94550, United States","Sincerny, P.S., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Ashby, S.R., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Childers, F.K., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Deeney, C., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Kortbawi, D., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Goyer, J.R., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Riordan, J.C., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Roth, I.S., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Stallings, C., Physics International Company, 2700 Merced Street, San Leandro, CA 94577, United States; Schlitt, L., Leland Schlitt Consulting, 2725 Briarwood Drive, Livermore, CA 94550, United States","An IES pulsed power machine has been built at Physics International Company that serves as a prototype demonstration of IES technology that is scaleable to very large TW generators. The prototype module utilizes inductive store opening switch technology for the final stage of pulse compression and is capable of driving both electron beam Bremsstrahlung loads or imploding plasma loads. Each module consists of a fast discharge Marx driving a water dielectric transfer capacitor which is command triggered to drive the inductive store section of the machine. The inductive store is discharged into the load using a plasma erosion opening switch. Data demonstrating 22% efficient operation into an electron beam diode load will be presented. The system issues addressing the combining of these modules into a very large pulsed power machine will be discussed. © 1992 National Technical Information Service.",,"Electron beam diode; Fast discharges; Imploding plasma; Inductive store; International company; Opening switch; Plasma erosion opening switches; Pulsed-power; Scaleable; System issues; Transfer capacitor; Water-dielectric; Digital storage; Electron beams; Dielectric materials",Conference Paper,"Final","",Scopus,2-s2.0-84867964030
