Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Berger Ch., Genzel H., Grigull R., Lackas W., Raupach F., Klovning A., Lillestöl E., Lillethun E., Skard J.A., Ackermann H., Alexander G., Barreiro F., Bürger J., Criegee L., Dehne H.C., Devenish R., Eskreys A., Flügge G., Franke G., Gabriel W., Gerke Ch., Knies G., Lehmann E., Mertiens H.D., Michelsen U., Pape K.H., Reich H.D., Stella B., Ranga Swamy T.N., Timm U., Wagner W., Waloschek P., Winter G.G., Zimmermann W., Achterberg O., Blobel V., Boesten L., Kapitza H., Koppitz B., Lührsen W., Maschuw R., van Staa R., Spitzer H., Chang C.Y., Glasser R.G., Kellogg R.G., Lau K.H., Sechi-Zorn B., Skuja A., Welch G., Zorn G.T., Bäcker A., Brandt S., Derikum K., Diekmann A., Grupen C., Meyer H.J., Neumann B., Rost M., Zech G., Azemoon T., Daum H.J., Meyer H., Meyer O., Rössler M., Schmidt D., Wacker K.","7402340334;14823031300;6504366051;16453974500;6603050511;7004574011;6603067050;6603074460;16431547800;55722007500;56978658700;7003692923;35352197500;6701468091;16486907800;7006065970;7005277912;7005520224;7101732351;24431997100;16452792500;6603604225;57203258911;16488330800;16454376800;16454323500;16484912000;6701866552;24431875700;16455743300;35228094600;57213036225;7202988446;57198123536;16461810200;7005326245;57196615573;7003709827;16453321000;22971838900;6603775872;24432779000;7005981816;36044991100;16457707300;7102105463;57207899194;16455170300;7003925191;57198080924;7005875615;16451119800;56681756500;16451770500;24542719400;35227271100;57217437679;16454305100;13310008900;7003967527;35226957000;6602503022;24445893000;22972093500;16488740200;16430944100;35231586000;","Hadron production from photon-photon interactions in the CM energy range from 1 to 5 GeV",1979,"Physics Letters B","89","1",,"120","124",,22,"10.1016/0370-2693(79)90088-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243341746&doi=10.1016%2f0370-2693%2879%2990088-1&partnerID=40&md5=79d76e336e84b52fac9b804b68de3d83","I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; University of Bergen, Norway2 2 Partially supported by the Norwegian Research Council for Science and Humanities; Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; II. Institut für Experimentalphysik der Universität Hamburg, Germany1; University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Gesamthochschule Siegen, Germany1; Gesamthochschule Wuppertal, Germany1","Berger, Ch., I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; Genzel, H., I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; Grigull, R., I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; Lackas, W., I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; Raupach, F., I. Physikalisches Institut der RWTH Aachen, Germany1 1 Supported by the BMFT, Germany.; Klovning, A., University of Bergen, Norway2 2 Partially supported by the Norwegian Research Council for Science and Humanities; Lillestöl, E., University of Bergen, Norway2 2 Partially supported by the Norwegian Research Council for Science and Humanities; Lillethun, E., University of Bergen, Norway2 2 Partially supported by the Norwegian Research Council for Science and Humanities; Skard, J.A., University of Bergen, Norway2 2 Partially supported by the Norwegian Research Council for Science and Humanities; Ackermann, H., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Alexander, G., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Barreiro, F., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Bürger, J., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Criegee, L., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Dehne, H.C., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Devenish, R., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Eskreys, A., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Flügge, G., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Franke, G., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Gabriel, W., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Gerke, Ch., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Knies, G., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Lehmann, E., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Mertiens, H.D., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Michelsen, U., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Pape, K.H., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Reich, H.D., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Stella, B., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Ranga Swamy, T.N., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Timm, U., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Wagner, W., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Waloschek, P., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Winter, G.G., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Zimmermann, W., Deutsches Elektronen-Synchrotron DESY, Hamburg, Germany; Achterberg, O., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Blobel, V., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Boesten, L., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Kapitza, H., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Koppitz, B., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Lührsen, W., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Maschuw, R., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; van Staa, R., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Spitzer, H., II. Institut für Experimentalphysik der Universität Hamburg, Germany1; Chang, C.Y., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Glasser, R.G., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Kellogg, R.G., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Lau, K.H., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Sechi-Zorn, B., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Skuja, A., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Welch, G., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Zorn, G.T., University of Maryland, College Park, USA8 8 Partially supported by Department of Energy, United States; Bäcker, A., Gesamthochschule Siegen, Germany1; Brandt, S., Gesamthochschule Siegen, Germany1; Derikum, K., Gesamthochschule Siegen, Germany1; Diekmann, A., Gesamthochschule Siegen, Germany1; Grupen, C., Gesamthochschule Siegen, Germany1; Meyer, H.J., Gesamthochschule Siegen, Germany1; Neumann, B., Gesamthochschule Siegen, Germany1; Rost, M., Gesamthochschule Siegen, Germany1; Zech, G., Gesamthochschule Siegen, Germany1; Azemoon, T., Gesamthochschule Wuppertal, Germany1; Daum, H.J., Gesamthochschule Wuppertal, Germany1; Meyer, H., Gesamthochschule Wuppertal, Germany1; Meyer, O., Gesamthochschule Wuppertal, Germany1; Rössler, M., Gesamthochschule Wuppertal, Germany1; Schmidt, D., Gesamthochschule Wuppertal, Germany1; Wacker, K., Gesamthochschule Wuppertal, Germany1","We present the first data on photon-photon annihilation into hadrons for CM energies &gt; 1 GeV obtained with the detector PLUTO at the e+e- storage ring PETRA. Cross sections are extracted using an inelastic eγ scattering formalism. The results are compared to expectations from Regge-like models. © 1979.",,,Article,"Final","",Scopus,2-s2.0-4243341746
"Ranft J., Nelson W.R.","16485044800;7401694446;","Monte Carlo calculation of photon, electron, and position production from primary proton beams",1979,"Nuclear Instruments and Methods","167","3",,"443","448",,1,"10.1016/0029-554X(79)90225-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249147164&doi=10.1016%2f0029-554X%2879%2990225-8&partnerID=40&md5=49e09f47303153e208c6d69637c3edf0","CERN, Geneva, Switzerland","Ranft, J., CERN, Geneva, Switzerland; Nelson, W.R., CERN, Geneva, Switzerland","Combining the Monte Carlo calculations of the hadron cascade and electromagnetic cascade within a nuclear target irradiated by a high-energy proton beam, we calculate the yields of secondary photons, electrons, and positrons from the target. These yields are useful for the design and optimization of secondary photon, electron and positron beams. Furthermore, the calculations allow one to study the filling of electron or position storage rings operating together with a proton synchrotron or storage ring such as the CERN SPS, the BNL ISABELLE, or the proposed Serpukhov UNK. © 1979.",,,Article,"Final","",Scopus,2-s2.0-49249147164
"Goggi G., Conta C., Fraternali M., Livan M., Mantovani G.C., Pastore F., Alberi G., Baldracchini F.","22971013800;7003745188;7003853929;22835662400;8094788000;57201696249;6503979484;57212720427;","Analysis of single and coherent nucleon diffraction dissociation at ISR energies",1979,"Nuclear Physics, Section B","161","1",,"14","54",,9,"10.1016/0550-3213(79)90124-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18444378288&doi=10.1016%2f0550-3213%2879%2990124-X&partnerID=40&md5=95184bed6fb2b2f4b3d4c7389cb6c9fe","CERN, Geneva, Switzerland; Istituto di Fisica, Università di Pavia, Italy; Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Istituto di Fisica Teorica, Università di Trieste, Italy; Istituto di Fisica Nucleare, Sezione di Trieste, Italy","Goggi, G., CERN, Geneva, Switzerland; Conta, C., Istituto di Fisica, Università di Pavia, Italy, Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Fraternali, M., Istituto di Fisica, Università di Pavia, Italy, Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Livan, M., Istituto di Fisica, Università di Pavia, Italy, Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Mantovani, G.C., Istituto di Fisica, Università di Pavia, Italy, Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Pastore, F., Istituto di Fisica, Università di Pavia, Italy, Istituto Nazionale di Fisica Nucleare, Sezione di Pavia, Italy; Alberi, G., Istituto di Fisica Teorica, Università di Trieste, Italy, Istituto di Fisica Nucleare, Sezione di Trieste, Italy; Baldracchini, F., Istituto di Fisica Teorica, Università di Trieste, Italy, Istituto di Fisica Nucleare, Sezione di Trieste, Italy","We present the analysis of a combined measurement of neutron and proton diffraction dissociation into (Nπ) and (Nππ) final states, both on proton and deuteron targets. The experiment was performed at the CERN Intersecting Storage Rings with the Split Field Magnet detector using proton and deuteron colliding beams. Mass spectra and decay angular distributions are compared with the predictions of a dual-reggeized Deck model. Strong decay angular correlations are observed in all cases. Pronounced structures observed in the differential cross sections of the coherent diffractive processes for small produced masses are interpreted in terms of constructive interference between the single- and double-scattering terms in a Glauber analysis. These interference effects cannot be reproduced by a central dissociation mechanism and require a peripheral description of the elementary nucleon-nucleon diffractive production amplitudes. © 1979.",,,Article,"Final","",Scopus,2-s2.0-18444378288
"Borisevich G.P., Noks P.P., Kononenko A.A., Rubin A.B., Vozari E.","6602893100;7006264915;35886444100;24446372300;6505821877;","Polarization of photosynthetic membranes and the reaction centres of Rhodopseudomonas sphaeroides, 1760-1 in an external electric field",1979,"Biophysics","24","5",,"862","867",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249151154&partnerID=40&md5=4d44356a082ab8f0b9104d95231be228","Biological Faculty, the Lomonosov State University, Moscow, Russian Federation","Borisevich, G.P., Biological Faculty, the Lomonosov State University, Moscow, Russian Federation; Noks, P.P., Biological Faculty, the Lomonosov State University, Moscow, Russian Federation; Kononenko, A.A., Biological Faculty, the Lomonosov State University, Moscow, Russian Federation; Rubin, A.B., Biological Faculty, the Lomonosov State University, Moscow, Russian Federation; Vozari, E., Biological Faculty, the Lomonosov State University, Moscow, Russian Federation","The external electric field with a strength of 105 V/cm causes the appearance of a polarized state in films of chromatophores and photosynthetic reaction centres (r.c.) of purple bacteria. A natural indicator of the polarized state is provided by the pigments of the photosynthetic apparatus, in particular, the carotenoids the absorption spectra of which change in the electric field. Polarization is due to change in the position and orientation of the various charged groups and may be fixed at low temperature (- 120 °C). On thawing the sample this altered state relaxes to the initial and in the external measuring circuit the current of the thermaldepolarization is recorded. The dependence of the current on the degree of hydration, the chemical modification and the thermal treatment of the preparations indicates the participation of the macromolecular components in the formation of the polarized state. In lightadapted samples the degree of polarization rises, which may indicate the presence of conformational rearrangements in the course of the primary photoreactions. It is assumed that polarization in the r.c. during electron transport may serve as the mechanism ensuring stabilization of the separated charges and storage of energy. © 1980.",,,Article,"Final","",Scopus,2-s2.0-49249151154
"Willner I., Ford W.E., Otvos J.W., Calvin M.","35570812900;56234895000;7005594125;7005061754;","Photoinduced electron transfer across a water-oil boundary as a model for redox reaction separation [3]",1979,"Nature","280","5725",,"823","824",,71,"10.1038/280823a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849163849&doi=10.1038%2f280823a0&partnerID=40&md5=b70cf3602f9e1cafc25821e87df4757e","Laboratory of Chemical Biodynamics, Lawrence Berkeley Laboratory, University of California, Berkeley, CA 94720, United States","Willner, I., Laboratory of Chemical Biodynamics, Lawrence Berkeley Laboratory, University of California, Berkeley, CA 94720, United States; Ford, W.E., Laboratory of Chemical Biodynamics, Lawrence Berkeley Laboratory, University of California, Berkeley, CA 94720, United States; Otvos, J.W., Laboratory of Chemical Biodynamics, Lawrence Berkeley Laboratory, University of California, Berkeley, CA 94720, United States; Calvin, M., Laboratory of Chemical Biodynamics, Lawrence Berkeley Laboratory, University of California, Berkeley, CA 94720, United States","THE creation of artificial solar energy conversion and storage systems that mimic the photosynthetic pathway has evoked great interest in recent years 1. One approach to the photolysis of water involves the mediation of two photosystems in the generation of reduced and oxidised species that are the active components in the decomposition of water2,3. However, homogeneous (aqueous) solutions of these components suffer from the basic limitation that the reducing and oxidising agents can react with each other and thus no net reaction can be observed. Several kinds of synthetic 'photosynthetic membranes' have been suggested as a means of separating the two redox units and overcoming these fundamental difficulties3. Recently, photo-sensitised electron transfer across vesicle walls has been demonstrated and suggested as a means for generating oxidising and reducing agents in separate water compartments4. We report here a photochemical electron transfer across the interface of a water-in-toluene microemulsion, and propose this system as a model for the separation of oxidised and reduced species. It is well known that surfactant molecules aggregate to reversed micelles in organic solvents5. Reversed micelles entrap water to form 'water pools' in a continuous oil phase. The proposed general model for the compartmentalisation of two water phases and its utilisation in the photolysis of water is shown in Fig. 1. © 1979 Nature Publishing Group.",,,Letter,"Final","",Scopus,2-s2.0-36849163849
"Brunner G.","36838708600;","Three imperatives: Food storage, energy, work ...",1979,"Nature","280","5723",,"530","",,,"10.1038/280530a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849160934&doi=10.1038%2f280530a0&partnerID=40&md5=380307b88e92fbae8b663134b71140f8","European Communities for Energy, Research, Science and Education","Brunner, G., European Communities for Energy, Research, Science and Education",[No abstract available],,,Article,"Final","",Scopus,2-s2.0-36849160934
"Ramp F.L.","57224301471;","Secondary batteries powered by forced ionisation [4]",1979,"Nature","278","5702",,"335","337",,3,"10.1038/278335a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849152519&doi=10.1038%2f278335a0&partnerID=40&md5=81e154f3b84c3fb8023088ff267ddef6","BF Goodrich Research and Development, Brecksville, OH 44141, United States","Ramp, F.L., BF Goodrich Research and Development, Brecksville, OH 44141, United States","SECONDARY batteries normally store energy by accumulation of electrode products formed by electron transfer, that is, production of a reducing agent at one electrode and an oxidising agent at the other electrode. I have demonstrated a storage battery concept that depends on the energy associated with ionisation of slightly dissociated compounds, for example, forcing the equilibrium H2O⇌H++OH- to the right stores energy. A cell for recovery of this energy as electricity is described here. De Körösy and Zeigersen have mentioned the possibility of a primary battery based on these principles1. © 1979 Nature Publishing Group.",,,Letter,"Final","",Scopus,2-s2.0-36849152519
"Olins A.L., Wilkinson-Singley E., Bentley J., Olins D.E.","7004311017;7801409285;7201375375;35565541700;","Stereo-electron microscopy and energy-dispersive x-ray analysis of avian reticulocytes",1979,"European Journal of Cell Biology","19","3",,"239","249",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018771567&partnerID=40&md5=d84db6248e1be7c98f3410b7f4d2102f","Oak Ridge Grad. Sch. Biomed. Sci., Univ. Tennessee, Oak Ridge Nat. Lab., Oak Ridge, Tenn., United States","Olins, A.L., Oak Ridge Grad. Sch. Biomed. Sci., Univ. Tennessee, Oak Ridge Nat. Lab., Oak Ridge, Tenn., United States; Wilkinson-Singley, E., Oak Ridge Grad. Sch. Biomed. Sci., Univ. Tennessee, Oak Ridge Nat. Lab., Oak Ridge, Tenn., United States; Bentley, J., Oak Ridge Grad. Sch. Biomed. Sci., Univ. Tennessee, Oak Ridge Nat. Lab., Oak Ridge, Tenn., United States; Olins, D.E., Oak Ridge Grad. Sch. Biomed. Sci., Univ. Tennessee, Oak Ridge Nat. Lab., Oak Ridge, Tenn., United States","Utilizing the techniques of stereo-electron microscopy (stereo-EM) and energy-dispersive x-ray analysis (EDX), we have studied aspects of the ultrastructure of avian reticulocytes. Stereo-EM of thin sections (0.10 to 0.25 μm thick) stained with uranyl and lead revealed the three-dimensional arrangement of 25 nm chromatin fibers on the tangential surfaces of nuclei. Use of the Bernhard staining procedure in combination with stereo-EM permitted a three-dimensional view of the interchromatin spaces and channels leading to the nuclear pores, and of cytoplsmic polyribosomes. With either staining technique we frequently encountered in the cytoplasm clusters and paracrystalline arrays of electron-dense granules with granule diameters approximately 1/2 that of monomer ribosomes. These granules were highly electron-dense in unstained specimens and have been identified as intracellular ferritin on the basis of the similarity of their ultrastructural morphology to that of horse spleen ferritin and their high content of iron as determined by EDX. The possibility that these granules represent toxic products of phenylhydrazine treatment (Heinz bodies) is considered unlikely, since we have demonstrated in this study that Heinz bodies cannot be visualized in unstained preparations, do not reveal the same granular structure, and do not contain significant amounts of iron above background. The occurrence of intracellular ferritin is discussed in light of current concepts of iron transport and storage during erythropoiesis.",,"bird; electron microscopy; reticulocyte; reticuloendothelial system; Anemia; Animal; Chickens; Electron Probe Microanalysis; Ferritin; Microscopy, Electron; Reticulocytes; Support, U.S. Gov't, Non-P.H.S.; Support, U.S. Gov't, P.H.S.",Article,"Final","",Scopus,2-s2.0-0018771567
"Dence M.R., Scott W.J.","16515920300;56296155300;","The use of geophysics in the Canadian radioactive waste disposal program, with examples from the Chalk River research area.",1979,"Geoscience Canada","6","4",,"190","194",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018731173&partnerID=40&md5=1ebd30acc0c84867392789885ce5c5f7",,"Dence, M.R.; Scott, W.J.","A program of integrated geophysical surveys has been developed within the Department of Energy, Mines and Resources in response to requests from Atomic Energy of Canada Ltd. for assistance in verifying the concept of deep underground storage of radioactive waste and in selecting suitable sites for a disposal vault. Both well established and innovative airborne, ground and borehole techniques are being tested for their usefulness in determining overall structure, lithological variations, rock quality, the character of specific fracture systems and long term stability of selected areas. Preliminary results from the Chalk River Nuclear Laboratories property illustrate the use of electrical, seismic and other methods in analysing complex fracture systems.-Author",,"airborne; borehole techniques; geophysical surveys; ground; radioactive waste; underground storage",,"Final","",Scopus,2-s2.0-0018731173
"Molinari A.","7103155633;","Dynamic Response of a Thermoelastic Half-Space to Energy Storage. [RESPONSE DYNAMIQUE D'UN DEMI-ESPACE THERMOELASTIQUE A UN DEPOT D'ENERGIE.]",1979,"Journal de mecanique","18","3",,"433","468",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018717605&partnerID=40&md5=682605d343504087aa26e290e52079d3",,"Molinari, A.","A study was made about the dynamic behavior of a thermoelastic half space which is submitted to a flux of energy. The evolution of the stress wave is described via two approximate solutions obtained by distinct perturbation methods. These solutions match each other and this allows in particular to determine their domain of validity.",,"THERMOELASTICITY",,"Final","",Scopus,2-s2.0-0018717605
