Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Takahashi K., Yasuda H., Takami N., Horie S., Suzui Y.","55500709200;55151954100;56036699900;7102527910;57210269474;","Analysis of the conditions that promote passivation on calciumalloy grids in lead/acid batteries",1991,"Journal of Power Sources","36","4",,"451","460",,10,"10.1016/0378-7753(91)80071-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026394097&doi=10.1016%2f0378-7753%2891%2980071-5&partnerID=40&md5=5a46c3524d17788c95801f08dcd5fe06","Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan","Takahashi, K., Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan; Yasuda, H., Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan; Takami, N., Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan; Horie, S., Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan; Suzui, Y., Matshushita Battery Ind. Co. Ltd., Storage Battery Division, 555 Sakai juku Shizuoka, 431-04, Japan","It is well known that calciumalloy grids used in positive plates in lead/acid batteries often exhibit passivation phenomena. Such phenomena do not always appear for a given set of conditions. An investigation has been conducted of the conditions giving rise to grid passivation. As a result, it has been concluded that high potential and low acid concentration are the major factors promoting an increase in impedance. In addition, cell design variables such as the acid/active-material ratio and operational conditions such as over-discharge and squeeze discharge with a very low-rate current may also give rise to passivation. It has been found that a new surface-treatment technology involving application of tin-rich and/or an antimony-rich, thin layer on the grid surface is very effective in overcoming this disadvantageous characteristic of calciumalloy grids. © 1991.",,"Electrochemistry--Energy Resources; Calcium-alloy Grids; Lead-acid Batteries; Storage Batteries; Electric Batteries, Secondary",Article,"Final","",Scopus,2-s2.0-0026394097
"Culpin B., Rand D.A.J.","56618863700;7005020198;","Failure modes of lead/acid batteries",1991,"Journal of Power Sources","36","4",,"415","438",,77,"10.1016/0378-7753(91)80069-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026371304&doi=10.1016%2f0378-7753%2891%2980069-A&partnerID=40&md5=65f730b1bf1d9a1039e2467447af9dd7","Chloride Industrial Batteries, P.O. Box 5, Clifton Junction, Swinton, Manchester M27 2LR U.K., United Kingdom; CSIRO Division of Mineral Products, P.O. Box 124, Port Melbourne, Vic. 3207, Australia","Culpin, B., Chloride Industrial Batteries, P.O. Box 5, Clifton Junction, Swinton, Manchester M27 2LR U.K., United Kingdom; Rand, D.A.J., CSIRO Division of Mineral Products, P.O. Box 124, Port Melbourne, Vic. 3207, Australia","The delivery and storage of electrical energy in lead/acid batteries via the conversion of lead dioxide and lead to, and from, lead sulphate is deceptively simple. In fact, battery performance depends upon the cell design, the materials of construction, a complex interplay between the multitudinous parameters involved in plate preparation, the chemical composition/structure of the active materials, and the duty/conditions of battery operation. It is not surprising, therefore, that the factors responsible for the degradation of battery performance, and eventual failure, are many and varied. Apart from occasional field surveys of automotive batteries in the U.S.A., comprehensive failure analyses of units removed from service are rarely published. In general, the information is kept proprietary, or appears as a post mortem report that is subsidiary to some other topic of interest. By contrast, the literature abounds with detailed laboratory investigations of phenomena that are likely to contribute, wholly or in part, to the demise of batteries. In broad terms, this review draws together the fragmented and scattered data presently available on the failure mechanisms of lead/acid batteries in order to provide a platform for further exploration of the phenomena, and for the planning of remedial strategies. The approach taken is to classify, first, the different lead/acid technologies in terms of required duty (i.e., float, cycling and automotive applications), unit design (i.e., flat or tubular plate, flooded or immobilized electrolyte), and grid alloy (i.e., leadantimony or leadcalcium system). A distinction is then made between catastrophic failure, as characterized by a sudden inability of the battery to function, and progressive failure, as demonstrated by some more subtle deviation from optimum performance. Catastrophic failure is attributed to incorrect cell design, poor manufacturing practice, abuse, or misuse. These problems are obvious and, accordingly, have been afforded little discussion. Progressive life-limiting factors encountered with flooded-electrolyte batteries are discussed in detail. These are mainly associated with degradation of the positive plate, the negative plate and the separator. The technology of valve-regulated (i.e., immobilized-electrolyte) batteries is still at an early stage compared with that of flooded designs and, consequently, published information on failure modes is very limited. Nevertheless, based on the reports that are available and the authors' own knowledge, it is possible to make estimates of the major and minor causes of failure (note, these will also occur in flooded systems, but with shifted emphasis). Grid corrosion and growth are generally considered to be of major importance. Both negative-plate sulphation and water loss are also of concern, particularly in cycling applications. By contrast, the traditional problems associated mossing and dendritic growth of the active material should be reduced in valve-regulated batteries. © 1991.",,"Electrochemistry--Energy Resources; Cycling Duty; Grid Alloys; Lead-acid Batteries; Plate Materials; Electric Batteries, Secondary",Article,"Final","",Scopus,2-s2.0-0026371304
"Beer R., Calzaferri G., Li J., Waldeck B.","57197404949;7006817889;26643171400;7005667712;","Towards artificial photosynthesis. Experiments with silver zeolites, part 2",1991,"Coordination Chemistry Reviews","111","C",,"193","200",,43,"10.1016/0010-8545(91)84024-Y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002321699&doi=10.1016%2f0010-8545%2891%2984024-Y&partnerID=40&md5=b950db359ca11bf63e9a1a38eba2e1d0","Institute of Inorganic and Physical Chemistry, University of Bern, Freiestrasse 3, CH-3000 Bern 9, Switzerland","Beer, R., Institute of Inorganic and Physical Chemistry, University of Bern, Freiestrasse 3, CH-3000 Bern 9, Switzerland; Calzaferri, G., Institute of Inorganic and Physical Chemistry, University of Bern, Freiestrasse 3, CH-3000 Bern 9, Switzerland; Li, J., Institute of Inorganic and Physical Chemistry, University of Bern, Freiestrasse 3, CH-3000 Bern 9, Switzerland; Waldeck, B., Institute of Inorganic and Physical Chemistry, University of Bern, Freiestrasse 3, CH-3000 Bern 9, Switzerland","We discuss a photochemical energy storage system split in three parts: the oxidation of water to oxygen, the reduction of water to hydrogen and the coupling of the two processes. Coupling has to be accomplished by means of a membrane that allows the transport of electrons and protons from the oxidative to the reductive side and prevents recombination reactions. We discuss several specific possibilities to link the two half-reactions. One of them leads to an interesting coupling scheme between LMCT and MLCT states. © 1991.",,,Article,"Final","",Scopus,2-s2.0-0002321699
"Foltin M., Grill V., Rauth T., Märk T.D.","15075559000;56276219700;15054737400;36037004500;","Isomer-induced metastable decay of (C4H10)n C4H+7 cluster ions",1991,"International Journal of Mass Spectrometry and Ion Processes","110","3",,"R7","R13",,4,"10.1016/0168-1176(91)80032-I","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949274360&doi=10.1016%2f0168-1176%2891%2980032-I&partnerID=40&md5=7b4475c7d3f5b59786f04c84abff9777","Institut für Ionenphysik, Leopold Franzens Universität, Technikerstrasse 25, A 6020 Innsbruck, Austria","Foltin, M., Institut für Ionenphysik, Leopold Franzens Universität, Technikerstrasse 25, A 6020 Innsbruck, Austria; Grill, V., Institut für Ionenphysik, Leopold Franzens Universität, Technikerstrasse 25, A 6020 Innsbruck, Austria; Rauth, T., Institut für Ionenphysik, Leopold Franzens Universität, Technikerstrasse 25, A 6020 Innsbruck, Austria; Märk, T.D., Institut für Ionenphysik, Leopold Franzens Universität, Technikerstrasse 25, A 6020 Innsbruck, Austria","The metastable fragmentation of the (C4H10n C4H+7 cluster ions produced by the electron impact ionization of neutral n-butane clusters has been studied with a double-focussing sector field mass spectrometer. In addition to the usual statistical single-monomer evaporation, (C4H10nC4H+7 cluster ions were found to exhibit a more complex metastable decay pattern, involving evaporation of 2-4 and 4-7 C4H10 monomers. A mechanism based on energy storage in metastable isomers of C4H+7 within the butane cluster ion is suggested to be responsible for the unusual metastable fragmentation pattern of (C4H10)n C4H+7 cluster ions. © 1991.",,,Article,"Final","",Scopus,2-s2.0-44949274360
"Winter C.-J.","7202992861;","High-temperature solar energy utilization after 15 years R&D: kick-off for the third generation of technologies",1991,"Solar Energy Materials","24","1-4",,"26","39",,3,"10.1016/0165-1633(91)90046-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414837&doi=10.1016%2f0165-1633%2891%2990046-N&partnerID=40&md5=a42dc4efd014b0226d484836e3b86530","DLR - German Aerospace Research Establishment and ZSW - Solar, Hydrogen Energy Research Center Stuttgart/Ulm, Pfaffenwaldring 38-40, 7000 Stuttgart 80, Germany","Winter, C.-J., DLR - German Aerospace Research Establishment and ZSW - Solar, Hydrogen Energy Research Center Stuttgart/Ulm, Pfaffenwaldring 38-40, 7000 Stuttgart 80, Germany","Today we look back on 15 years of international research and development of solar tower, parabolic trough and parabolic dish technologies. Many countries have contributed to this effort. The market is growing. Some 300 MWe from solar thermal parabolic trough power plants are being fed into electric grids and doing peaking/intermediate load duty under commercial conditions. It is reported that several hundred additional megawatts are under contract or being planned. Approxomately 3-5 billion DM have been spent worldwide on R&amp;D. Only the parabolic trouh power plants have managed to get beyond the R&amp;D stage. Here the accumulated experience is about 1000 MWe × a (1989) power plant operating years. Solar tower and parabolic dish technologies still have to demonstrate their market readiness or are not yet at the pilot project stage. A consortium of European and USA companies is preparing an air-colled 30 MWe solar tower power plant, PHOEBUS, for Jordan. The foundations are being laid for high-temperature solar chemistry. Fifteen years after the initiation of research activities, the international community of scientists and engineers at work on solar thermal energy conversion needs a nwe perspective for the next 15 years in order to avoid technological gaps. There are even more incentives for this work than before: &amp;#x02022; {music flat sign} Over five billion people live on earth; six billion are likely in 2000. The population doubles in only 30 years now! All need to be fed and clothed, all of them need a roof over their head. Since by far the majority lives in or near the highly insolated parts of the world, solar energy utilization is a natural choice. &amp;#x02022; {music flat sign} Investments for energy supply are a significant economic factor. In 1986 they amounted to 320 billion US$ (not including countries with centrally planned economies), which is equivalent to 11% of the world's capital investments. In the future, the greatest demand for energy supply projects will be in the developing countries, most of which are located in the earth's sun belt. For these countries the World Bank estimates a need for annual power plant investments of over 100 billion US$ for the next 20 years. At present about 20 billion US$/a is being invested by the energy utilities, by development banks, and as a result of bilateral agreements. This leaves a balance of over 50 billion US$ for which new financing has to be found. &amp;#x02022; {music flat sign} The use of solar energy contributes only very marginaly, if at all, to environmental damage. Solar energy does not require energy raw materials and as a consequence does not prodcue any associated pollutants. Those aspects of solar energy technologies having effects on teh environment, such as land area, material and eneryg intensities, are becoming less and less relevant because of progress in R&amp;D. &amp;#x02022; {music flat sign} By contrast, the finite nature of the fossil energy raw materials and their irreversible for quasi-irreversible damage to the environment are becoming ever more obvious. The atmosphere is burdened with 22.5 × 109 tons of anthropogenic CO2 annually (198). There is no containment technology yet nor is an economically applicable one likely. Research and development for the third generation of solar thermal high-temperature technologies has to be started and carried out with perseverance, in international cooperation. It is hoped that the International Energy Agency (IEA) can once again provide the necessary protective climate. Examples for future projects are: &amp;#x02022; {music flat sign} lightweigth membrane heliostats, troughs and dishes; &amp;#x02022; {music flat sign} industrialized solarized prime movers in the several hundred kilowatt to a few hundred megawatt range; &amp;#x02022; {music flat sign} receiver-reactors for dishes; &amp;#x02022; {music flat sign} thermal/latent heat storage for intermediate-load duty solar thermal plants; &amp;#x02022; {music flat sign} advanced air-cooled or direct particle absorption receivers; &amp;#x02022; {music flat sign} direct solar water vaporization receivers/loops. This paper views the state-of-the-art of high-temperature solar thermal energy conversion, raises questions about the relevant future technologies, outlines appropriate organizational and management structures, and estimates the financial requirements and the time scale. © 1991.",,"Management; Solar Radiation--Collectors; Solar Radiation--Concentrators; High-Temperature Solar Thermal Energy Conversion; High-Temperature Solar Tower Power Plants; Mid-Temperature Parabolic Trough Farms; Parabolic Power Plants; PHOEBUS Power Plant; Solar Power Plants",Article,"Final","",Scopus,2-s2.0-0026414837
"Emmenegger R., Rudolf Oswald H., Reller A.","6506130104;6504771487;7006857664;","UV/VIS/IR-induced heterogenous processes of transition metal carbonates and transition metal oxides",1991,"Solar Energy Materials","24","1-4",,"397","405",,2,"10.1016/0165-1633(91)90078-Y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414824&doi=10.1016%2f0165-1633%2891%2990078-Y&partnerID=40&md5=afe4cd0ee83d5774b7463a26039dcefa","Anorganisch-Chemisches Institut der Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland","Emmenegger, R., Anorganisch-Chemisches Institut der Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland; Rudolf Oswald, H., Anorganisch-Chemisches Institut der Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland; Reller, A., Anorganisch-Chemisches Institut der Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland","Mechanism and energetics of heterogenous solid state processes of relevance for the chemical storage of solar energy have been investigated by means of a recently developed experimental set-up consisting of the combination of a UV/VIS light source with a thermobalance as well as by means of X-ray diffraction and electron microscopic techniques. As model reactions for these studies, the decomposition of siderite, FeCO3, as well as reversible reduction/reoxidation processes in the systems FeOx/Fe0 and RuO2/Ru0 are presented. © 1991.",,"Chemical Reactions--Redox; Iron And Alloys; Iron Oxides; Ruthenium And Alloys; Ruthenium Compounds; Siderite; Thermobalance; X-Ray Diffraction; Solar Energy",Article,"Final","",Scopus,2-s2.0-0026414824
"Zarza E., Ajona J., León J., Gregorzewski A., Genthner K.","55887321600;6602427825;7202141838;7801319442;6603432135;","Solar thermal desalination project at the Plataforma Solar de Almeria",1991,"Solar Energy Materials","24","1-4",,"608","622",,11,"10.1016/0165-1633(91)90094-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414790&doi=10.1016%2f0165-1633%2891%2990094-2&partnerID=40&md5=2ea070e78777a9a85e0754fd2cf62d76","Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain","Zarza, E., Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain; Ajona, J., Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain; León, J., Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain; Gregorzewski, A., Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain; Genthner, K., Plataforma Solar de Almeria, Apartado 22, E-04200 Tabernas (Almeria, Spain, Spain","The supply and demand of drinking water has become unbalanced in many places due to population growth and changes in weather conditions. About 2000 million people do not have a stable source of drinking water at present. This shortage of drinking water affects many countries in the third world, which also lack conventional energy sources. As these countries usually have salt water resources and a high level of solar insolation which could be used to produce drinking water from brackish or seawater, the Spanish research institution CIEMAT (Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas) and the German DLR (Deutsche Forschungsanstalt für Luft- und Raumfahrt e.V.) are promoting solar brackish and seawater desalination R&D in the so-called Solar Thermal Desalination (STD) Project. The STD Project forms part of the Industrial Solar Energy Applications Investigation Program, now being carried out at the Plataforma Solar de Almeria (PSA), a solar energy research center located in Southern Spain. Project objectives and current status are described in this paper, together with some preliminary results of first phase test campaign evaluation and an overview of system improvements to be implemented in the second phase of the project. © 1991.",,"Desalination; Distillation; Solar Energy--Applications; Drinking Water; Solar Thermal Desalination Project; Thermal Storage Tanks; Seawater",Article,"Final","",Scopus,2-s2.0-0026414790
"Glück A., Tamme R., Kalfa H., Streuber C.","6701623951;7003316890;6603321278;6508312616;","Investigation of high temperature storage materials in a technical scale test facility",1991,"Solar Energy Materials","24","1-4",,"240","248",,11,"10.1016/0165-1633(91)90064-R","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414775&doi=10.1016%2f0165-1633%2891%2990064-R&partnerID=40&md5=6b5fe843c66ebec37af49569b5b4352a","DLR, Deutsche Forschungsanstalt für Luft- und Raumfahrt, Institut für Techn. Thermodynamik, D-7000 Stuttgart 80, Germany; DIDIER WERKE AG, Entwicklung Anlagentechnik, D-6200 Wiesbaden 1, Germany","Glück, A., DLR, Deutsche Forschungsanstalt für Luft- und Raumfahrt, Institut für Techn. Thermodynamik, D-7000 Stuttgart 80, Germany; Tamme, R., DLR, Deutsche Forschungsanstalt für Luft- und Raumfahrt, Institut für Techn. Thermodynamik, D-7000 Stuttgart 80, Germany; Kalfa, H., DIDIER WERKE AG, Entwicklung Anlagentechnik, D-6200 Wiesbaden 1, Germany; Streuber, C., DIDIER WERKE AG, Entwicklung Anlagentechnik, D-6200 Wiesbaden 1, Germany","For new industrial and solar applications of high temperature storage systems advanced storage materials with higher energy density than the existing refractory materials are required. For this, the 'composite salt/ceramic thermal energy storage concept' has been proposed. The paper presents a technical scale test facility, which has been built for investigating, among others, new developed hybrid materials in form of technical products, following this concept. It gives a survey of the planned tests, summarizes the main targets and describes the first checkerwork. © 1991.",,"Ceramic Products; Salts; Composite Salt/Ceramic Thermal Energy Storage Concept; STCR Plant PHOEBUS; Solar Energy",Article,"Final","",Scopus,2-s2.0-0026414775
"Levitan R., Levy M., Rosin H., Rubin R.","24311809900;7404616661;24312988700;35561572100;","Closed-loop operation of a solar chemical heat pipe at the Weizmann Institute solar furnace",1991,"Solar Energy Materials","24","1-4",,"464","477",,15,"10.1016/0165-1633(91)90083-W","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414717&doi=10.1016%2f0165-1633%2891%2990083-W&partnerID=40&md5=f43f704299f0a6cdd4aa8090aaa1b4f2","Materials Research Department, Weizmann Institute of Science, Rehovot, Israel","Levitan, R., Materials Research Department, Weizmann Institute of Science, Rehovot, Israel; Levy, M., Materials Research Department, Weizmann Institute of Science, Rehovot, Israel; Rosin, H., Materials Research Department, Weizmann Institute of Science, Rehovot, Israel; Rubin, R., Materials Research Department, Weizmann Institute of Science, Rehovot, Israel","The performance of a solar chemical heat pipe was studied using CO2 reforming of methane as the vehicle for storage and transport of solar energy. The endothermic reforming reaction was carried out in an Inconel reactor, packed with a rhodium catalyst. The reactor was suspended in an insulated box receiver which was placed in the focal plane of the Schaeffer Solar Furnace of the Weizmann Institute of Science. The exothermic methanation reaction was run in a tubular reactor filled with the same Rh catalyst and fed with the products from the reformer. Conversions of over 80% were achieved for both reactions. In the closed-loop mode the products from the reformer and from the methanator were compressed into separate storage tanks. The two reactions were run consecutively and the whole process was repeated for nine cycles. The overall performance of the closed loop was according to expectations. © 1991.",,"Carbon Dioxide; Catalysts; Furnaces--Solar; Heat Pipes; Methanation; Methane--Reforming; Inconel Reactor; Schaeffer Solar Furnace; Solar Chemical Heat Pipe; Solar Energy",Article,"Final","",Scopus,2-s2.0-0026414717
"Fricker H.W.","7003978074;","High-temperature heat storage using natural rock",1991,"Solar Energy Materials","24","1-4",,"249","254",,24,"10.1016/0165-1633(91)90065-S","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026414693&doi=10.1016%2f0165-1633%2891%2990065-S&partnerID=40&md5=35be0aa170f92540db69a03e4ae4ef6c","SOTEL, Breitestrasse 22, CH-8544 Rickenbach, Switzerland","Fricker, H.W., SOTEL, Breitestrasse 22, CH-8544 Rickenbach, Switzerland","In the study for a CRS power plant in the Swiss alps, METAROZ, a natural rock heat storage was proposed for use in the atmospheric air heat transfer circuit [1]. Analytical work performed subsequently at Paul Scherrer Institute (PSI) demonstrated, that from a thermodynamic point of view such a storage unit would function as intended, [2], namely produce a discharging air temperature almost identical to the charging air temperature. A following study, sponsored by the Bundesamt für Energiewirtschaft and performed by SOTEL, dealt with the practical problems of this type of storage [3]. © 1991.",,"Granite--Applications; Heat Transfer; Solar Power Plants; CRS Power Plant; METAROZ; Natural Rock Heat Storage; Steel Vessel; Solar Energy",Article,"Final","",Scopus,2-s2.0-0026414693
