Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Leemput N., Van Roy J., Geth F., Driesen J., De Breucker S.","55210784800;54783629400;36158232600;7004047047;24824142000;","Grid and fleet impact mapping of EV charge opportunities",2013,"Data Science and Simulation in Transportation Research",,,,"364","391",,2,"10.4018/978-1-4666-4920-0.ch017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927148838&doi=10.4018%2f978-1-4666-4920-0.ch017&partnerID=40&md5=5feb19a0d9aac9b3f88c21f5d120a380","KU Leuven, Belgium; Division ESAT-Electa, Belgium; VITO, Belgium","Leemput, N., KU Leuven, Belgium, Division ESAT-Electa, Belgium; Van Roy, J., KU Leuven, Belgium, Division ESAT-Electa, Belgium; Geth, F., KU Leuven, Belgium, Division ESAT-Electa, Belgium; Driesen, J., KU Leuven, Belgium; De Breucker, S., VITO, Belgium","This chapter assesses the impact of different technical solutions and their impact on the ability of a fleet of plug-in hybrid electric vehicles to drive in electric mode as much as possible. The technical solutions covered in this chapter to attain this objective include: charging at low and medium power; charging at home, at work, and at other locations; and using fleets with small, medium, and large battery sizes. The driving behavior of the fleet is modeled using an availability analysis based on statistical data from Flanders and The Netherlands. The fleet itself is based on data of the Flemish vehicle segmentation, while the electric consumption of each segment is determined based on realistic vehicle data and driving cycles. This data is combined into different scenarios for which the utility factor, the energy consumption, the grid impact, and the battery utilization is investigated. Based on these scenario guidelines concerning the appropriate charge power at different locations and the distribution of charge locations, the expected grid impact and utility factor of different fleets are formulated. © 2014 by IGI Global. All rights reserved.",,"Charging (batteries); Digital storage; Electric batteries; Energy utilization; Hybrid vehicles; Location; Plug-in hybrid vehicles; Secondary batteries; Vehicles; Availability analysis; Driving behavior; Electric consumption; Low and medium power; Plug in hybrid electric vehicles; Statistical datas; Technical solutions; Vehicle segmentation; Fleet operations",Book Chapter,"Final","",Scopus,2-s2.0-84927148838
"Rooseleer B., Dehaene W.","35273059500;6603141356;","A 40 nm, 454MHz 114 fJ/bit area-efficient SRAM memory with integrated charge pump",2013,"European Solid-State Circuits Conference",,,"6649107","201","204",,16,"10.1109/ESSCIRC.2013.6649107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891138622&doi=10.1109%2fESSCIRC.2013.6649107&partnerID=40&md5=84e3eefd1d44f510a196e27864864875","ESAT-MICAS, KU Leuven, Belgium; IMEC, Leuven, Belgium","Rooseleer, B., ESAT-MICAS, KU Leuven, Belgium; Dehaene, W., ESAT-MICAS, KU Leuven, Belgium, IMEC, Leuven, Belgium","In this paper, a 256 kbit high speed, ultra-low power SRAM is presented. It runs at a speed of 454MHz with a power of only 29 pJ/access or 114 fJ/access/bit. Retention mode leakage is only 86 μW. Combining three novel techniques with proven methods assures a design which can cope with the challenges introduced by deep submicron technologies. The first technique, an integrated charge pump, enables low swing signals to be used to save active energy while only one external supply is required. A second novelty is the use of a low swing scheme for both read and write. This results in simplified local periphery which reduces area overhead to a very low 4 %. Last, segmented horizontal control lines ensure correct operation in the presence of large RC-delays on long metal lines. The design was fabricated in a 40nm low standby power technology. Measurements prove the functionality of the proposed techniques. © 2013 IEEE.",,"Active energy; Area-Efficient; Deep sub-micron technology; Integrated charge pumps; Low standby power technologies; Novel techniques; Retention modes; Ultra-low power; Static random access storage",Conference Paper,"Final","",Scopus,2-s2.0-84891138622
"Runghimmawan W., Chatlatanagulchai W., Sooraksa P.","55975596500;7801678047;55899212500;","Track-seeking control using input-shaping method to reduce vibration in HDD",2013,"13th International Symposium on Communications and Information Technologies: Communication and Information Technology for New Life Style Beyond the Cloud, ISCIT 2013",,,"6645924","576","579",,,"10.1109/ISCIT.2013.6645924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891065987&doi=10.1109%2fISCIT.2013.6645924&partnerID=40&md5=5cccc6cf729f9f9eede66525fa5ec36e","Department of Data Storage Technology International, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok 10502, Thailand; Department of Mechanical Engineering, Faculty of Engineering, Kasetsart University, Bangkok 10900, Thailand; Department of Computer Engineering, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok 10502, Thailand","Runghimmawan, W., Department of Data Storage Technology International, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok 10502, Thailand; Chatlatanagulchai, W., Department of Mechanical Engineering, Faculty of Engineering, Kasetsart University, Bangkok 10900, Thailand; Sooraksa, P., Department of Computer Engineering, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok 10502, Thailand","Hard disk drives are used for storage information in its recording disk or media. Actuator arm is mechanical part to move heads that fly over a track from any position to the target track. Accuracy signal and access time are the key parameters to control the actuator seeking position. However, the accuracy signal and access time are adverse when actuator moves faster and then the system create the residual vibration at the target track. The causes of the vibration are part from the fact that the reference signals, which are acceleration, velocity, and position, have high power spectrum energy over wide frequency range including over the actuator's natural frequency. The input shaping is convolved two signals at referent position signal and properly designed impulse signal. The impulse sequence produces an input signal to cancel residual vibration, then the result is smoother and the residual vibration is canceled in actuator-arm movement. Hence the residual vibration should be reduced by the recommended input shaping. © 2013 IEEE.","Hard disk drive; Input shaping; Track seeking; Vibration","Hard Disk Drive; Impulse sequences; Input-shaping; Reference signals; Residual vibrations; Track seeking; Vibration; Wide frequency range; Communication; Computer control systems; Information technology; Mechanical actuators; Hard disk storage",Conference Paper,"Final","",Scopus,2-s2.0-84891065987
"Hiltunen J., Vaisanen V., Silventoinen P.","53866287300;23394025600;6602365645;","A bidirectional current-fed resonant push-pull converter for low voltage, high current applications",2013,"2013 IEEE Energy Conversion Congress and Exposition, ECCE 2013",,,"6647341","4770","4774",,11,"10.1109/ECCE.2013.6647341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891043490&doi=10.1109%2fECCE.2013.6647341&partnerID=40&md5=a172ed86c1f5af5093243a2047f7aa28","Department of Electrical Engineering, Lappeenranta University of Technology, Lappeenranta, Finland","Hiltunen, J., Department of Electrical Engineering, Lappeenranta University of Technology, Lappeenranta, Finland; Vaisanen, V., Department of Electrical Engineering, Lappeenranta University of Technology, Lappeenranta, Finland; Silventoinen, P., Department of Electrical Engineering, Lappeenranta University of Technology, Lappeenranta, Finland","In this paper, a bidirectional current-fed resonant push-pull converter is proposed for energy storage applications where high voltage conversion ratio, high power and low current ripple are needed. In this study, theoretical waveforms of bidirectional RPP are shown, analytical analysis is provided and a modulation method for reverse power flow operation is proposed. Finally, theoretical results are verified with a 5kW prototype. The main contribution of this paper is modifying previously presented resonant push-pull topology and its modulation principle to provide bidirectional power flow. © 2013 IEEE.",,"Analytical analysis; Bidirectional power flow; Energy storage applications; High current applications; Low current ripples; Modulation methods; Push-pull converters; Reverse Power flows; Energy conversion; Modulation; Power converters",Conference Paper,"Final","",Scopus,2-s2.0-84891043490
"Palizban O., Kauhaniemi K.","46161525400;16555190100;","Microgrid control principles in island mode operation",2013,"2013 IEEE Grenoble Conference PowerTech, POWERTECH 2013",,,"6652453","","",,13,"10.1109/PTC.2013.6652453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890886398&doi=10.1109%2fPTC.2013.6652453&partnerID=40&md5=6dc7bd0edabd060275724364d1a63db5","Dept. Electrical Engineering and Energy Technology, University of Vaasa, Vaasa, Finland","Palizban, O., Dept. Electrical Engineering and Energy Technology, University of Vaasa, Vaasa, Finland; Kauhaniemi, K., Dept. Electrical Engineering and Energy Technology, University of Vaasa, Vaasa, Finland","Microgrids are small power systems capable of island and grid modes of operation. They are based on multiple renewable energy sources that produce electricity. Managing their power balance and stability is a challenging task since they depend on quite a number of variables. This paper reviews microgrid control principles according to the IEC/ISO 62264 standard along with an example system where electricity is supplied by two renewable energy devices including a PV panel, a Doubly-Fed Induction Generator (DFIG) wind turbine and battery storage. The storage system provides the integral system backup and the storage of surplus energy from renewable sources. System simulation is made with PSCAD/EMTDC software. © 2013 IEEE.","Control principle; IEC/ISO 62264; Microgrid; Storage system","Control principle; Doubly-fed induction generator; IEC/ISO 62264; Micro grid; Renewable energy devices; Renewable energy source; Small power systems; Storage systems; Computer software; Electric power transmission networks; Photovoltaic cells; Renewable energy resources; Electric power distribution",Conference Paper,"Final","",Scopus,2-s2.0-84890886398
"Vassilakis A., Kotsampopoulos P., Hatziargyriou N., Karapanos V.","55968510500;55363758400;35548793600;36699806900;","A battery energy storage based virtual synchronous generator",2013,"Proceedings of IREP Symposium: Bulk Power System Dynamics and Control - IX Optimization, Security and Control of the Emerging Power Grid, IREP 2013",,,"6629425","","",,31,"10.1109/IREP.2013.6629425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890446738&doi=10.1109%2fIREP.2013.6629425&partnerID=40&md5=3435e1ce3451eaa2108206c5babae6f7","National Technical University of Athens, Greece; IEEE, United States","Vassilakis, A., National Technical University of Athens, Greece; Kotsampopoulos, P., National Technical University of Athens, Greece; Hatziargyriou, N., National Technical University of Athens, Greece; Karapanos, V., IEEE, United States","The purpose of this paper is to investigate the interaction of the Virtual Synchronous Generator (VSG) units with the grid. Within this scope, test-scenarios of different power systems with increasing VSG penetration levels, are simulated and evaluated. The ability of a battery storage system to provide primary frequency regulation, as part of a virtual synchronous generator, is also examined whereas several control strategies are used to properly manage the battery storage system according to the technical specifications of the ENTSO-E. © 2013 IEEE.",,"Battery energy storage; Battery storage system; Control strategies; Penetration level; Primary frequency regulation; Technical specifications; Electric power distribution; Optimization; System theory; Synchronous generators",Conference Paper,"Final","",Scopus,2-s2.0-84890446738
"Atsonios K., Koumanakos A., Panopoulos K.D., Doukelis A., Kakaras E.","35848147000;9246781500;13408123900;6602780561;26643357700;","Techno-economic comparison of CO2 capture technologies employed with natural gas derived GTCC",2013,"Proceedings of the ASME Turbo Expo","2",,,"","",,15,"10.1115/GT2013-95117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890244129&doi=10.1115%2fGT2013-95117&partnerID=40&md5=9a2b8a7028d4c6122582385f6744ab53","Laboratory of Steam Boilers and Thermal Plants, National Technical University of Athens, Athens, Greece; Chemical Process and Energy Resources Institute, Centre for Research and Technology Hellas, Thessaloniki, Greece","Atsonios, K., Laboratory of Steam Boilers and Thermal Plants, National Technical University of Athens, Athens, Greece; Koumanakos, A., Laboratory of Steam Boilers and Thermal Plants, National Technical University of Athens, Athens, Greece; Panopoulos, K.D., Chemical Process and Energy Resources Institute, Centre for Research and Technology Hellas, Thessaloniki, Greece; Doukelis, A., Laboratory of Steam Boilers and Thermal Plants, National Technical University of Athens, Athens, Greece; Kakaras, E., Laboratory of Steam Boilers and Thermal Plants, National Technical University of Athens, Athens, Greece","Carbon Capture and Storage can either concern the removal of carbon as CO2 in flue gases (post-combustion option) or before its combustion in a Gas Turbine (pre-combustion option). Among the numerous CO2 capture technologies, amine scrubbing (MEA and MDEA), physical absorption (Selexol™ and Rectisol™) and H2 separator membrane reactors are investigated and compared in this study. In the pre-combustion options, the final fuel combusted in the GT is a rich-H2 fuel. Process simulations in ASPEN Plus"" showed that the case of H2 separation with Pd-based membranes has the greatest performance as far as the net efficiency of the energy system is concerned. The economic assessment reveals that the technology is promising in terms of cost of CO2 avoided, provided that the current high membrane costs are reduced. Copyright © 2013 by ASME.",,"Carbon capture and storage; Economic assessments; Membrane reactor; Pd-based membrane; Physical absorption; Post-combustion; Process simulations; Techno-economic comparisons; Bioreactors; Carbon capture; Exhibitions; Gas turbines; Precombustion; Carbon dioxide",Conference Paper,"Final","",Scopus,2-s2.0-84890244129
"Hatti N., Phontip J., Nuilers S.","24536786800;53464021600;36185902500;","A new technique for stand-alone photovoltaic energy management system",2013,"2013 15th European Conference on Power Electronics and Applications, EPE 2013",,,"6634355","","",,5,"10.1109/EPE.2013.6634355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890218318&doi=10.1109%2fEPE.2013.6634355&partnerID=40&md5=751c9cb844faeed83a3b9879b2b3bf7a","National Electronics and Computer Technology Center, 112, Thailand Science Park, Phahonyothin Road, Klong Nueng, Klong Luang, Pathumthani, Thailand","Hatti, N., National Electronics and Computer Technology Center, 112, Thailand Science Park, Phahonyothin Road, Klong Nueng, Klong Luang, Pathumthani, Thailand; Phontip, J., National Electronics and Computer Technology Center, 112, Thailand Science Park, Phahonyothin Road, Klong Nueng, Klong Luang, Pathumthani, Thailand; Nuilers, S., National Electronics and Computer Technology Center, 112, Thailand Science Park, Phahonyothin Road, Klong Nueng, Klong Luang, Pathumthani, Thailand","This paper proposes the new technique for stand-alone PV (Photovoltaic) energy management system. The proposed technique utilizes the voltage controlled MPPT (Maximum Power Point Tracking) and the level-shifted PWM modulation. The MPPT tracks the maximum power point (MPP) of the PV by tracking the PV voltage. Then the output signal of the voltage controlled MPPT is modulated by the level-shifted PWM modulation. Each level of the level-shifted PWM is used for a particular energy storage element, for example, the highest level is used for charging the battery, whereas the lowest level is used for discharging the battery. The proposed technique makes the PV produce the power at its MPP while the load can draw the power from the system without interruption. The proposed system would have higher reliability, higher efficiency, and longer battery life-time than the conventional system. The design technique is presented in this paper. Then the proposed idea is verified by a 120-W experimental system. © 2013 IEEE.","Energy storage; Energy system management; Photovoltaic; Solar cell system","Conventional systems; Energy system management; Experimental system; Maximum power point; Maximum Power Point Tracking; Photovoltaic; Solar Cell System; Voltage-controlled; Charging (batteries); Energy management systems; Energy storage; Modulation; Power electronics",Conference Paper,"Final","",Scopus,2-s2.0-84890218318
"El Baghdadi M., Coosemans T., Barrero R., Hegazy O., Sakka M.A., Perik H., Van Mierlo J.","57074788300;55453085900;25653035400;57192974186;34879521700;55962614100;57203921849;","Vehicle power flow simulations based on trajectories with inductive charging systems: A case study",2013,"2013 15th European Conference on Power Electronics and Applications, EPE 2013",,,"6634706","","",,2,"10.1109/EPE.2013.6634706","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890188410&doi=10.1109%2fEPE.2013.6634706&partnerID=40&md5=891c0414c0595f19acc03a564d5636b3","Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium; Flanders' DRIVE, Oude Diestersebaan 133, B-3920, Lommel, Belgium","El Baghdadi, M., Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium; Coosemans, T., Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium; Barrero, R., Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium; Hegazy, O., Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium; Sakka, M.A., Flanders' DRIVE, Oude Diestersebaan 133, B-3920, Lommel, Belgium; Perik, H., Flanders' DRIVE, Oude Diestersebaan 133, B-3920, Lommel, Belgium; Van Mierlo, J., Vrije Universiteit Brussel, Pleinlaan 2, B-1050, Brussels, Belgium","This article describes the study of power flows inside an electric commuter bus with a propulsion system that is powered wirelessly while the vehicle drives along its realistic trajectory in the context of public transportation. A dedicated bus model, that has been validated, is built in Matlab/Simulink incorporating inductive powering capability. The simulation method is based primarily on a 'backward-looking' calculation approach. A passenger bus and different bus drive cycles are simulated considering different wireless powering strategies: basic approach, charging at bus stops, powering when the vehicle's energy storage system reaches a low charge level. Energy impact and requirements for the different situations are investigated. © 2013 IEEE.","Automotive application; Contactless Power Supply; Electric vehicle; Wireless power transmission","Automotive applications; Calculation approaches; Contactless power supply; Energy storage systems; Inductive charging; Power flow simulation; Public transportation; Wireless power transmission; Bus transportation; Buses; Electric drives; Electric vehicles; Vehicles; Power electronics",Conference Paper,"Final","",Scopus,2-s2.0-84890188410
"Nuilers S., Phontip J., Tungpimolrut K., Hatti N.","36185902500;53464021600;6505943277;24536786800;","An analysis and a solution for inrush current elimination for three-phase PWM voltage source inverters",2013,"2013 15th European Conference on Power Electronics and Applications, EPE 2013",,,"6634412","","",,3,"10.1109/EPE.2013.6634412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890175632&doi=10.1109%2fEPE.2013.6634412&partnerID=40&md5=e34cc72f153e27d0a548370bbce051a2","National Electronics and Computer Technology Center - NECTEC, 112 Thailand Science Park, Phahonyothin Road, Khlong Neung, Khlong Luang, Pathumthani, Thailand","Nuilers, S., National Electronics and Computer Technology Center - NECTEC, 112 Thailand Science Park, Phahonyothin Road, Khlong Neung, Khlong Luang, Pathumthani, Thailand; Phontip, J., National Electronics and Computer Technology Center - NECTEC, 112 Thailand Science Park, Phahonyothin Road, Khlong Neung, Khlong Luang, Pathumthani, Thailand; Tungpimolrut, K., National Electronics and Computer Technology Center - NECTEC, 112 Thailand Science Park, Phahonyothin Road, Khlong Neung, Khlong Luang, Pathumthani, Thailand; Hatti, N., National Electronics and Computer Technology Center - NECTEC, 112 Thailand Science Park, Phahonyothin Road, Khlong Neung, Khlong Luang, Pathumthani, Thailand","This paper analyzes the cause of the inrush current at the starting time of the three-phase PWM voltage source inverters (VSIs) based on d-q synchronous reference frame. Then the simple method for solving the problem is proposed. The proposed technique can be applied to either active power applications such as Battery Energy Storage Systems (BESSs) or reactive power applications such as STATCOMs (Static Synchronous Compensators). The computer simulation and experimental results well agree with each other and verify that the proposed solution can completely eliminate the inrush current of the inverters. In addition, the proposed technique does not affect the overall system performance and does not require any additional control or power circuitry. The experimental system is DSP (Digital Signal Processor) based and has a power rating of 2 kW, as a BESS, and 2 kVAR, as a STATCOM. © 2013 IEEE.","Current limiter; Three-phase system; Voltage Source Inverters (VSIs)","Additional control; Battery energy storage systems; Experimental system; PWM voltage source inverters; Static synchronous compensator; Synchronous reference frame; Three phase system; Voltage source inverter; Computer simulation; Electric current regulators; Limiters; Signal processing; Power electronics",Conference Paper,"Final","",Scopus,2-s2.0-84890175632
