Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Dathe H., Haider P., Jentys A., Lercher J.A.","8318412400;12795272200;7006276459;57203666277;","SOx storage materials under lean - Rich cycling conditions - Part II: Influence of Pt, H2O, and cycling time",2006,"Journal of Physical Chemistry B","110","51",,"26024","26032",,15,"10.1021/jp064387p","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846392623&doi=10.1021%2fjp064387p&partnerID=40&md5=17ad0cf24b726eb0ee42998b66f7148c","Technische Universität München, Department of Chemistry, Lichtenbergstrasse 4, D-85747 Garching, Germany","Dathe, H., Technische Universität München, Department of Chemistry, Lichtenbergstrasse 4, D-85747 Garching, Germany; Haider, P., Technische Universität München, Department of Chemistry, Lichtenbergstrasse 4, D-85747 Garching, Germany; Jentys, A., Technische Universität München, Department of Chemistry, Lichtenbergstrasse 4, D-85747 Garching, Germany; Lercher, J.A., Technische Universität München, Department of Chemistry, Lichtenbergstrasse 4, D-85747 Garching, Germany","The role of Pt and the influence of the reaction conditions during lean-rich cycling experiments were studied on a second generation SOx trapping material. The combination of the Generalized 2-D Correlation Analysis, 2-D Sample-Sample Correlation Analysis, and Factor Analysis using the MCR-ALS technique was applied to identify the reactive species. Transient surface sulfate species were formed under oxidative reaction conditions (lean mode) and decomposed under reducing reaction conditions (rich operation mode). The reduction of this species was identified to be the main contribution to the SO2 release observed under dynamic flow conditions. Pt facilitates the formation of sulfates but also catalyzes the reduction of the transient surface sulfate species leading to a higher amount of SO2 released under rich conditions. In the presence of water, this effect was diminished, which was found to be mainly a result of the suppressed formation of surface sulfate species caused by the faster transport of SO2 into the bulk phase of the SOx trapping component (BaCO3). Increasing the time under reducing conditions in the cycles leads to an enhanced reduction of the surface during rich conditions. The presence of water did not influence the bulk type species. It is proposed that for effective SO2 storage materials, strong SOx adsorption sites on the surface, the presence of water, and a short time under reducing conditions are essential. © 2006 American Chemical Society.",,"Correlation methods; Reaction kinetics; Sulfur compounds; Surface reactions; Thermal cycling; Dynamic flow; Reactive species; Transient surfaces; Energy storage",Article,"Final","",Scopus,2-s2.0-33846392623
"Yang H., Zhang H., Mo W., Zhou Z.","7406556857;7409195555;15822346500;57195356183;","Mg1.8la0.2Ni-xNi nanocomposites for electrochemical hydrogen storage",2006,"Journal of Physical Chemistry B","110","51",,"25769","25774",,11,"10.1021/jp0647838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846343229&doi=10.1021%2fjp0647838&partnerID=40&md5=29911a91bdcd4cd337e3fac933fb0958","Institute of New Energy Material Chemistry, Nankai University, Tianjin 300071, China","Yang, H., Institute of New Energy Material Chemistry, Nankai University, Tianjin 300071, China; Zhang, H., Institute of New Energy Material Chemistry, Nankai University, Tianjin 300071, China; Mo, W., Institute of New Energy Material Chemistry, Nankai University, Tianjin 300071, China; Zhou, Z., Institute of New Energy Material Chemistry, Nankai University, Tianjin 300071, China","Mg1.8La0.2Ni hydrogen storage alloy was ball-milled with Ni powder, leading to the formation of a nanocrystalline and amorphous microstructure with particle sizes less than 50 nm in diameter. Each sample was examined by transmission electron microscopy (TEM), energy-dispersive spectroscopy (EDS), and X-ray diffraction (XRD). This structure was beneficial for the reduction of electrochemical impedance, as well as significant improvement of its discharge capacity, cycle life, and rate capability for electrochemical hydrogen storage in an alkaline solution. When the molar ratio (x) of Ni over Mg1.8La0.2Ni was equal to 2, the dehydriding capacity reached 2.55 wt % from electrochemical pressure-temperature isotherms (P-C-T). It was in good agreement with its initial discharge capacity, 716 mA·h/[g of (Mg1.8La0.2Ni)], observed from the electrochemical charge and discharge process. After 50 cycles, its discharge capacity still reached 381 mA·h/[g of (Mg1.8-La 0.2Ni)]. Further results showed that this composite had a promising high rate capability. At the current density of 1200 mA/g its discharge capacity reached 48% of its initial capacity. © 2006 American Chemical Society.",,"Current density; Hydrogen; Magnesium alloys; Microstructure; Particle size analysis; Transmission electron microscopy; Discharge capacity; Electrochemical hydrogen storage; Electrochemical impedance; Hydrogen storage alloys; Nanostructured materials",Article,"Final","",Scopus,2-s2.0-33846343229
"Stridh L.-E., Karlsson L., Rigdal S., Thalberg N.","6507303340;55722565500;6603312672;7801574948;","New methods in welding of 9% nickel steel for LNG applications",2006,"Welding Research Abroad","52","1",,"15","29",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845678106&partnerID=40&md5=ea8f109cfc7d38b35f110873167f3ef0","ESAB AB, Göteborg, Sweden","Stridh, L.-E., ESAB AB, Göteborg, Sweden; Karlsson, L., ESAB AB, Göteborg, Sweden; Rigdal, S., ESAB AB, Göteborg, Sweden; Thalberg, N., ESAB AB, Göteborg, Sweden","Demand for liquefied natural gas (LNG) increases steadily. Driving forces are growing energy consumption in combination with unstable oil prices and environmental aspects. Since most gas reserves are located in remote areas low temperature liquefaction is necessary to make gas handling and storage feasible. This paper discusses welding of 9% nickel steel LNG storage tanks focusing on possibilities to increase productivity while maintaining a high and consistent weld quality. Conventional cylindrical storage tanks are on-site erected typically using SAW for horizontal welds and MMA-welding for vertical welds. New storage tank concepts are being considered with a view to permit more factory-oriented manufacturing processes. A new flux has been developed permitting increased SAW productivity while minimising the risk of hot cracking. Examples are given for single and two-wire SAW with different consumable combinations. An alternative option for vertical welds in cylindrical tanks and for positional fillet welding in new tank concepts is manual or mechanised GMAW. It is shown that solid wire GMAW using new advanced software controlled power sources can match MMA productivity and provides an excellent weld quality.","9% nickel steel; Consumables; GMAW; LNG; Productivity; Quality; SAW; Storage tanks","Computer software; Cylinders (containers); Energy utilization; Liquefaction of gases; Liquefied natural gas; Low temperature effects; Nickel; Petroleum refining; Productivity; Welding; Gas handling; Hot cracking; Nickel steel; Storage tanks; Steel",Article,"Final","",Scopus,2-s2.0-33845678106
"Song F., Zhang K., Su J., Han L., Liang J., Zhang X., Yan L., Tian J., Xu J.","55894273700;7404451745;55662401900;37002909800;55216975300;53464925400;55367100100;21234296700;57220064057;","Three-photon indirect sensitization in green upconversion luminescence of Er/Tm codoped NaY(WO4)2 crystal",2006,"Optics Express","14","26",,"12584","12589",,12,"10.1364/OE.14.012584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845778405&doi=10.1364%2fOE.14.012584&partnerID=40&md5=e2ba1caad4e20a129b3f9c711fdf508d","Photonics Center, Nankai University, Tianjin, 300071, China; Key Laboratory of Advanced Technique and Fabrication for Weak-Light Nonlinear Photonics Materials, Nankai University, Tianjin 300457, China","Song, F., Photonics Center, Nankai University, Tianjin, 300071, China, Key Laboratory of Advanced Technique and Fabrication for Weak-Light Nonlinear Photonics Materials, Nankai University, Tianjin 300457, China; Zhang, K.; Su, J.; Han, L.; Liang, J.; Zhang, X.; Yan, L.; Tian, J.; Xu, J.","Upconversion spectra of Er/Tm codoped NaY(WO4)2 crystal excited by 974nm laser is investigated. Intensive 520nm/550nm and 800nm emissions are observed. Three-photon process at high pumping power is presented in the green upconversion. A model is proposed that the three-photon process is actualized by the energy indirect sensitization between two Er3+ ions and one Tm3+ ion, via excited state absorption and two cross relaxations. Two Er3+ ions totally absorb three 974nm photons, emitting one green photon, and Tm3+ ion plays the role of temporary energy storage in this process. © 2006 Optical Society of America.",,"Energy conversion; Erbium alloys; Laser beam effects; Light emission; Luminescence; Photons; Green upconversion; Indirect sensitization; Upconversion spectra; Single crystals",Article,"Final","",Scopus,2-s2.0-33845778405
"Ould-Ehssein C., Serfaty S., Griesmar P., Le Huérou J.-Y., Caplain E., Martinez L., Wilkie-Chancellier N., Gindre M.","15753672400;15751763300;6507895219;6602823447;15750011200;56356558300;15751975800;6701564650;","Ultrasonic monitoring of yoghurt formation by using AT-cut quartz: Lighting of casein micelles interactions process during the acidification",2006,"Ultrasonics","44","SUPPL.",,"e875","e879",,14,"10.1016/j.ultras.2006.05.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845886682&doi=10.1016%2fj.ultras.2006.05.034&partnerID=40&md5=ff00921cca9ee3052acb127844083bff","Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France","Ould-Ehssein, C., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Serfaty, S., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Griesmar, P., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Le Huérou, J.-Y., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Caplain, E., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Martinez, L., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Wilkie-Chancellier, N., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Gindre, M., Equipe Circuits Instrumentation et Modélisation en Electronique (E.C.I.M.E.), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France","The behavior of weak gels during their formation singularly attracts attention of dairy products factories. In our study we investigate acidified pre-heated milk gels formation that are fairly often used to product yoghurts. The gel formation requires a tight control of the first step of micelles modification process and the kinetics reaction parameters. The most current rheological parameters used to achieve the monitoring are the storage G′ and the loss G″ shear moduli and the gelation time. The study of these parameters is commonly performed at very low frequencies (1 Hz). Our technique uses a 6 MHz AT-cut quartz crystal immersed in an acidified milk solution kept at a constant temperature. This method is singularly effective to ensure a complete and a reliable follow-up of the viscoelastic parameters of casein gels. A suitable new model enables a complete follow-up of the micelles evolution from the viscoelastic properties. The experimental results of the G′ and G″ moduli versus temperature and versus glucono-δ-lactone (GDL) added to milk are analyzed. In order to understand the micelles modifications, an analysis of the viscoelastic evolution try to explain the validity of the various models of micelles modification. In addition a new accurate kinetics characteristic time is proposed. This time corresponds to the moment for which the elastic effect of material becomes significant. From the kinetics study of casein gels at various temperatures, the Arrhenius relationship and a modified Flory-Stockmayer relationship give us access to the activation energy. By using the proposed technique and the suitable models developed, the structure thus quality of dairy products may be better controlled. © 2006 Elsevier B.V. All rights reserved.","Casein micelle; Micro-rheology; Milk; Quartz; Shear wave; Ultrasound","Food processing; Gels; Ketones; Micelles; Quartz; Reaction kinetics; Rheology; Shear waves; Ultrasonic imaging; Ultrasonics; Acidification; Casein micelle; Yoghurt; Dairy products; casein; silicon dioxide; yoghurt; algorithm; article; classification; echography; evaluation; fermentation; food analysis; kinetics; methodology; micelle; microbiology; photometry; transducer; Algorithms; Caseins; Fermentation; Food Analysis; Kinetics; Micelles; Nephelometry and Turbidimetry; Quartz; Transducers; Ultrasonography; Yogurt",Article,"Final","",Scopus,2-s2.0-33845886682
"Ould Ehssein C., Serfaty S., Griesmar P., Le Huerou J.Y., Martinez L., Caplain E., Wilkie-Chancellier N., Gindre M., Gouedard G., Figuiere P.","15753672400;15751763300;6507895219;6602823447;56356558300;15750011200;15751975800;6701564650;57225223051;57190910261;","Kinetic study of silica gels by a new rheological ultrasonic investigation",2006,"Ultrasonics","44","SUPPL.",,"e881","e885",,20,"10.1016/j.ultras.2006.05.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845863928&doi=10.1016%2fj.ultras.2006.05.035&partnerID=40&md5=a6389b8952214b1a3a1e1c41052086a8","Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France","Ould Ehssein, C., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Serfaty, S., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Griesmar, P., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Le Huerou, J.Y., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Martinez, L., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Caplain, E., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Wilkie-Chancellier, N., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Gindre, M., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Gouedard, G., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France; Figuiere, P., Equipe Circuits, Instrumentation et Modélisation Electronique (ECIME), Université de Cergy, Rue d'Eragny, 95031 Cergy Pontoise Cedex, France","The last decades have seen the development of sol-gel (SG) process currently used to develop new materials in a wide range of scientific applications. The SG process leads to an oxide macromolecular network through a sol (liquid phase) to gel transition. To optimize this process, the control of the kinetic of the chemical reaction is required. This kinetic can be deduced from the temporal evolution of the viscoelastic parameters. Upto date no complete investigation during the SG formation can be achieved by a unique non-destructive technique. In this paper, we present an ultrasonic technique to measure the viscoelastic parameters (storage G′ and loss G″ shear moduli) of the gel material during its formation. By using a suitable model which takes into account the mass loading on the surface, the viscoelastic parameters of these materials are accurately deduced. In order to study the efficiency of this technique, silica gels transition is monitored at various formation temperatures and for different initial hydrolysis molar ratio (h). In addition, the monitoring is performed at different oscillatory shear measurements in the 6-54 MHz frequency range to determine a new characteristic time tvs corresponding to the moment when the material is no more a newtonian liquid. This characteristic time is then compared to the gelation time tg determinated by rheological or acoustic audible range methods. Thus the new characteristic time is also a good criterion to characterize earlier the SG matrix transition. Our AT-cut quartz technique using our model can also be used as a high frequency rheometer for the sol-gel materials. © 2006 Elsevier B.V. All rights reserved.","Activation energy; Gelation; Quartz; Shear modulus; Sol-gel rheology; Ultrasonic","Activation energy; Elastic moduli; Gelation; Macromolecules; Optimization; Quartz; Reaction kinetics; Rheology; Ultrasonic imaging; Gel transition; Macromolecular network; Viscoelastic parameters; Silica gel; silicon dioxide; algorithm; article; chemistry; echography; evaluation; flow kinetics; gel; kinetics; materials testing; methodology; Algorithms; Gels; Kinetics; Materials Testing; Rheology; Silicon Dioxide; Ultrasonography",Article,"Final","",Scopus,2-s2.0-33845863928
"Chatillon S., de Roumilly L., Porre J., Poidevin C., Calmon P.","14521961900;15729211300;14523137000;15729821400;6602124337;","Simulation and data reconstruction for NDT phased array techniques",2006,"Ultrasonics","44","SUPPL.",,"e951","e955",,14,"10.1016/j.ultras.2006.05.060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845690520&doi=10.1016%2fj.ultras.2006.05.060&partnerID=40&md5=ed0ef48dd845c2946e6dffec4f89217e","Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France","Chatillon, S., Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France; de Roumilly, L., Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France; Porre, J., Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France; Poidevin, C., Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France; Calmon, P., Commissariat à l'Énergie Atomique, LIST, CEA Saclay Bât. 611, 91191 Gif-sur-Yvette cedex, France","Phased array techniques are now widely employed for industrial NDT applications in various contexts. Indeed, phased array present a great adaptability to the inspection configuration and the application of suitable delay laws allows to optimize the detection and characterization performances by taking into account the component geometry, the material characteristics, and the aim of the inspection. In addition, the amount of potential information issued from the inspection is in general greatly enhanced. It is the case when the employed method involve sequences of shots (sectorial scanning, multiple depth focusing etc) or when signals received on the different channels are stored. At last, application of electronic commutation make possible higher acquisition rates. Accompanying these advantages, it is clear that an optimal use of such techniques require the application of simulation-based algorithms at the different stages of the inspection process: When designing the probe by optimizing number and characteristics of element; When conceiving the inspection method by selecting suitable sequences of shots, computing optimized delay laws and evaluating the performances of the control in terms of zone coverage or flaw detection capabilities; When analysing the results by applying simulation-helped visualization and data reconstruction algorithms. For many years the CEA (French Atomic Energy Commission) has been being greatly involved in the development of such phased arrays simulation-based tools. In this paper, we will present recent advances of this activity and show different examples of application carried out on complex situations. © 2006 Elsevier B.V. All rights reserved.","Phased array; Reconstruction; UT simulation","Algorithms; Computer simulation; Electric commutation; Nondestructive examination; Optimization; Scanning; Data reconstruction; Delay laws; Multiple depth focusing; Sectorial scanning; Acoustic arrays; computer assisted diagnosis; computer interface; computer program; computer simulation; echography; equipment; equipment design; information retrieval; instrumentation; materials testing; methodology; review; theoretical model; transducer; Computer Simulation; Equipment Design; Equipment Failure Analysis; Image Interpretation, Computer-Assisted; Information Storage and Retrieval; Materials Testing; Models, Theoretical; Software; Transducers; Ultrasonography; User-Computer Interface",Article,"Final","",Scopus,2-s2.0-33845690520
"Kakigano H., Miura Y., Ise T., Uchida R.","15520571000;9939771400;55649641500;7006195868;","DC micro-grid for super high quality electric power distribution - System configuration and control of distributed generations and energy storage devices",2006,"IEEJ Transactions on Power and Energy","126","12",,"1207","1214+3",,18,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845548602&partnerID=40&md5=d860075f2a68c631c1300b88cbb24fb5","Division of Electrical, Electronic and Information Eng., Graduate School of Eng., Osaka University, 2-1, Yamada-oka, Suita 565-0871, Japan; Osaka University, Japan","Kakigano, H., Division of Electrical, Electronic and Information Eng., Graduate School of Eng., Osaka University, 2-1, Yamada-oka, Suita 565-0871, Japan, Osaka University, Japan; Miura, Y., Division of Electrical, Electronic and Information Eng., Graduate School of Eng., Osaka University, 2-1, Yamada-oka, Suita 565-0871, Japan, Osaka University, Japan; Ise, T., Division of Electrical, Electronic and Information Eng., Graduate School of Eng., Osaka University, 2-1, Yamada-oka, Suita 565-0871, Japan, Osaka University, Japan; Uchida, R., Division of Electrical, Electronic and Information Eng., Graduate School of Eng., Osaka University, 2-1, Yamada-oka, Suita 565-0871, Japan, Osaka University, Japan","""DC Micro-grid"" is a novel power system using dc distribution in order to provide a super high quality electric power. The dc distribution system is suitable for dc output type distributed generations such as photovoltaic and fuel cells, and energy storages such as batteries and electric double layer capacitors. Power is distributed through dc distribution line and converted to required ac or dc voltage by converters placed near loads. The load side converters do not need transformers by choosing proper distributed dc voltage. The spread scheme of converters contributes to provide a high quality power supplying. Even if a short circuit occurs at one load side, it does not effect other loads. In this paper, we propose a configuration of DC micro-grid and control methods of converters for generations and energy storages. Computer simulation results demonstrated the seamless operation during turn-on and turn-off of a distributed generation, the transient of connecting and disconnecting operation with bulk power system, and the stability against a sudden large load variation.","dc distribution; Distributed generation; High quality power; Micro-grid","Dc distribution; Distributed generation; High quality power; Micro-grid; Capacitors; Electric loads; Electric power distribution; Electric power generation; Energy storage; Photovoltaic cells; Electric power systems",Article,"Final","",Scopus,2-s2.0-33845548602
"Huang Z.G., Guo Z.P., Wexler D., Konstantinov K., Liu H.K.","11241066600;7404657678;7005580158;7005665869;7409750697;","Thermal stability and hydrogen storage property of Mg1.9Cu0.1Nix (x = 1.8, 1.9, 2.0 and 2.1) alloys",2006,"Journal of Alloys and Compounds","426","1-2",,"335","340",,5,"10.1016/j.jallcom.2006.02.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751079608&doi=10.1016%2fj.jallcom.2006.02.020&partnerID=40&md5=3fcc8ecb94ccda571e22e29220ff467a","Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2522, Australia; School of Mechanical, Materials and Mechatronic Engineering, University of Wollongong, NSW 2522, Australia","Huang, Z.G., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2522, Australia; Guo, Z.P., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2522, Australia; Wexler, D., School of Mechanical, Materials and Mechatronic Engineering, University of Wollongong, NSW 2522, Australia; Konstantinov, K., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2522, Australia; Liu, H.K., Institute for Superconducting and Electronic Materials, University of Wollongong, NSW 2522, Australia","Amorphous Mg1.9Cu0.1Nix (x = 1.8, 1.9, 2.0, 2.1) alloys were synthesized through high energy ball milling. Thermal stability and the hydrogen storage properties of the alloys held at 200, 250 and 300 °C in 5 atm hydrogen for 20 min were investigated. It was found that the nickel content in the alloys significantly affects the crystallization and the hydrogenation-desorption temperatures. With an increase of nickel content, the crystallization temperature increases, the hydride content is reduced and the desorption temperature decreases. The observations were successfully interpreted in terms of the formation enthalpy of a nickel monovacancy in the magnesium and nickel based alloys during heating. The calculated values of the formation enthalpy of the nickel monovacancy are 61.5, 62.6, 63.8 and 64.9 kJ/mol corresponding to nickel content x = 1.8, 1.9, 2.0 and 2.1, which demonstrates that the thermal stability of the as-prepared alloys, the hydrogenation potential, and the desorption kinetics are closely related to the nickel content. © 2006 Elsevier B.V. All rights reserved.","Amorphous materials; Hydrogen storage materials; Mechanical alloying; Thermal analysis","Ball milling; Crystallization; Desorption; Hydrogen; Hydrogenation; Magnesium alloys; Mechanical alloying; Synthesis (chemical); Thermoanalysis; Thermodynamic stability; Crystallization temperature; High energy ball milling; Hydrogen storage materials; Hydrogenation-desorption temperatures; Amorphous materials",Article,"Final","",Scopus,2-s2.0-33751079608
"Yan Y., Chen Y., Liang H., Wu C., Tao M., Mingjing T.","9336658800;40461014900;55742848800;8402673200;15063496800;7801654625;","Effect of Al on hydrogen storage properties of V30Ti35Cr25Fe10 alloy",2006,"Journal of Alloys and Compounds","426","1-2",,"253","255",,26,"10.1016/j.jallcom.2005.12.122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751014321&doi=10.1016%2fj.jallcom.2005.12.122&partnerID=40&md5=16507efa662f356b2bad1767df3188ac","School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China","Yan, Y., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China; Chen, Y., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China; Liang, H., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China; Wu, C., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China; Tao, M., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China; Mingjing, T., School of Materials Science and Engineering, Sichuan University, Chengdu, 610064, China","The effect of 0.6-5 at.% Al on the structure and hydrogen storage properties of V30Ti35Cr25Fe10 hydrogen storage alloy was investigated by XRD and PCT measurement. It was found by XRD analysis and Reitveld method that all Al-containing alloys are single phases with BCC structures, and with the addition of Al content from 0.6 to 5 at.%, the lattice parameters of the alloys become larger, the hydrogen absorption and desorption capacities decrease, the desorption plateau pressures increase, but no evident effect is found when the content of Al is no more than l at.%. The formation of γ phase is inhibited by the addition of Al, and nearly no γ phase is formed when Al content reaches 5 at.%. © 2006 Elsevier B.V. All rights reserved.","Al; BCC alloy; Hydrogen storage alloy","Absorption; Aluminum; Desorption; Hydrogen; Vanadium alloys; X ray diffraction; Desorption plateau pressures; Hydrogen absorption; Hydrogen storage alloys; Energy storage",Article,"Final","",Scopus,2-s2.0-33751014321
