Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Deng W.-Q.","7202223720;","Rational design of molecular catalysts applied in hydrogen storage, production and hydrogen fuel cell",2007,"ACS National Meeting Book of Abstracts",,,,"","",1,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349038249&partnerID=40&md5=73f3fc8e80cd36bb0751a0f339a4be52","Division of Chemistry and Biological Chemistry, Nanyang Technology University, 1 Nanyang Walk, Block 5, Singapore, 637616, Singapore","Deng, W.-Q., Division of Chemistry and Biological Chemistry, Nanyang Technology University, 1 Nanyang Walk, Block 5, Singapore, 637616, Singapore","Environmental issues demand that we achieve a hydrogen economy which promises an environmentally friendly, energy secured, fossil-fuel independent future world. Unfortunately, several obstacles have yet to be overcome such as the questions of how to reversibly store hydrogen at ambient conditions, how to economically produce the hydrogen and how to achieve an inexpensive, safe and low-weight hydrogen fuel cell system. My group has been developing a strongly integrated theoretical/experimental research strategy to precisely design and synthesize the compounds with desired properties. In this talk, I will introduce our recent progresses at designing new catalysts applied in hydrogen storage, production and hydrogen fuel cell by using this strategy. (1). We addressed the mechanism of the dehydrogenation reactions of organic hydrides. Based on this mechanism, we screened the compound library and designed a catalyst that can assist dihydrogen to chemically store in organic hydrides. The potential hydrogen storage amount can satisfy DOE target, 6.5wt% at ambient conditions. (2). We addressed the electrocatalytic mechanism of O2 reduction reactions with metal porphyrins. Based on this understanding, a series of catalysts have been designed to replace Pt catalyst in the hydrogen fuel cell electrodes. (3). We investigated the catalytic process of photoinduced hydrogen generation via the reduction of water. We identified a better photosensitizer candidate by using the developed fast screening method.",,,Conference Paper,"Final","",Scopus,2-s2.0-37349038249
"Deng W.-Q.","7202223720;","Rational design of molecular catalysts applied in hydrogen storage, production and hydrogen fuel cell",2007,"ACS National Meeting Book of Abstracts",,,,"","",1,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349032879&partnerID=40&md5=4525a61f5c982e37948fcc568bd3a48a","Division of Chemistry and Biological Chemistry, Nanyang Technology University, 1 Nanyang Walk, Block 5, level 3, Singapore, 637616, Singapore","Deng, W.-Q., Division of Chemistry and Biological Chemistry, Nanyang Technology University, 1 Nanyang Walk, Block 5, level 3, Singapore, 637616, Singapore","Environmental issues demand that we achieve a hydrogen economy which promises an environmentally friendly, energy secured, fossil-fuel independent future world. Unfortunately, several obstacles have yet to be overcome such as the questions of how to reversibly store hydrogen at ambient conditions, how to economically produce the hydrogen and how to achieve an inexpensive, safe and low-weight hydrogen fuel cell system. My group has been developing a strongly integrated theoretical/experimental research strategy to precisely design and synthesize the compounds with desired properties. In this talk, I will introduce our recent progresses at designing new catalysts applied in hydrogen storage, production and hydrogen fuel cell by using this strategy. (1). We addressed the mechanism of the dehydrogenation reactions of organic hydrides. Based on this mechanism, we screened the compound library and designed a catalyst that can assist dihydrogen to chemically store in organic hydrides. The potential hydrogen storage amount can satisfy DOE target, 6.5wt% at ambient conditions. (2). We addressed the electrocatalytic mechanism of O2 reduction reactions with metal porphyrins. Based on this understanding, a series of catalysts have been designed to replace Pt catalyst in the hydrogen fuel cell electrodes. (3). We investigated the catalytic process of photoinduced hydrogen generation via the reduction of water. We identified a better photosensitizer candidate by using the developed fast screening method.",,,Conference Paper,"Final","",Scopus,2-s2.0-37349032879
[No author name available],[No author id available],"Proceedings of the 2nd Energy Nanotechnology International Conference, ENIC2007",2007,"Proceedings of the 2nd Energy Nanotechnology International Conference, ENIC2007",,,,"","",101,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349114890&partnerID=40&md5=c7100c1be12fc7d1aa0d52cc47c0d38d",,"","The proceedings contain 16 papers. The topics discussed include: the effects of particle size, morphology, and mass loading on the reactivity of nanocatalytic particles; engineering hydrogen storage systems; combinatorial development of ternary electrocatalysts for methanol oxidation; performance of nanoscale quantum well thermoelectrics; thermal management of downhole oil and gas logging sensors for HTHP applications using nanoporous materials; thermal radiation involving metallic nanoparticles in the near field; effect of the excess volume of lattice defects on the enthalpy of formation and desorption temperature of metal hydrides; heat conduction in metal hydride nano-particles; growth of carbon nanotubes on carbon toray paper for bio-fuel cell applications; an efficiency entitlement study for thermoelectric generators; and thermionic emission from potassium-intercalated carbon nanotube arrays for direct energy conversion.",,"Combinatorial mathematics; Electrocatalysts; Hydrogen storage; Methanol; Oxidation; Particle size; Semiconductor quantum wells; Temperature control; Mass loadings; Nanocatalytic particles; Thermoelectrics; Nanotechnology",Conference Review,"Final","",Scopus,2-s2.0-37349114890
[No author name available],[No author id available],"Portable ventilation systems",2007,"Welding Design and Fabrication","80","12",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46349106663&partnerID=40&md5=fef96799e623704ed525cfbda6791df1",,"","OSHA's proposed new standards and guidelines for hexavalent chromium for welding industry's exhaust and ventilation systems. These standards focus on proper exhaust and ventilation requirements, including engineering solutions for central ventilation, mobile and portable systems, and personal protection equipments. Lincoln Electric Company developed a vacuum system, Mobiflex fume extractor, which is designed for continuous removal of welding fumes. Mobiflex has a lightweight design, standard rear wheel, and front caster wheels for portability and general fabrication. The Mobiflex 200-M draws air through the extraction arm and spark arrester, capturing welding fumes inside the longlife filter. Mobiflex 400-MS uses a RotaPulse self-cleaning filter process. Compressed air from the tank releases through multiple air jets to clean one section of the filter at a time.",,"Air filters; Chromium; Cold storage; Compressed air; Energy storage; Extraction; Heat affected zone; Industry; Metal recovery; Optical design; Pressure vessels; Standards; Vacuum welding; Ventilation exhausts; Wave filters; Welding; Wheels; (e ,3e) process; Air jets; caster wheels; Engineering solutions; General (CO); Hexavalent chromium (CrVI); Light weight designs; Lincoln Electric Company (CO); Personal protection equipment (PPE); portable systems; vacuum systems; Ventilation systems; Welding fumes; Welding industry; Ventilation",Article,"Final","",Scopus,2-s2.0-46349106663
[No author name available],[No author id available],"Watching government: Lugar: Energy needs attention",2007,"Oil and Gas Journal","105","48",,"32","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349065305&partnerID=40&md5=3a64d47607f1a3e14d56942881f9ec52",,"","According to Sen. Richard G. Lugar, the winner of the 2008 presidential election will need to take bold steps to address energy and climate change problems despite the absence of substantive discussions from the current campaigns. Lugar suggests that the next US president must make energy security a core national goal and engage all Americans in the solution; must be willing to reject subservience to energy and environmental lobbying groups without denying ideas they can contribute; must quickly state that the federal government will use its power to make competitively priced biofuels available nationwide; must initiate a plant to use coal resources by accelerating work on carbon sequestration technologies and address waste disposal concerns so that providing liability protection and loan guarantees for new nuclear power plants can be considered; and must give higher priority to projects related to battery technology, cellulosic ethanol, carbon capture and storage, solar and wind power, and other technologies.",,,Note,"Final","",Scopus,2-s2.0-38349065305
[No author name available],[No author id available],"Proceedings of the Energy Sustainability Conference 2007",2007,"Proceedings of the Energy Sustainability Conference 2007",,,,"","",1181,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37249058854&partnerID=40&md5=8eb96bab9756f8fd1cb8bb03cfe8016a",,"","The proceedings contain 134 papers. The topics discussed include: a thermodynamic analysis of compressing hydrogen for storage; transient thermal analysis of cryogenic liquid hydrogen tank with active circulation; conversion and performance analysis of a small utility vehicle operating on hydrogen fuel; investigation of exergetic efficiency and thermodynamic parameters of the Salihli geothermal district heating system; energy and exergy analyses of a natural gas fired combined cycle cogeneration system; exergetic optimization of generated electric power split in a heat pump coupled poly-generation system; a new metric for net-zero carbon buildings; exergetic assessment of a turbocharged stationary diesel engine; thermal transport from a rotating disk during partially confined liquid jet impingement; economic analysis of a vertical sheet algal photobioreactor for biodiesel production; and new solar water-splitting reactor with ferrite particles in an internally circulating fluidized bed.",,"Biodiesel; Cryogenic liquids; Diesel engines; District heating; Economic analysis; Hydrogen; Optimization; Solar water heaters; Thermodynamics; Liquid hydrogen; Thermal transport; Sustainable development",Conference Review,"Final","",Scopus,2-s2.0-37249058854
"Castell A., Solé C., Medrano M., Nogués M., Cabeza L.F.","23097032400;12783397100;12445501400;12783263300;7004085845;","Comparison of stratification in a water tank and a PCM-water tank",2007,"Proceedings of the Energy Sustainability Conference 2007",,,,"465","470",,3,"10.1115/ES2007-36074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37249055526&doi=10.1115%2fES2007-36074&partnerID=40&md5=8b9281189ca475d2f63f7c34d7a5404f","Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain","Castell, A., Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain; Solé, C., Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain; Medrano, M., Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain; Nogués, M., Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain; Cabeza, L.F., Dept. d'Informàtica i Enginyeria Industrial, Universitat de Lleida, Pere de Cabrera s/n, 25001 - Lleida, Spain","Most of the storage systems available on the market use water as storage medium. Enhancing the storage performance is necessary to increase the performance of most systems. The stratification phenomenon is employed to improve the efficiency of storage tanks. Heat at an intermediate temperature, not high enough to heat up the top layer, can still be used to heat the lower, colder layers. There are a lot of parameters to study the stratification in a water tank such as the Mix Number and the Richardson Number among others. The idea studied here was to use these stratification parameters to compare two tanks with the same dimensions during charging and discharging processes. One of them is a traditional water tank and the other is a PCM-water (a water tank with a Phase Change Material). A PCM is good because it has high energy density if there is a small temperature change, since then the latent heat is much larger than the sensible heat. On the other hand, the temperature change in the top layer of a hot water store with stratification is usually small as it is held as close as possible at or above the temperature for usage. In the system studied the Phase Change Material is placed at the top of the tank, therefore the advantages of the stratification still remain. The aim of this work is to demonstrate that the use of PCM in the upper part of a water tank holds or improves the benefit of the stratification phenomenon. Copyright © 2007 by ASME.","Dimensionless numbers; PCM tank; Stratification; Water tank","Dimensionless numbers; Energy density; Richardson Number; Storage performance; Phase change materials; Temperature control; Thermal stratification; Water tanks",Conference Paper,"Final","",Scopus,2-s2.0-37249055526
"Blomqvist A., Araújo C.M., Srepusharawoot P., Ahuja R.","24172994100;10539017000;23393734300;57203048243;","Li-decorated metal-organic framework 5: A route to achieving a suitable hydrogen storage medium",2007,"Proceedings of the National Academy of Sciences of the United States of America","104","51",,"20173","20176",,218,"10.1073/pnas.0708603104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049100711&doi=10.1073%2fpnas.0708603104&partnerID=40&md5=dea357c2e8ccab872438b8d5bd5ba256","Condensed Matter Theory Group, Department of Physics, Uppsala University, SE-751 21 Uppsala, Sweden; Department of Physics, Faculty of Science, Khon Kaen University, Khon Kaen 40002, Thailand; Applied Materials Physics, Department of Materials Science and Engineering, Royal Institute of Technology, SE-100 44 Stockholm, Sweden","Blomqvist, A., Condensed Matter Theory Group, Department of Physics, Uppsala University, SE-751 21 Uppsala, Sweden; Araújo, C.M., Condensed Matter Theory Group, Department of Physics, Uppsala University, SE-751 21 Uppsala, Sweden; Srepusharawoot, P., Condensed Matter Theory Group, Department of Physics, Uppsala University, SE-751 21 Uppsala, Sweden, Department of Physics, Faculty of Science, Khon Kaen University, Khon Kaen 40002, Thailand; Ahuja, R., Condensed Matter Theory Group, Department of Physics, Uppsala University, SE-751 21 Uppsala, Sweden, Applied Materials Physics, Department of Materials Science and Engineering, Royal Institute of Technology, SE-100 44 Stockholm, Sweden","A significant improvement in molecular hydrogen uptake properties is revealed by our ab initio calculations for Li-decorated metal-organic framework 5. We have found that two Li atoms are strongly adsorbed on the surfaces of the six-carbon rings, one on each side, carrying a charge of +0.9e per Li atom. Each Li can cluster three H2 molecules around itself with a binding energy of 12 kJ (mol H2)-1. Furthermore, we show from ab initio molecular dynamics simulations with a hydrogen loading of 18 H 2 per formula unit that a hydrogen uptake of 2.9 wt % at 200 K and 2.0 wt % at 300 K is achievable. To our knowledge, this is the highest hydrogen storage capacity reported for metal-organic framework 5 under such thermodynamic conditions. © 2007 by The National Academy of Sciences of the USA.","First-principles calculations; Molecular adsorption; Molecular dynamics; Porous materials","hydrogen; lithium; metal complex; organic carbon; organic compound; ab initio calculation; adsorption; article; chemical analysis; molecular dynamics; priority journal; simulation; thermodynamics",Article,"Final","",Scopus,2-s2.0-38049100711
"Notten P.H.L., Roozeboom F., Niessen R.A.H., Baggetto L.","7004189316;7004036712;9532441800;24376056900;","3-D integrated all-solid-state rechargeable batteries",2007,"Advanced Materials","19","24",,"4564","4567",,281,"10.1002/adma.200702398","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37549060634&doi=10.1002%2fadma.200702398&partnerID=40&md5=912b2ba9f02c32ed501b2a32a132ffbf","Philips Research Laboratories, High Tech Campus 4, 5656 AE Eindhoven, Netherlands; NXP Semiconductors Research, High Tech Campus 4, 5656 AE Eindhoven, Netherlands; Department of Applied Physics, Eindhoven University of Technology (TU/e), Den Dolech 2, 5600 MB Eindhoven, Netherlands; Department of Chemical Engineering and Chemistry, Eindhoven University of Technology (TU/e), Den Dolech 2, 5600 MB Eindhoven, Netherlands","Notten, P.H.L., Philips Research Laboratories, High Tech Campus 4, 5656 AE Eindhoven, Netherlands, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology (TU/e), Den Dolech 2, 5600 MB Eindhoven, Netherlands; Roozeboom, F., NXP Semiconductors Research, High Tech Campus 4, 5656 AE Eindhoven, Netherlands, Department of Applied Physics, Eindhoven University of Technology (TU/e), Den Dolech 2, 5600 MB Eindhoven, Netherlands; Niessen, R.A.H., Philips Research Laboratories, High Tech Campus 4, 5656 AE Eindhoven, Netherlands; Baggetto, L., Department of Chemical Engineering and Chemistry, Eindhoven University of Technology (TU/e), Den Dolech 2, 5600 MB Eindhoven, Netherlands","Portable society urgently calls for integrated energy supplies. This holds for autonomous devices but even more so for future medical implants. Evidently, rechargeable integrated all-solid-state batteries will play a key role in these fields, enabling miniaturization, preventing electrode degradation upon cycling and electrolyte leakage. Planar solid-state thin film batteries are rapidly emerging but reveal several potential drawbacks, such as a relatively low energy density and the use of highly reactive lithium. Thin film Si-intercalation electrodes covered with a solid-state electrolyte are found to combine a high storage capacity of 3500 mAh g-1 with high cycle life, enabling to integrate batteries in Si. Based on the excellent intercalation chemistry of Si, a new 3D-integrated all-solid-state battery concept is proposed. High aspect ratio cavities and features, etched in silicon, will yield large surface area batteries with anticipated energy density of about 5 mWh μm-1 cm-2, i.e. more than 3 orders of magnitude higher than that of integrated capacitors. © 2007 WILEY-VCH Verlag GmbH &amp; Co. KGaA.",,"Electrolytes; Silicon batteries; Solid state devices; Thin films; Three dimensional; Electrode degradation; Energy density; Integrated capacitors; Relatively low energy density; Secondary batteries",Article,"Final","",Scopus,2-s2.0-37549060634
[No author name available],[No author id available],"SYNCHROTRON RADIATION INSTRUMENTATION: Ninth International Conference on Synchrotron Radiation Instrumentation",2007,"AIP Conference Proceedings","879",,,"","",2025,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36949032545&partnerID=40&md5=52a4de45592eee89bdafdda902abc110",,"","The proceedings contain 471 papers. The topics discussed include: AIP conference proceedings: preface; status of the commissioning of SOLEIL; sources of the x-rays based on compton scattering; overview of top-up injection at Taiwan light source; circulation of short and intense electron bunch in newSUBARU storage ring; operating undulator-based femtoslicing at BESSY; development of the portable synchrotron MIRRORCLE-CV for high precision non-destructive testing; status of the synchrotron light source DELTA; status of the MAX IV light source project; experiences of the long term stability at SLS; pressure distribution for TPS storage ring; operation of the superconducting RF system at TLS; design of synchrotron light source in Taiwan; current status of the SSRF project; energy upgrade of the siam photon source; design of the aluminum vacuum chambers for the 3 gev TPS electron storage ring; and performance of the TLS vacuum systems operated at 300 ma of top-up mode.",,,Conference Review,"Final","",Scopus,2-s2.0-36949032545
