Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"IOP Conference Series: Earth and Environmental Science",2017,"IOP Conference Series: Earth and Environmental Science","104","1",,"","",139,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040728384&partnerID=40&md5=f90b21d18e29ae2be2743d1fd246e727",,"","The proceedings contain 20 papers. The topics discussed include: a calculation method of electric distance and subarea division application based on transmission impedance; turbine inlet air cooling for industrial and aero-derivative gas turbine in Malaysia climate; enhanced thermal performance of mosques in Qatar; analysis of factors influencing PM2.5 in Beijing: a microcosmic and dynamic perspective for sustainable development; a low cost approach to the design of autopilot for hypersonic glider; joint planning of energy storage and transmission considering wind-storage combined system and demand side response; optimal output of distributed generation based on complex power increment; the vulnerability formation mechanism and control strategy of the oil and gas pipeline city; an equivalent fracture modeling method; evaluation of losses of cold energy of cryogen products in the transport systems; an input and output analysis of the quaternity-dominating energy engineering model from China's countryside; the combustion performance and ingredient ratio of thermite; effect of structural parameters on the combustion performance of platelet engines; research on application of automatic weather station based on internet of things; residents' perceptions of walkability attributes in mainland china: reliability and validity; empirical study on total factor productive energy efficiency in Beijing-Tianjin-Hebei region-analysis based on Malmquist index and window model; and based on the theory of TRIZ solving the problem of 18650 battery electrolyte filling.",,,Conference Review,"Final","",Scopus,2-s2.0-85040728384
[No author name available],[No author id available],"2017 Electric Vehicles International Conference, EV 2017",2017,"2017 Electric Vehicles International Conference, EV 2017","2017-January",,,"","",208,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051194648&partnerID=40&md5=b64d90d06e8a2d59d24e7c5803d7859c",,"","The proceedings contain 33 papers. The topics discussed include: magnetic properties degradation due to the cutting procedures in the case of electrical steel used in energy efficient electrical machines; influence of cutting technologies on the magnetic anisotropy of grain oriented electrical steel; soft magnetic composites used in the special electric motor magnetic cores; localization based mobile application for shopping malls; promoting battery energy storage systems to support electric vehicle charging strategies in smart grids; optimization and validation of a 10 KW permanent magnet brushless motor for small electric vehicles; design and validation of a 2.5 KW electric naval propulsion system with rim driven propeller; digital system for rotational direction detection using a FPGA; simulation of lithium-ion batteries from a electric vehicle perspective; the urban electric bus, a sustainable solution to increase energy efficiency of public transport and reduce atmospheric pollution in the cities; current study, design and construction of a wireless energy transfer system for mobile devices; constructal optimization of an elemental proton exchange membrane fuel cell used in the electric vehicles; advanced modular photovoltaic system for plug-in small electric vehicles (PsEV); urban ecological transport - a priority of the human society in crowded urban centers; method for calculating coupling coefficients in dynamic energy transfer for electric vehicles; a smart solution for a smart grid: unbalanced reactive power compensation; and on the procedures for optimal wireless energy transfer systems.",,,Conference Review,"Final","",Scopus,2-s2.0-85051194648
"Radu A.T., Eremia M., Toma L.","57211034965;6507037087;24759305900;","Promoting battery energy storage systems to support electric vehicle charging strategies in smart grids",2017,"2017 Electric Vehicles International Conference, EV 2017","2017-January",,,"1","6",,13,"10.1109/EV.2017.8242092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050995612&doi=10.1109%2fEV.2017.8242092&partnerID=40&md5=0f89db488ea642ed64c902ef161d6816","Department of Electrical Power Systems, University 'Politehnica' Bucharest, Romania","Radu, A.T., Department of Electrical Power Systems, University 'Politehnica' Bucharest, Romania; Eremia, M., Department of Electrical Power Systems, University 'Politehnica' Bucharest, Romania; Toma, L., Department of Electrical Power Systems, University 'Politehnica' Bucharest, Romania","In this paper an optimal strategy for electric vehicle (EV) charging is proposed to achieve the best network operating conditions, with the help of battery energy storage systems (BESS), while integrating photovoltaic power plants (PV). The electric vehicles can both participate in demand response (DR) and serve as energy storage facilities. They can respond to DR signals, such as price variations or direct control messages by modulating their power consumption, thus providing necessary flexibility to the grid operator. The simulations are performed on a test network, and the mathematical model has been implemented in Microsoft's CPLEX tool. The results have shown that in order to cope with the challenges generated by a large number of EVs, coordination of the EV charging not only reduces the difference between the peak and valley of the load demand, but also generates a number of favorable factors and improving the network operation. © 2017 IEEE.",,"Battery storage; Data storage equipment; Electric power plants; Electric power system control; Electric power transmission networks; Electric vehicles; Photovoltaic cells; Secondary batteries; Vehicle-to-grid; Battery energy storage system (BESS); Battery energy storage systems; Electric vehicle charging; Network operating conditions; Network operations; Optimal strategies; Photovoltaic power plant; Storage facilities; Charging (batteries)",Conference Paper,"Final","",Scopus,2-s2.0-85050995612
"Onose B.-A., Hanek M.A., Vataselu G., Demeter L.N.","56210694600;55966343000;57200326587;57203186638;","Advanced modular photovoltaic system for Plug-in Small Electric Vehicles (PsEV)",2017,"2017 Electric Vehicles International Conference, EV 2017","2017-January",,,"1","4",,3,"10.1109/EV.2017.8242105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050863325&doi=10.1109%2fEV.2017.8242105&partnerID=40&md5=57e1c3cb1e1c8f102ee9c2f78b1fd168","Icpe: Energy Department, Bucureşti, Romania; Icpe: Electrotechnical Materials and Environmental Technologies Department, Bucureşti, Romania","Onose, B.-A., Icpe: Energy Department, Bucureşti, Romania; Hanek, M.A., Icpe: Energy Department, Bucureşti, Romania; Vataselu, G., Icpe: Energy Department, Bucureşti, Romania; Demeter, L.N., Icpe: Electrotechnical Materials and Environmental Technologies Department, Bucureşti, Romania","The paper presents an advanced modular photovoltaic system designed for Pug-in Small Electric Vehicles (PsEV) electricity supply in remote applications. The concept is based on the modularity of the photovoltaic (PV) power supply system (PVbox) that can be multiplied in order to fully cover the electricity demand of each application. Based on that the interconnection between multiple PVboxes is done via an Intelligent Connection System (ICS) specially designed for this application. During the design phase the adaptability of the system was the primary focus that determined the PVbox to work as an off-grid system with the battery storage capacity included and an on-grid back-up (in available). The idea was to make the PVbox compact and lightweight, with the maximization of the photovoltaic (PV) power output of the system. Another key factor was the development of an innovative energy management system to cover the possibility of supplying a wide range of plug-in small electric vehicles (PsEV). An in-depth analysis was made to refine the PV system solution in order to maximize the system potential with the results presented below. The results of the paper show that the advanced modular photovoltaic system for plug-in small electric vehicles (PsEV) can be a good alternative for off the grid and remote applications. © 2017 IEEE.",,"Electric power systems; Electric vehicles; Energy management systems; Photovoltaic cells; Electricity demands; Electricity supply; In-depth analysis; Off-grid system; Photovoltaic systems; Remote applications; Small electric vehicles; Storage capacity; Intelligent control",Conference Paper,"Final","",Scopus,2-s2.0-85050863325
"Guo Y., Xue X., Li Q., Li Z., Si Y., Li K., Mei S.","57192008805;57109747200;57203117696;57203119972;24774004700;57219233023;7102846252;","Experimental study of solar chimney power plant system",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"7069","7073",,3,"10.1109/CAC.2017.8244052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050546700&doi=10.1109%2fCAC.2017.8244052&partnerID=40&md5=6e01d80c5155f3d571bef2029c2d74eb","Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, 810016, China; Hebei Electric Power Design and Research Institute, Shijiazhuang, 050031, China; Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China","Guo, Y., Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, 810016, China; Xue, X., Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, 810016, China, Hebei Electric Power Design and Research Institute, Shijiazhuang, 050031, China; Li, Q., Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; Li, Z., Hebei Electric Power Design and Research Institute, Shijiazhuang, 050031, China; Si, Y., Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, 810016, China; Li, K., Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; Mei, S., Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, 810016, China, Hebei Electric Power Design and Research Institute, Shijiazhuang, 050031, China","In the view of the complex environment of high altitude areas, a solar chimney power plant experimental setup with a chimney 15 m in height and a collector 15 m in diameter was built. The temperature and velocity of air flow within the collector were tested and analyzed. The results show that the variation of air flow temperature and velocity are similar to the solar radiation. Furthermore, the energy storage layer provides an efficient energy supply for supporting continuous operation at night. The air flow temperatures at different locations inside the collector are different. From the comparison results of air temperature within the collector along each direction, the air temperature in the west side is relatively large and the temperature in the north side is relatively low due to the geographical reason. © 2017 IEEE.","collector; energy storage layer; solar chimney power plant system","Air; Atmospheric temperature; Chimneys; Energy storage; collector; Comparison result; Complex environments; Continuous operation; Energy storage layer; Energy supplies; Solar chimney power plant; Solar chimney power plant system; Solar chimneys",Conference Paper,"Final","",Scopus,2-s2.0-85050546700
"Liu D., Sun B., Zhang L., Pan X.","57358701900;56440622700;57203041605;57191200922;","Integrated scheduling of generation and load in micro combined cooling heating and power system",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"5182","5187",,,"10.1109/CAC.2017.8243700","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050497165&doi=10.1109%2fCAC.2017.8243700&partnerID=40&md5=9b6aa83b7e2a86e9991977abe6790bcc","School of Control Science and Engineering, Shandong University, Jinan, 250061, China; Lishan College, Shandong Normal University, Weifang, 262500, China","Liu, D., School of Control Science and Engineering, Shandong University, Jinan, 250061, China; Sun, B., School of Control Science and Engineering, Shandong University, Jinan, 250061, China; Zhang, L., School of Control Science and Engineering, Shandong University, Jinan, 250061, China; Pan, X., Lishan College, Shandong Normal University, Weifang, 262500, China","The renewable energy and Demand Response in the combined cooling heating and power (CCHP) system operation is considered in this paper. The authors propose a kind of integrated scheduling of energy supply and demand which considers the coupling between them. In energy demand side, smart appliances are introduced to participant Demand Respond. In energy supply side, solar energy, storage device and heat recovery technology are adopted to satisfy multiple load. Moreover, a comprehensive evaluation index is established to evaluate the system from economic, environmental and energy-related aspects. The result shows advantages in economic, environment and energy, thus this approach provides a feasible and effective approach to handle dispatch problem in CCHP system. © 2017 IEEE.","CCHP; comprehensive evaluation; Demand Response; intergrated schedule; renewable energy","Economics; Scheduling; Solar energy; Virtual storage; Waste heat; CCHP; Combined cooling heating and power; Combined Cooling Heating and Power(CCHP); Comprehensive evaluation; Comprehensive evaluation index; Demand response; Environment and energies; Renewable energies; Solar power generation",Conference Paper,"Final","",Scopus,2-s2.0-85050497165
"Jia L., Du C., Zhang C., Chen A.","57196187116;21739187400;56018442000;7403392060;","An improved droop control method for reducing current sensors in DC microgrid",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"4645","4649",,5,"10.1109/CAC.2017.8243599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050457832&doi=10.1109%2fCAC.2017.8243599&partnerID=40&md5=6318795715dcc12548247403a7b26684","School of Control Science and Engineering, Shandong University, Jinan, China","Jia, L., School of Control Science and Engineering, Shandong University, Jinan, China; Du, C., School of Control Science and Engineering, Shandong University, Jinan, China; Zhang, C., School of Control Science and Engineering, Shandong University, Jinan, China; Chen, A., School of Control Science and Engineering, Shandong University, Jinan, China","The voltage droop control technology is commonly adopted to control the power sharing between parallel energy storage units in island dc microgrid for its low cost on the control and communication system, but a large number of voltage and current sensors are needed in the traditional droop control method. An improved droop control method for reducing current sensors is proposed. To achieve voltage droop control, the power transferred by converters is analyzed and calculated without detecting output current, then, a function of converter input/output variables and control variables which is proportional to the output power of converters is adopted in the improved droop controller. Verification results are provided to validate the effectiveness and reasonability of the proposed control method. © 2017 IEEE.","current sensors; dc microgrid; energy storage units; power sharing; voltage droop control","Energy storage; Current sensors; Dc micro-grid; Energy storage unit; Power sharing; Voltage droop; Power control",Conference Paper,"Final","",Scopus,2-s2.0-85050457832
"Zhang Z., Zhang X., Cheng Q., Ge Y., Sun Q., Yu H., Wang G.","57200994201;57207920804;57189236061;55135230900;15019590100;57203064877;56259134300;","Power distribution strategy of the energy router based on energy storage multi-mode operation",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"6279","6284",,,"10.1109/CAC.2017.8243909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050402800&doi=10.1109%2fCAC.2017.8243909&partnerID=40&md5=04f047d2da0e03f4c384529b1acfc91e","State Grid Liaoning Electric Power Research Institute, State Grid, Shenyang, China; School of Information, Science and Engineering, Northeastern University, Shenyang, China","Zhang, Z., State Grid Liaoning Electric Power Research Institute, State Grid, Shenyang, China; Zhang, X., School of Information, Science and Engineering, Northeastern University, Shenyang, China; Cheng, Q., School of Information, Science and Engineering, Northeastern University, Shenyang, China; Ge, Y., State Grid Liaoning Electric Power Research Institute, State Grid, Shenyang, China; Sun, Q., School of Information, Science and Engineering, Northeastern University, Shenyang, China; Yu, H., State Grid Liaoning Electric Power Research Institute, State Grid, Shenyang, China; Wang, G., State Grid Liaoning Electric Power Research Institute, State Grid, Shenyang, China","A new topology of the energy router is proposed in this paper to achieve a richer power distribution scheme, which contains DC interface, DC energy storage, loads, photovoltaic power generation and other equipment. A power control algorithm based on droop control of the DC bus is proposed to solve the problem of frequent fluctuations of the power and unstable of the DC bus voltage caused by access of the multiple devices. This algorithm realizes the adjustment to the working mode, the direction of the power flow and the value of each unit according to the bus voltage to ensure that the energy router realizes the voltage constant and the power balance of the DC bus without affecting the operation of each device. Characteristic of ""resource"" or ""load"" for ER and storage can be switched adaptively, and dynamic power regulation is achieved by droop control. Droop control for ""resource"" and ""load"" is similar to the characteristic for ""generator-load"" in conventional power system, whose purpose is to restrain the power fluctuation and to realize the stable control of dc bus voltage. Finally, according to the proposed topology of the energy router and the control strategy, the simulation is carried out on the MATLAB platform to verify the analysis. © 2017 IEEE.","Control algorithm; Droop control; Energy router; Multi - mode operation; Power balance","Algorithms; Electric load flow; Energy policy; Energy storage; MATLAB; Photovoltaic cells; Solar energy; Topology; Droop control; Energy routers; Multimode operations; Photovoltaic power generation; Power balance; Power distribution strategy; Power distributions; Power fluctuations; Power control",Conference Paper,"Final","",Scopus,2-s2.0-85050402800
"Li Y., Chen C., Zhang J., Xu Y.","15727005800;57211743460;37119710700;57203063885;","The optimal control strategy for integrated system of wind/photovoltaic/energy storage considering the frequency constraint",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"6355","6362",,1,"10.1109/CAC.2017.8243923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050398907&doi=10.1109%2fCAC.2017.8243923&partnerID=40&md5=1e195dd934af136a342954bc49999805","State Grid Qinghai Electric Power Company, Xining, China; Nanjing University of Science and Technology, Nanjing, China","Li, Y., State Grid Qinghai Electric Power Company, Xining, China; Chen, C., State Grid Qinghai Electric Power Company, Xining, China; Zhang, J., Nanjing University of Science and Technology, Nanjing, China; Xu, Y., Nanjing University of Science and Technology, Nanjing, China","As more and more clean energy is exploited and utilized, absorption is one of the hot issues of research nowadays. The proportion of new energy in the system is higher and higher, which poses a great challenge to the system frequency stability and energy storage life and capacity. This paper proposes a new optimal scheduling model for system of wind/photovoltaic/ storage. Because of the complementarity of wind and photovoltaic energy, the combination of the two can effectively reduce the randomness of the output. Using the frequency modulation capability of the wind turbine and PV unit to track the prediction curve can reduce the burden of energy storage equipment and increase economy. An optimal dispatching model aimed at generation cost is established, and the frequency constraint is added based on traditional constraint conditions to prevent the frequency deviation from exceeding the allowable value. Finally, the actual data is used for simulation analysis to compare the results of different regulatory strategies and verify the advantages of the proposed strategy. © 2017 IEEE.","Control Strategy; Energy Storage; Frequency Constraint; Wind/photovoltaic","Energy storage; Optimal control systems; Wind turbines; Constraint conditions; Control strategies; Frequency constraint; Modulation capability; Optimal control strategy; Optimal dispatching; Photovoltaic energy; Simulation analysis; Digital storage",Conference Paper,"Final","",Scopus,2-s2.0-85050398907
"Xue T., Zhao J., Wang J.","57203032953;7410310611;8342362100;","Motion control for variable stiffness SLIP model of legged robot single leg",2017,"Proceedings - 2017 Chinese Automation Congress, CAC 2017","2017-January",,,"4711","4716",,,"10.1109/CAC.2017.8243611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050369564&doi=10.1109%2fCAC.2017.8243611&partnerID=40&md5=726f635fbfcac22d96930fc8fcbebf49","Key Laboratory of Intelligent Control and Decision of Complex Systems, Department of Automation, Beijing Institute of Technology, Beijing, China","Xue, T., Key Laboratory of Intelligent Control and Decision of Complex Systems, Department of Automation, Beijing Institute of Technology, Beijing, China; Zhao, J., Key Laboratory of Intelligent Control and Decision of Complex Systems, Department of Automation, Beijing Institute of Technology, Beijing, China; Wang, J., Key Laboratory of Intelligent Control and Decision of Complex Systems, Department of Automation, Beijing Institute of Technology, Beijing, China","The Spring Loaded Inverted Pendulum (SLIP) model has been extensively investigated and used as an inspiration to the study of legged locomotion. Biological data suggest that legs regulate energy production and removal via adjusting muscle stiffness, therefore the classical SLIP is energetically conservative model, and cannot fully explain the robustness and flexibility of many legged animals during running and hopping gaits. In this work we extend the classical SLIP model to an active SLIP model, an energetically non-conservative model with variable stiffness spring. Additionally, we propose a control strategy to regulate the SLIP system energy to drive the system to a desired motion state. Finally, we illustrate through simulations that the variable stiffness SLIP model is applied with our proposed control strategy reveals high tracking accuracy and rapidly converges to a desired motion state. © 2017 IEEE.","Motion control; Spring Loaded Inverted Pendulum; Variable stiffness","Capillary flow; Digital storage; Motion control; Pendulums; Conservative modeling; Control strategies; Energy productions; Non conservative model; Spring loaded inverted pendulums; Tracking accuracy; Variable stiffness; Variable stiffness spring; Stiffness",Conference Paper,"Final","",Scopus,2-s2.0-85050369564
