Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Perng C.-Y., Kearney A.S., Patel K., Palepu N.R., Zuber G.","36794102300;7003350290;35516849700;6506410002;6701766516;","Investigation of formulation approaches to improve the dissolution of SB-210661, a poorly water soluble 5-lipoxygenase inhibitor",1998,"International Journal of Pharmaceutics","176","1",,"31","38",,33,"10.1016/S0378-5173(98)00296-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031725929&doi=10.1016%2fS0378-5173%2898%2900296-8&partnerID=40&md5=a41bf171924be7aca9eda5738fdc3af2","Pharmaceutical Development, SmithKline Beecham P., King of Prussia, PA 19406, United States; Department of Analytical Chemistry, SmithKline Beecham P., King of Prussia, PA 19406, United States","Perng, C.-Y., Pharmaceutical Development, SmithKline Beecham P., King of Prussia, PA 19406, United States; Kearney, A.S., Pharmaceutical Development, SmithKline Beecham P., King of Prussia, PA 19406, United States; Patel, K., Pharmaceutical Development, SmithKline Beecham P., King of Prussia, PA 19406, United States; Palepu, N.R., Pharmaceutical Development, SmithKline Beecham P., King of Prussia, PA 19406, United States; Zuber, G., Department of Analytical Chemistry, SmithKline Beecham P., King of Prussia, PA 19406, United States","Several formulation approaches were used in an attempt to improve the dissolution of SB-210661. In the present study, incorporation of surfactants in formulations significantly enhanced SB-210661 dissolution in water at 37°C. The role of surfactants on dissolution enhancement was also investigated. As an alternative formulation approach, solid dispersions were also prepared using the melt and mechanical activation methods for PEG 8000 containing dispersions and using the solvent method for PVP containing dispersions. The dissolution of SB-210661 from the solid dispersions was significantly greater than that observed for the surfactant containing formulations. The physical characteristics of these solid dispersions were investigated by X-ray powder diffraction and FTIR. The X-ray powder diffractograms suggest that the PEG 8000 dispersions exist in a partially crystalline state and that the PVP dispersion exists in a totally amorphous state. The FTIR results suggest that SB-210661 does not interact with PEG 8000 but interacts with PVP through intermolecular hydrogen bonding. Following storage of solid dispersions at 25°C/60% relative humidity (RH) for 1 year, there was no significant change in the dissolution profile for the PVP dispersion, whereas the PEG dispersions showed a slowing in their dissolution rate. X-ray powder diffraction results indicated that SB-210661 was still amorphous in the PVP dispersion, and the FTIR spectrum still supported the hydrogen bonding of SB-210661 and PVP. The lack of change in the dissolution profile of the PVP dispersion may be related to the hydrogen bonding interaction causing a stabilization of SB-210661 in the higher-energy, faster dissolving amorphous state. Copyright (C) 1998 Elsevier Science B.V.","5-Lipoxygenase inhibitor; Contact angle; Dissolution; Hydrogen bonding; SB-210661; Solid dispersion; Surfactants","dodecyl sulfate sodium; lipoxygenase inhibitor; microcrystalline cellulose; polysorbate 40; sb 210661; surfactant; unclassified drug; article; contact angle; dispersion; dissolution; drug formulation; drug solubility; drug storage; infrared spectroscopy; priority journal; surface tension; X ray diffraction",Article,"Final","",Scopus,2-s2.0-0031725929
"Rocher J., Vedel M., Vedel F.","6603732909;7003905334;7004195056;","Well defined chopping of the Paul trap rf potential up to a 1.5 MHz frequency combined with a time-of-flight method",1998,"International Journal of Mass Spectrometry","181","1-3",,"173","180",,3,"10.1016/s1387-3806(98)14185-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007756484&doi=10.1016%2fs1387-3806%2898%2914185-4&partnerID=40&md5=92c09f856d25aa979c297ca2d72647d3","Phys. Intrac. Ioniques Moleculaires, Centre de St.-Jérôme, Case C21, F13397, Marseille Cedex 20, France","Rocher, J., Phys. Intrac. Ioniques Moleculaires, Centre de St.-Jérôme, Case C21, F13397, Marseille Cedex 20, France; Vedel, M., Phys. Intrac. Ioniques Moleculaires, Centre de St.-Jérôme, Case C21, F13397, Marseille Cedex 20, France; Vedel, F., Phys. Intrac. Ioniques Moleculaires, Centre de St.-Jérôme, Case C21, F13397, Marseille Cedex 20, France","A technique for extracting ions from a Paul trap is described wherein the trapping potential is interrupted sharply when crossing the zero value. A time-of-flight profile, corresponding to the ion cloud kinetic energy distribution at the instant of trapping potential interruption, has been observed from the subsequent free motion of the ions. Unavoidable residual overshoots of the storage voltage at this instant are taken into consideration in a three-dimensional (3D) simulation of 106 ion trajectories. Experimental profiles obtained with very good reproducibility can be matched with simulations (in the form of a histogram of ion number arriving at an electron-multiplier detector in successive intervals of time). The fitting is achieved by variation of the assumed ion kinetic energy and a coefficient representing the anisotropy of the ion cloud. It was found that experimental profiles obtained by this ejection method has been modeled to a radio frequency of 1.5 MHz corresponding to a confinement voltage of about 700 Vpp. The uncertainty on the fitting of the profiles presented here leads to uncertainties in energy evaluation situated between 0.1 and 0.3 eV. (Int J Mass Spectrom 181 (1998) 173-180) © 1998 Elsevier Science B.V.","Kinetic energy measurements; Paul trap; TOF methods",,Article,"Final","",Scopus,2-s2.0-0007756484
"Gisselbrecht M., Marquette A., Meyer M.","7004914318;6602250001;14027076700;","Two-photon double-resonant excitation of the Xe* 5p5 nf′ (J = 2) autoionization states using synchronized laser and synchrotron radiation pulses",1998,"Journal of Physics B: Atomic, Molecular and Optical Physics","31","24",,"L977","L984",,30,"10.1088/0953-4075/31/24/002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032308772&doi=10.1088%2f0953-4075%2f31%2f24%2f002&partnerID=40&md5=74c6a42e9b09e3a04fac7bd6304dda0e",,"Gisselbrecht, M.; Marquette, A.; Meyer, M.","The technique of synchronization between the pulses of a linear dye laser, synchronously pumped by a mode-locked Ar+ laser, and the synchrotron radiation pulses from the SuperACO storage ring in Orsay (France) has been applied to study the photoionization of the Xe* 5p55d [3/2]1 and Xe* 5p56d [3/2]1 excited states in the energy region between the Xe+ 5p5(2P3/2) and (2P1/2) thresholds. The experimental spectra are dominated by strong transitions to the Xe* 5p5nf′ [5/2]2 autoionization resonances, which are characterized by typical asymmetric Fano-type line profiles. The energy positions of the n = 4, 7-13 resonances have been measured. For the 4f′ [5/2]2 and nf′ [5/2]2 (n = 7-9) resonances, the asymmetry parameter q and the linewidth Γ could be determined upon photoexcitation from the intermediate state 5d [3/2]1 and 6d [3/2]1, respectively. As a general behaviour of the investigated excitations, the oscillator strengths for d → f transitions were found to exceed by far those for the, also dipole-allowed, d → p transitions.",,"Dye lasers; Electron energy levels; Electron resonance; Electron transitions; Laser mode locking; Laser pulses; Photoionization; Photons; Synchrotron radiation; Autoionization resonances; Storage rings",Article,"Final","",Scopus,2-s2.0-0032308772
"Tsushio Y., Enoki H., Akiba E.","6603556869;7004402646;7005738267;","Hydrogenation properties of MgNi0.86Ml0.03 (Ml=Cr, Fe, Co, Mn) alloys",1998,"Journal of Alloys and Compounds","281","2",,"301","305",,25,"10.1016/S0925-8388(98)00779-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032309870&doi=10.1016%2fS0925-8388%2898%2900779-8&partnerID=40&md5=3a76f0d018afab76ec63b812afd30756","Technical Research Center, Mazda Motor Corporation, 3-1 Shinchi, Fuchu-cho, Aki-gun, Hiroshima, 730-8670, Japan; Natl. Inst. of Mat. and Chem. Res., 1-1 Higashi, Tsukuba, Ibaraki, 305-8565, Japan","Tsushio, Y., Technical Research Center, Mazda Motor Corporation, 3-1 Shinchi, Fuchu-cho, Aki-gun, Hiroshima, 730-8670, Japan; Enoki, H., Natl. Inst. of Mat. and Chem. Res., 1-1 Higashi, Tsukuba, Ibaraki, 305-8565, Japan; Akiba, E., Natl. Inst. of Mat. and Chem. Res., 1-1 Higashi, Tsukuba, Ibaraki, 305-8565, Japan","Hydrogenation properties of amorphous MgNi0.86M10.03 (M1=Cr, Fe, Co, Mn) alloys prepared by the mechanical alloying method were investigated. The Cr-substituted alloy desorbed 0.4 wt.% of hydrogen even at 423 K in the pressure range between 0.01 MPa and 1 MPa, and the enthalpy of hydride formation was calculated as -50 kJ mol-1 H-12. This value is the largest among Mg-based alloys. Therefore, the hydride of this alloy is the least stable among other Mg-based alloys. However, Mn or Co-substituted alloys did not desorb hydrogen at 423 K. The influence of the substitution element on the relationship between the site energy of hydrogen in amorphous alloys and the hydrogenation properties is explained. For practical use, the Cr-substituted alloy has good enough thermodynamic properties for hydrogen storage on hydrogen vehicles though the amount of desorbed hydrogen is insufficient. © 1998 Elsevier Science S.A. All rights reserved.","Hydrogen desorption; Mg-based alloy; Substitution","Desorption; Enthalpy; Gas absorption; Hydrides; Hydrogenation; Mechanical alloying; Transition metal alloys; Enthalpy of formation; Hydrogen desorption; Magnesium alloys",Article,"Final","",Scopus,2-s2.0-0032309870
"Fischer J.H., Kuhn-Régnier F., Jeschkeit S., Switkowski R., Bardakcioglu O., Sobottke R., De Vivie E.R.","35571813000;6701546150;6602362018;6506996554;7801576926;56190341800;7005043656;","Excellent recovery after prolonged heart storage by preservation with coronary oxygen persufflation: Orthotopic pig heart transplantations after 14-hr storage",1998,"Transplantation","66","11",,"1450","1459",,21,"10.1097/00007890-199812150-00007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344718445&doi=10.1097%2f00007890-199812150-00007&partnerID=40&md5=2d55a9514f2f3e47350d3c01819a72f0","Institute of Experimental Medicine, University of Cologne, Cologne, Germany; Inst. für Experimentelle Med., Universität zu Köln, Robert-Koch-Strasse 10, 50931 Köln, Germany; Department of Cardiothoracic Surgery, University of Cologne, Cologne, Germany; Department of Clinical Chemistry, University of Cologne, Cologne, Germany","Fischer, J.H., Institute of Experimental Medicine, University of Cologne, Cologne, Germany, Inst. für Experimentelle Med., Universität zu Köln, Robert-Koch-Strasse 10, 50931 Köln, Germany; Kuhn-Régnier, F., Department of Cardiothoracic Surgery, University of Cologne, Cologne, Germany; Jeschkeit, S., Institute of Experimental Medicine, University of Cologne, Cologne, Germany; Switkowski, R., Department of Clinical Chemistry, University of Cologne, Cologne, Germany; Bardakcioglu, O., Institute of Experimental Medicine, University of Cologne, Cologne, Germany; Sobottke, R., Institute of Experimental Medicine, University of Cologne, Cologne, Germany; De Vivie, E.R., Department of Cardiothoracic Surgery, University of Cologne, Cologne, Germany","Background. Improvement of heart preservation is still the greatest challenge in preservation research. The unchanged severe restriction of acceptable storage periods of heart grafts since the beginning of clinical heart transplantation indicates that technical innovations are necessary if a substantial improvement is to be achieved. Methods. Here, we present the results of hypothermic preservation using the innovative technique of coronary oxygen persufflation (COP). COP simply adds gaseous oxygen to hypothermic graft storage and requires only a 'valve guard' for reversible closure of the aortic valve. Fourteen-hr preservation was followed by orthotopic transplantation and evaluations of functional as well as metabolic recovery. Mature pig hearts, a model with restricted preservation tolerance similar to the human heart, were used to guarantee the clinical relevance of this study. Results. After 14-hr hypothermic storage, COP-preserved hearts were able to recover within 2 hr of cardiopulmonary bypass to a steady cardiovascular function without mechanical or pharmacologic support. The left ventricular pressure amplitude of mHTK-COP-preserved hearts as well as energy charge potential recovered to pregrafting values and the ventricular power output to 66%. Hearts simply stored in University of Wisconsin (UW), modified Bretschneider's histidine-tryptophan-ketoglurate (mHTK), or Euro-Flush with glutathione (EFG) solution had only limited recovery, with significantly lower ventricular power output of 18%, 29% or 30% of pregrafting controls on average. Conclusions. Fourteen-hr oxygenated pig heart preservation using COP results in optimal recovery. Storage preservation in solutions containing hyaluronidase (mHTK and EFG) results in higher recoveries as compared to UW solution, an effect that may support the excellent recovery after mHTK-COP preservation.",,"2 oxoglutaric acid; glutathione; histidine; tryptophan; animal cell; animal tissue; article; cardiopulmonary bypass; controlled study; coronary artery blood flow; heart preservation; heart transplantation; nonhuman; organ preservation; priority journal; survival time; swine; viscosity; Adenosine; Adenosine Triphosphate; Allopurinol; Animals; Creatine Kinase; Glutathione; Glycogen; Heart Transplantation; Humans; Hyperbaric Oxygenation; Immunoassay; Insulin; Isoenzymes; Myocardial Contraction; Myocardium; Organ Preservation; Organ Preservation Solutions; Oxygen; Raffinose; Swine; Time Factors; Troponin T",Article,"Final","",Scopus,2-s2.0-0344718445
"Kim J.S., Granström M., Friend R.H., Johansson N., Salaneck W.R., Daik R., Feast W.J., Cacialli F.","55757743100;7102156158;8077782000;7004476379;35413014700;6701576478;7006614673;7006071546;","Indium-tin oxide treatments for single- and double-layer polymeric light-emitting diodes: The relation between the anode physical, chemical, and morphological properties and the device performance",1998,"Journal of Applied Physics","84","12",,"6859","6870",,642,"10.1063/1.368981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032534440&doi=10.1063%2f1.368981&partnerID=40&md5=9cd4d4e465297a7352cc70b03d78209d","Cavendish Laboratory, Madingley Road, Cambridge CB3 0HE, United Kingdom; Department of Physics, IFM, Linköping University, S-518 83 Linköping, Sweden; IRC Polymer Science and Technology, Durham University, South Road, Durham DH1 3LE, United Kingdom","Kim, J.S., Cavendish Laboratory, Madingley Road, Cambridge CB3 0HE, United Kingdom; Granström, M., Cavendish Laboratory, Madingley Road, Cambridge CB3 0HE, United Kingdom; Friend, R.H., Cavendish Laboratory, Madingley Road, Cambridge CB3 0HE, United Kingdom; Johansson, N., Department of Physics, IFM, Linköping University, S-518 83 Linköping, Sweden; Salaneck, W.R., Department of Physics, IFM, Linköping University, S-518 83 Linköping, Sweden; Daik, R., IRC Polymer Science and Technology, Durham University, South Road, Durham DH1 3LE, United Kingdom; Feast, W.J., IRC Polymer Science and Technology, Durham University, South Road, Durham DH1 3LE, United Kingdom; Cacialli, F., Cavendish Laboratory, Madingley Road, Cambridge CB3 0HE, United Kingdom","We report combined studies of the influence of chemical and physical treatments on the properties of indium-tin oxide (ITO) thin films. The ITO films were also used as transparent anodes of polymeric light-emitting diodes (LEDs) incorporating poly(p-phenylene vinylene) (PPV) as the emitter material, with, or without, doped poly(3,4-ethylene dioxythiophene) (PEDOT) as a hole-injection/transport layer. Structures based on a soluble green derivative of PPV, poly(4,4′-diphenylene diphenylvinylene) were also tested. We studied chemical (aquaregia, degreasing, RCA protocol) and physical (oxygen and argon plasmas, Teflon, and paper rubbing) treatments and, in contrast to recently published work, we find that for Balzer Baltracon ITO, oxygen plasma and not aquaregia yields the highest efficiencies and luminances and the lowest drive voltages. For oxygen-plasma-treated anodes, the device efficiency clearly correlates with the value of the ITO surface work function, which in turn depends on the time of treatment. Interestingly, we find that work-function variations induced by our oxygen-plasma treatment are unchanged after long-term storage in air and in the dark. Unexpectedly, we also find that devices incorporating a PEDOT layer benefit from an appropriate treatment of the ITO surface, for both efficiency and lifetime. The results shed light on the physics of conjugated, organic semiconductors and related devices, and in particular on the presence and the role of an anodic energy barrier on the LEDs mechanism of operation. We also discuss the implications of our integrated experimental study in relation to the modification of the ITO sheet resistance, surface and bulk composition, and surface morphology © 1998 American Institute of Physics.",,"Anodes; Electric resistance; Electroluminescence; Indium compounds; Light emitting diodes; Organic polymers; Photoluminescence; Plasma etching; Surface cleaning; Surface roughness; Surface treatment; Tin compounds; Conducting polymer hole injection layer; Indium tin oxide; Polyphenylenevynilene; Sheet resistance; Transparent conducting oxides; Work function; Thin films",Article,"Final","",Scopus,2-s2.0-0032534440
"Emura K., Shinzato T., Takada H.","56219720400;7006322174;57124440300;","Fast beam decay in an electron storage ring with low-energy injection",1998,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","419","1",,"45","49",,,"10.1016/S0168-9002(98)00914-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032299324&doi=10.1016%2fS0168-9002%2898%2900914-0&partnerID=40&md5=2a7548776bd6cfa4b14e510ed59caa87","Sumitomo Electric Industries, Ltd., Harima Research Laboratories, Harima Science Garden City, Kamigori, Hyogo, 678-1201, Japan","Emura, K., Sumitomo Electric Industries, Ltd., Harima Research Laboratories, Harima Science Garden City, Kamigori, Hyogo, 678-1201, Japan; Shinzato, T., Sumitomo Electric Industries, Ltd., Harima Research Laboratories, Harima Science Garden City, Kamigori, Hyogo, 678-1201, Japan; Takada, H., Sumitomo Electric Industries, Ltd., Harima Research Laboratories, Harima Science Garden City, Kamigori, Hyogo, 678-1201, Japan","The phenomena of the fast beam decay which was often observed in electron storage rings with low-energy injection was studied. Drift motion of the trapped ions in the bending magnetic field was found to play an important role in the fast beam decay. © 1998 Elsevier Science B.V. All rights reserved.","Decay rate; Drift motion; Fast beam decay; Ion clearing; Ion trapping; Low-energy injection","Electrodes; Electron beams; Electron traps; Ions; Magnetic fields; Magnets; Decay rate; Drift motion; Electron storage ring; Fast beam decay; Ion clearing; Ion trapping; Low energy injection; Electron ring accelerators",Article,"Final","",Scopus,2-s2.0-0032299324
"Williams R.J.P.","57198060702;","Calcium: Outside/inside homeostasis and signalling",1998,"Biochimica et Biophysica Acta - Molecular Cell Research","1448","2",,"153","165",,24,"10.1016/S0167-4889(98)00139-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032406682&doi=10.1016%2fS0167-4889%2898%2900139-6&partnerID=40&md5=66ee1244a9498c14c0e8b6db0c653b73","Inorganic Chemistry Laboratory, Oxford University, South Parks Road, Oxford OX1 3QR, United Kingdom","Williams, R.J.P., Inorganic Chemistry Laboratory, Oxford University, South Parks Road, Oxford OX1 3QR, United Kingdom","More and more data accumulate concerning calcium dependent effects in all compartments of cells. The higher the organism in evolution the more calcium becomes involved. Inspection of the data while looking for an explanation of the involvement of calcium in metabolism, nuclear functions, control over pumps, external activities, mineralisation and so on leads one to suppose that calcium has an integrating function. The implication is that calcium flow is a large network connecting the environment, the cytoplasm, vesicles, organelles, the nucleus and in higher species, organs. There is the possibility then that calcium ion functions are being analysed, often in vitro, in a bit by bit reductionist manner while in vivo calcium is the equivalent of an electron in complicated electrical circuits. We then should look for its connections to energy, to effects where conformational switching by calcium pulses is equivalent to magnetic triggering by electron flow and where storage in vesicles is equivalent to condenser-like devices and so on. The appearance of pulsing, of time delays in parts of circuits, and other properties of electronic circuits seen in calcium triggering are then explicable as part of calcium circuit design. No other ion can operate in the same way due to the peculiarities of the calcium ion, its size, charge, ionisation potential and its availability which allow it both to flow rapidly yet to bind considerably. Copyright (C) 1998 Elsevier Science B.V.","Bio-energetics; Calcium circuit; Cell control; Compartment; Environment; Homeostasis","calcium; article; calcium current; calcium homeostasis; calcium metabolism; cytoplasm; energy; environment; eukaryote; evolution; extracellular calcium; homeostasis; human; nonhuman; priority journal; prokaryote; signal transduction; Adenosine Triphosphate; Animals; Calcium; Calcium Signaling; Cell Cycle; Cell Membrane; Entropy; Extracellular Matrix; Homeostasis; Humans; Intracellular Membranes; Organelles",Article,"Final","",Scopus,2-s2.0-0032406682
"Nibbelke R.H., Nievergeld A.J.L., Hoebink J.H.B.J., Marin G.B.","6603290043;6507093457;56632590000;56377899900;","Development of a transient kinetic model for the CO oxidation by O2 over a Pt/Rh/CeO2/γ-Al2O3 three-way catalyst",1998,"Applied Catalysis B: Environmental","19","3-4",,"245","259",,106,"10.1016/S0926-3373(98)00076-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032495117&doi=10.1016%2fS0926-3373%2898%2900076-9&partnerID=40&md5=15548dfa2d1116ac42b1157a949a66ae","Eindhoven University of Technology, Schuit Inst. Catalys., Lab. V. C., 5600 MB, Eindhoven, Netherlands","Nibbelke, R.H., Eindhoven University of Technology, Schuit Inst. Catalys., Lab. V. C., 5600 MB, Eindhoven, Netherlands; Nievergeld, A.J.L., Eindhoven University of Technology, Schuit Inst. Catalys., Lab. V. C., 5600 MB, Eindhoven, Netherlands; Hoebink, J.H.B.J., Eindhoven University of Technology, Schuit Inst. Catalys., Lab. V. C., 5600 MB, Eindhoven, Netherlands; Marin, G.B., Eindhoven University of Technology, Schuit Inst. Catalys., Lab. V. C., 5600 MB, Eindhoven, Netherlands","A transient kinetic model was developed for the CO oxidation by O2 over a Pt/Rh/CeO2/γ-Al2O3 three-way catalyst. The experiments which were modelled consisted of periodically switching between a feed stream containing 0.5 mol% CO in helium and a feed stream containing 0.5 mol% O2 in helium, with a frequency from 0.1 to 0.25 Hz, in the temperature range 393-433 K. These temperatures are representative for cold start conditions. The transient experiments yield information about the reaction mechanism. A transient kinetic model based on elementary reaction steps was developed which describes the experimental data in the above mentioned range of experimental conditions adequately. The kinetic model consists of two monofunctional and one bifunctional contribution. The first monofunctional reaction path comprises competitive adsorption of CO and O2 on the noble metal surface followed by a surface reaction. The second monofunctional reaction path consists of CO adsorption on an oxygen atom adsorbed on the noble metal surface, followed by a reaction to CO2. The bifunctional reaction path involves a reaction between CO adsorbed on the noble metal surface and oxygen from ceria at the noble metal/ceria interface. Also, reversible adsorption of carbon dioxide on the support is taken into account. The kinetic parameters, i.e. preexponential factors and activation energies for the different elementary reaction steps, and the oxygen storage capacity were estimated using multi-response non-linear regression analysis of the oxygen, carbon monoxide and carbon dioxide outlet concentrations.A transient kinetic model was developed for the CO oxidation by O2 over a Pt/Rh/CeO2/γ-Al2O3 three-way catalyst. The experiments which were modelled consisted of periodically switching between a feed stream containing 0.5 mol% CO in helium and a feed stream containing 0.5 mol% O2 in helium, with a frequency from 0.1 to 0.25 Hz, in the temperature range 393-433 K. These temperatures are representative for cold start conditions. The transient experiments yield information about the reaction mechanism. A transient kinetic model based on elementary reaction steps was developed which describes the experimental data in the above mentioned range of experimental conditions adequately. The kinetic model consists of two monofunctional and one bifunctional contribution. The first monofunctional reaction path comprises competitive adsorption of CO and O2 on the noble metal surface followed by a surface reaction. The second monofunctional reaction path consists of CO adsorption on an oxygen atom adsorbed on the noble metal surface, followed by a reaction to CO2. The bifunctional reaction path involves a reaction between CO adsorbed on the noble metal surface and oxygen from ceria at the noble metal/ceria interface. Also, reversible adsorption of carbon dioxide on the support is taken into account. The kinetic parameters, i.e. preexponential factors and activation energies for the different elementary reaction steps, and the oxygen storage capacity were estimated using multi-response non-linear regression analysis of the oxygen, carbon monoxide and carbon dioxide outlet concentrations.","Bifunctional; Ceria; CO oxidation; Dynamic; Kinetics; Model; Three-way catalysis; Transient","Activation energy; Alumina; Catalysis; Cerium compounds; Gas adsorption; Mathematical models; Oxidation; Oxygen; Platinum; Reaction kinetics; Regression analysis; Rhodium; Multi-response non-linear regression analysis; Transient kinetic model; Carbon monoxide",Article,"Final","",Scopus,2-s2.0-0032495117
"Ku K., Oku H.","7005569708;7102887172;","Cardiac function and myocardial energy level after prolonged hypothermic storage",1998,"Transplantation Proceedings","30","7",,"3331","3333",,,"10.1016/S0041-1345(98)01050-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031734556&doi=10.1016%2fS0041-1345%2898%2901050-1&partnerID=40&md5=44ef6649da6eba41ee61b2def7aaedad","Department of Cardiovascular Surgery, Kinki University, School of Medicine, Osaka, Japan; Department of Cardiovascular Surgery, Kinki University, School of Medicine, 377-2, Ohno-Higashi, Osaka-Sayama, Osaka 589, Japan","Ku, K., Department of Cardiovascular Surgery, Kinki University, School of Medicine, Osaka, Japan, Department of Cardiovascular Surgery, Kinki University, School of Medicine, 377-2, Ohno-Higashi, Osaka-Sayama, Osaka 589, Japan; Oku, H., Department of Cardiovascular Surgery, Kinki University, School of Medicine, Osaka, Japan",[No abstract available],,"adenosine diphosphate; adenosine phosphate; adenosine triphosphate; glucose insulin potassium solution; htk solution; preservation solution; unclassified drug; university of wisconsin solution; animal tissue; conference paper; cryopreservation; energy; heart; heart function; heart muscle; male; nonhuman; priority journal; rat; Adenosine; Adenosine Diphosphate; Adenosine Triphosphate; Allopurinol; Animals; Cardiac Output; Coronary Circulation; Energy Metabolism; Glucose; Glutathione; Heart; Insulin; Male; Mannitol; Myocardium; Organ Preservation; Organ Preservation Solutions; Potassium; Potassium Chloride; Procaine; Raffinose; Rats; Rats, Wistar",Conference Paper,"Final","",Scopus,2-s2.0-0031734556
