Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Makinen K., Berger B., Bel-Rhlid R., Ananta E.","57200896624;7201838469;6602922154;6508281286;","Science and technology for the mastership of probiotic applications in food products",2012,"Journal of Biotechnology","162","4",,"356","365",,50,"10.1016/j.jbiotec.2012.07.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871645584&doi=10.1016%2fj.jbiotec.2012.07.006&partnerID=40&md5=916f93dae02ca388152f59399c04e501","Nestlé Research Center, Nestec Ltd. Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland","Makinen, K., Nestlé Research Center, Nestec Ltd. Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland; Berger, B., Nestlé Research Center, Nestec Ltd. Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland; Bel-Rhlid, R., Nestlé Research Center, Nestec Ltd. Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland; Ananta, E., Nestlé Research Center, Nestec Ltd. Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland","Probiotics, defined as live microorganisms which when consumed in adequate amounts confer a health benefit on the host, are a common part of our daily diet. Since their conception in the early 20th century, the health benefit applications of probiotics have been expanding, culminating in the recent challenge of health claim substantiation in Europe. This paper highlights the different application areas of probiotics, introduces the use of non-viable microorganisms to confer health benefits, and explains the recent regulatory challenges surrounding probiotics. It then describes in detail the different stages in the development of food products containing probiotic bacteria starting from the selection of suitable strains for industrial production. The description of production of probiotic powders with specific focus on strategies to maintain high viability during drying and storage then follows. The paper finishes with a discussion of probiotic stability in liquid products, followed by a description of the use of probiotics to improve nutrient bioavailability and digestibility of the food products, which they ferment or biotransform. © 2012 Elsevier B.V.","Biotransformation; Health benefit; Health claim; Manufacturing; Probiotic; Stability; Storage","20th century; Application area; Biotransformation; Health benefits; Industrial production; Liquid products; Non-viable; Paper finish; Probiotic bacteria; Probiotics; Science and Technology; Biochemistry; Convergence of numerical methods; Energy storage; Food products; Manufacture; Microorganisms; Health; probiotic agent; article; bacterial strain; bioavailability; digestion; food biotechnology; food industry; food processing; food storage; health; nonhuman; priority journal; science; technology; Biotechnology; Food Microbiology; Humans; Probiotics; Bacteria (microorganisms)",Article,"Final","",Scopus,2-s2.0-84871645584
"Sopian K., Othman M.Y., Zaidi S.H.","7003375391;55354901600;7101670320;","Advances in solar assisted drying systems for marine and agricultural products",2012,"World Renewable Energy Forum, WREF 2012, Including World Renewable Energy Congress XII and Colorado Renewable Energy Society (CRES) Annual Conferen","6",,,"4387","4392",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871604319&partnerID=40&md5=4c8ce8946802ac0d487d8f9a4b2b2d57","Solar Energy Research Institute, Universiti Kebangsaan Malaysia, 43600 Bangi Selangor, Malaysia","Sopian, K., Solar Energy Research Institute, Universiti Kebangsaan Malaysia, 43600 Bangi Selangor, Malaysia; Othman, M.Y., Solar Energy Research Institute, Universiti Kebangsaan Malaysia, 43600 Bangi Selangor, Malaysia; Zaidi, S.H., Solar Energy Research Institute, Universiti Kebangsaan Malaysia, 43600 Bangi Selangor, Malaysia","Solar assisted drying systems are cost effective and suitable for drying of various marine and agricultural products. The way forward for advanced solar assisted drying systems is compact collector design, high efficiency, integrated storage, and long-life systems. Air based solar collectors are not the only available systems. Water based collectors can also be used whereby water to air heat exchanger can be used. The hot air for drying of agricultural produce can be forced to flow in the water to air heat exchanger. The hot water tank acts as heat storage of the solar drying system. Heat pump drying system can be effective use for as part of solar assisted drying systems. Moreover, innovative applications of photovoltaic thermal system for simultaneous production of heat and electricity are suitable as standalone applications and totally operated on solar energy. The Solar Energy Research Institute has developed four advanced solar assisted drying system suitable for drying of various marine and agricultural products namely (a) the solar assisted drying systems with the double-pass solar collector with fins (b) solar assisted dehumidification system (c) solar assisted chemical heat pump system and (d) solar assisted heat pump with photovoltaic thermal collectors. Copyright © (2012) by American Solar Energy Society.",,"Chemical heat pumps; Cost effective; Dehumidification system; Double-pass solar collector; Drying systems; Energy research; Heat and electricity; Heat pump drying; Hot air; Hot water tanks; Integrated storage; Photovoltaic; Solar assisted; Solar assisted heat pump; Solar drying systems; Standalone applications; Thermal collectors; Thermal systems; Water based; Agricultural products; Collector efficiency; Design; Drying; Heat pump systems; Heat storage; Humidity control; Innovation; Renewable energy resources; Solar dryers",Conference Paper,"Final","",Scopus,2-s2.0-84871604319
"Tseng K.-H., Shiao Y.-F.","7102185123;53985563600;","The analysis of regenerative breaking power for Taipei Rapid Transit Systems Electrical Multiple Units",2012,"Proceedings - International Conference on Machine Learning and Cybernetics","5",,"6359674","1947","1951",,3,"10.1109/ICMLC.2012.6359674","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871580733&doi=10.1109%2fICMLC.2012.6359674&partnerID=40&md5=6acc4e71d58693cf32444a4c9ea2488d","Department of Electrical Engineering, National Taipei University of Technology University, Taipei, Taiwan","Tseng, K.-H., Department of Electrical Engineering, National Taipei University of Technology University, Taipei, Taiwan; Shiao, Y.-F., Department of Electrical Engineering, National Taipei University of Technology University, Taipei, Taiwan","This research is mainly investigating into the power variations between non-regenerative braking power mode and the regenerative braking power mode of the Electrical Multiple Units (EMU) which are used in Taipei Rapid Transit Systems (TRTS) Nangang, Banqiao and Tucheng lines. It also aims to find the optimal usage of the regenerative braking power, not only providing a reasonable planning of the substation capacity for construction at the initial stage in order to avoid possible waste on investment, but also effectively reducing loadings of the electric power facilities and the related power expenditure at the stage of operation. Moreover, it is expected that other metro authorities in our country will therefore pay more attention to the EMU's regenerative power utilization, and eventually apply it to the planning and design of the EMU regenerative power for all the railway systems. © 2012 IEEE.","Energy storage system; Headway; Inverting substation; Loading factor; Traction supply substation","Energy storage systems; Headway; Inverting substation; Loading factors; Traction-supply substations; Cybernetics; Electric power utilization; Investments; Learning systems; Loading; Regenerative braking; Stages; Light rail transit",Conference Paper,"Final","",Scopus,2-s2.0-84871580733
"Lin S.C., Al-Kayiem H.H.","54995069900;6507544662;","Thermophysical properties of nanoparticles-phase change material compositions for thermal energy storage",2012,"Applied Mechanics and Materials","232",,,"127","131",,17,"10.4028/www.scientific.net/AMM.232.127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871532092&doi=10.4028%2fwww.scientific.net%2fAMM.232.127&partnerID=40&md5=13ebb114da03f1f92e523eb4af540c5b","Department of Mechanical Engineering, Politeknik Ungku Omar, 31400 Ipoh, Perak, Malaysia; Department of Mechanical Engineering, Universiti Teknologi PETRONAS, 31750 Tronoh, Perak, Malaysia","Lin, S.C., Department of Mechanical Engineering, Politeknik Ungku Omar, 31400 Ipoh, Perak, Malaysia; Al-Kayiem, H.H., Department of Mechanical Engineering, Universiti Teknologi PETRONAS, 31750 Tronoh, Perak, Malaysia","Utilizing the Phase change material or PCM as thermal storage in solar research has been widely focused. Some researches embedded metal and non-metal Nanoparticles into the PCM to investigate the effect on the thermal properties of the mixtures. In this study, copper nanoparticles are dispersed into paraffin wax to form Nanoparticles-PCM mixture. Three samples have been prepared: Sample 1 is paraffin wax only, Sample 2 is 1% 20nm copper powder + 150 ml paraffin wax, and Sample 3 is 2% 20nm copper powder + 150 ml paraffin wax. Differential Scanning Calorimeter is used to analyse the melting point, solidification point and specific heat of mixture. Transmission Electron Microscopy is used to identify the shape and size of 20nm copper powder. The study showed that thermal conductivity of Nanoparticles-PCM mixture was increased as well as the sensible heat. However, there is reduction in the melting point and heat flow to melt the Nanomaterials but latent heat of fusion was increased. 20nm copper powder is proven to be suspended in the paraffin wax. © (2012) Trans Tech Publications, Switzerland.","Copper nanoparticles; Latent heat of fusion; Nanomaterials; Nanoparticles-PCM; PCM; Thermal energy storage","Copper nanoparticles; Differential scanning calorimeters; Embedded metals; Latent heat of fusion; Material compositions; Nanoparticles-PCM; Sensible heat; Shape and size; Solar research; Thermal storage; Aerospace engineering; Copper powder; Differential scanning calorimetry; Heat storage; Latent heat; Melting point; Metal nanoparticles; Mixtures; Nanostructured materials; Paraffin waxes; Pulse code modulation; Thermal conductivity; Thermal energy; Transmission electron microscopy; Phase change materials",Conference Paper,"Final","",Scopus,2-s2.0-84871532092
"Shi W., Rui X., Zhu J., Yan Q.","36673758800;54409541100;16204634300;8917986400;","Design of nanostructured hybrid materials based on carbon and metal oxides for Li ion batteries",2012,"Journal of Physical Chemistry C","116","51",,"26685","26693",,71,"10.1021/jp309000r","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871642480&doi=10.1021%2fjp309000r&partnerID=40&md5=f9575cf616bf1ebce4c5fbf96e14ef6a","School of Materials Science and Engineering, Nanyang Technological University, 639798 Singapore, Singapore; Energy Research Institute, Nanyang Technological University, 637459 Singapore, Singapore; TUM CREATE Centre for Electromobility, 637459 Singapore, Singapore","Shi, W., School of Materials Science and Engineering, Nanyang Technological University, 639798 Singapore, Singapore; Rui, X., School of Materials Science and Engineering, Nanyang Technological University, 639798 Singapore, Singapore; Zhu, J., School of Materials Science and Engineering, Nanyang Technological University, 639798 Singapore, Singapore, TUM CREATE Centre for Electromobility, 637459 Singapore, Singapore; Yan, Q., School of Materials Science and Engineering, Nanyang Technological University, 639798 Singapore, Singapore, Energy Research Institute, Nanyang Technological University, 637459 Singapore, Singapore, TUM CREATE Centre for Electromobility, 637459 Singapore, Singapore","Development of advanced electrode materials for Li ion battery (LIB) has attracted great attention due to the demand for portable power sources with higher energy density and higher power density. Transition metal oxides have attracted particular interest due to their low cost, high theoretical capacities and environmentally friendly synthesis processes. However, improvements are still required on their poor capacity retention and unsatisfactory rate performance. Hybridizing metal oxide nanostructures with carbon nanostructures can be an effective route to achieve better Li storage properties by improving the kinetics of charge transfer and alleviating the structural strain during the charge/discharge process. This feature article briefly summarizes our recent research progress on nanostructured hybrids of carbonaceous materials (e.g., amorphous carbon, reduced graphene oxide, and CNT) and metal oxides (e.g., CoO, Fe2O3, V2O5, etc.) in terms of designed synthesis chemistry, understanding the structure-process relationship and development of new types of electrodes. © 2012 American Chemical Society.",,"Advanced electrodes; Capacity retention; Carbon Nanostructures; Carbonaceous materials; Charge/discharge; Environmentally friendly synthesis; Higher energy density; Li-ion batteries; Li-storage; Low costs; Metal oxides; Nano-structured; Portable power sources; Power densities; Rate performance; Reduced graphene oxides; Research progress; Structural strain; Theoretical capacity; Transition-metal oxides; Amorphous carbon; Charge transfer; Cobalt compounds; Hybrid materials; Lithium compounds; Metallic compounds; Transition metals; Nanostructures",Article,"Final","",Scopus,2-s2.0-84871642480
"Gao H., Xiao F., Ching C.B., Duan H.","53063406500;7201709714;25941625700;7102630515;","Flexible all-solid-state asymmetric supercapacitors based on free-standing carbon nanotube/graphene and Mn3O4 nanoparticle/graphene paper electrodes",2012,"ACS Applied Materials and Interfaces","4","12",,"7020","7026",,235,"10.1021/am302280b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871645946&doi=10.1021%2fam302280b&partnerID=40&md5=19f0a9738fbe915d5d599d0a7d644bdb","School of Chemical and Biomedical Engineering, Nanyang Technological University, 70 Nanyang Drive, Singapore 637457, Singapore","Gao, H., School of Chemical and Biomedical Engineering, Nanyang Technological University, 70 Nanyang Drive, Singapore 637457, Singapore; Xiao, F., School of Chemical and Biomedical Engineering, Nanyang Technological University, 70 Nanyang Drive, Singapore 637457, Singapore; Ching, C.B., School of Chemical and Biomedical Engineering, Nanyang Technological University, 70 Nanyang Drive, Singapore 637457, Singapore; Duan, H., School of Chemical and Biomedical Engineering, Nanyang Technological University, 70 Nanyang Drive, Singapore 637457, Singapore","We report the design of all-solid-state asymmetric supercapacitors based on free-standing carbon nanotube/graphene (CNTG) and Mn3O4 nanoparticles/graphene (MG) paper electrodes with a polymer gel electrolyte of potassium polyacrylate/KCl. The composite paper electrodes with carbon nanotubes or Mn3O4 nanoparticles uniformly intercalated between the graphene nanosheets exhibited excellent mechanical stability, greatly improved active surface areas, and enhanced ion transportation, in comparison with the pristine graphene paper. The combination of the two paper electrodes with the polymer gel electrolyte endowed our asymmetric supercapacitor of CNTG//MG an increased cell voltage of 1.8 V, a stable cycling performance (capacitance retention of 86.0% after 10 000 continuous charge/discharge cycles), more than 2-fold increase of energy density (32.7 Wh/kg) compared with the symmetric supercapacitors, and importantly a distinguished mechanical flexibility. © 2012 American Chemical Society.","all-solid-state; asymmetric supercapacitor; energy storage; graphene paper","Active surface area; All-solid-state; Asymmetric supercapacitor; Capacitance retention; Cell voltages; Charge/discharge cycle; Energy density; Ion transportation; Mechanical flexibility; Polymer gel electrolytes; Stable cycling; Super capacitor; Electrodes; Electrolytes; Energy storage; Graphene; Manganese; Paper; Potassium; Electrolytic capacitors; Capacitors; Electrodes; Electrolytes; Energy; Manganese; Paper; Potassium; Storage",Article,"Final","",Scopus,2-s2.0-84871645946
"Siang B.Y., Varatharajoo R.","54394124400;6603397138;","Comparison between H2 and H∞ optimal control solutions for a combined energy and attitude control system",2012,"Applied Mechanics and Materials","225",,,"464","469",,1,"10.4028/www.scientific.net/AMM.225.464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871163950&doi=10.4028%2fwww.scientific.net%2fAMM.225.464&partnerID=40&md5=b47fac6c959d59e4a0ce7f290ab73c98","Department of Aerospace Engineering, Universiti Putra Malaysia, 43400 Selangor, Malaysia","Siang, B.Y., Department of Aerospace Engineering, Universiti Putra Malaysia, 43400 Selangor, Malaysia; Varatharajoo, R., Department of Aerospace Engineering, Universiti Putra Malaysia, 43400 Selangor, Malaysia","The paper focuses on applying optimal control solutions to combined energy storage and attitude control system (CEACS) under different reference missions. In previous researches, the proportional-integral-derivative (PID) control method, the PID-active force control method and H2 control were tested for CEACS and achieved its mission requirement. However, problems such as the in-orbit system uncertainties affect the PID control performances. Thus, two optimal control methods, H2 and H∞ controls are proposed and tested on CEACS under different mission scenarios to improve its pitch attitude accuracy. Results show that both H2 and H∞ are able to achieve the reference mission requirement even under the influence of uncertainties (non-ideal). Moreover comparison between H2 and H∞ shows the H2 is a better control option for CEACS in terms of disturbance rejection. © (2012) Trans Tech Publications, Switzerland.","Attitude control; Ceacs; Control; H∞; H2; Optimal control","Ceacs; Combined energy; Control methods; Control performance; H2; In-orbit; Mission requirements; Optimal control methods; Optimal control solution; Optimal controls; Pitch attitude; Proportional integral derivative control; System uncertainties; Attitude control; Communication satellites; Three term control systems; Control",Conference Paper,"Final","",Scopus,2-s2.0-84871163950
"Huan T.D., Amsler M., Tuoc V.N., Willand A., Goedecker S.","6602086909;35168368500;7801675615;24462855200;57206148574;","Low-energy structures of zinc borohydride Zn(BH4)2",2012,"Physical Review B - Condensed Matter and Materials Physics","86","22","224110","","",,25,"10.1103/PhysRevB.86.224110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871553957&doi=10.1103%2fPhysRevB.86.224110&partnerID=40&md5=a86bf334c16b8dff372009bff1b735fb","Department of Physics, Universität Basel, Klingelbergstrasse 82, 4056 Basel, Switzerland; Institute of Engineering Physics, Hanoi University of Science and Technology, 1 Dai Co Viet Road, Hanoi 10000, Viet Nam","Huan, T.D., Department of Physics, Universität Basel, Klingelbergstrasse 82, 4056 Basel, Switzerland; Amsler, M., Department of Physics, Universität Basel, Klingelbergstrasse 82, 4056 Basel, Switzerland; Tuoc, V.N., Institute of Engineering Physics, Hanoi University of Science and Technology, 1 Dai Co Viet Road, Hanoi 10000, Viet Nam; Willand, A., Department of Physics, Universität Basel, Klingelbergstrasse 82, 4056 Basel, Switzerland; Goedecker, S., Department of Physics, Universität Basel, Klingelbergstrasse 82, 4056 Basel, Switzerland","We present a systematic study of the low-energy structures of zinc borohydride, a crystalline material proposed for the purpose of hydrogen storage. In addition to previously proposed structures, many new low-energy structures of zinc borohydride are found by utilizing the minima-hopping method. We identify a new dynamically stable structure which belongs to the I4 122 space group as the lowest-energy phase of zinc borohydride at low temperatures. A low transition barrier between I4122 and P1, the two lowest-lying phases of zinc borohydride, is predicted, implying that a coexistence of low-energy phases of zinc borohydride is possible at ambient conditions. An analysis based on the simulated x-ray-diffraction pattern reveals that the I4122 structure exhibits the same major features as the experimentally synthesized zinc borohydride samples. © 2012 American Physical Society.",,,Article,"Final","",Scopus,2-s2.0-84871553957
"Nutkani I.U., Loh P.C., Blaabjerg F.","55521014500;7102228887;7004992352;","Distributed control of hybrid AC microgrids with dynamic active and reactive power capacity tuning",2012,"2012 IEEE Energy Conversion Congress and Exposition, ECCE 2012",,,"6342573","1954","1959",,3,"10.1109/ECCE.2012.6342573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870943335&doi=10.1109%2fECCE.2012.6342573&partnerID=40&md5=7aa43ffbb855fd32e41f5f13c23329d3","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Department of Energy Technology, Aalborg University, Aalborg, Denmark","Nutkani, I.U., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Loh, P.C., School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Blaabjerg, F., Department of Energy Technology, Aalborg University, Aalborg, Denmark","Microgrids comprise of emerging generation technologies such as fuel cell, solar PV, wind turbine generator, storage and loads. They can, in principle, operate at different voltages and frequencies. Tying them either to the mains grid or among themselves would certainly require some interlinking power converters, whose control should preferably be done autonomously without demanding communication links. This paper proposes distributed control for power management between two Microgrids interlinked through inverters. The control scheme aims to reduce the reactive power loading stress on DERs and also allows active power transfer from overloaded grid to under- loaded grid. The performance of proposed control has been verified in simulation and through a scaled-down experimental system. © 2012 IEEE.",,"Active power; Control schemes; Distributed control; Experimental system; Generation technologies; Micro grid; Power managements; Reactive power capacity; Solar PVs; Distributed parameter control systems; Energy conversion; Exhibitions; Reactive power; Electric power transmission networks",Conference Paper,"Final","",Scopus,2-s2.0-84870943335
"Tran D., Khambadkone A.M.","57196693327;6701518327;","Dynamic control of energy storage system for stable operation of wind power plant",2012,"2012 IEEE Energy Conversion Congress and Exposition, ECCE 2012",,,"6342757","666","671",,1,"10.1109/ECCE.2012.6342757","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870940686&doi=10.1109%2fECCE.2012.6342757&partnerID=40&md5=a7a3272668985017249ac251c891a20f","ECE, National University of Singapore, 4 Engineering Drive 3, Singapore 117576, Singapore","Tran, D., ECE, National University of Singapore, 4 Engineering Drive 3, Singapore 117576, Singapore; Khambadkone, A.M., ECE, National University of Singapore, 4 Engineering Drive 3, Singapore 117576, Singapore","In this paper, to ensure stable operation of a wind power plant augmented with energy storage, dynamic control for energy storage system (ESS) inside the wind power plant is investigated. Control structure and control parameters of ESS are selected based on proposed small-signal stability criterion and large-signal stability criterion. Simulation result shows that with proposed dynamic control scheme for the ESS, the wind power power plant is stabilized when grid behaves as a constant power load which becomes a destabilizing factor, or when there is failure of wind turbine. © 2012 IEEE.","constant power load; dynamic control; stability criterion; turbine failure; wind power plant","Constant power load; Control parameters; Control structure; Dynamic controls; Energy storage systems; IS failure; Large signal stability; Small signal stability; Stable operation; Electric converters; Electric power transmission networks; Energy conversion; Energy storage; Exhibitions; Power plants; Reactive power; Stability criteria; Wind power; Failure (mechanical)",Conference Paper,"Final","",Scopus,2-s2.0-84870940686
