Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ottaviani C., Capozi M., Quaresima C., Matteucci M., Crotti C., Perfetti P., Astaldi C., Zacchigna M., Comicioli C., Evans M., Prince K.C.","57188713471;6603545303;7004148974;7005216955;6701717321;7005432055;6602803357;7003356570;6603581481;57198634442;55887947600;","Surface core level shifts in III-V semiconductors: a high resolution photoemission study",1995,"Journal of Electron Spectroscopy and Related Phenomena","76","C",,"139","144",,4,"10.1016/0368-2048(95)02514-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029488611&doi=10.1016%2f0368-2048%2895%2902514-6&partnerID=40&md5=38650a9ccb4e19a87633c53c9245838f","ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy","Ottaviani, C., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Capozi, M., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Quaresima, C., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Matteucci, M., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Crotti, C., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Perfetti, P., ISM-CNR - V. Enrico Fermi 38, I-00044 Frascati, Italy; Astaldi, C., Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy; Zacchigna, M., Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy; Comicioli, C., Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy; Evans, M., Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy; Prince, K.C., Sincrotrone Trieste S.C.p.A. - Padriciano 99, I-34012 Trieste, Italy","We have performed photoemission experiments to determine the surface versus bulk contributions of In4d, Ga 3d and P 2p core level spectra in InP and GaP. The experiments were performed at the new VUV High Energy Resolution Photoemission beamline at the storage ring ELETTRA in Trieste. We obtained the values ΔEIn 4d=-0.32 eV and ΔEP 2p=0.31 eV for the surface core level shifts of Indium and Phosphorous in InP(110), while the shifts for Ga 3d and P 2p in GaP(110) were -0.30 eV and 0.40 eV respectively. These results are discussed in terms of a simple model based on the difference between bulk and surface Madelung potentials. © 1995.",,"Approximation theory; Calculations; Electron energy levels; Mathematical models; Photoemission; Semiconducting gallium compounds; Semiconducting indium phosphide; Storage rings; Surfaces; High energy resolution photoemission; Madelung potentials; Surface core level shifts; Photoelectron spectroscopy",Article,"Final","",Scopus,2-s2.0-0029488611
"Kim D.-M., Lee K.-Y., Lee J.-Y.","55742867700;25931088100;7601479800;","The electrode characteristics and modified surface properties of V0.9Ti0.1 alloy sintered with Ni powder",1995,"Journal of Alloys and Compounds","231","1-2",,"650","654",,19,"10.1016/0925-8388(95)01746-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029536016&doi=10.1016%2f0925-8388%2895%2901746-1&partnerID=40&md5=66cf5d1b9feaa76a48882246dc4b8fae","Department of Materials Science and Engineering, Korea Advanced Institute of Science and Technology, Kusong-dong 373-1, Yusung-gu, Taejon, South Korea, South Korea","Kim, D.-M., Department of Materials Science and Engineering, Korea Advanced Institute of Science and Technology, Kusong-dong 373-1, Yusung-gu, Taejon, South Korea, South Korea; Lee, K.-Y., Department of Materials Science and Engineering, Korea Advanced Institute of Science and Technology, Kusong-dong 373-1, Yusung-gu, Taejon, South Korea, South Korea; Lee, J.-Y., Department of Materials Science and Engineering, Korea Advanced Institute of Science and Technology, Kusong-dong 373-1, Yusung-gu, Taejon, South Korea, South Korea","The V0.9Ti0.1 alloy absorbs a large amount of hydrogen, but it has never been used for the anode material for a NiMH battery due to the poor discharge behavior in KOH electrolyte. V0.9Ti0.1 alloy powder has been sintered with Ni powder to provide a catalytic effect on the absorption/desorption of hydrogen in KOH electrolyte. The optimal sintering condition was 5 min at 900°C and the amounts of Ni powder were varied to investigate the effects of surface modification on the discharge characteristics. All electrodes sintered with Ni powder were fully activated within 10 cycles in KOH electrolyte. The discharge capacities of the electrodes showed a maximum behavior with Ni content of the sintered alloy. The optimal amount of Ni powder showing the highest discharge capacity of 302 mA h g-1 was found to be 25 wt.%. From the results of the various analysis such as scanning electron microscopy (energy dispersive spectroscopy) and X-ray, it is found that VNi3 is formed during sintering. The VNi3 phase formed on the surface of V0.9Ti0.1 particles provides the optimum discharge capacity for the electrode. In accordance with the Brewer-Engel theory, VNi3 phases are found to be highly electrocatalytic, which is reflected in an increase of the exchange current density and a decrease of the discharging overpotential. In order to develop an anode material using metal hydride which has a large hydrogen storage capacity but is inactive for electrochemical hydrogenation, it has been suggested as a new process to modify the surface by sintering with Ni powder. © 1995.","Electrode; Modification; Nickel; Sintering; Surface","Electric discharges; Electrodes; Electrolytes; Gas absorption; Hydrogen; Scanning electron microscopy; Secondary batteries; Sintering; Spectroscopic analysis; Surface treatment; X ray analysis; Discharging overpotential; Hydrogen storage capacity; Optimum discharge capacity; Vanadium alloys",Article,"Final","",Scopus,2-s2.0-0029536016
"Yu J.Y., Lei Y.Q., Chen C.P., Wu J., Wang Q.D.","7405526976;7201592773;7501962394;56905728800;7406913151;","The electrochemical properties of hydrogen storage Zr-based Laves phase alloys",1995,"Journal of Alloys and Compounds","231","1-2",,"578","581",,23,"10.1016/0925-8388(95)01731-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029536014&doi=10.1016%2f0925-8388%2895%2901731-3&partnerID=40&md5=9ea44665146097fcfebe10b2309fbcc2","Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China","Yu, J.Y., Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China; Lei, Y.Q., Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China; Chen, C.P., Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China; Wu, J., Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China; Wang, Q.D., Department of Materials Science and Engineering, Zhejiang University, Hangzhou, 310027, China","Zr-based Laves phase alloys Zr(MnCrVNi)2 were designed by means of the orthogonal method, and the electrochemical properties of the alloy electrodes were investigated. It was found that the maximum discharge capacity reached 343 mA h g-1, the discharge capacity ratio at a discharge rate of 200-50 mA g-1 was more than 80%, the number of activation cycles is less than 13 and the self-discharge ratio after 2 weeks varied between 16.1 and 53.1%. X-ray diffraction, scanning electron microscopy and energy-dispersive X-ray analysis tests showed that the as-cast Zr-based Laves phase alloy consisted of at least eight phases. The major cubic C15-type Laves phase coexisted with the hexagonal C14-type Laves phase, orthorhombic Zr7Ni10 phase, tetragonal, Zr9Ni11 phase and a few other phases. X-ray photoelectron spectroscopy proved that Zr and Mn were richer in the outer layer of the Zr-based Laves phase hydride electrode; Ni and Cr were deficient on the surface of the electrode. After 540 charging-discharging cycles, the discharge capacities of the Zr-based Laves phase hydride electrodes decreased by 20-30%. This was mainly caused by the formation of oxides at the surface of the electrodes. © 1995.","Electrochemical properties; Hydride electrode; Laves phases","Chemical activation; Electric discharges; Electrodes; Hydrides; Phase transitions; Scanning electron microscopy; Surfaces; X ray diffraction; X ray photoelectron spectroscopy; Discharge capacity; Energy dispersive X ray analysis; Hydrogen storage alloys; Laves phase alloys; Zirconium alloys",Article,"Final","",Scopus,2-s2.0-0029536014
"Iwakura C., Miyamoto M., Inoue H., Matsuoka M., Fukumoto Y.","35472574800;7402577573;35310351400;35403724700;7103308603;","Kinetics of hydrogen evolution reaction at nonstoichiometric hydrogen storage alloys for nickel-hydrogen batteries",1995,"Journal of Alloys and Compounds","231","1-2",,"558","561",,12,"10.1016/0925-8388(95)01727-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029521857&doi=10.1016%2f0925-8388%2895%2901727-5&partnerID=40&md5=55ca460c0bbddee40290dcf92bf578eb","Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan","Iwakura, C., Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan; Miyamoto, M., Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan; Inoue, H., Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan; Matsuoka, M., Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan; Fukumoto, Y., Department of Applied Chemistry, College of Engineering, University of Osaka Prefecture, Sakai, Osaka, 593, Japan","The kinetics of the hydrogen evolution reaction at Mm(B5)x electrodes (Mm = misch metal, B5 = Ni3.6Mn0.4Al0.3Co0.7 x = 0.88, 1.00 and 1.12) was investigated by measuring the potential decay immediately after the interruption of an applied cathodic current. The total overvoltage (η) for the hydrogen evolution reaction was divided into two components (η1 and η2) corresponding to the Volmer and the Tafel reactions. The exchange current densities of the elementary reactions (iOV and iOT) were then evaluated by extrapolating the Tafel lines for η1 and η2. The values of η1 and η2 at the Mm(B5)0.88 electrode were found to be almost the same as those at the Mm(B5)1.00 electrode. At the Mm(B5)1.12 electrode, however, the values of η2, i0V i0T and activation energy for the Tafel reaction were very large, compared with those at the other two electrodes, indicating, that the Tafel reaction was fairly depressed at the Mm(B5)1.12 electrode. The Mm(B5)1.12 electrode gave a high-rate chargeability owing to the high overvoltage for the Tafel reaction. © 1995.","Activation energy; High-rate chargeability; Hydrogen storage alloy; Nonstoichiometric composition; Volmer-Tafel mechanism","Alloys; Chemical activation; Current density; Electric currents; Electrochemical electrodes; Hydrogen; Reaction kinetics; Storage (materials); Voltage measurement; Chargeability rate; Hydrogen evolution reaction; Nickel hydrogen batteries; Nonstoichiometric hydrogen storage alloys; Volmer Tafel mechanism; Secondary batteries",Article,"Final","",Scopus,2-s2.0-0029521857
"Limacher B., Leroy D., Arnoux C., Gaspard F.","6602148677;57197009324;6505845986;6603845314;","Aging effects in LaNiMn tritides",1995,"Journal of Alloys and Compounds","231","1-2",,"792","797",,5,"10.1016/0925-8388(95)01719-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029520076&doi=10.1016%2f0925-8388%2895%2901719-4&partnerID=40&md5=3cfe5d0f5b8b2f743138a6fd4dbd2193","Commissariat à l'Energie Atomique, BP12, 91680 Bruyeres-le-Chatel, France","Limacher, B., Commissariat à l'Energie Atomique, BP12, 91680 Bruyeres-le-Chatel, France; Leroy, D., Commissariat à l'Energie Atomique, BP12, 91680 Bruyeres-le-Chatel, France; Arnoux, C., Commissariat à l'Energie Atomique, BP12, 91680 Bruyeres-le-Chatel, France; Gaspard, F., Commissariat à l'Energie Atomique, BP12, 91680 Bruyeres-le-Chatel, France","Aging effects on LaNi5-xMnx tritides (0 ≤ x ≤ 2) stored at room temperature have been investigated for 3-5 years. Almost all helium generated in the compounds by tritium decay was retained in the solid. Helium-induced changes in tritium P-C isotherms were observed: lowering of plateau pressure and reduction of storage capacity. These aging effects can be reversed, at least for younger tritides, by heating at 300-380°C. Thermal desorption experiments performed on aged LaNi4Mn samples showed that helium release from older samples occurs at lower temperatures. © 1995.","Aging; LaNiMn tritides; Tritium","Aging of materials; Desorption; Energy storage; Helium; Intermetallics; Isotherms; Lanthanum alloys; Tritium; Lanthanum nickel manganese tritides; Storage capacity; Thermal desorption; Hydrides",Article,"Final","",Scopus,2-s2.0-0029520076
"Asada K., Ono K., Yamaguchi K., Yamamoto T., Maekawa A., Oe S., Yamawaki M.","25937743600;56330615100;57189707072;57205017918;10040030200;57213041818;7102436911;","Hydrogen absorption properties of uranium alloys",1995,"Journal of Alloys and Compounds","231","1-2",,"780","784",,22,"10.1016/0925-8388(95)01717-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029516481&doi=10.1016%2f0925-8388%2895%2901717-8&partnerID=40&md5=9c1935a3853dfbd3256f61ac34bddb02","Nuclear Fuel Industries Ltd., 950 Noda, Kumatori-cho, Sennan-gun, Osaka-fu, 590-04, Japan; Nuclear Engineering Research Laboratory, The University of Tokyo, Tokai-mura, Ibaraki-ken, 319-11, Japan; The Orai Branch, Institute for Materials Research, Tohoku University, Orai, Ibaraki-ken, 311-13, Japan; The Kansai Electric Power Co., inc. Nakanoshima, Kita-ku, Osaka, 530-70, Japan","Asada, K., Nuclear Fuel Industries Ltd., 950 Noda, Kumatori-cho, Sennan-gun, Osaka-fu, 590-04, Japan; Ono, K., Nuclear Fuel Industries Ltd., 950 Noda, Kumatori-cho, Sennan-gun, Osaka-fu, 590-04, Japan; Yamaguchi, K., Nuclear Engineering Research Laboratory, The University of Tokyo, Tokai-mura, Ibaraki-ken, 319-11, Japan; Yamamoto, T., The Orai Branch, Institute for Materials Research, Tohoku University, Orai, Ibaraki-ken, 311-13, Japan; Maekawa, A., The Kansai Electric Power Co., inc. Nakanoshima, Kita-ku, Osaka, 530-70, Japan; Oe, S., The Kansai Electric Power Co., inc. Nakanoshima, Kita-ku, Osaka, 530-70, Japan; Yamawaki, M., Nuclear Engineering Research Laboratory, The University of Tokyo, Tokai-mura, Ibaraki-ken, 319-11, Japan","Hydrogen absorption and desorption properties of UTi and UZr alloys were investigated at hydrogen pressures below 105 Pa and temperatures up to 873 K. Under such conditions, some uranium alloys showed as good characteristics as pure uranium and resulted in less degree of powderization after hydrogenation under an atmospheric pressure. © 1995.","Energy storage; Hydrogen; Pulverization; Pyrophoricity; Titanium; Uranium; Zirconium","Comminution; Desorption; Energy storage; Gas absorption; Hydrides; Hydrogen; Hydrogenation; Pyrophoricity; Uranium titanium alloys; Uranium zirconium alloys; Uranium alloys",Article,"Final","",Scopus,2-s2.0-0029516481
"Soubeyroux J.L., Bououdina M., Fruchart D., de Rango P.","7005223339;7004156513;35497070800;7004042827;","Phase stability and neutron diffraction studies of Laves phases Zr(Cr1-xMx)2 with M = (Cu0.5Ni0.5) and 0 &lt; x &lt; 0.2 and their hydrides",1995,"Journal of Alloys and Compounds","231","1-2",,"760","765",,14,"10.1016/0925-8388(95)01714-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029512527&doi=10.1016%2f0925-8388%2895%2901714-3&partnerID=40&md5=733e48f8d96424cdf8ca5e2428c02891","Laboratoire de Cristallographie, CNRS, associea l'Universite J. Fourier, 166X, 38042 Grenoble Cedex 09, France","Soubeyroux, J.L., Laboratoire de Cristallographie, CNRS, associea l'Universite J. Fourier, 166X, 38042 Grenoble Cedex 09, France; Bououdina, M., Laboratoire de Cristallographie, CNRS, associea l'Universite J. Fourier, 166X, 38042 Grenoble Cedex 09, France; Fruchart, D., Laboratoire de Cristallographie, CNRS, associea l'Universite J. Fourier, 166X, 38042 Grenoble Cedex 09, France; de Rango, P., Laboratoire de Cristallographie, CNRS, associea l'Universite J. Fourier, 166X, 38042 Grenoble Cedex 09, France","Laves phases of composition Zr(Cr1-xMx)2 with M = (Cu0.5Ni0.5) and 0 ≤ x ≤ 0.2 have been synthesised with the hexagonal C14- and/or cubic C15-type structures. By X-ray and neutron diffraction we have determined the structures of the alloys, and in particular the sites for the 3d metal substitution. The position of the hydrogen atoms in the structures and the occupation of the different sites of the hydrides have been determined. Purity and quality of polycrystalline alloys have been checked by using scanning electron microscopy and energy dispersive X-ray analysis techniques. The effects of the M Cr substitution have been studied for phase stability, maximum hydrogen content and hydrogen site stability and analyzed in view of applications as electrodes in HM batteries. © 1995.","Hydride structure; Hydrogen storage; Laves phases; Powder neutron diffraction; Zirconium-chromium alloys; Zr(Cr1-xMx)2","Composition effects; Crystal atomic structure; Hydrides; Neutron diffraction; Phase composition; Polycrystalline materials; Scanning electron microscopy; Synthesis (chemical); X ray analysis; X ray crystallography; Hydrogen site stability; Laves phases; Maximum hydrogen content; Phase stability; Zirconium alloys",Article,"Final","",Scopus,2-s2.0-0029512527
"Friedlmeier G., Manthey A., Wanner M., Groll M.","6603136521;6603816179;57210678444;24794384200;","Cyclic stability of various application-relevant metal hydrides",1995,"Journal of Alloys and Compounds","231","1-2",,"880","887",,40,"10.1016/0925-8388(95)01776-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029490994&doi=10.1016%2f0925-8388%2895%2901776-3&partnerID=40&md5=d17fa3fc5d78abee78111cb998810181","Institut für Kernenergetik und Energiesysteme (IKE), University of Stuttgart, Pfaffenwaldring 31, D-70569 Stuttgart, Germany","Friedlmeier, G., Institut für Kernenergetik und Energiesysteme (IKE), University of Stuttgart, Pfaffenwaldring 31, D-70569 Stuttgart, Germany; Manthey, A., Institut für Kernenergetik und Energiesysteme (IKE), University of Stuttgart, Pfaffenwaldring 31, D-70569 Stuttgart, Germany; Wanner, M., Institut für Kernenergetik und Energiesysteme (IKE), University of Stuttgart, Pfaffenwaldring 31, D-70569 Stuttgart, Germany; Groll, M., Institut für Kernenergetik und Energiesysteme (IKE), University of Stuttgart, Pfaffenwaldring 31, D-70569 Stuttgart, Germany","Six metal hydrides relevant for practical applications (four AB5 alloys, one AB2 alloy and Mg(Ni)) were thermally cycled at constant volume under a hydrogen gas atmosphere. Up to 64 000 absorption-desorption cycles have been completed so far (with LaNi4.7Al0.3). The respective reversible hydrogen capacities as a function of the number of cycles were determined for the selected cycling conditions. Regeneration conditions were determined when applicable. Various investigations (pressure-composition isotherms, thermal desorption spectroscopy, X-ray powder diffractometry, magnetization, laser granulometry, scanning electron microscopy-energy-dispersive X-ray analysis) were performed in order to determine the degradation and regeneration mechanisms involved. The reversible storage capacity of the AB5 alloys decayed during cycling. This effect is stronger at higher temperatures and pressures. However, the original capacity of all four materials could be recovered by heating to about 400-500 °C in vacuum. Disproportionation was found to be the degradation mechanism for the AB5 alloys. The AB2 alloy showed no degradation after 42 400 cycles. Mg(Ni) degrades as a consequence of a reduction of the comparatively slow absorption kinetics probably caused by sintering of the original powder. © 1995.","Intermetallic compounds; Magnesium hydride; Metal hydrides","Degradation; Desorption; Gas absorption; Hydrogen; Intermetallics; Isotherms; Magnesium compounds; Magnetization; Reaction kinetics; Scanning electron microscopy; X ray analysis; X ray powder diffraction; Application relevant metal hydrides; Cyclic stability; Magnesium hydride; Reversible energy storage capacity; Hydrides",Article,"Final","",Scopus,2-s2.0-0029490994
"Blok K.","7005422201;","Carbon dioxide removal studies in the Netherlands",1995,"Studies in Environmental Science","65","PART B",,"1093","1098",,,"10.1016/S0166-1116(06)80132-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957079970&doi=10.1016%2fS0166-1116%2806%2980132-9&partnerID=40&md5=691825b4604c6b692901c0fb1f9b2556","Department of Science Technology and Society, Utrecht University, Padualaan 14, 3584 CH Utrecht, Netherlands","Blok, K., Department of Science Technology and Society, Utrecht University, Padualaan 14, 3584 CH Utrecht, Netherlands","An explorative research programme on CO 2 removal has been carried out in the Netherlands. The goal of this programme was to obtain a better understanding of the technical and economic feasibility of the recovery of CO 2 from flue gases and synthesis gases and the sustainable storage of CO 2 outside the atmosphere. As far as CO 2 recovery from power plants is concerned, options based on coal gasification with CO 2 recovery turn out to be most energy- efficient. Of the remaining recovery options chemical absorption from flue gases, using amines, seems most promising. A number of recovery options based on membrane technologies have been identified, but most of them still require considerable development. In manufacturing industry, attractive options for CO 2 recovery are available in refineries equipped with residue gasification, and in the ammonia fertilizer industry. More costly options were identified in the iron and steel industry and in the petrochemical industry. CO 2 storage in aquifers is technically feasible. When injecting CO 2 in aquifers part of the water already present will be displaced. The main mechanisms for this displacement will be gravity segregation and viscous fingering, as was shown by simulation calculations. The Dutch subsurface contains a large number of aquifers that are potentially suitable for CO 2 storage. © 1995 Elsevier B.V.",,,Conference Paper,"Final","",Scopus,2-s2.0-77957079970
"Yakimets I.V., Astakhov Yu.N., Labuntsov V.A., Gluzkin I.Z., Mokhov V.B.","7003881164;6701787052;6602539139;25938119200;7003930843;","Superconducting energy storage for russian power systems",1995,"Electrical Technology","1995","3",,"109","119",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149322360&partnerID=40&md5=af77ec6098dc84514dbdcc42ef638e50",,"Yakimets, I.V.; Astakhov, Yu.N.; Labuntsov, V.A.; Gluzkin, I.Z.; Mokhov, V.B.","The paper considers the application efficiency of low-capacity superconducting magnetic energy storage systems for improvement of the dynamic stability of some Russian regional electrical power systems. Tentative calculation of design characteristics for the main elements of the base capacity storage is carried out. © 1996.","calculation; dynamic stability; Electrical power system; Russia; superconducting magnetic energy storage",,Article,"Final","",Scopus,2-s2.0-58149322360
