Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Weick B.L., Bhushan B.","7003717753;57203778874;","The relationship between dynamic mechanical behavior, transverse curvature, and wear of magnetic tapes",1996,"Wear","202","1",,"17","29",,6,"10.1016/S0043-1648(95)06887-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030430256&doi=10.1016%2fS0043-1648%2895%2906887-2&partnerID=40&md5=309d2c30801b72a703e605b2d3a08584","Comp. Microtribology C., Department of Mechanical Engineering, Ohio State University, 206 W. 18th Avenue, Columbus, OH 43210-1107, United States","Weick, B.L., Comp. Microtribology C., Department of Mechanical Engineering, Ohio State University, 206 W. 18th Avenue, Columbus, OH 43210-1107, United States; Bhushan, B., Comp. Microtribology C., Department of Mechanical Engineering, Ohio State University, 206 W. 18th Avenue, Columbus, OH 43210-1107, United States","Dynamic mechanical measurements of the viscoelastic behavior of magnetic tapes and substrates are presented. Five types of tapes were analyzed including three polyethylene terephthalate (PET) tapes with metal particulate, barium ferrite particulate, and metal-evaporated coatings. A polyethylene naphthalate (PEN) tape with a barium ferrite particulate coating was also analyzed along with an aromatic polyamide (ARAMID) tape with a metal-evaporated coating. From the dynamic mechanical analysis (DMA), the storage (or elastic) modulus, E′, was obtained as a function of temperature and frequency along with the loss tangent, tan δ, which is a measurement of viscous energy dissipation. Frequency-temperature superposition was used to predict the dynamic mechanical behavior of the tapes and substrates over a 10-12 decade frequency range. Results show that the advanced PEN and ARAMID tapes tend to have higher storage moduli than the PET tapes, and the PET tapes are more susceptible to non-recoverable deformation at higher frequencies due to their higher loss tangents. Also, storage moduli for the tapes are typically higher than those for the substrates, due to the role that the particulate or metal-evaporated coatings play in increasing the overall modulus of the tapes. Tapes with particulate coatings have somewhat higher loss tangents than their constitutive substrates, whereas ultra-thin metal-evaporated coatings contribute little to the loss tangent behavior of a tape. The DMA data is used in a model to predict the resistance of a tape to transverse curvature when tension is applied. Transverse curvature of a magnetic tape is related to higher edge wear of a head. To facilitate the prediction of edge wear and enable the design of better magnetic tapes, a technique is presented which can be used to predict transverse curvature from the elastic moduli, substrate orthotropy ratios, and thicknesses of the substrates and coatings.","Composite; DMA; Modulus; Polymer; Tribology; Viscoelasticity","Bending (deformation); Coatings; Elastic moduli; Frequencies; Mathematical models; Polyethylene terephthalates; Polymers; Substrates; Temperature; Tribology; Viscoelasticity; Wear of materials; Aromatic polyamides; Dynamic mechanical analysis; Frequency temperature superposition; Orthotropy; Polyethylene naphthalate; Storage moduli; Transverse curvature; Magnetic tape; magnetic tapes; wear",Article,"Final","",Scopus,2-s2.0-0030430256
"Wittels P., Gunga H.-Chr., Kirsch K., Kanduth B., Günther Th., Vormann J., Röcker L.","6603756693;35547963100;7005230984;6506292367;7103063384;7005344435;7005650490;","Fluid regulation during prolonged physical strain with water and food deprivation in healthy, trained men",1996,"Wiener Klinische Wochenschrift","108","24",,"788","794",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030450757&partnerID=40&md5=3b03ff6570db63116661f822bf7a26de","Spezialabteilung F. L., Heeresspital, Wien, Austria; Physiologisches Institut; Inst. F. Molekularbiologie Biochem., Freie Universität Berlin, Germany; Spezialabteilung F. L., Heeresspital Wien, Brünner Straße 238, A-1210 Wien, Austria","Wittels, P., Spezialabteilung F. L., Heeresspital, Wien, Austria, Spezialabteilung F. L., Heeresspital Wien, Brünner Straße 238, A-1210 Wien, Austria; Gunga, H.-Chr., Physiologisches Institut; Kirsch, K., Physiologisches Institut; Kanduth, B., Spezialabteilung F. L., Heeresspital, Wien, Austria; Günther, Th., Inst. F. Molekularbiologie Biochem., Freie Universität Berlin, Germany; Vormann, J., Inst. F. Molekularbiologie Biochem., Freie Universität Berlin, Germany; Röcker, L., Physiologisches Institut","The aim of this study was to investigate fluid-regulating mechanisms, with special regard to the role of plasma proteins in the control of plasma volume (PV), and the role of the superficial tissues as a water storage organ of the body during prolonged physical strain. 29 male subjects (mean age 22.2 ± 2.8 years) were studied during a 5 day period of survival training with multifactorial strain including restricted water intake (11 H2O·day-1) and food intake (628 kJ·day-1) additionally to physical exercise and sleep deprivation (20 h within 5 days). Under field conditions the heart rate was monitored continuously, and body mass, body composition, thickness of the shell tissues, and blood parameters were measured at (T1), after 72 h (T2), after 120 h (T3) and in the recovery period after 48 h (T4) and 72 h (T5). The estimated energy expenditure was approximately 24,000 kJ·day-1. The mean decrease of body mass was 6.77 kg (9.5%) at T3 (p &lt; 0.001), 0.95 kg (1.3%) at T4 (p &lt; 0.05) and 0.68 kg (0.9%) at T5 (n.s.). A reduction of total body water of 3.8l was estimated at T3. Serum creatinine ([Cr]) was raised at T3 by 18.5% (p &lt; 0.0001). No relationship was found between [Cr] and other parameters. The PV decreased by 3.7% (p &lt; 0.0001) at T2, increased by 1.6% (p &lt; 0.0001) at T3 and was not different to baseline at T4 (+0.2%; n.s.). Total protein concentration ([TP]) increased at T2 (11.7%; p &lt; 0.0001) and T3 (2.6%; p &lt; 0.01), and decreased (p &lt; 0.0001) at T4 (8.2%) and T5 (5.7%). Plasma proteins shifted into the intravascular space at T2 and T3 and moved out of the intravascular space at T4 and T5. This gives support to the hypothesis that one of the counterregulatory mechanisms maintaining PV during prolonged exercise is provided by protein shifts from the extravascular into the intravascular space. Our data provide evidence that this mechanism assists PV homeostasis efficiently over a period of 120 h with multifactorial strain, even under conditions with a fluid loss of almost 8% of the total body water.","dehydration; fasting; fluid regulation; physical strain; plasma proteins","plasma protein; adult; article; body composition; body mass; creatinine blood level; dehydration; fluid intake; food deprivation; food intake; heart rate; human; male; physical activity; protein blood level; training; water deprivation; Adult; Austria; Blood Proteins; Blood Volume; Creatinine; Exertion; Extracellular Space; Food Deprivation; Homeostasis; Humans; Male; Military Personnel; Physical Fitness; Sleep Deprivation; Water Deprivation; Water-Electrolyte Balance",Article,"Final","",Scopus,2-s2.0-0030450757
"Currin R.T., Caldwell-Kenkel J.C., Lichtman S.N., Bachmann S., Takei Y., Kawano S., Thurman R.G., Lemasters J.J.","6603791700;7402513556;7005925137;7102889331;7202470579;7402328849;35405104300;17035432100;","Protection by Carolina rinse solution, acidotic pH, and glycine against lethal reperfusion injury to sinusoidal endothelial cells of rat livers stored for transplantation",1996,"Transplantation","62","11",,"1549","1558",,56,"10.1097/00007890-199612150-00004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030480464&doi=10.1097%2f00007890-199612150-00004&partnerID=40&md5=525d4a9b59188e60b99c59571f15a277","Dept. of Cell Biology and Anatomy, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; U.S. Environmental Protection Agency, Durham, NC 27713, United States; Department of Pediatrics, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; Department of Surgery, Free University of Berlin, Berlin, Germany; First Department of Medicine, Osaka University, Medical School, Osaka, Japan; Department of Pharmacology, Univ. of N. Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; Laboratories for Cell Biology, Dept. of Cell Biology and Anatomy, Univ. of N. Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States","Currin, R.T., Dept. of Cell Biology and Anatomy, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; Caldwell-Kenkel, J.C., Dept. of Cell Biology and Anatomy, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States, U.S. Environmental Protection Agency, Durham, NC 27713, United States; Lichtman, S.N., Department of Pediatrics, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; Bachmann, S., Department of Surgery, Free University of Berlin, Berlin, Germany; Takei, Y., First Department of Medicine, Osaka University, Medical School, Osaka, Japan; Kawano, S., First Department of Medicine, Osaka University, Medical School, Osaka, Japan; Thurman, R.G., Department of Pharmacology, Univ. of N. Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States; Lemasters, J.J., Dept. of Cell Biology and Anatomy, Univ. North Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States, Laboratories for Cell Biology, Dept. of Cell Biology and Anatomy, Univ. of N. Carolina at Chapel Hill, Chapel Hill, NC 27599-7090, United States","The critical injury causing graft failure after prolonged liver storage involves reperfusion-induced killing of sinusoidal endothelial cells and activation of Kupffer cells. Treatment of stored livers with Carolina rinse solution (CRS) prevents endothelial cell killing, reduces Kupffer cell activation, and improves graft survival. Accordingly, our aim was to evaluate the components of CRS and other agents for protection against reperfusion injury to rat livers stored 24 hr in University of Wisconsin solution. CHS virtually abolished endothelial cell killing, prevented denudation of the sinusoidal lining, and decreased structural changes in Kupffer cells indicative of activation. The only component of CRS preventing endothelial cell killing was acidic pH of 6.5. However, when pH was subsequently increased to 7.4, antioxldants (allopurinol, deferoxamine mesylate, and glutathione), vasodilators (adenosine and nicardipine), and possibly energy substrates (fructose, glucose, and insulin) partially blocked pH-dependent cell killing (pH paradox). Na+/H+ exchange inhibition, protease inhibition, and Ca2+-free buffer did not decrease reperfusion injury, but the amino acid glycine protected strongly. Strychnine, which binds to glycine receptors in the central nervous system, protected equally well. Protection by glycine and CRS was synergistic, virtually eliminating cell killing after 48 hr of storage. Unlike CRS and some of its components (adenosine and Ca2+ channel blocker), glycine did not block tumor necrosis factor-α release by cultured rat Kupffer cells, although gabexate mesylate, a protease inhibitor, strongly blocked tumor necrosis factor-α release. In conclusion, the combination of CRS and glycine enhanced protection against reperfusion injury to stored livers and may prove beneficial in improving graft function and survival after liver transplantation.",,"adenosine; allopurinol; antioxidant; calcium channel blocking agent; carolina rinse solution; deferoxamine mesylate; fructose; gabexate mesilate; glucose; glutathione; glycine; insulin; nicardipine; proteinase inhibitor; tumor necrosis factor alpha; unclassified drug; animal cell; animal tissue; article; cell culture; endothelium cell; graft failure; kupffer cell; liver protection; liver transplantation; male; nonhuman; ph measurement; priority journal; rat; reperfusion injury; tissue preservation; Animals; Cell Death; Cells, Cultured; Endothelium; Glycine; Hydrogen-Ion Concentration; Kupffer Cells; Liver; Liver Transplantation; Male; Protease Inhibitors; Rats; Rats, Sprague-Dawley; Reperfusion Injury; Sodium-Hydrogen Antiporter; Solutions; Tissue Preservation; Tumor Necrosis Factor-alpha",Article,"Final","",Scopus,2-s2.0-0030480464
"Oliferuk W., Korbel A., Grabski M.W.","35615064700;7003734621;6603832438;","Mode of deformation and the rate of energy storage during uniaxial tensile deformation of austenitic steel",1996,"Materials Science and Engineering A","220","1-2",,"123","128",,20,"10.1016/S0921-5093(96)10431-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008042893&doi=10.1016%2fS0921-5093%2896%2910431-7&partnerID=40&md5=8bad13ca710585c6c42a604e63b0ab47","Inst. of Fundamental Technol. Res., Polish Academy of Science, Świȩtokrzyska 21, 00-049 Warsaw, Poland; University of Mining and Metallurgy, Mickiewicza 20, 30-059 Kraków, Poland; Dept. of Mat. Sci. and Engineering, Warsaw University of Technology, Narbutta 85, 02-524 Warsaw, Poland","Oliferuk, W., Inst. of Fundamental Technol. Res., Polish Academy of Science, Świȩtokrzyska 21, 00-049 Warsaw, Poland; Korbel, A., University of Mining and Metallurgy, Mickiewicza 20, 30-059 Kraków, Poland; Grabski, M.W., Dept. of Mat. Sci. and Engineering, Warsaw University of Technology, Narbutta 85, 02-524 Warsaw, Poland","The mechanism of slip and its consequence in the process of energy storage during uniaxial tension of austenitic steel was studied. The interpretation of the energy storage process in terms of the slip development and microscopic shear band formation is presented.","Austenitic steel; Energy storage; Polycrystalline metals","Austenite; Energy storage; Plastic deformation; Polycrystalline materials; Steel metallography; Microscopic shear band formation; Polycrystalline metal slips; Uniaxial tensile deformation; Steel",Article,"Final","",Scopus,2-s2.0-0008042893
"Podczeck F., Newton J.M., James M.B.","7005456308;7402808161;55414218300;","The influence of constant and changing relative humidity of the air on the autoadhesion force between pharmaceutical powder particles",1996,"International Journal of Pharmaceutics","145","1-2",,"221","229",,68,"10.1016/S0378-5173(96)04774-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030573065&doi=10.1016%2fS0378-5173%2896%2904774-6&partnerID=40&md5=d3e4a9a118ac82cd8ccc286135b99b7d","Department of Pharmaceutics, School of Pharmacy, University of London, 29/39 Brunswick Square, London WCIN 1AX, United Kingdom; Glaxo Wellcome R. and D. Ltd., Parkroad, Ware SG12 0DP, United Kingdom","Podczeck, F., Department of Pharmaceutics, School of Pharmacy, University of London, 29/39 Brunswick Square, London WCIN 1AX, United Kingdom; Newton, J.M., Department of Pharmaceutics, School of Pharmacy, University of London, 29/39 Brunswick Square, London WCIN 1AX, United Kingdom; James, M.B., Glaxo Wellcome R. and D. Ltd., Parkroad, Ware SG12 0DP, United Kingdom","The influence of the press-on force appled and the relative humidity of the air during the storage of autoadhesion samples made from lactose monohydrate or salmeterol xinafoate has been studied using the centrifuge technique. Capillary forces can be obtained for lactose monohydrate if subjected to a relative humidity of 75% or more. The resulting strong autoadhesion forces are reversible by subsequently storing the autoadhesion samples at. low humidity environment. The strength of the capillary forces depends on the storage time, and to reach an equilibrium level requires more than 72 h. For the less polar salmeterol xinafoate the performance of capillary forces could not be proved with certainty, It appears that a very small increase in autoadhesion force at higher relative humidity levels is more likely caused by adsorbed water acting as a plasticizer. Model calculations of capillary forces did not prove successful in predicting the autoadhesion force of the materials if stored at a high relative humidity of the air. The knowledge of the surface free energy and its polar component gave a better basis for a prediction.","Autoadhesion; Capillary forces; Lactose monohydrate; Powder particles; Press-on force; Relative humidity; Salmeterol xinafoate; Surface free energy","lactose; salmeterol xinafoate; article; humidity; particle size; physics; powder; priority journal; storage; theory",Article,"Final","",Scopus,2-s2.0-0030573065
"Spodaryk K., Czekaj J., Sowa W.","6603839193;6602290802;36855798100;","Relationship among reduced level of stored iron and dietary iron in trained women",1996,"Physiological Research","45","5",,"393","397",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029808820&partnerID=40&md5=07a7eafcecdc190a88e806ded1104ce9","Department of Physiology, Academy of Physical Education, Jagiellonian University, Cracow, Poland; Medical College, Jagiellonian University, Cracow, Poland; Department of Physiology, Academy of Physical Education, Al. Jana Pawla II 78, Cracow, Poland","Spodaryk, K., Department of Physiology, Academy of Physical Education, Jagiellonian University, Cracow, Poland, Department of Physiology, Academy of Physical Education, Al. Jana Pawla II 78, Cracow, Poland; Czekaj, J., Medical College, Jagiellonian University, Cracow, Poland; Sowa, W., Medical College, Jagiellonian University, Cracow, Poland","The aim of the study was to assess the relationship between dietary iron intake (both haeme- and non-haeme-iron) and its status in trained female subjects. Forty female athletes and forty non-trained women of the same age participated in this study. Blood samples were taken to assess haematological (red blood cell count - Er, haemoglobin concentration - Hb, packed cell volume - PCV) and iron related parameters (serum ferritin concentration - SE, serum iron concentration - SI, total iron binding capacity - TIBC). A self questionnaire was used to record food intake for seven days and diets were analyzed on the basis of mean daily nutrient intake, energy values, iron intake and sources of dietary iron. According to established clinical criteria for iron deficiency some athletes and control subjects have shown iron depletion (20% and 10%, respectively), iron deficiency erythropoiesis (10% and 7.5%, respectively) and iron-deficient anaemia (10% and 7.5%, respectively). There was no difference in the mean total dietary iron intake between the two female groups, while the mean intake of haeme-iron was significantly lower in the control group. The findings in the present study are: (1) the significant relation exists between serum ferritin level and quantity of haeme-iron intake (but not with total iron intake), and (2) 10% of female athletes have iron deficiency.","anaemia; athletes; ferritin; iron intake","ferritin; iron; adult; article; athlete; controlled study; diet; endurance; female; food intake; human; human experiment; iron deficiency; iron metabolism; iron storage; normal human; Adolescent; Adult; Blood Cell Count; Diet; Female; Ferritins; Humans; Iron; Iron, Dietary; Physical Endurance; Physical Fitness",Article,"Final","",Scopus,2-s2.0-0029808820
"Sills H., Brown P.","6604053894;20933642700;","Design of a propylene storage facility",1996,"ASEE Annual Conference Proceedings",,,,"1045","1049",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-8744275399&partnerID=40&md5=db25edda5cd92e514308ae8b839c03a1","Stevens Institute of Technology, United States; Dept. of Chem. Sci. and Engineering, Stevens Institute of Technology, Hoboken, NJ, United States","Sills, H., Stevens Institute of Technology, United States, Dept. of Chem. Sci. and Engineering, Stevens Institute of Technology, Hoboken, NJ, United States; Brown, P., Stevens Institute of Technology, United States","Problems faced by senior design students in designing a propylene storage facility are discussed. Some of the main problems faced by students are mass and energy balances, sizing of heat exchangers, separators and adiabatic flash valves. A degrees of freedom analysis revealed that there is only one degree of freedom making thin an open ended problem. Students used CACHE software to determine temperature and solve other problems. The students integrated the concepts and had an experience of writing a formal report and progress reports.",,"Adiabatic flash valves; Degrees of freedom analysis; Heat transfer fluids; Propylene storage facility; Curricula; Degrees of freedom (mechanics); Engineering education; Heat exchangers; Problem solving; Separators; Storage (materials); Students; Propylene",Conference Paper,"Final","",Scopus,2-s2.0-8744275399
"Simonen F.A., Scott K.V., Pfluger D.C.","35495290800;7402393202;6604083766;","Acceptance criteria for ultrasonic flaw indications in the inner liner of double-shell waste storage tanks",1996,"American Society of Mechanical Engineers, Pressure Vessels and Piping Division (Publication) PVP","322",,,"1","13",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-8644278153&partnerID=40&md5=6c6323b96f39ec4af23e63e51bff0e39","Pac. Northwest Natl. Laboratory, Battelle Memorial Institute, Richland, WA 99352, United States; Westinghouse Hanford Company, Richland, WA 99352, United States","Simonen, F.A., Pac. Northwest Natl. Laboratory, Battelle Memorial Institute, Richland, WA 99352, United States; Scott, K.V., Westinghouse Hanford Company, Richland, WA 99352, United States; Pfluger, D.C., Westinghouse Hanford Company, Richland, WA 99352, United States","Radioactive defense waste, resulting from the chemical processing of spent nuclear fuel, has been stored in double-shell tanks (DSTs) at the Hanford Site since 1970. As part of the program to assure that the DSTs maintain their structural integrity, an inspection plan is being developed and implemented. This paper describes the technical bases for acceptance criteria for flaw indications detected during ultrasonic inspection of inner liners of the DSTs. The types of indications addressed arc crack-like flaws, wall thinning, and pitting. In establishing acceptable flaw sizes, the evaluations have taken into consideration the potential for crack growth by the mechanism of stress corrosion cracking. Critical flaw sizes have been based on elastic-plastic fracture mechanics with calculations being performed using the approach of the failure assessment diagram. In developing flaw acceptance criteria consideration was given to technical approaches used in ASME Codes, for reactor tanks at the Department of Energy (DOE) Savannah River facilities, and in recommendations by the DOE Tank Structural Integrity Panel The goal was to ensure that indications discovered during inspections are not large enough to ever cause a leak or rupture of the tank inner liner. The acceptance criteria were intended to be simple to apply using a set of tables giving acceptable flaw sizes. These tables are sufficiently conservative to be appicable to an double-shell tanks. In those cases that a flaw exceeds the size permitted by the tables, it is proposed that additional criteria permit more detailed and less conservative evaluations to address specific conditions of stress levels, operating temperature, flaw location, and material properties.",,"Crack propagation; Failure analysis; Fracture mechanics; Linings; Pitting; Radioactive waste storage; Standards; Stress corrosion cracking; Tanks (containers); Ultrasonic applications; Acceptance criteria; Crack like flaws; Double shell tanks; Ultrasonic inspection; Wall thinning; Inspection",Article,"Final","",Scopus,2-s2.0-8644278153
"Robertson S.H., Pilling M.J., Green N.J.B.","16146303800;57191804002;7201728768;","Diffusion approximations of the two dimensional master equation",1996,"Molecular Physics","89","5",,"1531","1551",,15,"10.1080/00268979609482556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047695507&doi=10.1080%2f00268979609482556&partnerID=40&md5=0d2e773bf8df0991871e3cf6c0c51266","School of Chemistry, University of Leeds, Leeds, LS2 9JT, United Kingdom; Department of Chemistry, King' s College London, London, WC2R 2LS, United Kingdom","Robertson, S.H., School of Chemistry, University of Leeds, Leeds, LS2 9JT, United Kingdom; Pilling, M.J., School of Chemistry, University of Leeds, Leeds, LS2 9JT, United Kingdom; Green, N.J.B., Department of Chemistry, King' s College London, London, WC2R 2LS, United Kingdom","The effects of rotational energy transfer on unimolecular dissociation are assessed using a two-dimensional master equation approach. The collision operator for such a system can be very large, and approximations are sought that reduce the size of the matrix that has to be stored. The density of states of the vibrational energy is large for most molecules and can be treated as virtually continuous. As a consequence, motion in vibrational energy space can be treated using a diffusion equation approach. This reduces the storage requirements greatly and increases the speed at which diagonalization occurs. Results are presented for the dissociation of ethane and methane. © 1996 Taylor & Francis Group, LLC.",,,Article,"Final","",Scopus,2-s2.0-85047695507
"Laprade B., Dykstra M., Langevin F.","6602823583;52963553800;52963969100;","The development OfAn ultra small pore microchannel plate for space sciences applications",1996,"Proceedings of SPIE - The International Society for Optical Engineering","2808",,,"72","85",,2,"10.1117/12.256042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887415314&doi=10.1117%2f12.256042&partnerID=40&md5=f29a2d73da6486fd2bd9d3e610ed627a","Galileo EIectroOptics Corporation, Galileo Park, Sturbridge, MA, 01566, United States","Laprade, B., Galileo EIectroOptics Corporation, Galileo Park, Sturbridge, MA, 01566, United States; Dykstra, M., Galileo EIectroOptics Corporation, Galileo Park, Sturbridge, MA, 01566, United States; Langevin, F., Galileo EIectroOptics Corporation, Galileo Park, Sturbridge, MA, 01566, United States","Infroduction Microchannel Plates (MCPs) are solid state electron multipliers consisting of miffions (10E5 - 10E7 channels/cm2) of microscopic (typically 10 - 25 microns) continuous dynode electron multipliers all fused together in a solid array. (figure 1) Fabricated from a alkali doped, reduced lead silicate glass, microchannel plates are known as excellent high gain , low noise, two dimensional detectors of charged particles and electromagnetic radiation. The microchannel plate manufacturing process begins with a series ofglass fiber draws in which an acid soluble core glass (figure 2) is combined with an alkali soluble clad tube and drawn to form a mono fiber. Mono fibers (typically 2,000 to 4,000) are then assembled into a hexagonal preform called a multi wrap. The preform is again drawn to form a multifiber producing an overall feature size reduction of typically 2000: 1. The multi fibers then become the basic building blocks. Hundreds ofmulti fibers are next arranged to form the active area ofthe MCP. High temperature vacuum fusion is then used to fuse the multi fibers together with the solid glass border (ifused) to form a billet or boule. Standard semiconductor slicing, lapping and polishing techniques are used to prepare the wafers for chemical processing. Chemical processing consists of etching open the microchannels, adjusting the open area ratio (OAR) and preparing the silica rich emissive layer. A hydrogen firing produces is used to reduce the lead glass making it electrically conductive. Finally a thin (typically 2,000 - to 3,000 Angstroms) film ofmetaiization is vacuum deposited on both sides ofthe microchannel plate to electrically connect each of the channels in parallel, therefore ensuring the same potential is applied to each channel. Microchannel plates operate on the principle of secondary electron emission. In operation primary events enter the input side of the MCP and collide with the channel wall. If the primary event has sufficient energy, secondary electrons will result. The resultant secondary electrons will be accelerated down the channel by the electric field produced when a high voltage is applied between the electrode faces. Additional coffisions with the channel walls produce still further secondary electrons.",,"Basic building block; Electrically conductive; Lapping and polishing; Lead silicate glass; Manufacturing process; Secondary electron emissions; Solid-state electron; Two-dimensional detectors; Astronomy; Channel flow; Chemical industry; Electric fields; Electromagnetic waves; Fibers; Gamma rays; Glass; Preforming; Secondary emission; Silicates; Vacuum; Image storage tubes",Conference Paper,"Final","",Scopus,2-s2.0-84887415314
