Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Maia R.J.M., Barreto P.S.L.M., De Oliveira B.T.","36701731300;7004230957;36598297800;","Implementation of Multivariate Qquadratic Quasigroup for wireless sensor network",2010,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6480","PART 2",,"64","78",,10,"10.1007/978-3-642-17697-5_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650614168&doi=10.1007%2f978-3-642-17697-5_4&partnerID=40&md5=b96be4204554ac3285aeb876401b2470","Escola Politécnicax, Escola Politécnica, Depatarmento de Engenharia Elétrica - Sistemas Digitais, São Paulo, Brazil","Maia, R.J.M., Escola Politécnicax, Escola Politécnica, Depatarmento de Engenharia Elétrica - Sistemas Digitais, São Paulo, Brazil; Barreto, P.S.L.M., Escola Politécnicax, Escola Politécnica, Depatarmento de Engenharia Elétrica - Sistemas Digitais, São Paulo, Brazil; De Oliveira, B.T., Escola Politécnicax, Escola Politécnica, Depatarmento de Engenharia Elétrica - Sistemas Digitais, São Paulo, Brazil","Wireless sensor networks (WSN) consists of sensor nodes with limited energy, processing, communication and memory. Security in WSN is becoming critical with the emergence of applications that require mechanisms for authenticity, integrity and confidentiality. Due to resource constraints in WSN, matching public key cryptosystems (PKC) for these networks is an open research problem. Recently a new PKC based on quasigroups multivariate quadratic. Experiments performed show that MQQ performed in less time than existing major PKC, so that some articles claim that has MQQ speed of a typical symmetric block cipher. Considering features promising to take a new path in the difficult task of providing wireless sensor networks in public key cryptosystems. This paper implements in nesC a new class of public key algorithm called Multivariate Quadratic Quasigroup. This implementation focuses on modules for encryption and decryption of 160-bit MQQ, the modules have been implemented on platforms TelosB and MICAz. We measured execution time and space occupied in the ROM and RAM of the sensors. © 2010 Springer-Verlag Berlin Heidelberg.","Implementation of Modules Encryption and Decryption; Multivariate Quadratic Quasigroup; Wireless Sensor Network","Encryption and decryption; Execution time; Multivariate quadratics; Public key algorithms; Public key cryptosystems; Quasigroup; Research problems; Resource Constraint; Symmetric block ciphers; Wireless sensor; Public key cryptography; Random access storage; Sensor networks; Sensor nodes; Telecommunication equipment; Wireless sensor networks",Article,"Final","",Scopus,2-s2.0-78650614168
"Li S.Q., Li S.-Y.R.","35956342800;49663621100;","Optimization by linear network coding",2010,"Proceedings - 2010 IEEE 17th International Conference on Industrial Engineering and Engineering Management, IE and EM2010",,,"5646530","671","675",,,"10.1109/ICIEEM.2010.5646530","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650610153&doi=10.1109%2fICIEEM.2010.5646530&partnerID=40&md5=2bf6853dd370aebacf123bf647f593d9","Department of Information Engineering, Institute of Network Coding, Chinese University of Hong Kong, Hong Kong","Li, S.Q., Department of Information Engineering, Institute of Network Coding, Chinese University of Hong Kong, Hong Kong; Li, S.-Y.R., Department of Information Engineering, Institute of Network Coding, Chinese University of Hong Kong, Hong Kong","Network coding is a new paradigm in data transport and promises to change many aspects of networking. This paper briefly reviews the basic concept, fundamental theorem, and applications to optimization of linear network coding. The optimized objectives include throughput of a network, delay, energy consumption, storage space, etc. © 2010 IEEE.","Avalanche; Butterfly network; Linear network coding; Network coding; Network security; Network tomography; Optimizatin","Avalanche; Butterfly networks; Linear network coding; Network coding; Network tomography; Optimizatin; Energy utilization; Industrial engineering; Information theory; Linear networks; Optimization; Tomography; Network security",Conference Paper,"Final","",Scopus,2-s2.0-78650610153
"Alay S., Göde F., Alkan C.","36701145400;55935447000;6602505863;","Preparation and characterization of poly(methylmethacrylate-coglycidyl methacrylate)/n-hexadecane nanocapsules as a fiber additive for thermal energy storage",2010,"Fibers and Polymers","11","8",,"1089","1093",,66,"10.1007/s12221-010-1089-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650600187&doi=10.1007%2fs12221-010-1089-2&partnerID=40&md5=223b1e772e2c04b37d1ef9a502df2ea7","Textile Engineering Department, Süleyman Demirel University, 32260 Isparta, Turkey; Department of Chemistry, Süleyman Demirel University, 32260 Isparta, Turkey; Department of Chemistry, Gaziosmanpaşa University, 60250 Tokat, Turkey","Alay, S., Textile Engineering Department, Süleyman Demirel University, 32260 Isparta, Turkey; Göde, F., Department of Chemistry, Süleyman Demirel University, 32260 Isparta, Turkey; Alkan, C., Department of Chemistry, Gaziosmanpaşa University, 60250 Tokat, Turkey","The interest to innovative products with high added values and processes in textile field has been rapidly increasing among the other industrial fields. One of innovations in this field is to produce of innovative textiles containing phase change material (PCMs) that have thermal storage and thermo-regulation properties. This study deals with preparation and characterization of poly(methylmethacrylate-co-glycidyl methacrylate)/n-hexadecane nanocapsules containing nhexadecane as phase change material for thermal energy storage. The chemical characterization of poly(methylmethacrylateco-glycidyl methacrylate)/n-hexadecane nanocapsules was made by fourier transform infrared (FT-IR) spectroscopy method as particle size and its distribution (PSD) were studied by scanning electron microscopy (SEM). Thermal properties of nanoencapsulated n-hexadecane were determined using differential scanning calorimetry (DSC). The melting and freezing temperatures of the nanoencapsulated n-hexadecane were 17.23 and 14.85 °C respectively as the latent heats of melting and crystallization were 148.05 and -147.63 J/g respectively. Produced nanocapsules were applied to polyacrylonitrile (PAN) by means of electrospinning and surface morphology of the fibers was investigated by SEM analysis. Based on the results, it can be considered that the nanoencapsulated n-hexadecane in poly(methylmethacrylate-co-glycidyl methacrylate) have good energy storage potential to be used in fibers. © 2010 The Korean Fiber Society and Springer Netherlands.","PCM; Smart textiles; Thermal comfort; Thermal energy storage","Added values; Chemical characterization; Fiber additives; Fourier transform infrared; Freezing temperatures; Glycidyl methacrylate; In-fiber; Industrial fields; Innovative product; Melting and crystallization; Methyl methacrylates; N-hexadecane; Particle size and its distribution; PCM; SEM; SEM analysis; Smart textiles; Storage potential; Thermal properties; Thermal storage; Acrylic monomers; Differential scanning calorimetry; Electrospinning; Fabrics; Flywheels; Fourier transforms; Heat storage; Melting; Nanocapsules; Paraffins; Phase change materials; Scanning electron microscopy; Spectroscopic analysis; Textile processing; Thermal comfort; Thermal energy; Thermodynamic properties; Storage (materials)",Article,"Final","",Scopus,2-s2.0-78650600187
"Kádár P.","55879374100;","Small scale balance manager for household energy system management",2010,"SIISY 2010 - 8th IEEE International Symposium on Intelligent Systems and Informatics",,,"5647302","483","485",,3,"10.1109/SISY.2010.5647302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650576290&doi=10.1109%2fSISY.2010.5647302&partnerID=40&md5=57f0c8eec06c39b7f919765b32ae8aae","Óbuda University, Dept. of Power Systems, Bécsi u. 94, Budapest H-1034, Hungary","Kádár, P., Óbuda University, Dept. of Power Systems, Bécsi u. 94, Budapest H-1034, Hungary","By the recent trends the households have a lot of intelligent, programmable electricity consumer devices and some generation units as PV too. The new network structure of the residential inhouse power systems suits to the requirement of the security, autonomy, renewable generation and economy. This suppose a parallel DC network that get directly the PV generation, stores that, supplies the LED lighting and DC drives of the heating-cooling. In normal state the loads are supplied from the utility power system or the PV generation feeds back to the utility. Some critical loads require uninterruptable supply, e.g. heating system's circulating pumps, security devices, communication and emergency lighting. In case of outage of main grid the house turns into island operation mode, where the generation, storage and loads must be managed to keep the equilibrium. A balance manager electronic has been planned that controls the load situation and the state of the storage device, makes decision about the island operation and the derogated functionality. The paper gives the structure of the electronic and simulation about its operation. This local device can contribute to the intelligent operation of the whole network, to the smarter grid. ©2010 IEEE.","Balance manager; Household energy system; Local load-storage-generation","Balance manager; Circulating pumps; Critical load; DC drives; DC networks; Electricity consumers; Generation units; Heating system; Household energy; Intelligent operations; Island operation; LED lighting; Load situation; Local loads; Network structures; Normal state; Power systems; PV generation; Recent trends; Renewable generation; Security devices; Small scale; Storage devices; Utility power systems; DC power transmission; Emergency lighting; Heating; Information science; Intelligent systems; Lighting; Management; Managers; Pumps; Mesh generation",Conference Paper,"Final","",Scopus,2-s2.0-78650576290
"Pawelek R., Wasiak I., Gburczyk P., Mienski R.","24073365300;55886553100;24072839300;56057709500;","Study on operation of energy storage in electrical power microgrid - Modeling and simulation",2010,"ICHQP 2010 - 14th International Conference on Harmonics and Quality of Power",,,"5625455","","",,23,"10.1109/ICHQP.2010.5625455","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650527797&doi=10.1109%2fICHQP.2010.5625455&partnerID=40&md5=b6a1b9015e204badcfd2eaf20a443f31","Technical University of Lodz, Poland; Institute of Electrical Power Engineering, 18/22 Stefanowskiego Str, 90-924 Lodz, Poland","Pawelek, R., Technical University of Lodz, Poland, Institute of Electrical Power Engineering, 18/22 Stefanowskiego Str, 90-924 Lodz, Poland; Wasiak, I., Technical University of Lodz, Poland, Institute of Electrical Power Engineering, 18/22 Stefanowskiego Str, 90-924 Lodz, Poland; Gburczyk, P., Technical University of Lodz, Poland, Institute of Electrical Power Engineering, 18/22 Stefanowskiego Str, 90-924 Lodz, Poland; Mienski, R., Technical University of Lodz, Poland, Institute of Electrical Power Engineering, 18/22 Stefanowskiego Str, 90-924 Lodz, Poland","In the paper the application of energy storage for enhancing distributed energy sources penetration and contributing to better quality of energy delivery to customers was investigated. A simulation method was used to study the effectiveness of complex control algorithms of energy storage system enabling load leveling and simultaneous voltage stabilization effect in grid-connected microsystem. The energy storage ability of grid forming and local power balancing after transition to island operation of the microgrid has also been examined. ©2010 IEEE.","Dispersed storage and generation; Energy storage; Islanding operation; Load leveling; Microgrid; Microsystem control; Power quality; Power system modeling; Power system simulation; Renewable energy sources","Dispersed storage and generation; Islanding operations; Load leveling; Micro grid; Power system modeling; Power system simulations; Renewable energy source; Algorithms; Computer simulation; Energy storage; Flywheels; Microsystems; Quality control; Renewable energy resources",Conference Paper,"Final","",Scopus,2-s2.0-78650527797
"Muzyukin I.L.","8629713200;","On plasma flow parameters of nanosecond vacuum spark discharge",2010,"Proceedings - International Symposium on Discharges and Electrical Insulation in Vacuum, ISDEIV",,,"5625852","517","519",,1,"10.1109/DEIV.2010.5625852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650506442&doi=10.1109%2fDEIV.2010.5625852&partnerID=40&md5=6b1a481dbfb188e719ed6d7fa4ffb360","Institute of Electrophysics, Amundsena 106, 620016, Ekaterinburg, Russian Federation","Muzyukin, I.L., Institute of Electrophysics, Amundsena 106, 620016, Ekaterinburg, Russian Federation","The plasma flow of a nanosecond vacuum spark was investigated with Faraday cup and MCP (micro channel plate) amplifier. It is shown that the plasma flow consists of high-velocity and low velocity parts. High velocity part of plasma flow has small intensity and contains ions with velocities up to 10 8 cm/sec. Low velocity part has high intensity and contains ions with velocities up to 3 106cm/sec. High-energy electrons, propagating with the plasma flow, were found. Occurrence of these electrons can be explained by plasma instabilities. The measurement of electron energies was done with retarding potential method. The electron energy makes 100eV for low velocity plasma flow, and more than 1 keV for high velocity plasma flow. ©2010 IEEE.",,"Electron energies; Faraday cups; Flow parameters; High intensity; High velocity; High-energy electron; Low velocities; Micro channel plate; Plasma instabilities; Potential methods; Vacuum spark discharge; Vacuum sparks; Dissociation; Electric sparks; Electromagnetic fields; Electron energy levels; Electrons; Image storage tubes; Magnetic field effects; Plasma devices; Plasma flow; Plasma jets; Plasmas; Vacuum; Velocity; Plasma diagnostics",Conference Paper,"Final","",Scopus,2-s2.0-78650506442
"Egorov O.G.","7005125163;","Development of a combined opening switch for the project of generator on inductive storages",2010,"Proceedings - International Symposium on Discharges and Electrical Insulation in Vacuum, ISDEIV",,,"5625794","530","533",,,"10.1109/DEIV.2010.5625794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650468357&doi=10.1109%2fDEIV.2010.5625794&partnerID=40&md5=6372a678f68af600181127d8feaa9da2","TRINITI, 142190, Troitsk, Russian Federation","Egorov, O.G., TRINITI, 142190, Troitsk, Russian Federation","The article proposes a fundamentally new approach to the problem of breaking high currents of 100kA or more. The vacuum discharger and the vacuum interrupter differ significantly in the rate of electric strength recovery, size of electrode erosion and etc. This is due to the difference in the type of the discharge. In the report considered we suggested that to align these values the current I should be closed through the spark gap prior to moving the electrodes of the vacuum interrupter; at this its value is above the initial by ΔI (ΔI-current, ΔI/I0 ∼5÷10•10 -2). The excess ΔI-current flows through the vacuum interrupter, but in the reverse direction. In the course of moving the electrodes apart, the ΔI-current falls to zero with a time constant t=L/R, where L and R are the inductance of the contour (vacuum interrupter- spark gap) and resistance of the discharge of the discharge gap, respectively. This makes it possible to quickly recover the electric strength of the gap between the contacts, substantially reduce the electrode erosion and significantly decrease the breaking voltage of the ΔI-current. At the final stage the discharge of the countercurrent battery recovers the vacuum strength of the discharge gap. Such method of current breaking allows for the effective interruption of direct currents of high power. The method was developed in terms of the combination current breaker (vacuum interrupter and plasma opening switch). Spark gap is replaced to mobile plasma gap in design of combination opening switch. The article considers -construction of switch; -described of action steps; -energy characteristics of circuit, in the context to progress of conception pulsed generators based on inductive storage. ©2010 IEEE.",,"Action step; Breaking voltage; Combined opening switches; Counter current; Current breakers; Current flows; Direct current; Discharge gaps; Electric strength; Electrode erosion; Energy characteristics; High currents; High-power; Inductive storage; New approaches; Opening switch; Plasma opening switch; Spark-gaps; Time constants; Vacuum interrupters; Electric circuit breakers; Electric sparks; Electrodes; Erosion; Switches; Vacuum; Vacuum technology",Conference Paper,"Final","",Scopus,2-s2.0-78650468357
"He D., Chan S.","25627656800;13310352900;","A secure and lightweight user authentication scheme with anonymity for the global mobility network",2010,"Proceedings - 13th International Conference on Network-Based Information Systems, NBiS 2010",,,"5636115","305","312",,8,"10.1109/NBiS.2010.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650493958&doi=10.1109%2fNBiS.2010.34&partnerID=40&md5=db1c9ddad7262c2800ec57d1a986c857","Department of Electronic Engineering, City University of Hong Kong, Hong Kong, Hong Kong","He, D., Department of Electronic Engineering, City University of Hong Kong, Hong Kong, Hong Kong; Chan, S., Department of Electronic Engineering, City University of Hong Kong, Hong Kong, Hong Kong","Designing a user authentication protocol with anonymity for the global mobility network (GLOMONET) is a difficult task because wireless networks are more susceptible to attacks and each user has limited energy, processing and storage resources. Recently, some authentication schemes with user anonymity for the GLOMONET have been proposed. This paper shows some weaknesses in those schemes. As the main contribution of this paper, a secure and lightweight user authentication scheme with anonymity is presented. It mainly uses low-cost functions such as one-way hash functions and exclusive- OR operations to achieve security. Having these features, it is more suitable for the energy-limited mobile devices. In addition, the home agent only needs to receive one message and send one message to authenticate the mobile user. Therefore, this protocol enjoys both computation and communication efficiency as compared to the well-known authentication schemes. Besides, it is demonstrated that the proposed scheme enjoys important security attributes such as preventing the various kinds of attacks, single registration, user anonymity, user friendly, no password/verifier table, no synchronized time mechanisms, high efficiency in password authentication, use of one-time session key between mobile user and foreign agent, etc. Furthermore, one of the new features in our proposal is: it is secure in the case that the information stored in the smart card is disclosed but the user password of the smart card owner is unknown to the adversary. © 2010 IEEE.",,"Authentication scheme; Communication efficiency; Exclusive-OR; Foreign agents; Global mobility network; High efficiency; Home agents; Mobile users; One way hash functions; Password authentication; Security attributes; Session key; Storage resources; User anonymity; User authentication protocols; User authentication scheme; User friendly; Cost functions; Global system for mobile communications; Hash functions; Information systems; Mobile devices; Network protocols; Security of data; Smart cards; Authentication",Conference Paper,"Final","",Scopus,2-s2.0-78650493958
"Cheng Y.","24079578100;","Fault-tolerant resonant converters for highly efficient power conversion of solar panels in smart grids",2010,"Proceedings of EPE-PEMC 2010 - 14th International Power Electronics and Motion Control Conference",,,"5606522","T1193","T1198",,5,"10.1109/EPEPEMC.2010.5606522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650407212&doi=10.1109%2fEPEPEMC.2010.5606522&partnerID=40&md5=43cce7108a13c88ad0a94d37fe995344","VITO - Flemish Institute for Technological Research, Unit of Energy Technology, B-2400 Mol, Belgium","Cheng, Y., VITO - Flemish Institute for Technological Research, Unit of Energy Technology, B-2400 Mol, Belgium","In this paper, the modular concept of DC/DC converters for the power conversion of solar panels is presented. As a result, individually doing maximal power point tracking for each solar panel plus soft-switching technique can maximally increase the global efficiency. Due to the modular concept, un-planed shutting down big distributed power generator in smart grids can be avoided. In addition, the appropriate strategies of power management are defined and applied for charging the GPSdriven electric vehicles (in right place at right time). As the electric vehicles are only in charging state in smart grids, the lifetime of the on-board batteries can be guaranteed. The evaluation results show that the on-board batteries possibly provide enough freedom in smart grids to mitigate the fluctuation of power flow, so power quality can be ensured without extra energy storage in this case. © 2010 IEEE.","Modulation strategy; Photovoltaic; Power management and electric vehicle; ZCZVS converter","Charging state; Distributed power generator; Efficient power; Evaluation results; Fault-tolerant; Global efficiency; Modular concepts; Modulation strategy; On-board batteries; Photovoltaic; Power conversion; Power flows; Power managements; Power point tracking; Resonant converters; Smart grid; Soft-switching technique; Solar panels; ZCZVS converter; Automobile electronic equipment; Automobiles; Charging (batteries); DC-DC converters; Electric vehicles; Energy management; Motion control; Motion planning; Photovoltaic effects; Power electronics; Power quality; Soft switching; Solar concentrators; Electric power measurement",Conference Paper,"Final","",Scopus,2-s2.0-78650407212
"Peralta A.","57225755219;","Pneumatic impact-drive and tube crawler device for non-destructive inspections",2010,"2010 1st International Conference on Applied Robotics for the Power Industry, CARPI 2010",,,"5624477","","",,,"10.1109/CARPI.2010.5624477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650391796&doi=10.1109%2fCARPI.2010.5624477&partnerID=40&md5=e57380c2f3b2baf6ed4c9bb456711fcf","Alstom Power, Thermal Services, Brown Boveri Strasse 7, CH-5401 Baden, Switzerland","Peralta, A., Alstom Power, Thermal Services, Brown Boveri Strasse 7, CH-5401 Baden, Switzerland","An impact-drive concept is presented for small tube inspection applications. It uses energy transmitted through impacts, in order to move a small device inside pipes of 1'' diameter. This device can be connected to an inspection module (camera or ultrasound sensor, for example) and is able to crawl through bends and along many meters with an acceptable speed (minimum 10 mm/s). The impact-drive concept is not new. Some solutions were explored with piezoelectric and electromagnetic actuators. For this prototype, compressed air is used, with a rotating valve controlled with an electrical motor. ©2010 IEEE.","Inspection; Mobile robots; Pneumatic systems","Electrical motors; Electromagnetic actuators; Non destructive inspection; Pneumatic impact; Pneumatic systems; Small devices; Ultrasound sensors; Cold storage; Compressed air; Mobile robots; Piezoelectric actuators; Pneumatic control; Pneumatic equipment; Robotics; Ultrasonic applications; Inspection",Conference Paper,"Final","",Scopus,2-s2.0-78650391796
